GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,PIT
2023111901,2023-11-19,2,6,9,PIT,CLE,3,2,51,0,0,(6:09) (SHOTGUN) 8-K.PICKETT SACKED AT PIT 40 FOR -11 YARDS (54-O.OKORONKWO).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1431,0,0
2023111901,2023-11-19,2,5,36,PIT,CLE,4,13,40,0,0,"(5:36) 6-P.HARVIN PUNTS 43 YARDS TO CLE 17, CENTER-46-C.KUNTZ, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1464,0,0
2023111901,2023-11-19,2,5,29,CLE,PIT,0,0,100,1,0,TIMEOUT AT 05:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1471,0,0
2023111901,2023-11-19,2,5,29,CLE,PIT,1,10,17,0,0,(5:29) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1471,0,0
2023111901,2023-11-19,2,5,25,CLE,PIT,2,10,17,1,0,(5:25) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO CLE 29 FOR 12 YARDS (23-D.KAZEE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1475,0,0
2023111901,2023-11-19,2,4,40,CLE,PIT,1,10,29,0,0,(4:40) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  19-C.TILLMAN LEFT END TO CLE 37 FOR 8 YARDS (17-T.THOMPSON). HANDOFF TO 27-K.HUNT PITCH TO 19-C.TILLMAN,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,1520,0,0
2023111901,2023-11-19,2,3,58,CLE,PIT,2,2,37,1,0,(3:58) 27-K.HUNT RIGHT GUARD TO CLE 39 FOR 2 YARDS (50-E.ROBERTS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,1562,0,0
2023111901,2023-11-19,2,3,14,CLE,PIT,1,10,39,0,0,"(3:14) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE DEEP LEFT TO 2-A.COOPER. PENALTY ON PIT-24-J.PORTER, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CLE 39 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,39,OWN,1,PIT,1,DEFENSIVE HOLDING,5,1606,0,0
2023111901,2023-11-19,2,3,8,CLE,PIT,1,10,44,0,0,(3:08) 27-K.HUNT RIGHT GUARD TO 50 FOR 6 YARDS (37-E.RILEY; 90-T.WATT).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OWN,0,,0,,0,1612,0,0
2023111901,2023-11-19,2,2,30,CLE,PIT,2,4,100,0,0,(2:30) 27-K.HUNT LEFT GUARD TO 50 FOR NO GAIN (38-M.WALKER; 94-A.WATTS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,1650,0,0
2023111901,2023-11-19,2,2,0,CLE,PIT,3,4,100,1,0,"(2:00) (SHOTGUN) 17-D.THOMPSON-ROBINSON LEFT END PUSHED OB AT PIT 45 FOR 5 YARDS (17-T.THOMPSON). THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS OUT OF BOUNDS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 17-D.THOMPSON-ROBINSON LEFT END TO PIT 45 FOR 5 YARDS (17-T.THOMPSON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,1680,0,0
2023111901,2023-11-19,2,2,0,CLE,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023111901,2023-11-19,2,1,38,CLE,PIT,1,10,55,0,0,(1:38) 34-J.FORD RIGHT GUARD TO PIT 39 FOR 6 YARDS (23-D.KAZEE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,1702,0,0
2023111901,2023-11-19,2,1,13,CLE,PIT,2,4,61,1,0,"(1:13) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 2-A.COOPER TO PIT 32 FOR 7 YARDS (24-J.PORTER).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1727,0,0
2023111901,2023-11-19,2,0,48,CLE,PIT,1,10,68,0,0,"(:48) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 2-A.COOPER TO PIT 24 FOR 8 YARDS (24-J.PORTER).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1752,0,0
2023111901,2023-11-19,2,0,44,CLE,PIT,2,2,76,0,0,(:44) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 85-D.NJOKU TO PIT 25 FOR -1 YARDS (56-A.HIGHSMITH; 50-E.ROBERTS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1756,0,0
2023111901,2023-11-19,2,0,44,CLE,PIT,0,0,100,1,0,TIMEOUT #1 BY CLE AT 00:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1756,0,0
2023111901,2023-11-19,2,0,39,CLE,PIT,0,0,100,1,0,TIMEOUT #2 BY CLE AT 00:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1761,0,0
2023111901,2023-11-19,2,0,39,CLE,PIT,3,3,75,1,0,(:39) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 85-D.NJOKU TO PIT 16 FOR 9 YARDS (34-C.SULLIVAN; 24-J.PORTER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1761,0,0
2023111901,2023-11-19,2,0,32,CLE,PIT,0,0,100,1,0,TIMEOUT #3 BY CLE AT 00:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1768,0,0
2023111901,2023-11-19,2,0,32,CLE,PIT,1,10,84,1,0,(:32) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO PIT 6 FOR 10 YARDS (50-E.ROBERTS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1768,0,0
2023111901,2023-11-19,2,0,17,CLE,PIT,1,6,94,0,0,(:17) (NO HUDDLE) 17-D.THOMPSON-ROBINSON SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1783,0,0
2023111901,2023-11-19,2,0,16,CLE,PIT,2,6,94,0,0,(:16) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 85-D.NJOKU (17-T.THOMPSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1784,0,0
2023111901,2023-11-19,2,0,13,CLE,PIT,3,6,94,0,0,(:13) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1787,0,0
2023111901,2023-11-19,2,0,9,CLE,PIT,4,6,94,0,0,"(:09) 7-D.HOPKINS 25 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1791,0,0
2023111901,2023-11-19,2,0,5,PIT,CLE,1,10,25,0,0,(:05) 8-K.PICKETT KNEELS TO PIT 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1795,0,0
2023111901,2023-11-19,2,0,5,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 63 YARDS FROM CLE 35 TO PIT 2, FAIR CATCH BY 26-A.MCFARLAND.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1795,0,0
2023111901,2023-11-19,3,15,0,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023111901,2023-11-19,2,0,0,PIT,CLE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023111901,2023-11-19,3,15,0,PIT,CLE,1,10,25,0,0,(15:00) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 26 FOR 1 YARD (6-J.OWUSU-KORAMOAH).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1800,0,0
2023111901,2023-11-19,3,14,22,PIT,CLE,2,9,26,1,0,"(14:22) 30-J.WARREN RIGHT END FOR 74 YARDS, TOUCHDOWN.",0,2023,74,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,1838,0,0
2023111901,2023-11-19,3,14,10,PIT,CLE,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1850,0,0
2023111901,2023-11-19,3,14,10,CLE,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1850,0,0
2023111901,2023-11-19,3,14,10,CLE,PIT,0,0,100,1,0,TIMEOUT AT 14:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1850,0,0
2023111901,2023-11-19,3,14,10,CLE,PIT,1,10,25,0,0,(14:10) 34-J.FORD RIGHT GUARD TO CLE 25 FOR NO GAIN (38-M.WALKER; 90-T.WATT).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1850,0,0
2023111901,2023-11-19,3,13,33,CLE,PIT,2,10,25,0,0,(13:33) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 34-J.FORD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1887,0,0
2023111901,2023-11-19,3,13,29,CLE,PIT,3,10,25,0,0,(13:29) (SHOTGUN) 17-D.THOMPSON-ROBINSON SCRAMBLES RIGHT END TO CLE 34 FOR 9 YARDS (50-E.ROBERTS).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1891,0,0
2023111901,2023-11-19,3,12,39,CLE,PIT,4,1,34,0,0,(12:39) DIRECT SNAP TO 88-H.BRYANT.  27-K.HUNT LEFT END TO CLE 38 FOR 4 YARDS (50-E.ROBERTS).,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1941,0,0
2023111901,2023-11-19,3,11,57,CLE,PIT,1,10,38,0,0,(11:57) 27-K.HUNT RIGHT GUARD TO CLE 40 FOR 2 YARDS (95-K.BENTON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,1983,0,0
2023111901,2023-11-19,3,11,20,CLE,PIT,2,8,40,1,0,(11:20) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT MIDDLE TO 85-D.NJOKU TO CLE 48 FOR 8 YARDS (34-C.SULLIVAN) [90-T.WATT].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2020,0,0
2023111901,2023-11-19,3,10,39,CLE,PIT,1,10,48,0,0,(10:39) (SHOTGUN) 27-K.HUNT UP THE MIDDLE TO 50 FOR 2 YARDS (50-E.ROBERTS; 95-K.BENTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,2061,0,0
2023111901,2023-11-19,3,9,58,CLE,PIT,2,8,100,0,0,(9:58) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 19-C.TILLMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2102,0,0
2023111901,2023-11-19,3,9,55,CLE,PIT,3,8,100,0,0,(9:55) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER (17-T.THOMPSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2105,0,0
2023111901,2023-11-19,3,9,49,CLE,PIT,4,8,100,0,0,"(9:49) 13-C.BOJORQUEZ PUNTS 37 YARDS TO PIT 13, CENTER-47-C.HUGHLETT, FAIR CATCH BY 19-C.AUSTIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2111,0,0
2023111901,2023-11-19,3,9,42,CLE,PIT,0,0,100,1,0,TIMEOUT AT 09:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2118,0,0
2023111901,2023-11-19,3,9,42,PIT,CLE,1,10,13,0,0,(9:42) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 88-P.FREIERMUTH TO PIT 20 FOR 7 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2118,0,0
2023111901,2023-11-19,3,9,3,PIT,CLE,2,3,20,0,0,"(9:03) 22-N.HARRIS RIGHT GUARD TO PIT 19 FOR -1 YARDS (54-O.OKORONKWO, 94-D.TOMLINSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,2157,0,0
2023111901,2023-11-19,3,8,38,PIT,CLE,3,4,19,0,0,"(8:38) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 22-N.HARRIS TO PIT 20 FOR 1 YARD (21-D.WARD).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2182,0,0
2023111901,2023-11-19,3,8,4,PIT,CLE,4,3,20,0,0,"(8:04) 6-P.HARVIN PUNTS 48 YARDS TO CLE 32, CENTER-46-C.KUNTZ. 11-J.PROCHE TO CLE 36 FOR 4 YARDS (28-M.KILLEBREW, 93-M.ROBINSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2216,0,0
2023111901,2023-11-19,3,7,52,CLE,PIT,1,10,36,0,0,(7:52) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT MIDDLE TO 34-J.FORD [99-L.OGUNJOBI].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2228,0,0
2023111901,2023-11-19,3,7,52,CLE,PIT,0,0,100,1,0,TIMEOUT AT 07:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2228,0,0
2023111901,2023-11-19,3,7,48,CLE,PIT,2,10,36,0,0,(7:48) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO CLE 41 FOR 5 YARDS (20-P.PETERSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2232,0,0
2023111901,2023-11-19,3,7,6,CLE,PIT,3,5,41,0,0,(7:06) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER (20-P.PETERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2274,0,0
2023111901,2023-11-19,3,7,3,CLE,PIT,4,5,41,0,0,"(7:03) 13-C.BOJORQUEZ PUNTS 59 YARDS TO END ZONE, CENTER-47-C.HUGHLETT, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2277,0,0
2023111901,2023-11-19,3,6,54,CLE,PIT,0,0,100,1,0,TIMEOUT AT 06:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2286,0,0
2023111901,2023-11-19,3,6,54,PIT,CLE,1,10,20,0,0,(6:54) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 18-D.JOHNSON (21-D.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2286,0,0
2023111901,2023-11-19,3,6,47,PIT,CLE,2,10,20,0,0,"(6:47) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO PIT 29 FOR 9 YARDS (95-M.GARRETT). PENALTY ON PIT-18-D.JOHNSON, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT PIT 20 - NO PLAY. PENALTY ON PIT-78-J.DANIELS, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,20,OWN,0,PIT,1,OFFENSIVE PASS INTERFERENCE,0,2293,0,0
2023111901,2023-11-19,3,6,26,PIT,CLE,2,20,10,0,0,(6:26) 30-J.WARREN LEFT GUARD TO PIT 18 FOR 8 YARDS (44-S.TAKITAKI).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OWN,0,,0,,0,2314,0,0
2023111901,2023-11-19,3,6,2,PIT,CLE,3,12,18,0,0,"(6:02) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 11-A.ROBINSON TO PIT 29 FOR 11 YARDS (22-G.DELPIT).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2338,0,0
2023111901,2023-11-19,3,5,23,PIT,CLE,4,1,29,1,0,"(5:23) 8-K.PICKETT LEFT GUARD TO PIT 30 FOR 1 YARD (44-S.TAKITAKI). PIT-8-K.PICKETT WAS INJURED DURING THE PLAY.  CLEVELAND CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,1,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,2377,0,0
2023111901,2023-11-19,3,5,23,PIT,CLE,0,0,100,1,0,TIMEOUT #1 BY PIT AT 05:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2377,0,0
2023111901,2023-11-19,3,5,9,PIT,CLE,1,10,30,0,0,(5:09) 22-N.HARRIS RIGHT GUARD TO PIT 27 FOR -3 YARDS (99-Z.SMITH).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,2391,0,0
2023111901,2023-11-19,3,4,26,PIT,CLE,2,13,27,0,0,(4:26) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2434,0,0
2023111901,2023-11-19,3,4,20,PIT,CLE,3,13,27,0,0,(4:20) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2440,0,0
2023111901,2023-11-19,3,4,16,PIT,CLE,4,13,27,0,0,"(4:16) 6-P.HARVIN PUNTS 42 YARDS TO CLE 31, CENTER-46-C.KUNTZ. 11-J.PROCHE TO PIT 48 FOR 21 YARDS (87-R.WILLIAMS). PIT-17-T.THOMPSON WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2444,0,0
2023111901,2023-11-19,3,4,6,CLE,PIT,1,10,52,0,0,(4:06) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU [90-T.WATT].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2454,0,0
2023111901,2023-11-19,3,4,1,CLE,PIT,2,10,52,0,0,"(4:01) (SHOTGUN) 27-K.HUNT LEFT GUARD TO PIT 48 FOR NO GAIN (50-E.ROBERTS, 94-A.WATTS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OPP,0,,0,,0,2459,0,0
2023111901,2023-11-19,3,3,19,CLE,PIT,3,10,52,0,0,"(3:19) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 19-C.TILLMAN TO PIT 46 FOR 2 YARDS (17-T.THOMPSON). PENALTY ON PIT-56-A.HIGHSMITH, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT PIT 46.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,48,OPP,1,PIT,0,ROUGHING THE PASSER,15,2501,0,0
2023111901,2023-11-19,3,3,2,CLE,PIT,1,10,69,0,0,"(3:02) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT LEFT END TO PIT 33 FOR -2 YARDS (97-C.HEYWARD, 56-A.HIGHSMITH).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OPP,0,,0,,0,2518,0,0
2023111901,2023-11-19,3,2,19,CLE,PIT,2,12,67,0,0,(2:19) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 27-K.HUNT TO PIT 36 FOR -3 YARDS (50-E.ROBERTS).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2561,0,0
2023111901,2023-11-19,3,1,35,CLE,PIT,3,15,64,0,0,(1:35) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT INTENDED FOR 2-A.COOPER INTERCEPTED BY 34-C.SULLIVAN (24-J.PORTER) AT PIT 23. 34-C.SULLIVAN TO PIT 23 FOR NO GAIN (8-E.MOORE).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,36,OPP,0,,0,,0,2605,0,0
2023111901,2023-11-19,3,1,30,PIT,CLE,1,10,23,0,0,(1:30) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 11-A.ROBINSON (44-S.TAKITAKI).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2610,0,0
2023111901,2023-11-19,3,1,24,PIT,CLE,2,10,23,0,0,(1:24) 22-N.HARRIS RIGHT END TO PIT 25 FOR 2 YARDS (26-R.MCLEOD; 54-O.OKORONKWO).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OWN,0,,0,,0,2616,0,0
2023111901,2023-11-19,3,0,59,PIT,CLE,3,8,25,0,0,"(:59) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 18-D.JOHNSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2641,0,0
2023111901,2023-11-19,3,0,55,PIT,CLE,4,8,25,0,0,"(:55) 6-P.HARVIN PUNTS 20 YARDS TO PIT 45, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2645,0,0
