GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,CAR
2023111900,2023-11-19,3,4,38,CAR,DAL,2,10,75,0,0,"(4:38) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 82-T.TREMBLE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2422,0,0
2023111900,2023-11-19,3,4,34,CAR,DAL,3,10,75,0,0,(4:34) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO DAL 16 FOR 9 YARDS (30-J.THOMAS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2426,0,0
2023111900,2023-11-19,3,4,9,CAR,DAL,4,1,84,1,0,"(4:09) (NO HUDDLE, SHOTGUN) 6-M.SANDERS RIGHT GUARD TO DAL 13 FOR 3 YARDS (30-J.THOMAS; 11-M.PARSONS).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0,2451,0,0
2023111900,2023-11-19,3,3,22,CAR,DAL,1,10,87,0,0,"(3:22) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN PUSHED OB AT DAL 8 FOR 5 YARDS (21-S.GILMORE, 26-D.BLAND).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2498,0,0
2023111900,2023-11-19,3,2,44,CAR,DAL,2,5,92,0,0,(2:44) 6-M.SANDERS LEFT GUARD TO DAL 4 FOR 4 YARDS (28-M.HOOKER; 30-J.THOMAS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OPP,0,,0,,0,2536,0,0
2023111900,2023-11-19,3,2,4,CAR,DAL,3,1,96,1,0,"(2:04) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 82-T.TREMBLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2576,0,0
2023111900,2023-11-19,3,1,59,CAR,DAL,0,0,100,1,0,TIMEOUT AT 01:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2581,0,0
2023111900,2023-11-19,3,1,59,DAL,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2581,0,0
2023111900,2023-11-19,3,1,59,CAR,DAL,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2581,0,0
2023111900,2023-11-19,3,1,59,DAL,CAR,1,10,25,0,0,(1:59) 20-T.POLLARD LEFT GUARD TO DAL 27 FOR 2 YARDS (13-T.HILL; 95-DER.BROWN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,2581,0,0
2023111900,2023-11-19,3,1,25,DAL,CAR,2,8,27,1,0,(1:25) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB RAN OB AT DAL 35 FOR 8 YARDS (13-T.HILL; 25-X.WOODS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2615,0,0
2023111900,2023-11-19,3,0,53,DAL,CAR,1,10,35,0,0,(:53) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 20-T.POLLARD.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2647,0,0
2023111900,2023-11-19,3,0,47,DAL,CAR,2,10,35,0,0,(:47) 4-D.PRESCOTT PASS SHORT RIGHT TO 18-J.TOLBERT TO DAL 40 FOR 5 YARDS (26-D.JACKSON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2653,0,0
2023111900,2023-11-19,3,0,11,DAL,CAR,3,5,40,1,0,(:11) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 87-J.FERGUSON TO CAR 36 FOR 24 YARDS (24-V.BELL).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2689,0,0
2023111900,2023-11-19,3,0,0,DAL,CAR,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111900,2023-11-19,4,15,0,DAL,CAR,1,10,64,0,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO CAR 28 FOR 8 YARDS (32-D.BOOTLE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2700,0,0
2023111900,2023-11-19,4,14,26,DAL,CAR,2,2,72,1,0,(14:26) (SHOTGUN) 88-C.LAMB LEFT END TO CAR 21 FOR 7 YARDS (24-V.BELL). CAR-26-D.JACKSON WAS INJURED DURING THE PLAY.,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,2734,0,0
2023111900,2023-11-19,4,14,12,DAL,CAR,0,0,100,1,0,TIMEOUT AT 14:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2748,0,0
2023111900,2023-11-19,4,14,6,DAL,CAR,1,10,79,0,0,"(14:06) 20-T.POLLARD UP THE MIDDLE FOR 21 YARDS, TOUCHDOWN. PENALTY ON CAR-99-S.TUTTLE, DEFENSIVE HOLDING, DECLINED.",0,2023,21,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,CENTER,21,OPP,0,CAR,0,DEFENSIVE HOLDING,0,2754,0,0
2023111900,2023-11-19,4,13,58,CAR,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2762,0,0
2023111900,2023-11-19,4,13,58,CAR,DAL,1,10,25,1,0,"(13:58) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT INTENDED FOR 15-J.MINGO INTERCEPTED BY 26-D.BLAND AT CAR 30. 26-D.BLAND FOR 30 YARDS, TOUCHDOWN.",0,2023,30,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,2762,0,0
2023111900,2023-11-19,4,13,58,DAL,CAR,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2762,0,0
2023111900,2023-11-19,4,13,58,CAR,DAL,0,0,100,1,0,TIMEOUT AT 13:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2762,0,0
2023111900,2023-11-19,4,13,48,CAR,DAL,1,10,25,0,0,(13:48) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 6-M.SANDERS TO CAR 27 FOR 2 YARDS (14-M.BELL).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2772,0,0
2023111900,2023-11-19,4,13,48,CAR,DAL,0,0,15,1,0,"17-B.AUBREY EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2772,0,0
2023111900,2023-11-19,4,13,48,CAR,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2772,0,0
2023111900,2023-11-19,4,13,20,CAR,DAL,2,8,27,0,0,"(13:20) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 19-A.THIELEN (33-D.CLARK).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2800,0,0
2023111900,2023-11-19,4,13,14,CAR,DAL,3,8,27,1,0,(13:14) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO CAR 41 FOR 14 YARDS (26-D.BLAND).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2806,0,0
2023111900,2023-11-19,4,12,52,CAR,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 12:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2828,0,0
2023111900,2023-11-19,4,12,52,CAR,DAL,1,10,41,0,0,(12:52) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 33 FOR -8 YARDS (SACK SPLIT BY 11-M.PARSONS AND 1-J.KEARSE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2828,0,0
2023111900,2023-11-19,4,12,13,CAR,DAL,2,18,33,0,0,"(12:13) (NO HUDDLE, SHOTGUN) 9-B.YOUNG SACKED AT CAR 27 FOR -6 YARDS (SACK SPLIT BY 92-D.ARMSTRONG AND 99-C.GOLSTON).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2867,0,0
2023111900,2023-11-19,4,11,29,CAR,DAL,3,24,27,0,0,"(11:29) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 25 FOR -2 YARDS. FUMBLES, TOUCHED AT CAR 27, RECOVERED BY DAL-6-D.WILSON AT CAR 27.",0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,27,OWN,0,,0,,0,2911,0,0
2023111900,2023-11-19,4,11,18,DAL,CAR,1,10,73,0,0,(11:18) 23-R.DOWDLE LEFT TACKLE TO CAR 19 FOR 8 YARDS (24-V.BELL; 26-D.JACKSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,2922,0,0
2023111900,2023-11-19,4,10,41,DAL,CAR,2,2,81,0,0,(10:41) 23-R.DOWDLE UP THE MIDDLE TO CAR 18 FOR 1 YARD (95-DER.BROWN; 13-T.HILL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,2959,0,0
2023111900,2023-11-19,4,10,4,DAL,CAR,3,1,82,1,0,(10:04) 4-D.PRESCOTT RIGHT GUARD TO CAR 15 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OPP,0,,0,,0,2996,0,0
2023111900,2023-11-19,4,9,25,DAL,CAR,1,10,85,0,0,(9:25) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE TO CAR 17 FOR -2 YARDS (0-B.BURNS).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3035,0,0
2023111900,2023-11-19,4,8,47,DAL,CAR,2,12,83,0,0,(8:47) 23-R.DOWDLE LEFT END TO CAR 15 FOR 2 YARDS (91-N.THURMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,3073,0,0
2023111900,2023-11-19,4,8,3,DAL,CAR,0,0,100,1,0,TIMEOUT #2 BY DAL AT 08:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3117,0,0
2023111900,2023-11-19,4,8,3,DAL,CAR,3,10,85,0,0,(8:03) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO CAR 9 FOR 6 YARDS (49-F.LUVU).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3117,0,0
2023111900,2023-11-19,4,7,21,DAL,CAR,4,4,91,0,0,"(7:21) 17-B.AUBREY 27 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3159,0,0
2023111900,2023-11-19,4,7,18,CAR,DAL,0,0,100,1,0,TIMEOUT AT 07:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3162,0,0
2023111900,2023-11-19,4,7,18,CAR,DAL,0,0,65,1,0,17-B.AUBREY KICKS 66 YARDS FROM DAL 35 TO CAR -1. 3-R.BLACKSHEAR TO CAR 28 FOR 29 YARDS (40-H.LUEPKE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3162,0,0
2023111900,2023-11-19,4,7,13,CAR,DAL,1,10,28,0,0,(7:13) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD TO CAR 30 FOR 2 YARDS (2-J.LEWIS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3167,0,0
2023111900,2023-11-19,4,6,38,CAR,DAL,2,8,30,0,0,(6:38) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 23 FOR -7 YARDS (54-S.WILLIAMS).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3202,0,0
2023111900,2023-11-19,4,5,57,CAR,DAL,3,15,23,0,0,(5:57) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3243,0,0
2023111900,2023-11-19,4,5,54,CAR,DAL,4,15,23,0,0,"(5:54) 10-J.HEKKER PUNTS 50 YARDS TO DAL 27, CENTER-44-J.JANSEN, FAIR CATCH BY 9-K.TURPIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3246,0,0
2023111900,2023-11-19,4,5,47,DAL,CAR,1,10,27,1,0,(5:47) 23-R.DOWDLE UP THE MIDDLE TO DAL 38 FOR 11 YARDS (54-K.GRUGIER-HILL; 25-X.WOODS).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,3253,0,0
2023111900,2023-11-19,4,5,47,CAR,DAL,0,0,100,1,0,TIMEOUT AT 05:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3253,0,0
2023111900,2023-11-19,4,5,4,DAL,CAR,1,10,38,0,0,"(5:04) 23-R.DOWDLE LEFT TACKLE TO DAL 42 FOR 4 YARDS (26-D.JACKSON). PENALTY ON DAL-84-S.MCKEON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 38 - NO PLAY.",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,38,OWN,1,DAL,1,OFFENSIVE HOLDING,10,3296,0,0
2023111900,2023-11-19,4,4,58,DAL,CAR,1,20,28,0,0,(4:58) (SHOTGUN) 10-C.RUSH PASS SHORT LEFT TO 86-L.SCHOONMAKER TO DAL 33 FOR 5 YARDS (54-K.GRUGIER-HILL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3302,0,0
2023111900,2023-11-19,4,4,15,DAL,CAR,2,15,33,0,0,(4:15) 23-R.DOWDLE RIGHT GUARD TO DAL 33 FOR NO GAIN (25-X.WOODS; 54-K.GRUGIER-HILL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,3345,0,0
2023111900,2023-11-19,4,3,36,DAL,CAR,3,15,33,0,0,"(3:36) (SHOTGUN) 10-C.RUSH PASS INCOMPLETE DEEP LEFT TO 83-J.BROOKS. PENALTY ON CAR-26-D.JACKSON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DAL 33 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,33,OWN,1,CAR,1,DEFENSIVE HOLDING,5,3384,0,0
2023111900,2023-11-19,4,3,29,DAL,CAR,1,10,38,0,0,(3:29) (SHOTGUN) 23-R.DOWDLE RIGHT GUARD TO DAL 39 FOR 1 YARD (91-N.THURMAN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,3391,0,0
2023111900,2023-11-19,4,2,50,DAL,CAR,2,9,39,0,0,(2:50) (SHOTGUN) 10-C.RUSH PASS INCOMPLETE DEEP RIGHT TO 9-K.TURPIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3430,0,0
2023111900,2023-11-19,4,2,43,DAL,CAR,3,9,39,1,0,(2:43) (SHOTGUN) 10-C.RUSH PASS SHORT RIGHT TO 9-K.TURPIN TO DAL 49 FOR 10 YARDS (32-D.BOOTLE). CAR-32-D.BOOTLE WAS INJURED DURING THE PLAY.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3437,0,0
2023111900,2023-11-19,4,2,0,DAL,CAR,1,10,49,0,0,(2:00) 10-C.RUSH KNEELS TO DAL 48 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3480,0,0
2023111900,2023-11-19,4,2,0,DAL,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023111900,2023-11-19,4,1,19,DAL,CAR,2,11,48,0,0,(1:19) 10-C.RUSH KNEELS TO DAL 47 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3521,0,0
2023111900,2023-11-19,4,0,39,DAL,CAR,3,12,47,0,0,(:39) 10-C.RUSH KNEELS TO DAL 46 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3561,0,0
2023111900,2023-11-19,4,0,0,DAL,CAR,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
