GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,HOU
2023111904,2023-11-19,1,9,57,HOU,ARI,2,6,81,0,0,(9:57) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 86-D.SCHULTZ.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,303,0,0
2023111904,2023-11-19,1,9,53,HOU,ARI,3,6,81,0,0,(9:53) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS PUSHED OB AT ARI 15 FOR 4 YARDS (34-J.THOMPSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,307,0,0
2023111904,2023-11-19,1,9,32,HOU,ARI,4,2,85,0,0,"(9:32) (NO HUDDLE) 22-M.BOONE LEFT END TO ARI 15 FOR NO GAIN (7-K.WHITE, 3-B.BAKER).",0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OPP,0,,0,,0,328,0,0
2023111904,2023-11-19,1,9,27,HOU,ARI,0,0,100,1,0,TIMEOUT AT 09:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,333,0,0
2023111904,2023-11-19,1,9,27,ARI,HOU,1,10,15,0,0,(9:27) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 84-E.HIGGINS TO ARI 17 FOR 2 YARDS (30-D.HOUSTON-CARSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,333,0,0
2023111904,2023-11-19,1,8,49,ARI,HOU,2,8,17,0,0,"(8:49) 6-J.CONNER RIGHT END TO ARI 21 FOR 4 YARDS (5-J.PITRE, 53-B.CASHMAN).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OWN,0,,0,,0,371,0,0
2023111904,2023-11-19,1,8,4,ARI,HOU,3,4,21,0,0,(8:04) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE DEEP LEFT TO 85-T.MCBRIDE (30-D.HOUSTON-CARSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,416,0,0
2023111904,2023-11-19,1,7,55,ARI,HOU,4,4,21,0,0,"(7:55) 12-B.GILLIKIN PUNTS 48 YARDS TO HOU 31, CENTER-46-A.BREWER. 82-S.SIMS TO HOU 39 FOR 8 YARDS (33-A.HAMILTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,425,0,0
2023111904,2023-11-19,1,7,45,HOU,ARI,1,10,39,1,0,(7:45) 7-C.STROUD PASS DEEP MIDDLE TO 3-N.DELL TO ARI 41 FOR 20 YARDS (3-B.BAKER).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,435,0,0
2023111904,2023-11-19,1,7,45,HOU,ARI,0,0,100,1,0,TIMEOUT AT 07:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,435,0,0
2023111904,2023-11-19,1,7,7,HOU,ARI,1,10,59,1,0,"(7:07) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 2-R.WOODS TO ARI 24 FOR 17 YARDS (34-J.THOMPSON, 20-MA.WILSON).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,473,0,0
2023111904,2023-11-19,1,6,33,HOU,ARI,1,10,76,0,0,"(6:33) 26-D.SINGLETARY RIGHT GUARD TO ARI 20 FOR 4 YARDS (98-R.LOPEZ, 92-K.STRONG).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,507,0,0
2023111904,2023-11-19,1,5,58,HOU,ARI,2,6,80,0,0,(5:58) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,542,0,0
