GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TB,SF
2023111908,2023-11-19,1,9,58,SF,TB,2,5,40,1,0,(9:58) 23-C.MCCAFFREY RIGHT GUARD TO SF 48 FOR 8 YARDS (0-Y.DIABY).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,11,302,0,0
2023111908,2023-11-19,1,9,11,SF,TB,1,10,48,0,0,(9:11) 13-B.PURDY SACKED AT SF 47 FOR -1 YARDS (50-V.VEA).,0,2023,-1,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,349,0,0
2023111908,2023-11-19,1,8,28,SF,TB,2,11,47,0,0,(8:28) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO TB 49 FOR 4 YARDS (98-A.NELSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,11,392,0,0
2023111908,2023-11-19,1,7,48,SF,TB,3,7,51,1,0,"(7:48) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO TB 38 FOR 11 YARDS (31-A.WINFIELD, 35-J.DEAN).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,11,432,0,0
2023111908,2023-11-19,1,7,9,SF,TB,1,10,62,0,0,"(7:09) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE PUSHED OB AT TB 24 FOR 14 YARDS (31-A.WINFIELD). PENALTY ON SF-11-B.AIYUK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 32.",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,38,OPP,1,SF,0,OFFENSIVE HOLDING,10,11,471,0,0
2023111908,2023-11-19,1,6,44,SF,TB,1,14,58,0,0,"(6:44) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 11-B.AIYUK. TB-35-J.DEAN WAS INJURED DURING THE PLAY.  PENALTY ON TB-35-J.DEAN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TB 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,42,OPP,1,TB,1,DEFENSIVE HOLDING,5,11,496,0,0
2023111908,2023-11-19,1,6,39,SF,TB,1,10,63,1,0,"(6:39) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 11-B.AIYUK TO TB 23 FOR 14 YARDS (27-Z.MCCOLLUM, 31-A.WINFIELD).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,11,501,0,0
2023111908,2023-11-19,1,6,39,SF,TB,0,0,100,1,0,TIMEOUT AT 06:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,501,0,0
2023111908,2023-11-19,1,5,56,SF,TB,1,10,77,0,0,(5:56) (SHOTGUN) 23-C.MCCAFFREY RIGHT END PUSHED OB AT TB 14 FOR 9 YARDS (26-K.MERRIWEATHER).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,11,544,0,0
2023111908,2023-11-19,1,5,17,SF,TB,2,1,86,1,0,(5:17) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO TB 6 FOR 8 YARDS (31-A.WINFIELD).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,11,583,0,0
