GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,LA
2023111910,2023-11-19,1,9,52,SEA,LA,3,1,49,1,0,"(9:52) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO LAR 48 FOR 3 YARDS (53-E.JONES, 4-J.FULLER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,11,308,0,0
2023111910,2023-11-19,1,9,17,SEA,LA,1,10,52,0,0,(9:17) (SHOTGUN) 9-K.WALKER LEFT TACKLE TO LAR 43 FOR 5 YARDS (37-Q.LAKE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,11,343,0,0
2023111910,2023-11-19,1,8,37,SEA,LA,2,5,57,1,0,"(8:37) (SHOTGUN) 7-G.SMITH PASS DEEP LEFT TO 11-J.SMITH-NJIGBA RAN OB AT LAR 20 FOR 23 YARDS. LOS ANGELES RAMS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 11-J.SMITH-NJIGBA.",0,2023,23,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,1,1,,0,0,0,0,0,,43,OPP,0,,0,,0,11,383,0,0
2023111910,2023-11-19,1,8,33,SEA,LA,3,5,57,1,0,(8:33) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 11-J.SMITH-NJIGBA TO LAR 34 FOR 9 YARDS (37-Q.LAKE) [99-A.DONALD].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,387,0,0
2023111910,2023-11-19,1,8,33,SEA,LA,0,0,100,1,0,TIMEOUT AT 08:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,387,0,0
2023111910,2023-11-19,1,7,57,SEA,LA,1,10,66,0,0,(7:57) 9-K.WALKER UP THE MIDDLE TO LAR 28 FOR 6 YARDS (0-B.YOUNG).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,11,423,0,0
2023111910,2023-11-19,1,7,11,SEA,LA,2,4,72,1,0,(7:11) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF TO LAR 21 FOR 7 YARDS (1-D.KENDRICK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,11,469,0,0
2023111910,2023-11-19,1,6,32,SEA,LA,1,10,79,1,0,(6:32) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT RAN OB AT LAR 10 FOR 11 YARDS (37-Q.LAKE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,11,508,0,0
2023111910,2023-11-19,1,5,56,SEA,LA,1,10,90,0,0,(5:56) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO LAR 8 FOR 2 YARDS (92-J.WILLIAMS; 97-M.HOECHT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,11,544,0,0
2023111910,2023-11-19,1,5,23,SEA,LA,2,8,92,1,0,"(5:23) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,11,577,0,0
2023111910,2023-11-19,1,5,20,LA,SEA,1,5,70,0,0,"(5:20) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 5-T.ATWELL. PENALTY ON SEA-20-J.LOVE, DEFENSIVE PASS INTERFERENCE, 45 YARDS, ENFORCED AT LAR 30 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,30,OPP,1,SEA,1,DEFENSIVE PASS INTERFERENCE,45,11,580,0,0
2023111910,2023-11-19,1,5,20,LA,SEA,0,0,100,1,0,TIMEOUT AT 05:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,580,0,0
2023111910,2023-11-19,1,5,20,LA,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,580,0,0
2023111910,2023-11-19,1,5,20,SEA,LA,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,580,0,0
2023111910,2023-11-19,1,5,20,LA,SEA,1,10,75,0,0,"(5:20) PENALTY ON SEA-90-JA.REED, ENCROACHMENT, 5 YARDS, ENFORCED AT LAR 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,SEA,1,ENCROACHMENT,5,11,580,0,0
2023111910,2023-11-19,1,5,13,LA,SEA,1,10,75,0,0,(5:13) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 89-T.HIGBEE (90-JA.REED).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,587,0,0
2023111910,2023-11-19,1,5,8,LA,SEA,2,10,75,0,0,"(5:08) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP PUSHED OB AT SEA 17 FOR 8 YARDS (20-J.LOVE). PENALTY ON LAR-10-C.KUPP, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SEA 25 - NO PLAY.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OPP,1,LAR,1,OFFENSIVE PASS INTERFERENCE,10,11,592,0,0
2023111910,2023-11-19,1,4,35,LA,SEA,2,20,65,0,0,"(4:35) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 10-C.KUPP. PENALTY ON SEA-99-L.WILLIAMS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SEA 35 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,35,OPP,1,SEA,1,DEFENSIVE OFFSIDE,5,11,625,0,0
2023111910,2023-11-19,1,4,28,LA,SEA,2,15,70,0,0,(4:28) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 10-C.KUPP TO SEA 19 FOR 11 YARDS (21-D.WITHERSPOON; 52-D.TAYLOR).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,11,632,0,0
2023111910,2023-11-19,1,3,42,LA,SEA,3,4,81,0,0,"(3:42) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 5-T.ATWELL. PENALTY ON SEA-27-T.WOOLEN, DEFENSIVE PASS INTERFERENCE, 14 YARDS, ENFORCED AT SEA 19 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,19,OPP,1,SEA,1,DEFENSIVE PASS INTERFERENCE,14,11,678,0,0
2023111910,2023-11-19,1,3,37,LA,SEA,1,5,95,0,0,"(3:37) 24-R.FREEMAN UP THE MIDDLE TO SEA 2 FOR 3 YARDS (93-CA.YOUNG, 6-Q.DIGGS).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,11,683,0,0
2023111910,2023-11-19,1,3,19,LA,SEA,2,2,98,0,0,"(3:19) (NO HUDDLE, SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO SEA 2 FOR NO GAIN (52-D.TAYLOR).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,11,701,0,0
2023111910,2023-11-19,1,2,42,LA,SEA,3,2,98,0,0,(2:42) 24-R.FREEMAN LEFT END TO SEA 2 FOR NO GAIN (54-B.WAGNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,11,738,0,0
2023111910,2023-11-19,1,2,4,LA,SEA,4,2,98,0,0,(2:04) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,11,776,0,0
2023111910,2023-11-19,1,2,0,LA,SEA,0,0,100,1,0,TIMEOUT AT 02:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,780,0,0
2023111910,2023-11-19,1,2,0,SEA,LA,1,10,2,0,0,(2:00) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 7 FOR 5 YARDS (97-M.HOECHT).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,11,780,0,0
2023111910,2023-11-19,1,1,31,SEA,LA,2,5,7,0,0,"(1:31) (NO HUDDLE, SHOTGUN) PENALTY ON SEA-87-N.FANT, FALSE START, 3 YARDS, ENFORCED AT SEA 7 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,7,OWN,1,SEA,1,FALSE START,3,11,809,0,0
2023111910,2023-11-19,1,1,9,SEA,LA,2,8,4,1,0,(1:09) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 89-W.DISSLY TO SEA 13 FOR 9 YARDS (53-E.JONES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,11,831,0,0
2023111910,2023-11-19,1,0,33,SEA,LA,1,10,13,0,0,(:33) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 14 FOR 1 YARD (0-B.YOUNG; 91-K.TURNER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OWN,0,,0,,0,11,867,0,0
2023111910,2023-11-19,1,0,0,SEA,LA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,900,0,0
2023111910,2023-11-19,2,15,0,SEA,LA,2,9,14,1,0,(15:00) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 25 FOR 11 YARDS (97-M.HOECHT).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OWN,0,,0,,0,11,900,0,0
2023111910,2023-11-19,2,14,22,SEA,LA,1,10,25,0,0,(14:22) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF (1-D.KENDRICK).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,938,0,0
2023111910,2023-11-19,2,14,17,SEA,LA,2,10,25,0,0,(14:17) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 26-Z.CHARBONNET TO SEA 25 FOR NO GAIN (97-M.HOECHT) [99-A.DONALD].,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,943,0,0
2023111910,2023-11-19,2,13,33,SEA,LA,3,10,25,1,0,(13:33) (SHOTGUN) 7-G.SMITH PASS DEEP MIDDLE TO 11-J.SMITH-NJIGBA TO LAR 43 FOR 32 YARDS (4-J.FULLER).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,987,0,0
2023111910,2023-11-19,2,13,33,SEA,LA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 13:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,987,0,0
2023111910,2023-11-19,2,12,56,SEA,LA,1,10,57,0,0,"(12:56) (NO HUDDLE, SHOTGUN) 31-D.DALLAS UP THE MIDDLE TO LAR 39 FOR 4 YARDS (4-J.FULLER, 53-E.JONES).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,11,1024,0,0
2023111910,2023-11-19,2,12,19,SEA,LA,2,6,61,0,0,"(12:19) (SHOTGUN) 26-Z.CHARBONNET LEFT END TO LAR 34 FOR 5 YARDS (37-Q.LAKE, 96-K.THOMAS).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,11,1061,0,0
2023111910,2023-11-19,2,11,36,SEA,LA,3,1,66,0,0,(11:36) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 1-D.ESKRIDGE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,11,1104,0,0
2023111910,2023-11-19,2,11,30,SEA,LA,4,1,66,1,0,(11:30) 26-Z.CHARBONNET UP THE MIDDLE TO LAR 26 FOR 8 YARDS (37-Q.LAKE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,11,1110,0,0
2023111910,2023-11-19,2,10,47,SEA,LA,1,10,74,0,0,"(10:47) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 19-J.BOBO TO LAR 21 FOR 5 YARDS (37-Q.LAKE; 53-E.JONES). PENALTY ON SEA-19-J.BOBO, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT LAR 26 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,26,OPP,1,SEA,1,ILLEGAL SHIFT,5,11,1153,0,0
2023111910,2023-11-19,2,10,13,SEA,LA,1,15,69,0,0,"(10:13) PENALTY ON SEA, DELAY OF GAME, 5 YARDS, ENFORCED AT LAR 31 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,SEA,1,DELAY OF GAME,5,11,1187,0,0
2023111910,2023-11-19,2,9,52,SEA,LA,1,20,64,0,0,(9:52) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO LAR 38 FOR -2 YARDS (44-A.WITHERSPOON).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,11,1208,0,0
2023111910,2023-11-19,2,9,14,SEA,LA,2,22,62,0,0,(9:14) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 19-J.BOBO (43-J.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,11,1246,0,0
2023111910,2023-11-19,2,9,9,SEA,LA,3,22,62,0,0,(9:09) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO LAR 36 FOR 2 YARDS (91-K.TURNER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,11,1251,0,0
2023111910,2023-11-19,2,8,31,SEA,LA,4,20,64,0,0,"(8:31) 5-J.MYERS 54 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,11,1289,0,0
2023111910,2023-11-19,2,8,26,LA,SEA,1,10,75,0,0,(8:26) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 27-D.HENDERSON (20-J.LOVE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,1294,0,0
2023111910,2023-11-19,2,8,26,LA,SEA,0,0,100,1,0,TIMEOUT AT 08:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1294,0,0
2023111910,2023-11-19,2,8,26,LA,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1294,0,0
2023111910,2023-11-19,2,8,18,LA,SEA,2,10,75,0,0,(8:18) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,1302,0,0
2023111910,2023-11-19,2,8,13,LA,SEA,3,10,75,0,0,"(8:13) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,1307,0,0
2023111910,2023-11-19,2,8,7,LA,SEA,4,10,75,0,0,"(8:07) 42-E.EVANS PUNTS 56 YARDS TO SEA 19, CENTER-47-A.WARD. 31-D.DALLAS TO SEA 32 FOR 13 YARDS (18-B.SKOWRONEK, 59-T.REEDER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,1313,0,0
2023111910,2023-11-19,2,7,54,LA,SEA,0,0,100,1,0,TIMEOUT AT 07:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1326,0,0
2023111910,2023-11-19,2,7,54,SEA,LA,1,10,32,0,0,(7:54) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 40 FOR 8 YARDS (91-K.TURNER).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,11,1326,0,0
2023111910,2023-11-19,2,7,13,SEA,LA,2,2,40,1,0,(7:13) (SHOTGUN) 7-G.SMITH PASS DEEP LEFT TO 14-D.METCALF TO LAR 7 FOR 53 YARDS (4-J.FULLER).,0,2023,53,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,11,1367,0,0
2023111910,2023-11-19,2,6,23,SEA,LA,1,7,93,0,0,(6:23) 26-Z.CHARBONNET RIGHT TACKLE TO LAR 5 FOR 2 YARDS (53-E.JONES; 92-J.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,7,OPP,0,,0,,0,11,1417,0,0
2023111910,2023-11-19,2,5,44,SEA,LA,2,5,95,0,0,(5:44) 26-Z.CHARBONNET LEFT END PUSHED OB AT LAR 11 FOR -6 YARDS (99-A.DONALD).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,5,OPP,0,,0,,0,11,1456,0,0
2023111910,2023-11-19,2,4,57,SEA,LA,3,11,89,0,0,"(4:57) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT [91-K.TURNER]. PENALTY ON SEA-7-G.SMITH, INTENTIONAL GROUNDING, 14 YARDS, ENFORCED AT LAR 11.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,11,OPP,1,SEA,0,INTENTIONAL GROUNDING,14,11,1503,0,0
2023111910,2023-11-19,2,4,52,SEA,LA,4,25,75,0,0,"(4:52) 5-J.MYERS 43 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,1508,0,0
2023111910,2023-11-19,2,4,48,LA,SEA,1,10,75,0,0,(4:48) 24-R.FREEMAN RIGHT END TO LAR 31 FOR 6 YARDS (6-Q.DIGGS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OPP,0,,0,,0,11,1512,0,0
2023111910,2023-11-19,2,4,48,LA,SEA,0,0,100,1,0,TIMEOUT AT 04:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1512,0,0
2023111910,2023-11-19,2,4,48,LA,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1512,0,0
2023111910,2023-11-19,2,4,5,LA,SEA,2,4,69,1,0,(4:05) 24-R.FREEMAN LEFT END PUSHED OB AT LAR 46 FOR 15 YARDS (6-Q.DIGGS).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OPP,0,,0,,0,11,1555,0,0
2023111910,2023-11-19,2,3,20,LA,SEA,1,10,54,1,0,(3:20) 9-M.STAFFORD PASS SHORT LEFT TO 81-A.TRAMMELL PUSHED OB AT SEA 40 FOR 14 YARDS (27-T.WOOLEN).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,11,1600,0,0
