GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CIN,BAL
2023111600,2023-11-16,1,10,2,CIN,BAL,1,10,25,0,0,(10:02) (SHOTGUN) 9-J.BURROW SCRAMBLES UP THE MIDDLE TO CIN 32 FOR 7 YARDS (99-O.OWEH).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,298,0,0
2023111600,2023-11-16,1,10,2,CIN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,298,0,0
2023111600,2023-11-16,1,9,23,CIN,BAL,2,3,32,1,0,(9:23) (SHOTGUN) 28-J.MIXON RIGHT END TO CIN 43 FOR 11 YARDS (6-P.QUEEN).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,11,337,0,0
2023111600,2023-11-16,1,8,49,CIN,BAL,1,10,43,0,0,"(8:49) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 87-T.HUDSON TO 50 FOR 7 YARDS (99-O.OWEH). PENALTY ON BAL-99-O.OWEH, FACE MASK, 15 YARDS, ENFORCED AT 50.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OWN,1,BAL,0,FACE MASK,15,11,371,0,0
2023111600,2023-11-16,1,8,26,CIN,BAL,1,10,65,0,0,(8:26) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,394,0,0
2023111600,2023-11-16,1,8,22,CIN,BAL,2,10,65,0,0,(8:22) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 83-T.BOYD TO BAL 31 FOR 4 YARDS (50-K.VAN NOY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,398,0,0
2023111600,2023-11-16,1,7,40,CIN,BAL,3,6,69,0,0,(7:40) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 83-T.BOYD (32-M.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,11,440,0,0
2023111600,2023-11-16,1,7,40,CIN,BAL,0,0,100,1,0,TIMEOUT #1 BY CIN AT 07:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,440,0,0
2023111600,2023-11-16,1,7,37,CIN,BAL,4,6,69,0,0,"(7:37) 2-E.MCPHERSON 50 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,11,443,0,0
2023111600,2023-11-16,1,7,32,BAL,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,448,0,0
2023111600,2023-11-16,1,7,32,BAL,CIN,0,0,100,1,0,TIMEOUT AT 07:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,448,0,0
2023111600,2023-11-16,1,7,32,BAL,CIN,1,10,25,0,0,(7:32) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP MIDDLE TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,448,0,0
2023111600,2023-11-16,1,7,26,BAL,CIN,2,10,25,0,0,(7:26) (SHOTGUN) 34-K.MITCHELL RIGHT GUARD TO BAL 21 FOR -4 YARDS (91-T.HENDRICKSON).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,11,454,0,0
2023111600,2023-11-16,1,6,48,BAL,CIN,3,14,21,0,0,"(6:48) (SHOTGUN) PENALTY ON CIN, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT BAL 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,CIN,1,DEFENSIVE TOO MANY MEN ON FIELD,5,11,492,0,0
2023111600,2023-11-16,1,6,28,BAL,CIN,3,9,26,0,0,(6:28) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 17 FOR -9 YARDS (91-T.HENDRICKSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,11,512,0,0
2023111600,2023-11-16,1,5,56,BAL,CIN,4,18,17,0,0,"(5:56) 11-J.STOUT PUNTS 50 YARDS TO CIN 33, CENTER-69-T.OTT. 15-C.JONES TO CIN 38 FOR 5 YARDS (41-D.WORLEY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,11,544,0,0
2023111600,2023-11-16,1,5,45,CIN,BAL,1,10,38,0,0,(5:45) 28-J.MIXON RIGHT END TO CIN 38 FOR NO GAIN (40-M.HARRISON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,11,555,0,0
2023111600,2023-11-16,1,5,45,BAL,CIN,0,0,100,1,0,TIMEOUT AT 05:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,555,0,0
2023111600,2023-11-16,1,5,0,CIN,BAL,0,0,100,1,0,TIMEOUT #2 BY CIN AT 05:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,600,0,0
2023111600,2023-11-16,1,5,0,CIN,BAL,2,10,38,0,0,(5:00) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE (14-K.HAMILTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,11,600,0,0
2023111600,2023-11-16,1,4,54,CIN,BAL,3,10,38,0,0,(4:54) (SHOTGUN) 9-J.BURROW SACKED AT CIN 31 FOR -7 YARDS (24-J.CLOWNEY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,11,606,0,0
2023111600,2023-11-16,1,4,17,CIN,BAL,4,17,31,0,0,"(4:17) 10-B.ROBBINS PUNTS 38 YARDS TO BAL 31, CENTER-48-C.ADOMITIS, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,11,643,0,0
2023111600,2023-11-16,1,4,10,BAL,CIN,0,0,100,1,0,TIMEOUT AT 04:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,650,0,0
2023111600,2023-11-16,1,4,10,BAL,CIN,1,10,31,0,0,(4:10) 66-B.CLEVELAND REPORTED IN AS ELIGIBLE.  35-G.EDWARDS LEFT END PUSHED OB AT BAL 33 FOR 2 YARDS (27-J.BATTLE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,11,650,0,0
2023111600,2023-11-16,1,3,40,BAL,CIN,2,8,33,0,0,(3:40) 8-L.JACKSON PASS SHORT LEFT TO 35-G.EDWARDS TO BAL 37 FOR 4 YARDS (27-J.BATTLE).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,680,0,0
2023111600,2023-11-16,1,2,58,BAL,CIN,3,4,37,0,0,(2:58) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT [55-L.WILSON]. BAL-8-L.JACKSON WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,11,722,0,0
2023111600,2023-11-16,1,2,47,BAL,CIN,4,4,37,0,0,"(2:47) 11-J.STOUT PUNTS 56 YARDS TO CIN 7, CENTER-69-T.OTT. 15-C.JONES TO CIN 27 FOR 20 YARDS (88-C.KOLAR). PENALTY ON BAL-43-J.HILL, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT CIN 27.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,BAL,0,UNNECESSARY ROUGHNESS,15,11,733,0,0
2023111600,2023-11-16,1,2,34,CIN,BAL,1,10,42,0,0,(2:34) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT MIDDLE TO 83-T.BOYD (32-M.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,11,746,0,0
2023111600,2023-11-16,1,2,30,CIN,BAL,2,10,42,1,0,"(2:30) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO BAL 44 FOR 14 YARDS (32-M.WILLIAMS, 26-G.STONE).",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,11,750,0,0
2023111600,2023-11-16,1,1,50,CIN,BAL,1,10,56,1,0,(1:50) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 1-J.CHASE TO BAL 34 FOR 10 YARDS (6-P.QUEEN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,11,790,0,0
2023111600,2023-11-16,1,1,11,CIN,BAL,1,10,66,0,0,(1:11) (SHOTGUN) 9-J.BURROW SACKED AT BAL 41 FOR -7 YARDS (95-T.ROBINSON).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,11,829,0,0
2023111600,2023-11-16,1,0,30,CIN,BAL,2,17,59,0,0,(:30) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT TO 1-J.CHASE [58-M.PIERCE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,870,0,0
2023111600,2023-11-16,1,0,25,CIN,BAL,3,17,59,0,0,"(:25) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 89-D.SAMPLE TO BAL 35 FOR 6 YARDS (6-P.QUEEN, 0-R.SMITH).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,875,0,0
2023111600,2023-11-16,2,15,0,CIN,BAL,4,11,65,0,0,"(15:00) 2-E.MCPHERSON 53 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,900,0,0
2023111600,2023-11-16,1,0,0,CIN,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,900,0,0
2023111600,2023-11-16,2,14,55,BAL,CIN,1,10,43,0,0,(14:55) (SHOTGUN) 34-K.MITCHELL LEFT TACKLE TO BAL 44 FOR 1 YARD (92-B.HILL; 55-L.WILSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,11,905,0,0
2023111600,2023-11-16,2,14,19,BAL,CIN,2,9,44,0,0,"(14:19) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT MIDDLE TO 80-I.LIKELY. PENALTY ON CIN-23-D.HILL, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT BAL 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,44,OWN,1,CIN,1,DEFENSIVE PASS INTERFERENCE,7,11,941,0,0
2023111600,2023-11-16,2,14,16,BAL,CIN,1,10,51,0,0,(14:16) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 7-R.BATEMAN (29-C.TAYLOR-BRITT) [92-B.HILL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,11,944,0,0
2023111600,2023-11-16,2,14,10,BAL,CIN,2,10,51,0,0,(14:10) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT GUARD TO CIN 47 FOR 2 YARDS (21-M.HILTON).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,11,950,0,0
2023111600,2023-11-16,2,13,26,BAL,CIN,3,8,53,0,0,(13:26) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,11,994,0,0
2023111600,2023-11-16,2,13,19,BAL,CIN,4,8,53,0,0,"(13:19) 11-J.STOUT PUNTS 28 YARDS TO CIN 19, CENTER-69-T.OTT. 15-C.JONES TO CIN 18 FOR -1 YARDS (80-I.LIKELY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,11,1001,0,0
2023111600,2023-11-16,2,13,11,CIN,BAL,1,10,18,0,0,(13:11) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 24 FOR 6 YARDS (6-P.QUEEN; 0-R.SMITH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,11,1009,0,0
2023111600,2023-11-16,2,12,34,CIN,BAL,2,4,24,0,0,(12:34) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 81-I.SMITH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,11,1046,0,0
2023111600,2023-11-16,2,12,27,CIN,BAL,3,4,24,1,0,(12:27) (SHOTGUN) 9-J.BURROW PASS DEEP RIGHT TO 87-T.HUDSON TO CIN 45 FOR 21 YARDS (6-P.QUEEN).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,11,1053,0,0
2023111600,2023-11-16,2,11,48,CIN,BAL,1,10,45,0,0,(11:48) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 48 FOR 3 YARDS (0-R.SMITH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,11,1092,0,0
2023111600,2023-11-16,2,11,5,CIN,BAL,2,7,48,1,0,(11:05) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 89-D.SAMPLE TO BAL 39 FOR 13 YARDS (32-M.WILLIAMS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,1135,0,0
2023111600,2023-11-16,2,10,25,CIN,BAL,1,10,61,0,0,(10:25) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO BAL 33 FOR 6 YARDS (0-R.SMITH; 95-T.ROBINSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,11,1175,0,0
2023111600,2023-11-16,2,9,37,CIN,BAL,2,4,67,0,0,"(9:37) (SHOTGUN) PENALTY ON CIN, DELAY OF GAME, 5 YARDS, ENFORCED AT BAL 33 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OPP,1,CIN,1,DELAY OF GAME,5,11,1223,0,0
2023111600,2023-11-16,2,9,13,CIN,BAL,2,9,62,0,0,(9:13) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 83-T.BOYD PUSHED OB AT BAL 33 FOR 5 YARDS (97-B.URBAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,11,1247,0,0
2023111600,2023-11-16,2,8,33,CIN,BAL,3,4,67,1,0,(8:33) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD TO BAL 20 FOR 13 YARDS (23-R.YA-SIN).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,1287,0,0
2023111600,2023-11-16,2,7,58,CIN,BAL,1,10,80,0,0,(7:58) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 28-J.MIXON TO BAL 11 FOR 9 YARDS (32-M.WILLIAMS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,11,1322,0,0
2023111600,2023-11-16,2,7,24,CIN,BAL,2,1,89,1,0,(7:24) (SHOTGUN) 28-J.MIXON LEFT GUARD TO BAL 8 FOR 3 YARDS (97-B.URBAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,11,1356,0,0
2023111600,2023-11-16,2,6,48,CIN,BAL,1,8,92,0,0,"(6:48) (SHOTGUN) PENALTY ON CIN-67-C.VOLSON, FALSE START, 5 YARDS, ENFORCED AT BAL 8 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OPP,1,CIN,1,FALSE START,5,11,1392,0,0
2023111600,2023-11-16,2,6,28,CIN,BAL,1,13,87,0,0,(6:28) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 28-J.MIXON TO BAL 4 FOR 9 YARDS (6-P.QUEEN) [24-J.CLOWNEY].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,11,1412,0,0
2023111600,2023-11-16,2,5,53,CIN,BAL,2,4,96,1,0,"(5:53) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 28-J.MIXON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,11,1447,0,0
2023111600,2023-11-16,2,5,49,BAL,CIN,1,10,25,0,0,(5:49) 4-Z.FLOWERS RIGHT END PUSHED OB AT BAL 32 FOR 7 YARDS (29-C.TAYLOR-BRITT).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,11,1451,0,0
2023111600,2023-11-16,2,5,49,BAL,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1451,0,0
2023111600,2023-11-16,2,5,49,BAL,CIN,0,0,100,1,0,TIMEOUT AT 05:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1451,0,0
2023111600,2023-11-16,2,5,49,CIN,BAL,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1451,0,0
2023111600,2023-11-16,2,5,15,BAL,CIN,2,3,32,0,0,"(5:15) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS FOR 68 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON BAL-3-O.BECKHAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 36.",0,2023,68,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,32,OWN,1,BAL,0,OFFENSIVE HOLDING,10,11,1485,0,0
2023111600,2023-11-16,2,5,4,BAL,CIN,0,0,100,1,0,TIMEOUT AT 05:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1496,0,0
2023111600,2023-11-16,2,5,4,BAL,CIN,2,9,26,0,0,(5:04) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 35-G.EDWARDS TO BAL 30 FOR 4 YARDS (22-C.AWUZIE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,11,1496,0,0
2023111600,2023-11-16,2,4,32,BAL,CIN,3,5,30,1,0,"(4:32) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 3-O.BECKHAM TO CIN 41 FOR 29 YARDS (27-J.BATTLE).",0,2023,29,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,11,1528,0,0
2023111600,2023-11-16,2,3,54,BAL,CIN,1,10,59,0,0,(3:54) (SHOTGUN) 8-L.JACKSON SACKED AT CIN 43 FOR -2 YARDS (21-M.HILTON).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,1566,0,0
2023111600,2023-11-16,2,3,9,BAL,CIN,2,12,57,0,0,"(3:09) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 43-J.HILL TO CIN 37 FOR 6 YARDS (27-J.BATTLE, 57-G.PRATT).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,1611,0,0
2023111600,2023-11-16,2,2,29,BAL,CIN,3,6,63,0,0,"(2:29) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 15-N.AGHOLOR FOR 37 YARDS, TOUCHDOWN. PENALTY ON CIN-29-C.TAYLOR-BRITT, ILLEGAL USE OF HANDS, DECLINED.",0,2023,37,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,37,OPP,0,CIN,0,ILLEGAL USE OF HANDS,0,11,1651,0,0
2023111600,2023-11-16,2,2,20,CIN,BAL,1,10,25,1,0,(2:20) 6-J.BROWNING PASS SHORT LEFT TO 16-T.IRWIN TO CIN 37 FOR 12 YARDS (32-M.WILLIAMS).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,1660,0,0
2023111600,2023-11-16,2,2,20,CIN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1660,0,0
2023111600,2023-11-16,2,2,20,BAL,CIN,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1660,0,0
2023111600,2023-11-16,2,2,0,CIN,BAL,1,10,37,0,0,"(2:00) (SHOTGUN) 28-J.MIXON LEFT END TO CIN 40 FOR 3 YARDS (6-P.QUEEN). PENALTY ON BAL-99-O.OWEH, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CIN 40.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,37,OWN,1,BAL,0,ILLEGAL USE OF HANDS,5,11,1680,0,0
2023111600,2023-11-16,2,2,0,CIN,BAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1680,0,0
2023111600,2023-11-16,2,1,54,CIN,BAL,1,10,45,0,0,(1:54) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,11,1686,0,0
2023111600,2023-11-16,2,1,50,CIN,BAL,2,10,45,0,0,(1:50) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 28-J.MIXON PUSHED OB AT BAL 48 FOR 7 YARDS (32-M.WILLIAMS; 24-J.CLOWNEY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,11,1690,0,0
2023111600,2023-11-16,2,1,43,CIN,BAL,3,3,52,1,0,"(1:43) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 16-T.IRWIN TO BAL 38 FOR 10 YARDS (10-A.MAULET). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT MIDDLE TO 16-T.IRWIN.",0,2023,10,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,11,1697,0,0
2023111600,2023-11-16,2,1,38,CIN,BAL,4,8,47,0,0,"(1:38) 10-B.ROBBINS PUNTS 53 YARDS TO END ZONE, CENTER-48-C.ADOMITIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,11,1702,0,0
