GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,KC
2023112000,2023-11-20,1,4,54,PHI,KC,1,10,45,0,0,(4:54) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO KC 48 FOR 7 YARDS (6-B.COOK; 38-L.SNEED).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,606,0,0
2023112000,2023-11-20,1,4,7,PHI,KC,2,3,52,1,0,(4:07) (SHOTGUN) 1-J.HURTS LEFT END TO KC 42 FOR 6 YARDS (20-J.REID).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0,653,0,0
2023112000,2023-11-20,1,3,31,PHI,KC,1,10,58,0,0,(3:31) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO KC 39 FOR 3 YARDS (93-M.DICKERSON; 23-D.TRANQUILL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,689,0,0
2023112000,2023-11-20,1,3,31,PHI,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 03:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,689,0,0
2023112000,2023-11-20,1,2,53,PHI,KC,2,7,61,0,0,"(2:53) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 0-D.SWIFT TO KC 37 FOR 2 YARDS (23-D.TRANQUILL). PENALTY ON KC-38-L.SNEED, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT KC 39 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,39,OPP,1,KC,1,ILLEGAL USE OF HANDS,5,727,0,0
2023112000,2023-11-20,1,2,33,PHI,KC,1,10,66,0,0,(2:33) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO KC 32 FOR 2 YARDS (51-M.DANNA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,747,0,0
2023112000,2023-11-20,1,2,4,PHI,KC,2,8,68,1,0,"(2:04) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO KC 21 FOR 11 YARDS (20-J.REID).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,776,0,0
2023112000,2023-11-20,1,1,18,PHI,KC,1,10,79,0,0,(1:18) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,822,0,0
2023112000,2023-11-20,1,1,11,PHI,KC,2,10,79,1,0,(1:11) (SHOTGUN) 0-D.SWIFT LEFT END TO KC 4 FOR 17 YARDS (51-M.DANNA).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,829,0,0
2023112000,2023-11-20,1,0,36,PHI,KC,1,4,96,1,0,"(:36) (SHOTGUN) 0-D.SWIFT RIGHT END FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,4,OPP,0,,0,,0,864,0,0
2023112000,2023-11-20,1,0,31,PHI,KC,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,869,0,0
2023112000,2023-11-20,1,0,31,KC,PHI,0,0,100,1,0,TIMEOUT AT 00:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,869,0,0
2023112000,2023-11-20,1,0,31,KC,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,869,0,0
