GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,NE,Week
2024010704,2024-01-07,2,2,14,NYJ,NE,1,10,57,0,0,(2:14) 20-BRE.HALL RIGHT TACKLE PUSHED OB AT NE 35 FOR 8 YARDS (31-J.JONES).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OPP,0,,0,,0,1666,0,0,18
2024010704,2024-01-07,2,2,0,NYJ,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0,18
2024010704,2024-01-07,2,2,0,NYJ,NE,2,2,65,1,0,(2:00) (SHOTGUN) 20-BRE.HALL RIGHT GUARD TO NE 31 FOR 4 YARDS (70-J.PHARMS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,1680,0,0,18
2024010704,2024-01-07,2,1,19,NYJ,NE,1,10,69,0,0,(1:19) 20-BRE.HALL LEFT END RAN OB AT NE 30 FOR 1 YARD (31-J.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OPP,0,,0,,0,1721,0,0,18
2024010704,2024-01-07,2,1,13,NYJ,NE,2,9,70,0,0,"(1:13) (SHOTGUN) 25-I.ABANIKANDA LEFT TACKLE TO NE 31 FOR -1 YARDS (33-A.JENNINGS, 91-D.WISE).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,1727,0,0,18
2024010704,2024-01-07,2,0,31,NYJ,NE,3,10,69,0,0,(:31) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE DEEP RIGHT TO 82-X.GIPSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1769,0,0,18
2024010704,2024-01-07,2,0,26,NYJ,NE,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1774,0,0,18
2024010704,2024-01-07,2,0,26,NYJ,NE,4,10,69,0,0,"(:26) 9-G.ZUERLEIN 49 YARD FIELD GOAL IS NO GOOD, HIT LEFT UPRIGHT, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1774,0,0,18
2024010704,2024-01-07,3,15,0,NYJ,NE,0,0,65,1,0,37-C.RYLAND KICKS 59 YARDS FROM NE 35 TO NYJ 6. 82-X.GIPSON TO NYJ 30 FOR 24 YARDS (45-C.BOARD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010704,2024-01-07,3,14,54,NYJ,NE,1,10,30,0,0,(14:54) 20-BRE.HALL RIGHT TACKLE TO NYJ 33 FOR 3 YARDS (33-A.JENNINGS; 8-J.BENTLEY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OWN,0,,0,,0,1806,0,0,18
