GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,MIN
2023121600,2023-12-16,1,8,41,CIN,MIN,0,0,100,1,0,TIMEOUT AT 08:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,379,0,0
2023121600,2023-12-16,1,8,41,MIN,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,379,0,0
2023121600,2023-12-16,1,8,4,MIN,CIN,2,1,34,0,0,(8:04) 32-T.CHANDLER RIGHT GUARD TO MIN 34 FOR NO GAIN (94-S.HUBBARD). CIN-98-D.READER WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,416,0,0
2023121600,2023-12-16,1,7,46,MIN,CIN,0,0,100,1,0,TIMEOUT AT 07:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,434,0,0
2023121600,2023-12-16,1,7,37,MIN,CIN,3,1,34,1,0,(7:37) 12-N.MULLENS UP THE MIDDLE TO MIN 36 FOR 2 YARDS (92-B.HILL; 59-A.DAVIS-GAITHER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,443,0,0
2023121600,2023-12-16,1,6,57,MIN,CIN,1,10,36,1,0,(6:57) 12-N.MULLENS PASS DEEP RIGHT TO 18-J.JEFFERSON TO CIN 47 FOR 17 YARDS (57-G.PRATT) [94-S.HUBBARD].,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,483,0,0
2023121600,2023-12-16,1,6,18,MIN,CIN,1,10,53,0,0,(6:18) 32-T.CHANDLER RIGHT GUARD TO CIN 40 FOR 7 YARDS (23-D.HILL).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,522,0,0
2023121600,2023-12-16,1,5,55,MIN,CIN,2,3,60,1,0,(5:55) (NO HUDDLE) 32-T.CHANDLER RIGHT TACKLE TO CIN 36 FOR 4 YARDS (96-C.SAMPLE; 57-G.PRATT).,0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,545,0,0
2023121600,2023-12-16,1,5,19,MIN,CIN,1,10,64,0,0,"(5:19) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 87-T.HOCKENSON TO CIN 27 FOR 9 YARDS (96-C.SAMPLE, 57-G.PRATT).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,581,0,0
2023121600,2023-12-16,1,4,54,MIN,CIN,2,1,73,1,0,(4:54) (NO HUDDLE) 12-N.MULLENS UP THE MIDDLE TO CIN 26 FOR 1 YARD (92-B.HILL).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,606,0,0
2023121600,2023-12-16,1,4,11,MIN,CIN,1,10,74,0,0,"(4:11) 32-T.CHANDLER LEFT GUARD TO CIN 18 FOR 8 YARDS (55-L.WILSON, 57-G.PRATT).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,649,0,0
2023121600,2023-12-16,1,3,33,MIN,CIN,2,2,82,0,0,(3:33) 32-T.CHANDLER LEFT TACKLE TO CIN 17 FOR 1 YARD (21-M.HILTON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OPP,0,,0,,0,687,0,0
2023121600,2023-12-16,1,2,56,MIN,CIN,3,1,83,1,0,(2:56) 12-N.MULLENS PASS SHORT RIGHT TO 32-T.CHANDLER PUSHED OB AT CIN 1 FOR 16 YARDS (57-G.PRATT).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,724,0,0
2023121600,2023-12-16,1,2,27,MIN,CIN,1,1,99,1,0,"(2:27) 32-T.CHANDLER RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,753,0,0
2023121600,2023-12-16,1,2,23,CIN,MIN,1,10,25,0,0,(2:23) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 83-T.BOYD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,757,0,0
2023121600,2023-12-16,1,2,23,CIN,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,757,0,0
2023121600,2023-12-16,1,2,23,CIN,MIN,0,0,100,1,0,TIMEOUT AT 02:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,757,0,0
2023121600,2023-12-16,1,2,23,MIN,CIN,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,757,0,0
2023121600,2023-12-16,1,2,19,CIN,MIN,2,10,25,0,0,"(2:19) (SHOTGUN) 28-J.MIXON RIGHT GUARD TO CIN 33 FOR 8 YARDS (22-H.SMITH, 45-T.DYE).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,761,0,0
2023121600,2023-12-16,1,1,33,CIN,MIN,3,2,33,0,0,(1:33) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT MIDDLE TO 5-T.HIGGINS (98-D.WONNUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,807,0,0
2023121600,2023-12-16,1,1,30,CIN,MIN,4,2,33,0,0,"(1:30) 10-B.ROBBINS PUNTS 51 YARDS TO MIN 16, CENTER-48-C.ADOMITIS. 4-B.POWELL PUSHED OB AT MIN 19 FOR 3 YARDS (38-D.IVEY). CIN-38-D.IVEY WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,810,0,0
2023121600,2023-12-16,1,1,22,CIN,MIN,0,0,100,1,0,TIMEOUT AT 01:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,818,0,0
2023121600,2023-12-16,1,1,22,MIN,CIN,1,10,19,0,0,(1:22) 32-T.CHANDLER LEFT END TO MIN 22 FOR 3 YARDS (99-M.MURPHY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,818,0,0
2023121600,2023-12-16,1,0,44,MIN,CIN,2,7,22,0,0,(:44) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT LEFT TO 32-T.CHANDLER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,856,0,0
2023121600,2023-12-16,1,0,37,MIN,CIN,3,7,22,0,0,(:37) (SHOTGUN) 12-N.MULLENS SACKED AT MIN 13 FOR -9 YARDS (SACK SPLIT BY 57-G.PRATT AND 91-T.HENDRICKSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,863,0,0
2023121600,2023-12-16,1,0,0,MIN,CIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121600,2023-12-16,2,15,0,MIN,CIN,4,16,13,0,0,"(15:00) 14-R.WRIGHT PUNTS 58 YARDS TO CIN 29, CENTER-42-A.DEPAOLA. 15-C.JONES PUSHED OB AT CIN 39 FOR 10 YARDS (91-P.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,900,0,0
2023121600,2023-12-16,2,14,48,CIN,MIN,1,10,39,0,0,(14:48) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 30-C.BROWN TO CIN 48 FOR 9 YARDS (21-A.EVANS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,912,0,0
2023121600,2023-12-16,2,14,13,CIN,MIN,2,1,48,1,0,(14:13) 30-C.BROWN RIGHT GUARD TO CIN 49 FOR 1 YARD (44-J.METELLUS). CIN-65-A.CAPPA WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OWN,0,,0,,0,947,0,0
2023121600,2023-12-16,2,13,27,CIN,MIN,1,10,49,0,0,(13:27) 6-J.BROWNING PASS SHORT LEFT TO 30-C.BROWN TO MIN 45 FOR 6 YARDS (40-I.PACE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,993,0,0
2023121600,2023-12-16,2,12,49,CIN,MIN,2,4,55,0,0,"(12:49) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT [7-B.MURPHY]. PENALTY ON CIN-30-C.BROWN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 45 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,45,OPP,1,CIN,1,OFFENSIVE HOLDING,10,1031,0,0
2023121600,2023-12-16,2,12,44,CIN,MIN,2,14,45,0,0,(12:44) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO CIN 44 FOR -1 YARDS (7-B.MURPHY).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1036,0,0
2023121600,2023-12-16,2,12,1,CIN,MIN,3,15,44,0,0,(12:01) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP MIDDLE TO 15-C.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1079,0,0
2023121600,2023-12-16,2,11,55,CIN,MIN,4,15,44,0,0,"(11:55) 10-B.ROBBINS PUNTS 49 YARDS TO MIN 7, CENTER-48-C.ADOMITIS. 4-B.POWELL PUSHED OB AT MIN 16 FOR 9 YARDS (56-D.HARPER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1085,0,0
2023121600,2023-12-16,2,11,44,MIN,CIN,1,10,16,0,0,(11:44) 26-K.NWANGWU LEFT GUARD TO MIN 17 FOR 1 YARD (55-L.WILSON; 68-J.TUPOU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OWN,0,,0,,0,1096,0,0
2023121600,2023-12-16,2,11,44,CIN,MIN,0,0,100,1,0,TIMEOUT AT 11:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1096,0,0
2023121600,2023-12-16,2,11,11,MIN,CIN,2,9,17,0,0,(11:11) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT MIDDLE TO 18-J.JEFFERSON [55-L.WILSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1129,0,0
2023121600,2023-12-16,2,11,7,MIN,CIN,3,9,17,0,0,"(11:07) (SHOTGUN) PENALTY ON MIN-67-E.INGRAM, FALSE START, 5 YARDS, ENFORCED AT MIN 17 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,17,OWN,1,MIN,1,FALSE START,5,1133,0,0
2023121600,2023-12-16,2,11,7,MIN,CIN,3,14,12,1,0,(11:07) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO MIN 28 FOR 16 YARDS (27-J.BATTLE; 55-L.WILSON).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1133,0,0
2023121600,2023-12-16,2,10,27,MIN,CIN,1,10,28,0,0,(10:27) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 17-K.OSBORN TO MIN 31 FOR 3 YARDS (55-L.WILSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1173,0,0
2023121600,2023-12-16,2,9,48,MIN,CIN,2,7,31,1,0,(9:48) (NO HUDDLE) 12-N.MULLENS PASS SHORT MIDDLE TO 84-J.OLIVER PUSHED OB AT MIN 43 FOR 12 YARDS (20-D.TURNER).,0,2023,12,NO HUDDLE,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1212,0,0
2023121600,2023-12-16,2,9,6,MIN,CIN,1,10,43,1,0,(9:06) 12-N.MULLENS PASS DEEP LEFT TO 3-J.ADDISON TO CIN 38 FOR 19 YARDS (27-J.BATTLE).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1254,0,0
2023121600,2023-12-16,2,8,23,MIN,CIN,1,10,62,0,0,(8:23) 32-T.CHANDLER RIGHT END TO CIN 30 FOR 8 YARDS (92-B.HILL; 23-D.HILL).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,1297,0,0
2023121600,2023-12-16,2,7,48,MIN,CIN,2,2,70,1,0,(7:48) 12-N.MULLENS PASS SHORT LEFT TO 86-J.MUNDT TO CIN 27 FOR 3 YARDS (23-D.HILL).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1332,0,0
2023121600,2023-12-16,2,7,9,MIN,CIN,1,10,73,0,0,(7:09) (SHOTGUN) 18-J.JEFFERSON PASS INCOMPLETE DEEP RIGHT TO 17-K.OSBORN [23-D.HILL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1371,0,0
2023121600,2023-12-16,2,7,4,MIN,CIN,2,10,73,0,0,(7:04) 32-T.CHANDLER LEFT TACKLE TO CIN 25 FOR 2 YARDS (96-C.SAMPLE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,1376,0,0
2023121600,2023-12-16,2,6,20,MIN,CIN,3,8,75,1,0,(6:20) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 87-T.HOCKENSON TO CIN 15 FOR 10 YARDS (33-N.SCOTT) [95-Z.CARTER].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1420,0,0
2023121600,2023-12-16,2,5,35,MIN,CIN,1,10,85,0,0,(5:35) 32-T.CHANDLER UP THE MIDDLE TO CIN 16 FOR -1 YARDS (21-M.HILTON).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,1465,0,0
2023121600,2023-12-16,2,4,58,MIN,CIN,2,11,84,0,0,(4:58) (SHOTGUN) 12-N.MULLENS SCRAMBLES RIGHT END TO CIN 14 FOR 2 YARDS (22-C.AWUZIE).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1502,0,0
2023121600,2023-12-16,2,4,14,MIN,CIN,3,9,86,1,0,(4:14) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE INTENDED FOR 18-J.JEFFERSON INTERCEPTED BY 21-M.HILTON AT CIN 1. 21-M.HILTON TO CIN 17 FOR 16 YARDS (66-D.RISNER).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,14,OPP,0,,0,,0,1546,0,0
2023121600,2023-12-16,2,4,6,CIN,MIN,0,0,100,1,0,TIMEOUT AT 04:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1554,0,0
2023121600,2023-12-16,2,4,6,CIN,MIN,1,10,17,0,0,(4:06) 30-C.BROWN RIGHT END TO CIN 20 FOR 3 YARDS (91-P.JONES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OWN,0,,0,,0,1554,0,0
2023121600,2023-12-16,2,3,27,CIN,MIN,2,7,20,0,0,(3:27) (SHOTGUN) 28-J.MIXON RIGHT GUARD TO CIN 24 FOR 4 YARDS (40-I.PACE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,1593,0,0
2023121600,2023-12-16,2,2,44,CIN,MIN,3,3,24,1,0,"(2:44) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 87-T.HUDSON TO CIN 34 FOR 10 YARDS (22-H.SMITH, 52-S.DAY).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1636,0,0
2023121600,2023-12-16,2,2,0,CIN,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121600,2023-12-16,2,2,0,CIN,MIN,1,10,34,0,0,(2:00) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 89-D.SAMPLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1680,0,0
2023121600,2023-12-16,2,1,56,CIN,MIN,2,10,34,0,0,(1:56) (SHOTGUN) 6-J.BROWNING SACKED AT CIN 20 FOR -14 YARDS (99-D.HUNTER).,0,2023,-14,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1684,0,0
2023121600,2023-12-16,2,1,49,CIN,MIN,3,24,20,0,0,(1:49) (SHOTGUN) 32-T.WILLIAMS UP THE MIDDLE TO CIN 30 FOR 10 YARDS (44-J.METELLUS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1691,0,0
2023121600,2023-12-16,2,1,49,CIN,MIN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1691,0,0
2023121600,2023-12-16,2,1,44,CIN,MIN,0,0,100,1,0,TIMEOUT #2 BY MIN AT 01:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1696,0,0
2023121600,2023-12-16,2,1,44,CIN,MIN,4,14,30,0,0,"(1:44) 10-B.ROBBINS PUNTS 36 YARDS TO MIN 34, CENTER-48-C.ADOMITIS. 4-B.POWELL RAN OB AT MIN 34 FOR NO GAIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1696,0,0
2023121600,2023-12-16,2,1,37,CIN,MIN,0,0,100,1,0,TIMEOUT AT 01:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1703,0,0
2023121600,2023-12-16,2,1,37,MIN,CIN,1,10,34,0,0,"(1:37) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT LEFT TO 18-J.JEFFERSON (20-D.TURNER). THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 18-J.JEFFERSON PUSHED OB AT MIN 40 FOR 6 YARDS (20-D.TURNER).",0,2023,6,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1703,0,0
