GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,LAC
2023121400,2023-12-14,1,9,49,LV,LAC,2,6,62,1,0,"(9:49) 4-A.O'CONNELL PASS SHORT RIGHT TO 17-D.ADAMS TO LAC 14 FOR 24 YARDS (32-A.GILMAN, 3-D.JAMES).",0,2023,24,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,311,0,0
2023121400,2023-12-14,1,9,1,LV,LAC,1,10,86,0,0,(9:01) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 16-J.MEYERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,359,0,0
2023121400,2023-12-14,1,8,59,LV,LAC,2,10,86,0,0,(8:59) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 87-M.MAYER (52-K.MACK).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,361,0,0
2023121400,2023-12-14,1,8,55,LV,LAC,3,10,86,1,0,(8:55) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 87-M.MAYER TO LAC 1 FOR 13 YARDS (6-E.KENDRICKS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,365,0,0
2023121400,2023-12-14,1,8,13,LV,LAC,1,1,99,1,0,"(8:13) 71-J.HERRON REPORTED IN AS ELIGIBLE.  35-Z.WHITE LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,407,0,0
2023121400,2023-12-14,1,8,10,LV,LAC,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,410,0,0
2023121400,2023-12-14,1,8,10,LV,LAC,0,0,100,1,0,TIMEOUT AT 08:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,410,0,0
2023121400,2023-12-14,1,8,10,LAC,LV,0,0,65,1,0,2-D.CARLSON KICKS 68 YARDS FROM LV 35 TO LAC -3. 12-D.DAVIS TO LAC 21 FOR 24 YARDS (36-C.BOLTON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,410,0,0
2023121400,2023-12-14,1,8,7,LAC,LV,1,10,21,1,0,(8:07) (SHOTGUN) 2-E.STICK PASS SHORT LEFT TO 15-J.GUYTON PUSHED OB AT LAC 35 FOR 14 YARDS (39-N.HOBBS; 21-A.ROBERTSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,413,0,0
2023121400,2023-12-14,1,7,28,LAC,LV,1,10,35,1,0,(7:28) 2-E.STICK PASS SHORT RIGHT TO 7-G.EVERETT RAN OB AT LAC 48 FOR 13 YARDS (18-J.JONES).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,452,0,0
2023121400,2023-12-14,1,6,52,LAC,LV,1,10,48,0,0,"(6:52) 25-J.KELLEY UP THE MIDDLE TO LAC 48 FOR NO GAIN (5-D.DEABLO, 90-J.TILLERY).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,488,0,0
2023121400,2023-12-14,1,6,12,LAC,LV,2,10,48,0,0,"(6:12) (SHOTGUN) 2-E.STICK SACKED AT LAC 40 FOR -8 YARDS (51-M.KOONCE). FUMBLES (51-M.KOONCE) [51-M.KOONCE], RECOVERED BY LV-9-T.WILSON AT LAC 42.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,48,OWN,0,,0,,0,528,0,0
2023121400,2023-12-14,1,6,7,LV,LAC,1,10,58,0,0,(6:07) 35-Z.WHITE LEFT GUARD TO LAC 40 FOR 2 YARDS (52-K.MACK).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,533,0,0
2023121400,2023-12-14,1,5,29,LV,LAC,2,8,60,0,0,(5:29) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS (43-M.DAVIS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,571,0,0
2023121400,2023-12-14,1,5,25,LV,LAC,3,8,60,1,0,"(5:25) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 87-M.MAYER TO LAC 30 FOR 10 YARDS (6-E.KENDRICKS, 37-J.HAWKINS).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,575,0,0
2023121400,2023-12-14,1,4,47,LV,LAC,1,10,70,1,0,"(4:47) (SHOTGUN) 4-A.O'CONNELL PASS DEEP LEFT TO 11-T.TUCKER FOR 30 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,30,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,613,0,0
2023121400,2023-12-14,1,4,41,LV,LAC,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,619,0,0
2023121400,2023-12-14,1,4,41,LAC,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,619,0,0
2023121400,2023-12-14,1,4,41,LAC,LV,1,10,25,0,0,"(4:41) 25-J.KELLEY LEFT TACKLE TO LAC 29 FOR 4 YARDS (1-M.EPPS; 69-A.BUTLER). FUMBLES (1-M.EPPS), RECOVERED BY LV-90-J.TILLERY AT LAC 31.",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,619,0,0
2023121400,2023-12-14,1,4,36,LV,LAC,1,15,64,0,0,(4:36) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 11-T.TUCKER TO LAC 27 FOR 9 YARDS (3-D.JAMES; 9-K.MURRAY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,624,0,0
2023121400,2023-12-14,1,4,36,LV,LAC,1,10,69,0,0,"(4:36) PENALTY ON LV-16-J.MEYERS, FALSE START, 5 YARDS, ENFORCED AT LAC 31 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,LV,1,FALSE START,5,624,0,0
2023121400,2023-12-14,1,3,58,LV,LAC,2,6,73,0,0,(3:58) (SHOTGUN) 35-Z.WHITE UP THE MIDDLE TO LAC 22 FOR 5 YARDS (98-A.JOHNSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,662,0,0
2023121400,2023-12-14,1,3,13,LV,LAC,3,1,78,1,0,"(3:13) (SHOTGUN) 4-A.O'CONNELL PASS DEEP RIGHT TO 16-J.MEYERS FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,707,0,0
2023121400,2023-12-14,1,3,7,LV,LAC,0,0,100,1,0,TIMEOUT AT 03:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,713,0,0
2023121400,2023-12-14,1,3,7,LV,LAC,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,713,0,0
2023121400,2023-12-14,1,3,7,LAC,LV,0,0,65,1,0,2-D.CARLSON KICKS 64 YARDS FROM LV 35 TO LAC 1. 12-D.DAVIS TO LAC 27 FOR 26 YARDS (80-J.HORSTED; 22-A.ABDULLAH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,713,0,0
2023121400,2023-12-14,1,3,1,LAC,LV,1,10,27,0,0,"(3:01) (SHOTGUN) 30-A.EKELER LEFT GUARD TO LAC 31 FOR 4 YARDS (9-T.WILSON; 25-T.MOEHRIG). PENALTY ON LAC-77-Z.JOHNSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 27 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,27,OWN,1,LAC,1,OFFENSIVE HOLDING,10,719,0,0
2023121400,2023-12-14,1,2,39,LAC,LV,1,20,17,0,0,"(2:39) (SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 7-G.EVERETT TO LAC 28 FOR 11 YARDS (41-R.SPILLANE; 25-T.MOEHRIG). FUMBLES (41-R.SPILLANE), TOUCHED AT LAC 29, RECOVERED BY LAC-15-J.GUYTON AT LAC 27.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,17,OWN,0,,0,,0,741,0,0
2023121400,2023-12-14,1,1,59,LAC,LV,2,10,27,1,0,(1:59) (SHOTGUN) 2-E.STICK PASS SHORT LEFT TO 7-G.EVERETT PUSHED OB AT LAC 38 FOR 11 YARDS (21-A.ROBERTSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,781,0,0
2023121400,2023-12-14,1,1,24,LAC,LV,1,10,38,0,0,(1:24) 2-E.STICK PASS SHORT LEFT TO 84-S.SMARTT PUSHED OB AT LAC 42 FOR 4 YARDS (5-D.DEABLO).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,816,0,0
2023121400,2023-12-14,1,0,50,LAC,LV,2,6,42,0,0,(:50) 30-A.EKELER UP THE MIDDLE TO LAC 43 FOR 1 YARD (41-R.SPILLANE; 18-J.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,850,0,0
2023121400,2023-12-14,1,0,5,LAC,LV,3,5,43,0,0,(:05) (SHOTGUN) 2-E.STICK SACKED AT LAC 36 FOR -7 YARDS (90-J.TILLERY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,895,0,0
2023121400,2023-12-14,1,0,0,LAC,LV,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121400,2023-12-14,2,15,0,LAC,LV,4,12,36,0,0,"(15:00) 16-J.SCOTT PUNTS 46 YARDS TO LV 18, CENTER-47-J.HARRIS, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,900,0,0
2023121400,2023-12-14,2,14,51,LV,LAC,1,10,18,0,0,(14:51) 35-Z.WHITE LEFT GUARD TO LV 18 FOR NO GAIN (91-C.HINTON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OWN,0,,0,,0,909,0,0
2023121400,2023-12-14,2,14,12,LV,LAC,2,10,18,0,0,(14:12) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 35-Z.WHITE (52-K.MACK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,948,0,0
2023121400,2023-12-14,2,14,8,LV,LAC,0,0,100,1,0,TIMEOUT #1 BY LV AT 14:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,952,0,0
2023121400,2023-12-14,2,14,8,LV,LAC,3,10,18,0,0,(14:08) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 22-A.ABDULLAH TO LV 26 FOR 8 YARDS (6-E.KENDRICKS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,952,0,0
2023121400,2023-12-14,2,13,21,LV,LAC,4,2,26,0,0,"(13:21) 6-A.COLE PUNTS 53 YARDS TO LAC 21, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,999,0,0
2023121400,2023-12-14,2,13,12,LV,LAC,0,0,100,1,0,TIMEOUT AT 13:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1008,0,0
2023121400,2023-12-14,2,13,12,LAC,LV,1,10,21,0,0,"(13:12) PENALTY ON LV-97-J.ROBINSON, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT LAC 21 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,LV,1,NEUTRAL ZONE INFRACTION,5,1008,0,0
2023121400,2023-12-14,2,13,12,LAC,LV,1,5,26,0,0,(13:12) 28-I.SPILLER LEFT TACKLE TO LAC 27 FOR 1 YARD (98-M.CROSBY; 5-D.DEABLO).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,1008,0,0
2023121400,2023-12-14,2,12,30,LAC,LV,2,4,27,1,0,(12:30) (SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 84-S.SMARTT TO LAC 33 FOR 6 YARDS (39-N.HOBBS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1050,0,0
2023121400,2023-12-14,2,11,44,LAC,LV,1,10,33,0,0,(11:44) (SHOTGUN) 28-I.SPILLER RIGHT GUARD TO LAC 36 FOR 3 YARDS (5-D.DEABLO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,1096,0,0
2023121400,2023-12-14,2,11,44,LAC,LV,0,0,100,1,0,TIMEOUT #1 BY LAC AT 11:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1096,0,0
2023121400,2023-12-14,2,11,8,LAC,LV,2,7,36,0,0,(11:08) (SHOTGUN) 2-E.STICK PASS INCOMPLETE DEEP RIGHT TO 82-A.ERICKSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1132,0,0
2023121400,2023-12-14,2,11,3,LAC,LV,3,7,36,0,0,(11:03) (SHOTGUN) 2-E.STICK PASS INCOMPLETE SHORT MIDDLE TO 30-A.EKELER [51-M.KOONCE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1137,0,0
2023121400,2023-12-14,2,10,58,LAC,LV,4,7,36,0,0,"(10:58) 16-J.SCOTT PUNTS 47 YARDS TO LV 17, CENTER-47-J.HARRIS. 3-D.CARTER TO LV 30 FOR 13 YARDS (20-D.MARLOWE; 47-J.HARRIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1142,0,0
2023121400,2023-12-14,2,10,46,LV,LAC,1,10,30,0,0,(10:46) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 17-D.ADAMS (26-A.SAMUEL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1154,0,0
2023121400,2023-12-14,2,10,46,LV,LAC,0,0,100,1,0,TIMEOUT AT 10:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1154,0,0
2023121400,2023-12-14,2,10,42,LV,LAC,2,10,30,0,0,(10:42) (SHOTGUN) 35-Z.WHITE UP THE MIDDLE TO LV 36 FOR 6 YARDS (51-S.JOSEPH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,1158,0,0
2023121400,2023-12-14,2,9,58,LV,LAC,3,4,36,0,0,(9:58) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS (6-E.KENDRICKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1202,0,0
2023121400,2023-12-14,2,9,55,LV,LAC,4,4,36,0,0,"(9:55) 6-A.COLE PUNTS 53 YARDS TO LAC 11, CENTER-50-J.BOBENMOYER. 12-D.DAVIS TO LAC 16 FOR 5 YARDS (19-D.TURNER). FUMBLES (19-D.TURNER), RECOVERED BY LV-19-D.TURNER AT LAC 14.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,0,0,0,,36,OWN,0,,0,,0,1205,0,0
2023121400,2023-12-14,2,9,44,LV,LAC,1,10,86,0,0,(9:44) (SHOTGUN) 35-Z.WHITE LEFT TACKLE TO LAC 11 FOR 3 YARDS (98-A.JOHNSON). LAC-9-K.MURRAY WAS INJURED DURING THE PLAY.,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,1216,0,0
2023121400,2023-12-14,2,9,32,LV,LAC,0,0,100,1,0,TIMEOUT AT 09:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1228,0,0
2023121400,2023-12-14,2,9,22,LV,LAC,2,7,89,1,0,"(9:22) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER FOR 11 YARDS, TOUCHDOWN.",0,2023,11,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1238,0,0
2023121400,2023-12-14,2,9,15,LV,LAC,0,0,100,1,0,TIMEOUT AT 09:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1245,0,0
2023121400,2023-12-14,2,9,15,LAC,LV,0,0,65,1,0,2-D.CARLSON KICKS 63 YARDS FROM LV 35 TO LAC 2. 12-D.DAVIS TO LAC 25 FOR 23 YARDS (29-C.SMITH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1245,0,0
2023121400,2023-12-14,2,9,15,LV,LAC,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1245,0,0
2023121400,2023-12-14,2,9,10,LAC,LV,1,10,25,0,0,(9:10) (SHOTGUN) 2-E.STICK PASS SHORT MIDDLE TO 12-D.DAVIS TO LAC 23 FOR -2 YARDS (98-M.CROSBY).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1250,0,0
2023121400,2023-12-14,2,8,33,LAC,LV,2,12,23,0,0,"(8:33) (SHOTGUN) 2-E.STICK SACKED OB AT LAC 23 FOR 0 YARDS (41-R.SPILLANE). PENALTY ON LAC-79-T.PIPKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 23 - NO PLAY.",0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,23,OWN,1,LAC,1,OFFENSIVE HOLDING,10,1287,0,0
