GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,CHI
2023121710,2023-12-17,1,5,22,CLE,CHI,3,5,42,0,0,"(5:22) (SHOTGUN) PENALTY ON CLE-77-W.TELLER, FALSE START, 5 YARDS, ENFORCED AT CLE 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,CLE,1,FALSE START,5,578,0,0
2023121710,2023-12-17,1,5,2,CLE,CHI,3,10,37,0,0,(5:02) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,598,0,0
2023121710,2023-12-17,1,4,57,CLE,CHI,4,10,37,0,0,"(4:57) 13-C.BOJORQUEZ PUNTS 41 YARDS TO CHI 22, CENTER-47-C.HUGHLETT. 15-T.TAYLOR MUFFS CATCH, AND RECOVERS AT CHI 19.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,603,0,0
2023121710,2023-12-17,1,4,48,CHI,CLE,1,10,19,0,0,(4:48) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE RAN OB AT CHI 27 FOR 8 YARDS.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,612,0,0
2023121710,2023-12-17,1,4,14,CHI,CLE,2,2,27,0,0,(4:14) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT TO 18-R.TONYAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,646,0,0
2023121710,2023-12-17,1,4,5,CHI,CLE,3,2,27,1,0,"(4:05) (SHOTGUN) 1-J.FIELDS PASS DEEP LEFT TO 2-D.MOORE PUSHED OB AT CLE 46 FOR 27 YARDS. CLEVELAND CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,,0,0,0,0,0,,27,OWN,0,,0,,0,655,0,0
2023121710,2023-12-17,1,3,44,CHI,CLE,1,10,54,0,0,(3:44) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,676,0,0
2023121710,2023-12-17,1,3,38,CHI,CLE,2,10,54,0,0,(3:38) 21-D.FOREMAN LEFT TACKLE TO CLE 44 FOR 2 YARDS (37-DA.BELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,682,0,0
2023121710,2023-12-17,1,2,56,CHI,CLE,3,8,56,0,0,"(2:56) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 49 FOR -7 YARDS (91-A.WRIGHT). FUMBLES (91-A.WRIGHT), RECOVERED BY CHI-76-T.JENKINS AT CHI 49.",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,44,OPP,0,,0,,0,724,0,0
2023121710,2023-12-17,1,2,14,CHI,CLE,4,15,49,0,0,"(2:14) 16-T.GILL PUNTS 38 YARDS TO CLE 13, CENTER-48-P.SCALES. 11-J.PROCHE TO CLE 19 FOR 6 YARDS (39-J.BLACKWELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,766,0,0
