GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,PIT
2023121601,2023-12-16,1,8,23,IND,PIT,3,13,55,0,0,(8:23) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 1-J.DOWNS TO PIT 37 FOR 8 YARDS (23-D.KAZEE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,397,0,0
2023121601,2023-12-16,1,7,35,IND,PIT,4,5,63,0,0,"(7:35) 7-M.GAY 56 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,445,0,0
2023121601,2023-12-16,1,7,30,IND,PIT,0,0,100,1,0,TIMEOUT AT 07:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,450,0,0
2023121601,2023-12-16,1,7,30,PIT,IND,1,10,46,0,0,(7:30) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 11-A.ROBINSON TO IND 46 FOR 8 YARDS (44-Z.FRANKLIN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,450,0,0
2023121601,2023-12-16,1,6,56,PIT,IND,2,2,54,0,0,(6:56) 22-N.HARRIS LEFT END TO IND 47 FOR -1 YARDS (94-TY.LEWIS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,484,0,0
2023121601,2023-12-16,1,6,19,PIT,IND,3,3,53,1,0,(6:19) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 88-P.FREIERMUTH TO IND 42 FOR 5 YARDS (44-Z.FRANKLIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,521,0,0
2023121601,2023-12-16,1,5,41,PIT,IND,1,10,58,0,0,(5:41) 30-J.WARREN UP THE MIDDLE TO IND 38 FOR 4 YARDS (45-E.SPEED).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,559,0,0
2023121601,2023-12-16,1,5,5,PIT,IND,2,6,62,0,0,(5:05) 10-M.TRUBISKY PASS INCOMPLETE SHORT RIGHT TO 30-J.WARREN (44-Z.FRANKLIN).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,595,0,0
2023121601,2023-12-16,1,5,2,PIT,IND,3,6,62,1,0,(5:02) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 14-G.PICKENS TO IND 23 FOR 15 YARDS (40-J.JONES).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,598,0,0
2023121601,2023-12-16,1,4,21,PIT,IND,1,10,77,0,0,"(4:21) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO IND 22 FOR 1 YARD (99-D.BUCKNER, 23-K.MOORE).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,639,0,0
2023121601,2023-12-16,1,3,41,PIT,IND,2,9,78,1,0,(3:41) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 14-G.PICKENS PUSHED OB AT IND 7 FOR 15 YARDS (25-R.THOMAS) [52-S.EBUKAM].,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,679,0,0
2023121601,2023-12-16,1,3,1,PIT,IND,1,7,93,0,0,"(3:01) 30-J.WARREN LEFT END TO IND 1 FOR 6 YARDS (45-E.SPEED, 40-J.JONES).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,719,0,0
2023121601,2023-12-16,1,2,17,PIT,IND,2,1,99,0,0,(2:17) (SHOTGUN) 30-J.WARREN RIGHT TACKLE TO IND 1 FOR NO GAIN (90-G.STEWART; 51-K.PAYE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,763,0,0
2023121601,2023-12-16,1,1,55,PIT,IND,3,1,99,0,0,(1:55) (NO HUDDLE) 10-M.TRUBISKY UP THE MIDDLE TO IND 1 FOR NO GAIN (52-S.EBUKAM).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,785,0,0
2023121601,2023-12-16,1,1,13,PIT,IND,4,1,99,1,0,"(1:13) 10-M.TRUBISKY UP THE MIDDLE TO IND 1 FOR NO GAIN (45-E.SPEED). FUMBLES (45-E.SPEED), RECOVERED BY PIT-22-N.HARRIS AT IND 1. THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. 10-M.TRUBISKY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,1,0,0,0,CENTER,1,OPP,0,,0,,0,827,0,0
2023121601,2023-12-16,1,1,12,PIT,IND,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,828,0,0
2023121601,2023-12-16,1,1,12,IND,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,828,0,0
2023121601,2023-12-16,1,1,12,IND,PIT,1,10,25,0,0,(1:12) 21-Z.MOSS LEFT GUARD TO IND 28 FOR 3 YARDS (95-K.BENTON; 99-L.OGUNJOBI).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,828,0,0
2023121601,2023-12-16,1,0,34,IND,PIT,2,7,28,0,0,(:34) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN [50-E.ROBERTS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,866,0,0
2023121601,2023-12-16,1,0,27,IND,PIT,3,7,28,0,0,(:27) (SHOTGUN) 10-G.MINSHEW SACKED AT IND 25 FOR -3 YARDS (99-L.OGUNJOBI).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,873,0,0
2023121601,2023-12-16,2,15,0,IND,PIT,4,10,25,0,0,"(15:00) 8-R.SANCHEZ PUNT IS BLOCKED BY 83-CO.HEYWARD, CENTER-46-L.RHODES, RECOVERED BY PIT-51-NI.HERBIG AT IND 1. 51-NI.HERBIG TO IND 1 FOR NO GAIN (20-N.CROSS). THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,UNDER CENTER,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,900,0,0
2023121601,2023-12-16,1,0,0,IND,PIT,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121601,2023-12-16,2,14,53,PIT,IND,1,1,99,0,0,(14:53) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO IND 4 FOR -3 YARDS (51-K.PAYE).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,907,0,0
2023121601,2023-12-16,2,14,11,PIT,IND,2,4,96,1,0,"(14:11) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 18-D.JOHNSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,949,0,0
2023121601,2023-12-16,2,14,7,PIT,IND,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,953,0,0
2023121601,2023-12-16,2,14,7,IND,PIT,0,0,100,1,0,TIMEOUT AT 14:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,953,0,0
2023121601,2023-12-16,2,14,7,IND,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,953,0,0
2023121601,2023-12-16,2,14,7,IND,PIT,1,10,25,0,0,(14:07) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 14-A.PIERCE (44-M.GOLDEN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,953,0,0
2023121601,2023-12-16,2,14,3,IND,PIT,2,10,25,1,0,(14:03) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN TO IND 46 FOR 21 YARDS (23-D.KAZEE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,957,0,0
2023121601,2023-12-16,2,13,40,IND,PIT,1,10,46,0,0,"(13:40) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO PIT 49 FOR 5 YARDS (50-E.ROBERTS).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,980,0,0
2023121601,2023-12-16,2,13,9,IND,PIT,2,5,51,0,0,"(13:09) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1011,0,0
2023121601,2023-12-16,2,13,3,IND,PIT,3,5,51,1,0,(13:03) (SHOTGUN) 10-G.MINSHEW PASS DEEP RIGHT TO 11-M.PITTMAN PUSHED OB AT PIT 7 FOR 42 YARDS (29-L.WALLACE) [94-A.WATTS].,0,2023,42,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1017,0,0
2023121601,2023-12-16,2,12,33,IND,PIT,1,7,93,0,0,"(12:33) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW SACKED AT PIT 11 FOR -4 YARDS (90-T.WATT).",0,2023,-4,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1047,0,0
2023121601,2023-12-16,2,11,51,IND,PIT,2,11,89,0,0,"(11:51) (SHOTGUN) PENALTY ON IND-73-B.FREELAND, FALSE START, 5 YARDS, ENFORCED AT PIT 11 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,11,OPP,1,IND,1,FALSE START,5,1089,0,0
2023121601,2023-12-16,2,11,28,IND,PIT,2,16,84,0,0,"(11:28) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS FOR 16 YARDS, TOUCHDOWN. PENALTY ON PIT-38-M.WALKER, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,16,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,16,OPP,1,PIT,0,HORSE COLLAR TACKLE,15,1112,0,0
2023121601,2023-12-16,2,11,21,IND,PIT,0,0,100,1,0,TIMEOUT AT 11:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1119,0,0
2023121601,2023-12-16,2,11,21,IND,PIT,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1119,0,0
2023121601,2023-12-16,2,11,21,PIT,IND,0,0,100,1,0,7-M.GAY KICKS 45 YARDS FROM 50 TO PIT 5. 48-G.IGWEBUIKE TO PIT 36 FOR 31 YARDS (37-A.SPEED; 29-J.BRENTS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1119,0,0
2023121601,2023-12-16,2,11,15,PIT,IND,1,10,36,1,0,(11:15) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO IND 49 FOR 15 YARDS (29-J.BRENTS; 93-E.JOHNSON).,0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,1125,0,0
2023121601,2023-12-16,2,10,34,PIT,IND,1,10,51,0,0,"(10:34) (SHOTGUN) 10-M.TRUBISKY SACKED AT PIT 45 FOR -6 YARDS (54-D.ODEYINGBO). PENALTY ON IND-40-J.JONES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT IND 49 - NO PLAY.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,49,OPP,1,IND,1,DEFENSIVE HOLDING,5,1166,0,0
2023121601,2023-12-16,2,10,9,PIT,IND,1,10,56,0,0,"(10:09) 30-J.WARREN LEFT END TO IND 30 FOR 14 YARDS (32-J.BLACKMON). PENALTY ON PIT-61-M.COLE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 40.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,44,OPP,1,PIT,0,OFFENSIVE HOLDING,10,1191,0,0
2023121601,2023-12-16,2,9,39,PIT,IND,1,16,100,1,0,(9:39) (SHOTGUN) 10-M.TRUBISKY PASS DEEP MIDDLE INTENDED FOR 14-G.PICKENS INTERCEPTED BY 20-N.CROSS [94-TY.LEWIS] AT IND 11. 20-N.CROSS TO IND 29 FOR 18 YARDS (14-G.PICKENS; 88-P.FREIERMUTH).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,0,OPP,0,,0,,0,1221,0,0
2023121601,2023-12-16,2,9,26,IND,PIT,0,0,100,1,0,TIMEOUT AT 09:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1234,0,0
2023121601,2023-12-16,2,9,26,IND,PIT,1,10,29,0,0,(9:26) (SHOTGUN) 31-T.GOODSON LEFT END TO IND 31 FOR 2 YARDS (56-A.HIGHSMITH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,1234,0,0
2023121601,2023-12-16,2,8,49,IND,PIT,2,8,31,0,0,"(8:49) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 11-M.PITTMAN (23-D.KAZEE) [99-L.OGUNJOBI]. IND-11-M.PITTMAN WAS INJURED DURING THE PLAY. HE IS OUT.  PENALTY ON PIT-23-D.KAZEE, DISQUALIFICATION, 15 YARDS, ENFORCED AT IND 31 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,31,OWN,1,PIT,1,DISQUALIFICATION,15,1271,0,0
2023121601,2023-12-16,2,8,42,IND,PIT,0,0,100,1,0,TIMEOUT AT 08:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1278,0,0
2023121601,2023-12-16,2,8,42,IND,PIT,1,10,46,0,0,(8:42) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT TO 14-A.PIERCE (39-M.FITZPATRICK). PIT-39-M.FITZPATRICK WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1278,0,0
2023121601,2023-12-16,2,8,37,IND,PIT,0,0,100,1,0,TIMEOUT AT 08:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1283,0,0
2023121601,2023-12-16,2,8,37,IND,PIT,2,10,46,1,0,(8:37) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 14-A.PIERCE TO PIT 41 FOR 13 YARDS (20-P.PETERSON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1283,0,0
2023121601,2023-12-16,2,8,13,IND,PIT,1,10,59,0,0,"(8:13) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO PIT 36 FOR 5 YARDS (17-T.THOMPSON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1307,0,0
2023121601,2023-12-16,2,7,47,IND,PIT,2,5,64,0,0,"(7:47) (NO HUDDLE, SHOTGUN) 27-T.SERMON UP THE MIDDLE TO PIT 33 FOR 3 YARDS (28-M.KILLEBREW).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,1333,0,0
2023121601,2023-12-16,2,7,6,IND,PIT,3,2,67,0,0,(7:06) (SHOTGUN) 10-G.MINSHEW SCRAMBLES LEFT END TO PIT 32 FOR 1 YARD (29-L.WALLACE).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1374,0,0
2023121601,2023-12-16,2,6,21,IND,PIT,4,1,68,1,0,(6:21) 27-T.SERMON LEFT END PUSHED OB AT PIT 22 FOR 10 YARDS (20-P.PETERSON).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,1419,0,0
2023121601,2023-12-16,2,5,44,IND,PIT,1,10,78,0,0,"(5:44) 31-T.GOODSON RIGHT END TO PIT 13 FOR 9 YARDS (24-J.PORTER, 20-P.PETERSON).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,1456,0,0
2023121601,2023-12-16,2,5,0,IND,PIT,2,1,87,1,0,(5:00) (SHOTGUN) 31-T.GOODSON UP THE MIDDLE TO PIT 9 FOR 4 YARDS (17-T.THOMPSON; 97-C.HEYWARD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,1500,0,0
2023121601,2023-12-16,2,4,31,IND,PIT,1,9,91,0,0,"(4:31) (NO HUDDLE, SHOTGUN) 31-T.GOODSON UP THE MIDDLE TO PIT 8 FOR 1 YARD (99-L.OGUNJOBI).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,1529,0,0
2023121601,2023-12-16,2,3,53,IND,PIT,2,8,92,1,0,"(3:53) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 31-T.GOODSON FOR 8 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 31-T.GOODSON TO PIT 1 FOR 7 YARDS (50-E.ROBERTS).",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1567,0,0
2023121601,2023-12-16,2,3,30,IND,PIT,3,1,99,0,0,(3:30) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 85-A.OGLETREE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1590,0,0
2023121601,2023-12-16,2,3,27,IND,PIT,4,1,99,0,0,(3:27) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 2-D.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1593,0,0
