GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DEN,DET
2023121602,2023-12-16,2,3,5,DET,DEN,1,10,29,0,0,(3:05) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 8-J.REYNOLDS (23-F.MOREAU) [49-A.SINGLETON].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1615,0,0
2023121602,2023-12-16,2,3,1,DET,DEN,2,10,29,1,0,(3:01) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO DEN 42 FOR 29 YARDS (31-J.SIMMONS).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1619,0,0
2023121602,2023-12-16,2,2,32,DET,DEN,1,10,58,0,0,"(2:32) (NO HUDDLE, SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO DEN 34 FOR 8 YARDS (56-B.BROWNING).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,1648,0,0
2023121602,2023-12-16,2,2,17,DET,DEN,0,0,100,1,0,TIMEOUT #1 BY DEN AT 02:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1663,0,0
2023121602,2023-12-16,2,2,17,DET,DEN,2,2,66,0,0,(2:17) 5-D.MONTGOMERY UP THE MIDDLE TO DEN 33 FOR 1 YARD (92-J.HARRIS; 98-M.PURCELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,1663,0,0
2023121602,2023-12-16,2,2,0,DET,DEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121602,2023-12-16,2,2,0,DET,DEN,3,1,67,1,0,(2:00) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO DEN 29 FOR 4 YARDS (31-J.SIMMONS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1680,0,0
2023121602,2023-12-16,2,1,31,DET,DEN,1,10,71,1,0,(1:31) 5-D.MONTGOMERY RIGHT TACKLE TO DEN 18 FOR 11 YARDS (2-P.SURTAIN).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OPP,0,,0,,0,1709,0,0
2023121602,2023-12-16,2,0,56,DET,DEN,1,10,82,0,0,(:56) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO DEN 15 FOR 3 YARDS (29-J.MCMILLIAN).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1744,0,0
2023121602,2023-12-16,2,0,28,DET,DEN,2,7,85,0,0,(:28) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN [98-M.PURCELL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1772,0,0
2023121602,2023-12-16,2,0,28,DET,DEN,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1772,0,0
2023121602,2023-12-16,2,0,24,DET,DEN,3,7,85,1,0,"(:24) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1776,0,0
2023121602,2023-12-16,2,0,19,DET,DEN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1781,0,0
2023121602,2023-12-16,2,0,19,DEN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1781,0,0
2023121602,2023-12-16,2,0,19,DEN,DET,1,10,25,0,0,(:19) 3-R.WILSON KNEELS TO DEN 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1781,0,0
2023121602,2023-12-16,3,15,0,DEN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121602,2023-12-16,3,15,0,DEN,DET,1,10,25,0,0,(15:00) 33-J.WILLIAMS UP THE MIDDLE TO DEN 28 FOR 3 YARDS (46-J.CAMPBELL; 79-J.COMINSKY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023121602,2023-12-16,2,0,0,DEN,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121602,2023-12-16,3,14,23,DEN,DET,2,7,28,0,0,(14:23) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO DEN 23 FOR -5 YARDS (93-J.PASCHAL).,0,2023,-5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1837,0,0
2023121602,2023-12-16,3,13,39,DEN,DET,3,12,23,0,0,"(13:39) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP MIDDLE TO 19-M.MIMS. PENALTY ON DET-30-K.DORSEY, ILLEGAL CONTACT, DECLINED. PENALTY ON DET-34-A.ANZALONE, DEFENSIVE PASS INTERFERENCE, 44 YARDS, ENFORCED AT DEN 23 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,23,OWN,0,DET,1,ILLEGAL CONTACT,0,1881,0,0
2023121602,2023-12-16,3,13,32,DEN,DET,1,10,67,0,0,(13:32) (SHOTGUN) 25-S.PERINE UP THE MIDDLE TO DET 31 FOR 2 YARDS (97-A.HUTCHINSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1888,0,0
2023121602,2023-12-16,3,12,54,DEN,DET,2,8,69,1,0,"(12:54) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 14-C.SUTTON PUSHED OB AT DET 17 FOR 14 YARDS (34-A.ANZALONE).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1926,0,0
2023121602,2023-12-16,3,12,21,DEN,DET,1,10,83,0,0,(12:21) 33-J.WILLIAMS RIGHT TACKLE TO DET 11 FOR 6 YARDS (46-J.CAMPBELL; 94-B.JONES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,1959,0,0
2023121602,2023-12-16,3,11,44,DEN,DET,2,4,89,0,0,(11:44) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 82-A.TRAUTMAN.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1996,0,0
2023121602,2023-12-16,3,11,40,DEN,DET,3,4,89,1,0,(11:40) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 17-L.HUMPHREY PUSHED OB AT DET 6 FOR 5 YARDS (30-K.DORSEY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2000,0,0
2023121602,2023-12-16,3,11,20,DEN,DET,1,6,94,0,0,(11:20) (NO HUDDLE) 25-S.PERINE RIGHT TACKLE TO DET 3 FOR 3 YARDS (98-B.MARTIN; 93-J.PASCHAL).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,6,OPP,0,,0,,0,2020,0,0
2023121602,2023-12-16,3,10,46,DEN,DET,2,3,97,0,0,(10:46) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 89-B.JOHNSON (6-I.MELIFONWU).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2054,0,0
2023121602,2023-12-16,3,10,41,DEN,DET,3,3,97,1,0,"(10:41) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 17-L.HUMPHREY FOR 3 YARDS, TOUCHDOWN [34-A.ANZALONE]. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2059,0,0
2023121602,2023-12-16,3,10,34,DEN,DET,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2066,0,0
2023121602,2023-12-16,3,10,34,DET,DEN,1,10,25,1,0,"(10:34) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO DEN 49 FOR 26 YARDS (6-P.LOCKE, 23-F.MOREAU).",0,2023,26,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2066,0,0
2023121602,2023-12-16,3,10,34,DET,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2066,0,0
2023121602,2023-12-16,3,9,55,DET,DEN,1,10,51,0,0,(9:55) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 9-J.WILLIAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2105,0,0
2023121602,2023-12-16,3,9,51,DET,DEN,2,10,51,0,0,(9:51) (SHOTGUN) 26-J.GIBBS RIGHT TACKLE TO DEN 49 FOR NO GAIN (93-D.JONES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,2109,0,0
2023121602,2023-12-16,3,9,13,DET,DEN,3,10,51,1,0,(9:13) (SHOTGUN) 26-J.GIBBS RIGHT END PUSHED OB AT DEN 38 FOR 11 YARDS (6-P.LOCKE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,2147,0,0
2023121602,2023-12-16,3,8,40,DET,DEN,1,10,62,1,0,(8:40) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  26-J.GIBBS UP THE MIDDLE TO DEN 4 FOR 34 YARDS (92-J.HARRIS).,0,2023,34,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,2180,0,0
2023121602,2023-12-16,3,7,50,DET,DEN,1,4,96,0,0,"(7:50) 26-J.GIBBS RIGHT TACKLE TO DEN 3 FOR 1 YARD (0-J.COOPER, 91-M.HENNINGSEN).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,2230,0,0
2023121602,2023-12-16,3,7,8,DET,DEN,2,3,97,0,0,(7:08) 16-J.GOFF PASS INCOMPLETE SHORT LEFT. BALL THROWN AWAY,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2272,0,0
2023121602,2023-12-16,3,7,3,DET,DEN,3,3,97,1,0,"(7:03) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2277,0,0
2023121602,2023-12-16,3,7,1,DEN,DET,1,10,25,0,0,(7:01) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON TO DEN 33 FOR 8 YARDS (1-C.SUTTON).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2279,0,0
2023121602,2023-12-16,3,7,1,DEN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2279,0,0
2023121602,2023-12-16,3,7,1,DET,DEN,0,0,100,1,0,TIMEOUT AT 07:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2279,0,0
2023121602,2023-12-16,3,7,1,DET,DEN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2279,0,0
2023121602,2023-12-16,3,6,16,DEN,DET,2,2,33,0,0,(6:16) 38-J.MCLAUGHLIN LEFT END TO DEN 34 FOR 1 YARD (91-L.ONWUZURIKE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OWN,0,,0,,0,2324,0,0
2023121602,2023-12-16,3,5,49,DEN,DET,3,1,34,1,0,(5:49) (NO HUDDLE) 3-R.WILSON UP THE MIDDLE TO DEN 36 FOR 2 YARDS (55-D.BARNES).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,2351,0,0
2023121602,2023-12-16,3,5,5,DEN,DET,1,10,36,1,0,(5:05) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 82-A.TRAUTMAN TO DET 40 FOR 24 YARDS (31-K.JOSEPH) [34-A.ANZALONE].,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2395,0,0
2023121602,2023-12-16,3,4,18,DEN,DET,1,10,60,0,0,(4:18) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP MIDDLE TO 85-L.KRULL (6-I.MELIFONWU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2442,0,0
2023121602,2023-12-16,3,4,12,DEN,DET,2,10,60,0,0,"(4:12) 33-J.WILLIAMS UP THE MIDDLE TO DET 40 FOR NO GAIN (96-I.BUGGS, 79-J.COMINSKY).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,2448,0,0
2023121602,2023-12-16,3,4,12,DEN,DET,0,0,100,1,0,TIMEOUT #1 BY DEN AT 04:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2448,0,0
2023121602,2023-12-16,3,3,32,DEN,DET,3,10,60,1,0,(3:32) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY PUSHED OB AT DET 21 FOR 19 YARDS (1-C.SUTTON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2488,0,0
2023121602,2023-12-16,3,2,47,DEN,DET,1,10,79,1,0,(2:47) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 14-C.SUTTON TO DET 9 FOR 12 YARDS (44-M.RODRIGUEZ).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2533,0,0
2023121602,2023-12-16,3,2,18,DEN,DET,1,9,91,0,0,"(2:18) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 14-C.SUTTON (1-C.SUTTON).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2562,0,0
2023121602,2023-12-16,3,2,15,DEN,DET,2,9,91,0,0,(2:15) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 38-J.MCLAUGHLIN TO DET 1 FOR 8 YARDS (42-J.REEVES-MAYBIN; 34-A.ANZALONE) [97-A.HUTCHINSON].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2565,0,0
2023121602,2023-12-16,3,1,30,DEN,DET,3,1,99,0,0,"(1:30) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  33-J.WILLIAMS LEFT END TO DET 1 FOR NO GAIN (55-D.BARNES, 34-A.ANZALONE).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,1,OPP,0,,0,,0,2610,0,0
2023121602,2023-12-16,3,0,50,DEN,DET,4,1,99,0,0,"(:50) 20-M.BURTON UP THE MIDDLE FOR 1 YARD, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON DEN-77-Q.MEINERZ, OFFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT DET 1 - NO PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,CENTER,1,OPP,1,DEN,1,OFFENSIVE OFFSIDE,4,2650,0,0
2023121602,2023-12-16,3,0,46,DEN,DET,4,5,95,0,0,"(:46) 16-W.LUTZ 23 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2654,0,0
2023121602,2023-12-16,3,0,43,DET,DEN,1,10,25,0,0,(:43) 5-D.MONTGOMERY RIGHT END TO DET 32 FOR 7 YARDS (92-J.HARRIS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,2657,0,0
2023121602,2023-12-16,3,0,43,DET,DEN,0,0,100,1,0,TIMEOUT AT 00:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2657,0,0
2023121602,2023-12-16,3,0,43,DET,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2657,0,0
2023121602,2023-12-16,4,15,0,DET,DEN,2,3,32,1,0,(15:00) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 9-J.WILLIAMS TO DET 46 FOR 14 YARDS (23-F.MOREAU) [56-B.BROWNING].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2700,0,0
2023121602,2023-12-16,3,0,0,DET,DEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121602,2023-12-16,4,14,18,DET,DEN,1,10,46,0,0,(14:18) 5-D.MONTGOMERY LEFT TACKLE TO 50 FOR 4 YARDS (49-A.SINGLETON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,2742,0,0
2023121602,2023-12-16,4,13,40,DET,DEN,2,6,100,1,0,"(13:40) 5-D.MONTGOMERY UP THE MIDDLE TO DEN 41 FOR 9 YARDS (47-J.JEWELL, 49-A.SINGLETON).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2780,0,0
2023121602,2023-12-16,4,13,3,DET,DEN,1,10,59,0,0,"(13:03) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 8-J.REYNOLDS (23-F.MOREAU). PENALTY ON DEN-23-F.MOREAU, DEFENSIVE PASS INTERFERENCE, 16 YARDS, ENFORCED AT DEN 41 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,41,OPP,1,DEN,1,DEFENSIVE PASS INTERFERENCE,16,2817,0,0
2023121602,2023-12-16,4,12,58,DET,DEN,1,10,75,1,0,"(12:58) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  5-D.MONTGOMERY LEFT TACKLE TO DEN 12 FOR 13 YARDS (47-J.JEWELL, 49-A.SINGLETON).",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,2822,0,0
2023121602,2023-12-16,4,12,17,DET,DEN,1,10,88,1,0,"(12:17) 26-J.GIBBS LEFT END FOR 12 YARDS, TOUCHDOWN.",0,2023,12,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0,2863,0,0
2023121602,2023-12-16,4,12,12,DET,DEN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2868,0,0
2023121602,2023-12-16,4,12,12,DET,DEN,0,0,100,1,0,TIMEOUT AT 12:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2868,0,0
2023121602,2023-12-16,4,12,12,DEN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2868,0,0
2023121602,2023-12-16,4,12,12,DEN,DET,1,10,25,0,0,(12:12) (SHOTGUN) 3-R.WILSON SCRAMBLES RIGHT END TO DEN 26 FOR 1 YARD (34-A.ANZALONE).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2868,0,0
2023121602,2023-12-16,4,11,43,DEN,DET,2,9,26,1,0,"(11:43) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS DEEP MIDDLE TO 85-L.KRULL TO DEN 44 FOR 18 YARDS (31-K.JOSEPH).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2897,0,0
2023121602,2023-12-16,4,11,18,DEN,DET,1,10,44,0,0,"(11:18) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 85-L.KRULL (34-A.ANZALONE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2922,0,0
2023121602,2023-12-16,4,11,15,DEN,DET,2,10,44,0,0,(11:15) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 10-J.JEUDY [32-B.BRANCH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2925,0,0
2023121602,2023-12-16,4,11,10,DEN,DET,3,10,44,0,0,(11:10) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 19-M.MIMS (29-K.VILDOR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2930,0,0
2023121602,2023-12-16,4,11,5,DEN,DET,4,10,44,0,0,"(11:05) 9-R.DIXON PUNTS 48 YARDS TO DET 8, CENTER-48-M.FRABONI, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DEN-1-TR.SMITH, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DET 8.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,DEN,0,UNNECESSARY ROUGHNESS,15,2935,0,0
2023121602,2023-12-16,4,10,59,DET,DEN,0,0,100,1,0,TIMEOUT AT 10:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2941,0,0
2023121602,2023-12-16,4,10,59,DET,DEN,1,10,23,0,0,(10:59) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 87-S.LAPORTA.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2941,0,0
2023121602,2023-12-16,4,10,54,DET,DEN,2,10,23,0,0,(10:54) (SHOTGUN) 26-J.GIBBS RIGHT END PUSHED OB AT DET 22 FOR -1 YARDS (31-J.SIMMONS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OWN,0,,0,,0,2946,0,0
