GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NO,NYG
2023121702,2023-12-17,1,9,18,NO,NYG,3,7,23,0,0,(9:18) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL TO NO 27 FOR 4 YARDS (51-A.OJULARI).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,342,0,0
2023121702,2023-12-17,1,8,38,NO,NYG,4,3,27,0,0,"(8:38) 39-L.HEDLEY PUNTS 41 YARDS TO NYG 32, CENTER-49-Z.WOOD, FAIR CATCH BY 80-G.OLSZEWSKI.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,382,0,0
2023121702,2023-12-17,1,8,31,NO,NYG,0,0,100,1,0,TIMEOUT AT 08:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,389,0,0
2023121702,2023-12-17,1,8,31,NYG,NO,1,10,32,0,0,(8:31) 15-T.DEVITO SACKED AT NYG 24 FOR -8 YARDS (56-D.DAVIS).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,389,0,0
2023121702,2023-12-17,1,7,51,NYG,NO,2,18,24,0,0,(7:51) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT MIDDLE TO 12-D.WALLER (99-K.SAUNDERS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,429,0,0
2023121702,2023-12-17,1,7,48,NYG,NO,3,18,24,0,0,"(7:48) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 86-D.SLAYTON TO NYG 29 FOR 5 YARDS (96-C.GRANDERSON, 56-D.DAVIS). INJURY UPDATE: NY 46-R.BULLOCK, HAMSTRING, QUESTIONABLE TO RETURN.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,432,0,0
2023121702,2023-12-17,1,7,16,NYG,NO,4,13,29,0,0,"(7:16) 6-J.GILLAN PUNTS 53 YARDS TO NO 18, CENTER-59-C.KREITER. 22-R.SHAHEED TO NO 32 FOR 14 YARDS (59-C.KREITER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,464,0,0
2023121702,2023-12-17,1,7,4,NO,NYG,1,10,32,0,0,(7:04) 41-A.KAMARA LEFT TACKLE TO NO 33 FOR 1 YARD (93-R.NUNEZ-ROCHES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0,476,0,0
2023121702,2023-12-17,1,7,4,NO,NYG,0,0,100,1,0,TIMEOUT AT 07:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,476,0,0
2023121702,2023-12-17,1,6,30,NO,NYG,2,9,33,0,0,(6:30) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO NO 37 FOR 4 YARDS (29-X.MCKINNEY).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,510,0,0
2023121702,2023-12-17,1,5,48,NO,NYG,3,5,37,1,0,(5:48) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 22-R.SHAHEED TO NO 43 FOR 6 YARDS (28-C.FLOTT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,552,0,0
2023121702,2023-12-17,1,5,12,NO,NYG,1,10,43,1,0,(5:12) 41-A.KAMARA RIGHT TACKLE TO NYG 46 FOR 11 YARDS (5-K.THIBODEAUX).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,588,0,0
2023121702,2023-12-17,1,4,33,NO,NYG,1,10,54,0,0,(4:33) (SHOTGUN) 7-T.HILL RIGHT END TO NYG 45 FOR 1 YARD (51-A.OJULARI).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OPP,0,,0,,0,627,0,0
2023121702,2023-12-17,1,3,48,NO,NYG,2,9,55,1,0,(3:48) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON TO NYG 30 FOR 15 YARDS (27-J.PINNOCK).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,672,0,0
2023121702,2023-12-17,1,3,12,NO,NYG,1,10,70,0,0,(3:12) 41-A.KAMARA RIGHT END TO NYG 30 FOR NO GAIN (91-AS.ROBINSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OPP,0,,0,,0,708,0,0
2023121702,2023-12-17,1,2,32,NO,NYG,0,0,100,1,0,TIMEOUT #1 BY NYG AT 02:32.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,748,0,0
2023121702,2023-12-17,1,2,32,NO,NYG,2,10,70,1,0,(2:32) (SHOTGUN) 4-D.CARR PASS DEEP MIDDLE TO 5-L.BOWDEN TO NYG 13 FOR 17 YARDS (27-J.PINNOCK).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,748,0,0
2023121702,2023-12-17,1,1,51,NO,NYG,1,10,87,0,0,(1:51) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO NYG 10 FOR 3 YARDS (93-R.NUNEZ-ROCHES; 97-D.LAWRENCE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,789,0,0
2023121702,2023-12-17,1,1,13,NO,NYG,2,7,90,0,0,"(1:13) 21-J.WILLIAMS RIGHT GUARD TO NYG 7 FOR 3 YARDS (58-B.OKEREKE, 28-C.FLOTT).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OPP,0,,0,,0,827,0,0
2023121702,2023-12-17,1,0,34,NO,NYG,3,4,93,1,0,"(:34) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 18-K.KIRKWOOD FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,866,0,0
2023121702,2023-12-17,1,0,29,NO,NYG,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,871,0,0
2023121702,2023-12-17,1,0,29,NO,NYG,0,0,100,1,0,TIMEOUT AT 00:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,871,0,0
2023121702,2023-12-17,1,0,29,NYG,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,871,0,0
2023121702,2023-12-17,1,0,29,NYG,NO,1,10,25,0,0,(:29) 26-S.BARKLEY LEFT TACKLE TO NYG 23 FOR -2 YARDS (56-D.DAVIS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,871,0,0
2023121702,2023-12-17,1,0,0,NYG,NO,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121702,2023-12-17,2,15,0,NYG,NO,2,12,23,0,0,(15:00) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 86-D.SLAYTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,900,0,0
2023121702,2023-12-17,2,14,55,NYG,NO,3,12,23,0,0,(14:55) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 15 FOR -8 YARDS (92-T.KPASSAGNON).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,905,0,0
2023121702,2023-12-17,2,14,15,NYG,NO,4,20,15,0,0,"(14:15) 6-J.GILLAN PUNTS 53 YARDS TO NO 32, CENTER-59-C.KREITER, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,945,0,0
2023121702,2023-12-17,2,14,8,NO,NYG,1,10,32,0,0,(14:08) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT NO 41 FOR 9 YARDS (41-M.MCFADDEN).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,952,0,0
2023121702,2023-12-17,2,13,12,NO,NYG,2,1,41,1,0,(13:12) 41-A.KAMARA LEFT GUARD TO NO 49 FOR 8 YARDS (22-A.JACKSON; 51-A.OJULARI).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,1008,0,0
2023121702,2023-12-17,2,12,31,NO,NYG,1,10,49,0,0,(12:31) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  41-A.KAMARA RIGHT GUARD TO NYG 48 FOR 3 YARDS (97-D.LAWRENCE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,1049,0,0
2023121702,2023-12-17,2,11,52,NO,NYG,2,7,52,0,0,(11:52) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 21-J.WILLIAMS TO NYG 46 FOR 2 YARDS (41-M.MCFADDEN).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1088,0,0
2023121702,2023-12-17,2,11,14,NO,NYG,3,5,54,0,0,(11:14) (SHOTGUN) 4-D.CARR SACKED AT NO 45 FOR -9 YARDS (27-J.PINNOCK).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1126,0,0
2023121702,2023-12-17,2,10,33,NO,NYG,4,14,45,0,0,"(10:33) 39-L.HEDLEY PUNTS 47 YARDS TO NYG 8, CENTER-49-Z.WOOD. 80-G.OLSZEWSKI PUSHED OB AT NYG 10 FOR 2 YARDS (48-J.GRAY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1167,0,0
2023121702,2023-12-17,2,10,25,NYG,NO,1,10,10,0,0,(10:25) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 13-J.HYATT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1175,0,0
2023121702,2023-12-17,2,10,25,NO,NYG,0,0,100,1,0,TIMEOUT AT 10:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1175,0,0
2023121702,2023-12-17,2,10,21,NYG,NO,2,10,10,1,0,"(10:21) (SHOTGUN) 15-T.DEVITO RIGHT END TO NYG 24 FOR 14 YARDS (29-P.ADEBO, 1-A.TAYLOR).",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OWN,0,,0,,0,1179,0,0
2023121702,2023-12-17,2,9,43,NYG,NO,1,10,24,0,0,(9:43) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 16 FOR -8 YARDS (96-C.GRANDERSON).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1217,0,0
2023121702,2023-12-17,2,8,59,NYG,NO,2,18,16,0,0,"(8:59) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 26-S.BARKLEY TO NYG 22 FOR 6 YARDS (31-J.HOWDEN; 56-D.DAVIS). PENALTY ON NYG-17-W.ROBINSON, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,16,OWN,0,NYG,0,OFFENSIVE PASS INTERFERENCE,0,1261,0,0
2023121702,2023-12-17,2,8,30,NYG,NO,3,12,22,1,0,(8:30) (SHOTGUN) 15-T.DEVITO PASS SHORT MIDDLE TO 12-D.WALLER TO NO 49 FOR 29 YARDS (32-T.MATHIEU).,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1290,0,0
2023121702,2023-12-17,2,7,45,NYG,NO,1,10,51,1,0,(7:45) (SHOTGUN) 15-T.DEVITO RIGHT END PUSHED OB AT NO 35 FOR 14 YARDS (92-T.KPASSAGNON).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,1335,0,0
2023121702,2023-12-17,2,7,4,NYG,NO,1,10,65,0,0,(7:04) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 17-W.ROBINSON TO NO 36 FOR -1 YARDS (1-A.TAYLOR).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1376,0,0
2023121702,2023-12-17,2,6,22,NYG,NO,2,11,64,0,0,(6:22) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE DEEP LEFT TO 86-D.SLAYTON (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1418,0,0
2023121702,2023-12-17,2,6,17,NYG,NO,3,11,64,0,0,(6:17) (SHOTGUN) 15-T.DEVITO SACKED AT NO 45 FOR -9 YARDS (90-B.BRESEE).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1423,0,0
2023121702,2023-12-17,2,5,35,NYG,NO,4,20,55,0,0,"(5:35) 6-J.GILLAN PUNTS 31 YARDS TO NO 14, CENTER-59-C.KREITER, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1465,0,0
2023121702,2023-12-17,2,5,28,NO,NYG,0,0,100,1,0,TIMEOUT AT 05:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1472,0,0
2023121702,2023-12-17,2,5,28,NO,NYG,1,10,14,0,0,(5:28) 21-J.WILLIAMS LEFT TACKLE TO NO 17 FOR 3 YARDS (58-B.OKEREKE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,1472,0,0
2023121702,2023-12-17,2,4,48,NO,NYG,2,7,17,0,0,"(4:48) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA RAN OB AT NO 23 FOR 6 YARDS.",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1512,0,0
2023121702,2023-12-17,2,4,10,NO,NYG,3,1,23,1,0,(4:10) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS RIGHT GUARD TO NO 27 FOR 4 YARDS (91-AS.ROBINSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OWN,0,,0,,0,1550,0,0
2023121702,2023-12-17,2,3,30,NO,NYG,1,10,27,0,0,(3:30) (SHOTGUN) 7-T.HILL PASS INCOMPLETE SHORT RIGHT TO 5-L.BOWDEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1590,0,0
2023121702,2023-12-17,2,3,24,NO,NYG,0,0,100,1,0,TIMEOUT #1 BY NO AT 03:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1596,0,0
2023121702,2023-12-17,2,3,24,NO,NYG,2,10,27,0,0,"(3:24) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT [58-B.OKEREKE]. PENALTY ON NO-4-D.CARR, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT NO 27.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OWN,1,NO,0,INTENTIONAL GROUNDING,12,1596,0,0
2023121702,2023-12-17,2,3,20,NO,NYG,3,22,15,0,0,"(3:20) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 5-L.BOWDEN TO NO 26 FOR 11 YARDS (27-J.PINNOCK, 29-X.MCKINNEY). PENALTY ON NO-83-J.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,15,OWN,0,NO,0,OFFENSIVE HOLDING,0,1600,0,0
2023121702,2023-12-17,2,3,4,NO,NYG,4,11,26,0,0,"(3:04) 39-L.HEDLEY PUNTS 47 YARDS TO NYG 27, CENTER-49-Z.WOOD. 80-G.OLSZEWSKI PUSHED OB AT NYG 40 FOR 13 YARDS (46-A.PRENTICE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1616,0,0
2023121702,2023-12-17,2,2,55,NO,NYG,0,0,100,1,0,TIMEOUT AT 02:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1625,0,0
2023121702,2023-12-17,2,2,55,NYG,NO,1,10,40,0,0,(2:55) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 13-J.HYATT (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1625,0,0
2023121702,2023-12-17,2,2,52,NYG,NO,2,10,40,0,0,"(2:52) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT. PENALTY ON NYG-15-T.DEVITO, INTENTIONAL GROUNDING, 12 YARDS, ENFORCED AT NYG 40.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OWN,1,NYG,0,INTENTIONAL GROUNDING,12,1628,0,0
2023121702,2023-12-17,2,2,45,NYG,NO,3,22,28,0,0,"(2:45) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 82-D.BELLINGER TO NYG 33 FOR 5 YARDS (1-A.TAYLOR). PENALTY ON NO-1-A.TAYLOR, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYG 33.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,28,OWN,1,NO,0,UNNECESSARY ROUGHNESS,15,1635,0,0
2023121702,2023-12-17,2,2,20,NYG,NO,1,10,48,0,0,(2:20) (SHOTGUN) 26-S.BARKLEY RIGHT END TO NO 49 FOR 3 YARDS (56-D.DAVIS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,1660,0,0
2023121702,2023-12-17,2,2,0,NYG,NO,2,7,51,0,0,(2:00) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO NO 47 FOR 2 YARDS (20-P.WERNER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1680,0,0
2023121702,2023-12-17,2,2,0,NYG,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121702,2023-12-17,2,1,25,NYG,NO,3,5,53,0,0,(1:25) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 31-M.BREIDA PUSHED OB AT NO 44 FOR 3 YARDS (27-I.YIADOM).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1715,0,0
2023121702,2023-12-17,2,1,25,NYG,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1715,0,0
