GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,GB
2023121700,2023-12-17,1,0,54,GB,TB,2,5,95,1,0,"(:54) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 85-T.KRAFT FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,846,0,0
2023121700,2023-12-17,1,0,49,GB,TB,0,0,100,1,0,TIMEOUT AT 00:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,851,0,0
2023121700,2023-12-17,1,0,49,GB,TB,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,851,0,0
2023121700,2023-12-17,1,0,49,TB,GB,1,10,25,0,0,(:49) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 33 FOR 8 YARDS (96-C.WOODEN).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,851,0,0
2023121700,2023-12-17,1,0,49,TB,GB,0,0,65,1,0,"17-A.CARLSON KICKS 62 YARDS FROM GB 35 TO TB 3, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,851,0,0
2023121700,2023-12-17,1,0,10,TB,GB,2,2,33,1,0,(:10) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 38 FOR 5 YARDS (59-D.CAMPBELL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,890,0,0
2023121700,2023-12-17,1,0,0,TB,GB,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121700,2023-12-17,2,15,0,TB,GB,1,10,38,1,0,(15:00) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 13-M.EVANS TO GB 48 FOR 14 YARDS (20-R.FORD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,900,0,0
2023121700,2023-12-17,2,14,25,TB,GB,1,10,52,1,0,(14:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO GB 23 FOR 25 YARDS (20-R.FORD).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,935,0,0
2023121700,2023-12-17,2,13,43,TB,GB,1,10,77,0,0,(13:43) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO GB 22 FOR 1 YARD (52-R.GARY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,977,0,0
