GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,BAL
2023121708,2023-12-17,1,0,59,JAX,BAL,1,10,38,0,0,(:59) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 11-P.WASHINGTON TO JAX 43 FOR 5 YARDS (44-M.HUMPHREY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,15,841,0,0
2023121708,2023-12-17,1,0,59,JAX,BAL,0,0,100,1,0,TIMEOUT AT 00:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,841,0,0
2023121708,2023-12-17,1,0,15,JAX,BAL,2,5,43,1,0,(:15) 1-T.ETIENNE LEFT GUARD TO 50 FOR 7 YARDS (14-K.HAMILTON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,15,885,0,0
2023121708,2023-12-17,2,15,0,JAX,BAL,1,10,100,0,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 7-Z.JONES RAN OB AT BAL 41 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,900,0,0
2023121708,2023-12-17,1,0,0,JAX,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,900,0,0
2023121708,2023-12-17,2,14,24,JAX,BAL,2,1,59,1,0,"(14:24) (SHOTGUN) 25-D.JOHNSON RIGHT END TO BAL 40 FOR 1 YARD (99-O.OWEH, 6-P.QUEEN).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,15,936,0,0
2023121708,2023-12-17,2,13,53,JAX,BAL,1,10,60,0,0,"(13:53) (NO HUDDLE, SHOTGUN) 25-D.JOHNSON RIGHT END TO BAL 36 FOR 4 YARDS (24-J.CLOWNEY; 0-R.SMITH).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,15,967,0,0
2023121708,2023-12-17,2,13,15,JAX,BAL,2,6,64,0,0,(13:15) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 1-T.ETIENNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,1005,0,0
2023121708,2023-12-17,2,13,11,JAX,BAL,3,6,64,0,0,(13:11) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,1009,0,0
2023121708,2023-12-17,2,13,6,JAX,BAL,4,6,64,0,0,"(13:06) 10-B.MCMANUS 55 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,15,1014,0,0
