GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,NE
2023121711,2023-12-17,1,0,55,NE,KC,2,6,29,0,0,"(:55) 15-E.ELLIOTT LEFT GUARD TO NE 34 FOR 5 YARDS (91-D.NNADI, 54-L.CHENAL).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,845,0,0
2023121711,2023-12-17,1,0,11,NE,KC,3,1,34,0,0,(:11) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 88-M.GESICKI (54-L.CHENAL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,889,0,0
2023121711,2023-12-17,1,0,8,NE,KC,4,1,34,0,0,"(:08) 17-B.BARINGER PUNTS 54 YARDS TO KC 12, CENTER-49-J.CARDONA. 17-R.JAMES RAN OB AT KC 27 FOR 15 YARDS (45-C.BOARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,892,0,0
2023121711,2023-12-17,2,15,0,KC,NE,1,10,27,0,0,(15:00) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT GUARD TO KC 28 FOR 1 YARD (33-A.JENNINGS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OWN,0,,0,,0,900,0,0
2023121711,2023-12-17,1,0,0,NE,KC,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121711,2023-12-17,2,14,26,KC,NE,2,9,28,0,0,(14:26) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 21 FOR -7 YARDS (90-C.BARMORE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,934,0,0
2023121711,2023-12-17,2,13,43,KC,NE,3,16,21,0,0,(13:43) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON TO KC 26 FOR 5 YARDS (3-M.WILSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,977,0,0
2023121711,2023-12-17,2,13,6,KC,NE,4,11,26,0,0,"(13:06) 5-T.TOWNSEND PUNTS 35 YARDS TO NE 39, CENTER-41-J.WINCHESTER, DOWNED BY KC-54-L.CHENAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1014,0,0
2023121711,2023-12-17,2,12,56,NE,KC,1,10,39,0,0,(12:56) 4-B.ZAPPE SACKED AT NE 32 FOR -7 YARDS (23-D.TRANQUILL).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1024,0,0
2023121711,2023-12-17,2,12,56,NE,KC,0,0,100,1,0,TIMEOUT AT 12:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1024,0,0
2023121711,2023-12-17,2,12,13,NE,KC,2,17,32,0,0,(12:13) 4-B.ZAPPE PASS SHORT LEFT TO 11-T.THORNTON TO NE 37 FOR 5 YARDS (54-L.CHENAL; 23-D.TRANQUILL).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1067,0,0
2023121711,2023-12-17,2,11,32,NE,KC,3,12,37,0,0,"(11:32) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 85-H.HENRY TO KC 48 FOR 15 YARDS (27-C.CONNER). PENALTY ON KC-20-J.REID, DEFENSIVE HOLDING, DECLINED.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,37,OWN,0,KC,0,DEFENSIVE HOLDING,0,1108,0,0
2023121711,2023-12-17,2,11,4,NE,KC,1,10,52,0,0,(11:04) 4-B.ZAPPE PASS SHORT LEFT TO 85-H.HENRY TO KC 42 FOR 6 YARDS (54-L.CHENAL; 21-M.EDWARDS). NE-69-C.STRANGE WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1136,0,0
2023121711,2023-12-17,2,10,57,NE,KC,0,0,100,1,0,TIMEOUT AT 10:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1143,0,0
2023121711,2023-12-17,2,10,44,NE,KC,2,4,58,0,0,(10:44) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 1-D.PARKER TO KC 43 FOR -1 YARDS (38-L.SNEED).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1156,0,0
2023121711,2023-12-17,2,10,1,NE,KC,3,5,57,1,0,(10:01) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 1-D.PARKER TO KC 24 FOR 19 YARDS (21-M.EDWARDS; 38-L.SNEED).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1199,0,0
2023121711,2023-12-17,2,9,20,NE,KC,1,10,76,0,0,(9:20) (SHOTGUN) 15-E.ELLIOTT RIGHT GUARD TO KC 23 FOR 1 YARD (38-L.SNEED).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,1240,0,0
2023121711,2023-12-17,2,8,41,NE,KC,2,9,77,0,0,(8:41) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT PUSHED OB AT KC 17 FOR 6 YARDS (50-W.GAY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1279,0,0
2023121711,2023-12-17,2,7,59,NE,KC,3,3,83,0,0,(7:59) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO KC 16 FOR 1 YARD (20-J.REID).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,1321,0,0
2023121711,2023-12-17,2,7,14,NE,KC,4,2,84,1,0,"(7:14) 4-B.ZAPPE PASS DEEP RIGHT TO 85-H.HENRY FOR 16 YARDS, TOUCHDOWN.",0,2023,16,UNDER CENTER,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1366,0,0
2023121711,2023-12-17,2,7,9,KC,NE,1,10,25,1,0,(7:09) 15-P.MAHOMES PASS SHORT MIDDLE INTENDED FOR 81-B.BELL INTERCEPTED BY 30-M.MAPU [90-C.BARMORE] AT KC 28. 30-M.MAPU PUSHED OB AT KC 8 FOR 20 YARDS (83-N.GRAY). KC-64-W.MORRIS WAS INJURED DURING THE PLAY.,0,2023,20,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,1371,0,0
2023121711,2023-12-17,2,7,9,KC,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1371,0,0
2023121711,2023-12-17,2,7,9,NE,KC,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1371,0,0
2023121711,2023-12-17,2,7,9,NE,KC,0,0,100,1,0,TIMEOUT AT 07:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1371,0,0
2023121711,2023-12-17,2,6,57,NE,KC,1,8,92,0,0,(6:57) 15-E.ELLIOTT LEFT GUARD TO KC 3 FOR 5 YARDS (21-M.EDWARDS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OPP,0,,0,,0,1383,0,0
2023121711,2023-12-17,2,6,21,NE,KC,2,3,97,0,0,"(6:21) 15-E.ELLIOTT LEFT END PUSHED OB AT KC 3 FOR NO GAIN (38-L.SNEED, 21-M.EDWARDS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,1419,0,0
2023121711,2023-12-17,2,5,41,NE,KC,3,3,97,0,0,"(5:41) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 85-H.HENRY FOR 3 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NE-75-C.MCDERMOTT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 3 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,3,OPP,1,NE,1,OFFENSIVE HOLDING,10,1459,0,0
2023121711,2023-12-17,2,5,34,NE,KC,3,13,87,0,0,(5:34) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO KC 7 FOR 6 YARDS (21-M.EDWARDS; 20-J.REID).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1466,0,0
2023121711,2023-12-17,2,4,50,NE,KC,4,7,93,0,0,"(4:50) 37-C.RYLAND 25 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1510,0,0
2023121711,2023-12-17,2,4,47,KC,NE,1,10,25,0,0,(4:47) (SHOTGUN) 1-J.MCKINNON UP THE MIDDLE TO KC 29 FOR 4 YARDS (90-C.BARMORE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1513,0,0
2023121711,2023-12-17,2,4,47,KC,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1513,0,0
2023121711,2023-12-17,2,4,47,NE,KC,0,0,100,1,0,TIMEOUT AT 04:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1513,0,0
2023121711,2023-12-17,2,4,13,KC,NE,2,6,29,0,0,(4:13) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 19-K.TONEY TO KC 32 FOR 3 YARDS (33-A.JENNINGS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1547,0,0
2023121711,2023-12-17,2,3,36,KC,NE,3,3,32,0,0,"(3:36) (SHOTGUN) PENALTY ON KC-74-J.TAYLOR, FALSE START, 5 YARDS, ENFORCED AT KC 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,KC,1,FALSE START,5,1584,0,0
2023121711,2023-12-17,2,3,22,KC,NE,3,8,27,1,0,(3:22) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 84-JU.WATSON TO NE 42 FOR 31 YARDS (31-J.JONES).,0,2023,31,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1598,0,0
2023121711,2023-12-17,2,2,42,KC,NE,1,10,58,0,0,(2:42) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT. THROWN AWAY FROM OUTSIDE THE POCKET.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1638,0,0
2023121711,2023-12-17,2,2,37,KC,NE,2,10,58,0,0,(2:37) (SHOTGUN) 1-J.MCKINNON LEFT GUARD TO NE 41 FOR 1 YARD (55-J.UCHE; 70-J.PHARMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OPP,0,,0,,0,1643,0,0
2023121711,2023-12-17,2,2,9,KC,NE,3,9,59,1,0,"(2:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO NE 21 FOR 20 YARDS (8-J.BENTLEY, 23-K.DUGGER).",0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1671,0,0
2023121711,2023-12-17,2,2,0,KC,NE,1,10,79,0,0,(2:00) 1-J.MCKINNON RIGHT TACKLE TO NE 19 FOR 2 YARDS (33-A.JENNINGS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,21,OPP,0,,0,,0,1680,0,0
2023121711,2023-12-17,2,2,0,KC,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121711,2023-12-17,2,1,22,KC,NE,2,8,81,0,0,(1:22) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO NE 12 FOR 7 YARDS (23-K.DUGGER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1718,0,0
2023121711,2023-12-17,2,0,50,KC,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1750,0,0
2023121711,2023-12-17,2,0,50,KC,NE,3,1,88,1,0,(:50) 25-C.EDWARDS-HELAIRE LEFT GUARD TO NE 10 FOR 2 YARDS (92-D.GODCHAUX; 5-J.PEPPERS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,1750,0,0
2023121711,2023-12-17,2,0,45,KC,NE,0,0,100,1,0,TIMEOUT #1 BY KC AT 00:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1755,0,0
2023121711,2023-12-17,2,0,45,KC,NE,1,10,90,0,0,(:45) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 19-K.TONEY TO NE 8 FOR 2 YARDS (2-J.MILLS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1755,0,0
2023121711,2023-12-17,2,0,40,KC,NE,2,8,92,1,0,"(:40) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1760,0,0
2023121711,2023-12-17,2,0,40,KC,NE,0,0,100,1,0,TIMEOUT #2 BY KC AT 00:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1760,0,0
2023121711,2023-12-17,2,0,35,NE,KC,1,10,25,0,0,"(:35) (SHOTGUN) 15-E.ELLIOTT LEFT TACKLE TO NE 28 FOR 3 YARDS (32-N.BOLTON, 51-M.DANNA).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1765,0,0
2023121711,2023-12-17,2,0,35,NE,KC,0,0,100,1,0,TIMEOUT AT 00:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1765,0,0
2023121711,2023-12-17,2,0,35,KC,NE,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1765,0,0
2023121711,2023-12-17,2,0,35,NE,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1765,0,0
2023121711,2023-12-17,3,15,0,KC,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121711,2023-12-17,3,15,0,KC,NE,1,10,25,1,0,"(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO KC 48 FOR 23 YARDS (2-J.MILLS). FUMBLES (2-J.MILLS), AND RECOVERS AT KC 49.",0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023121711,2023-12-17,2,0,0,NE,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121711,2023-12-17,3,14,16,KC,NE,1,10,49,0,0,"(14:16) 25-C.EDWARDS-HELAIRE LEFT GUARD TO NE 48 FOR 3 YARDS (93-L.GUY, 91-D.WISE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,1844,0,0
2023121711,2023-12-17,3,13,40,KC,NE,2,7,52,0,0,"(13:40) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 24-S.MOORE TO NE 35 FOR 13 YARDS (31-J.JONES). FUMBLES (31-J.JONES), RECOVERED BY NE-5-J.PEPPERS AT NE 31. 5-J.PEPPERS TO KC 41 FOR 28 YARDS (64-W.MORRIS). PENALTY ON NE-28-A.AUSTIN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 48 - NO PLAY.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,1,0,0,,48,OPP,1,NE,1,DEFENSIVE HOLDING,5,1880,0,0
2023121711,2023-12-17,3,13,25,KC,NE,1,10,57,0,0,(13:25) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 84-JU.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1895,0,0
2023121711,2023-12-17,3,13,20,KC,NE,2,10,57,0,0,(13:20) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT. THROWN AWAY FROM OUTSIDE THE POCKET.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1900,0,0
2023121711,2023-12-17,3,13,12,KC,NE,3,10,57,1,0,(13:12) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO NE 32 FOR 11 YARDS (27-M.BRYANT).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1908,0,0
2023121711,2023-12-17,3,12,34,KC,NE,1,10,68,0,0,(12:34) (SHOTGUN) 25-C.EDWARDS-HELAIRE UP THE MIDDLE TO NE 31 FOR 1 YARD (93-L.GUY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,1946,0,0
