GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYJ
2023121701,2023-12-17,1,1,53,MIA,NYJ,0,0,100,1,0,TIMEOUT #1 BY MIA AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,787,0,0
2023121701,2023-12-17,1,1,53,MIA,NYJ,1,10,81,0,0,(1:53) (SHOTGUN) 28-D.ACHANE UP THE MIDDLE TO NYJ 14 FOR 5 YARDS (1-A.GARDNER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,787,0,0
2023121701,2023-12-17,1,1,13,MIA,NYJ,2,5,86,0,0,"(1:13) 28-D.ACHANE RIGHT TACKLE TO NYJ 9 FOR 5 YARDS (3-J.WHITEHEAD, 11-J.JOHNSON). NYJ-70-Q.JEFFERSON WAS INJURED DURING THE PLAY. HE IS OUT.  PENALTY ON MIA-3-R.CHOSEN, OFFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NYJ 14 - NO PLAY.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,14,OPP,1,MIA,1,OFFENSIVE OFFSIDE,5,827,0,0
2023121701,2023-12-17,1,1,7,MIA,NYJ,0,0,100,1,0,TIMEOUT AT 01:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,833,0,0
2023121701,2023-12-17,1,0,56,MIA,NYJ,2,10,81,0,0,(:56) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 31-R.MOSTERT TO NYJ 19 FOR NO GAIN (57-C.MOSLEY).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,844,0,0
2023121701,2023-12-17,1,0,8,MIA,NYJ,3,10,81,0,0,"(:08) (SHOTGUN) PENALTY ON MIA-31-R.MOSTERT, FALSE START, 5 YARDS, ENFORCED AT NYJ 19 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,19,OPP,1,MIA,1,FALSE START,5,892,0,0
2023121701,2023-12-17,1,0,0,MIA,NYJ,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121701,2023-12-17,2,15,0,MIA,NYJ,3,15,76,0,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 17-J.WADDLE TO NYJ 14 FOR 10 YARDS (1-A.GARDNER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,900,0,0
2023121701,2023-12-17,2,14,12,MIA,NYJ,4,5,86,0,0,"(14:12) (RUN FORMATION) PENALTY ON MIA, DELAY OF GAME, 5 YARDS, ENFORCED AT NYJ 14 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,14,OPP,1,MIA,1,DELAY OF GAME,5,948,0,0
2023121701,2023-12-17,2,14,0,MIA,NYJ,4,10,81,0,0,"(14:00) 7-J.SANDERS 37 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,960,0,0
2023121701,2023-12-17,2,13,56,NYJ,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,964,0,0
2023121701,2023-12-17,2,13,56,NYJ,MIA,1,10,25,0,0,"(13:56) 20-BRE.HALL RIGHT TACKLE TO NYJ 26 FOR 1 YARD (94-C.WILKINS, 51-D.LONG).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,964,0,0
2023121701,2023-12-17,2,13,18,NYJ,MIA,2,9,26,0,0,(13:18) 2-Z.WILSON SACKED AT NYJ 16 FOR -10 YARDS (2-B.CHUBB).,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1002,0,0
