GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,ATL
2023121709,2023-12-17,2,12,54,CAR,ATL,1,10,31,0,0,"(12:54) 30-C.HUBBARD RIGHT GUARD TO CAR 30 FOR -1 YARDS (53-N.LANDMAN, 37-D.HELLAMS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OWN,0,,0,,0,1026,0,0
2023121709,2023-12-17,2,12,12,CAR,ATL,2,11,30,0,0,(12:12) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD TO CAR 36 FOR 6 YARDS (37-D.HELLAMS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1068,0,0
2023121709,2023-12-17,2,11,28,CAR,ATL,3,5,36,0,0,"(11:28) (SHOTGUN) PENALTY ON CAR-68-C.MAYS, FALSE START, 5 YARDS, ENFORCED AT CAR 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,CAR,1,FALSE START,5,1112,0,0
2023121709,2023-12-17,2,11,12,CAR,ATL,3,10,31,0,0,(11:12) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 30 FOR -1 YARDS (93-C.CAMPBELL).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1128,0,0
2023121709,2023-12-17,2,10,34,CAR,ATL,4,11,30,0,0,"(10:34) 10-J.HEKKER PUNTS 36 YARDS TO ATL 34, CENTER-44-J.JANSEN. 20-D.ALFORD TO ATL 42 FOR 8 YARDS (54-K.GRUGIER-HILL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1166,0,0
2023121709,2023-12-17,2,10,24,CAR,ATL,0,0,100,1,0,TIMEOUT AT 10:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1176,0,0
2023121709,2023-12-17,2,10,24,ATL,CAR,1,10,42,0,0,(10:24) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON TO ATL 45 FOR 3 YARDS (8-J.HORN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1176,0,0
2023121709,2023-12-17,2,9,46,ATL,CAR,2,7,45,1,0,(9:46) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 12-K.HODGE PUSHED OB AT CAR 45 FOR 10 YARDS (8-J.HORN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1214,0,0
2023121709,2023-12-17,2,9,21,ATL,CAR,1,10,55,0,0,(9:21) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1239,0,0
2023121709,2023-12-17,2,9,16,ATL,CAR,2,10,55,0,0,(9:16) 84-C.PATTERSON RIGHT GUARD TO CAR 42 FOR 3 YARDS (93-L.RAY; 95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,1244,0,0
