GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,PHI
2023092500,2023-09-25,1,4,7,PHI,TB,0,0,100,1,0,TIMEOUT AT 04:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,653,0,0
2023092500,2023-09-25,1,3,52,PHI,TB,1,10,87,0,0,(3:52) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT MIDDLE TO 89-J.STOLL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,668,0,0
2023092500,2023-09-25,1,3,48,PHI,TB,2,10,87,0,0,"(3:48) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 88-D.GOEDERT PUSHED OB AT TB 10 FOR 3 YARDS (30-D.DELANEY). PENALTY ON PHI-69-L.DICKERSON, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT TB 13 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,13,OPP,1,PHI,1,INELIGIBLE DOWNFIELD PASS,5,672,0,0
2023092500,2023-09-25,1,3,21,PHI,TB,2,15,82,0,0,(3:21) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,699,0,0
2023092500,2023-09-25,1,3,17,PHI,TB,3,15,82,0,0,(3:17) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,703,0,0
2023092500,2023-09-25,1,3,10,PHI,TB,4,15,82,0,0,"(3:10) 4-J.ELLIOTT 36 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,710,0,0
2023092500,2023-09-25,1,3,5,TB,PHI,1,10,25,0,0,(3:05) 44-S.TUCKER LEFT TACKLE TO TB 24 FOR -1 YARDS (32-R.BLANKENSHIP).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,715,0,0
2023092500,2023-09-25,1,3,5,TB,PHI,0,0,100,1,0,TIMEOUT AT 03:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,715,0,0
2023092500,2023-09-25,1,3,5,TB,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,715,0,0
2023092500,2023-09-25,1,2,29,TB,PHI,2,11,24,0,0,(2:29) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 22 FOR -2 YARDS (95-M.TUIPULOTU).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,751,0,0
2023092500,2023-09-25,1,1,46,TB,PHI,3,13,22,0,0,(1:46) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 83-D.THOMPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,794,0,0
2023092500,2023-09-25,1,1,41,TB,PHI,4,13,22,0,0,"(1:41) 5-J.CAMARDA PUNTS 74 YARDS TO PHI 4, CENTER-97-Z.TRINER. 18-B.COVEY TO PHI 19 FOR 15 YARDS (29-C.IZIEN; 51-J.RUSSELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,799,0,0
2023092500,2023-09-25,1,1,27,PHI,TB,1,10,19,0,0,"(1:27) (SHOTGUN) 0-D.SWIFT RIGHT END TO PHI 21 FOR 2 YARDS (45-D.WHITE, 27-Z.MCCOLLUM). PENALTY ON TB-96-G.GAINES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PHI 21.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,19,OWN,1,TB,0,DEFENSIVE HOLDING,5,813,0,0
2023092500,2023-09-25,1,1,5,PHI,TB,1,10,26,1,0,(1:05) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH RAN OB AT PHI 41 FOR 15 YARDS.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,835,0,0
2023092500,2023-09-25,1,0,41,PHI,TB,1,10,41,0,0,"(:41) (NO HUDDLE, SHOTGUN) 1-J.HURTS SCRAMBLES RIGHT END TO PHI 46 FOR 5 YARDS (54-L.DAVID).",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,859,0,0
2023092500,2023-09-25,2,15,0,PHI,TB,2,5,46,0,0,(15:00) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT MIDDLE TO 88-D.GOEDERT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,900,0,0
2023092500,2023-09-25,1,0,0,PHI,TB,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023092500,2023-09-25,2,14,57,PHI,TB,3,5,46,0,0,(14:57) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,903,0,0
2023092500,2023-09-25,2,14,49,PHI,TB,4,5,46,0,0,"(14:49) 10-B.MANN PUNTS 38 YARDS TO TB 16, CENTER-45-R.LOVATO, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,911,0,0
2023092500,2023-09-25,2,14,42,TB,PHI,1,10,16,1,0,(14:42) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE RAN OB AT TB 32 FOR 16 YARDS (21-S.BROWN).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,918,0,0
2023092500,2023-09-25,2,14,10,TB,PHI,1,10,32,0,0,(14:10) 1-R.WHITE UP THE MIDDLE TO TB 32 FOR NO GAIN (90-J.DAVIS; 91-F.COX).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,950,0,0
2023092500,2023-09-25,2,13,35,TB,PHI,2,10,32,0,0,(13:35) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 39 FOR 7 YARDS (55-B.GRAHAM).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,985,0,0
2023092500,2023-09-25,2,12,59,TB,PHI,3,3,39,1,0,(12:59) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS TO TB 47 FOR 8 YARDS (28-J.JOBE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1021,0,0
2023092500,2023-09-25,2,12,25,TB,PHI,1,10,47,0,0,"(12:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO PHI 47 FOR 6 YARDS (94-J.SWEAT, 21-S.BROWN).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1055,0,0
2023092500,2023-09-25,2,11,42,TB,PHI,2,4,53,0,0,(11:42) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 83-D.THOMPKINS TO PHI 46 FOR 1 YARD (24-J.BRADBERRY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1098,0,0
2023092500,2023-09-25,2,10,59,TB,PHI,3,3,54,1,0,(10:59) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO PHI 28 FOR 18 YARDS (32-R.BLANKENSHIP).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1141,0,0
2023092500,2023-09-25,2,10,17,TB,PHI,1,10,72,0,0,(10:17) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 88-C.OTTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1183,0,0
2023092500,2023-09-25,2,10,13,TB,PHI,2,10,72,0,0,(10:13) (SHOTGUN) 44-S.TUCKER UP THE MIDDLE TO PHI 26 FOR 2 YARDS (90-J.DAVIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,1187,0,0
2023092500,2023-09-25,2,9,32,TB,PHI,3,8,74,0,0,"(9:32) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 88-C.OTTON. PENALTY ON PHI-28-J.JOBE, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT PHI 26 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,26,OPP,1,PHI,1,DEFENSIVE PASS INTERFERENCE,10,1228,0,0
2023092500,2023-09-25,2,9,27,TB,PHI,1,10,84,0,0,"(9:27) 1-R.WHITE UP THE MIDDLE TO PHI 15 FOR 1 YARD (94-J.SWEAT, 95-M.TUIPULOTU).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,1233,0,0
2023092500,2023-09-25,2,8,50,TB,PHI,2,9,85,0,0,(8:50) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN [98-J.CARTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1270,0,0
2023092500,2023-09-25,2,8,43,TB,PHI,3,9,85,0,0,(8:43) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 13-M.EVANS (21-S.BROWN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1277,0,0
2023092500,2023-09-25,2,8,37,TB,PHI,4,9,85,0,0,"(8:37) 4-C.MCLAUGHLIN 33 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1283,0,0
2023092500,2023-09-25,2,8,33,TB,PHI,0,0,100,1,0,TIMEOUT AT 08:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1287,0,0
2023092500,2023-09-25,2,8,33,PHI,TB,0,0,65,1,0,5-J.CAMARDA KICKS 66 YARDS FROM TB 35 TO PHI -1. 82-D.ALLEN TO PHI 16 FOR 17 YARDS (52-K.BRITT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1287,0,0
