GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,LAC
2023092406,2023-09-24,2,7,27,LAC,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1353,0,0
2023092406,2023-09-24,2,7,27,MIN,LAC,0,0,100,1,0,TIMEOUT AT 07:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1353,0,0
2023092406,2023-09-24,2,6,51,LAC,MIN,2,3,32,1,0,(6:51) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 1-Q.JOHNSTON TO LAC 39 FOR 7 YARDS (24-C.BYNUM).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1389,0,0
2023092406,2023-09-24,2,6,11,LAC,MIN,1,10,39,0,0,"(6:11) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER TO LAC 43 FOR 4 YARDS (58-J.HICKS). FUMBLES (58-J.HICKS), RECOVERED BY MIN-58-J.HICKS AT LAC 45.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,39,OWN,0,,0,,0,3,1429,0,0
2023092406,2023-09-24,2,6,2,MIN,LAC,0,0,100,1,0,TIMEOUT AT 06:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1438,0,0
2023092406,2023-09-24,2,6,2,MIN,LAC,1,10,55,0,0,(6:02) 2-A.MATTISON LEFT TACKLE TO LAC 38 FOR 7 YARDS (3-D.JAMES).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,3,1438,0,0
2023092406,2023-09-24,2,5,33,MIN,LAC,2,3,62,1,0,(5:33) (NO HUDDLE) 8-K.COUSINS PASS SHORT RIGHT TO 30-C.HAM TO LAC 31 FOR 7 YARDS (31-N.NIEMANN).,0,2023,7,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3,1467,0,0
2023092406,2023-09-24,2,4,57,MIN,LAC,1,10,69,0,0,"(4:57) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT [51-S.JOSEPH]. PENALTY ON MIN-8-K.COUSINS, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT LAC 31.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,31,OPP,1,MIN,0,INTENTIONAL GROUNDING,10,3,1503,0,0
2023092406,2023-09-24,2,4,54,MIN,LAC,2,20,59,0,0,"(4:54) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON. PENALTY ON LAC-43-M.DAVIS, DEFENSIVE PASS INTERFERENCE, 16 YARDS, ENFORCED AT LAC 41 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,41,OPP,1,LAC,1,DEFENSIVE PASS INTERFERENCE,16,3,1506,0,0
2023092406,2023-09-24,2,4,47,MIN,LAC,1,10,75,0,0,"(4:47) 2-A.MATTISON UP THE MIDDLE TO LAC 17 FOR 8 YARDS (9-K.MURRAY). PENALTY ON MIN-67-E.INGRAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 25 - NO PLAY.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,25,OPP,1,MIN,1,OFFENSIVE HOLDING,10,3,1513,0,0
2023092406,2023-09-24,2,4,26,MIN,LAC,1,20,65,1,0,(4:26) 8-K.COUSINS PASS DEEP LEFT TO 18-J.JEFFERSON PUSHED OB AT LAC 10 FOR 25 YARDS (26-A.SAMUEL).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1534,0,0
2023092406,2023-09-24,2,3,46,MIN,LAC,1,10,90,0,0,(3:46) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3,1574,0,0
2023092406,2023-09-24,2,3,41,MIN,LAC,2,10,90,0,0,"(3:41) (SHOTGUN) PENALTY ON MIN-75-B.O'NEILL, FALSE START, 5 YARDS, ENFORCED AT LAC 10 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,10,OPP,1,MIN,1,FALSE START,5,3,1579,0,0
2023092406,2023-09-24,2,3,41,MIN,LAC,2,15,85,0,0,(3:41) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 2-A.MATTISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1579,0,0
2023092406,2023-09-24,2,3,37,MIN,LAC,3,15,85,0,0,"(3:37) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 2-A.MATTISON TO LAC 6 FOR 9 YARDS (3-D.JAMES). PENALTY ON LAC-3-D.JAMES, UNNECESSARY ROUGHNESS, 3 YARDS, ENFORCED AT LAC 6.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,15,OPP,1,LAC,0,UNNECESSARY ROUGHNESS,3,3,1583,0,0
2023092406,2023-09-24,2,3,10,MIN,LAC,1,3,97,0,0,"(3:10) 2-A.MATTISON LEFT TACKLE TO LAC 5 FOR -2 YARDS (95-N.WILLIAMS, 32-A.GILMAN). LOS ANGELES CHARGERS CHALLENGED THE RUNNER WAS DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,1,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,3,1610,0,0
2023092406,2023-09-24,2,2,21,MIN,LAC,2,5,95,0,0,(2:21) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 17-K.OSBORN (26-A.SAMUEL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3,1659,0,0
2023092406,2023-09-24,2,2,21,MIN,LAC,0,0,100,1,0,TIMEOUT AT 02:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1659,0,0
2023092406,2023-09-24,2,2,15,MIN,LAC,3,5,95,0,0,(2:15) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 2-A.MATTISON (97-J.BOSA).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3,1665,0,0
2023092406,2023-09-24,2,2,11,MIN,LAC,4,5,95,0,0,"(2:11) 1-G.JOSEPH 23 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3,1669,0,0
2023092406,2023-09-24,2,2,8,LAC,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1672,0,0
2023092406,2023-09-24,2,2,8,LAC,MIN,1,10,25,0,0,(2:08) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO LAC 32 FOR 7 YARDS (24-C.BYNUM).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1672,0,0
2023092406,2023-09-24,2,2,0,LAC,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1680,0,0
2023092406,2023-09-24,2,2,0,LAC,MIN,2,3,32,1,0,(2:00) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN PUSHED OB AT LAC 38 FOR 6 YARDS (5-M.BLACKMON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1680,0,0
2023092406,2023-09-24,2,1,57,LAC,MIN,1,10,38,1,0,(1:57) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT PUSHED OB AT MIN 49 FOR 13 YARDS (5-M.BLACKMON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,1683,0,0
2023092406,2023-09-24,2,1,48,LAC,MIN,1,10,51,0,0,(1:48) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO MIN 40 FOR 9 YARDS (7-B.MURPHY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3,1692,0,0
2023092406,2023-09-24,2,1,31,LAC,MIN,2,1,60,1,0,"(1:31) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 81-M.WILLIAMS TO MIN 35 FOR 5 YARDS (21-A.EVANS).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,1709,0,0
2023092406,2023-09-24,2,1,10,LAC,MIN,1,10,65,0,0,"(1:10) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 5-J.PALMER RAN OB AT MIN 6 FOR 29 YARDS. PENALTY ON MIN-21-A.EVANS, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,29,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,35,OPP,0,MIN,0,DEFENSIVE PASS INTERFERENCE,0,3,1730,0,0
2023092406,2023-09-24,2,1,6,LAC,MIN,1,6,94,0,0,"(1:06) (SHOTGUN) 25-J.KELLEY LEFT TACKLE TO MIN 3 FOR 3 YARDS (97-H.PHILLIPS, 5-M.BLACKMON).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OPP,0,,0,,0,3,1734,0,0
2023092406,2023-09-24,2,1,0,LAC,MIN,0,0,100,1,0,TIMEOUT #1 BY MIN AT 01:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1740,0,0
2023092406,2023-09-24,2,1,0,LAC,MIN,2,3,97,0,0,(1:00) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 7-G.EVERETT PUSHED OB AT MIN 1 FOR 2 YARDS (5-M.BLACKMON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3,1740,0,0
2023092406,2023-09-24,2,0,56,LAC,MIN,0,0,100,1,0,TIMEOUT #2 BY MIN AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1744,0,0
2023092406,2023-09-24,2,0,56,LAC,MIN,3,1,99,0,0,(:56) 76-W.CLAPP REPORTED IN AS ELIGIBLE.  25-J.KELLEY RIGHT GUARD TO MIN 1 FOR NO GAIN (90-J.BULLARD; 40-I.PACE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,3,1744,0,0
2023092406,2023-09-24,2,0,50,LAC,MIN,4,1,99,1,0,"(:50) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,3,1750,0,0
2023092406,2023-09-24,2,0,50,LAC,MIN,0,0,100,1,0,TIMEOUT #3 BY MIN AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1750,0,0
2023092406,2023-09-24,2,0,47,MIN,LAC,0,0,100,1,0,TIMEOUT AT 00:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1753,0,0
2023092406,2023-09-24,2,0,47,MIN,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1753,0,0
2023092406,2023-09-24,2,0,47,MIN,LAC,1,10,25,0,0,(:47) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON PUSHED OB AT MIN 33 FOR 8 YARDS (26-A.SAMUEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1753,0,0
2023092406,2023-09-24,2,0,47,LAC,MIN,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1753,0,0
2023092406,2023-09-24,2,0,41,MIN,LAC,2,2,33,1,0,(:41) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO MIN 42 FOR 9 YARDS (36-J.TAYLOR).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3,1759,0,0
2023092406,2023-09-24,2,0,23,MIN,LAC,1,10,42,0,0,"(:23) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON TO MIN 49 FOR 7 YARDS (43-M.DAVIS).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3,1777,0,0
2023092406,2023-09-24,2,0,1,MIN,LAC,2,3,49,0,0,"(:01) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3,1799,0,0
2023092406,2023-09-24,3,15,0,MIN,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092406,2023-09-24,2,0,0,MIN,LAC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092406,2023-09-24,3,15,0,MIN,LAC,1,10,25,1,0,(15:00) 2-A.MATTISON LEFT TACKLE TO MIN 40 FOR 15 YARDS (32-A.GILMAN).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3,1800,0,0
2023092406,2023-09-24,3,14,38,MIN,LAC,1,10,40,0,0,(14:38) (NO HUDDLE) 2-A.MATTISON LEFT TACKLE TO MIN 48 FOR 8 YARDS (43-M.DAVIS).,0,2023,8,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,3,1822,0,0
2023092406,2023-09-24,3,14,0,MIN,LAC,2,2,48,0,0,(14:00) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,1860,0,0
2023092406,2023-09-24,3,13,53,MIN,LAC,3,2,48,0,0,(13:53) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 18-J.JEFFERSON [45-T.TUIPULOTU].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,1867,0,0
2023092406,2023-09-24,3,13,47,MIN,LAC,4,2,48,0,0,"(13:47) 14-R.WRIGHT PUNTS 46 YARDS TO LAC 6, CENTER-42-A.DEPAOLA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,1873,0,0
2023092406,2023-09-24,3,13,40,LAC,MIN,1,10,6,0,0,(13:40) (SHOTGUN) 25-J.KELLEY LEFT TACKLE TO LAC 9 FOR 3 YARDS (21-A.EVANS; 98-D.WONNUM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OWN,0,,0,,0,3,1880,0,0
2023092406,2023-09-24,3,13,40,MIN,LAC,0,0,100,1,0,TIMEOUT AT 13:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1880,0,0
2023092406,2023-09-24,3,13,5,LAC,MIN,2,7,9,0,0,"(13:05) (SHOTGUN) PENALTY ON LAC-89-D.PARHAM, FALSE START, 5 YARDS, ENFORCED AT LAC 9 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,9,OWN,1,LAC,1,FALSE START,5,3,1915,0,0
2023092406,2023-09-24,3,12,49,LAC,MIN,2,12,4,1,0,"(12:49) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 81-M.WILLIAMS TO LAC 39 FOR 35 YARDS (7-B.MURPHY). MINNESOTA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,35,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,1,0,,0,0,0,0,0,,4,OWN,0,,0,,0,3,1931,0,0
2023092406,2023-09-24,3,12,23,LAC,MIN,0,0,100,1,0,TIMEOUT AT 12:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1957,0,0
2023092406,2023-09-24,3,12,23,LAC,MIN,1,10,39,1,0,(12:23) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO MIN 36 FOR 25 YARDS (21-A.EVANS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3,1957,0,0
2023092406,2023-09-24,3,11,41,LAC,MIN,1,10,64,0,0,(11:41) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO MIN 35 FOR 1 YARD (7-B.MURPHY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,1999,0,0
2023092406,2023-09-24,3,11,4,LAC,MIN,2,9,65,0,0,(11:04) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 5-J.PALMER [40-I.PACE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2036,0,0
2023092406,2023-09-24,3,11,0,LAC,MIN,3,9,65,0,0,(11:00) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 1-Q.JOHNSTON (7-B.MURPHY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2040,0,0
2023092406,2023-09-24,3,10,54,LAC,MIN,4,9,65,0,0,"(10:54) 11-C.DICKER 53 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2046,0,0
2023092406,2023-09-24,3,10,50,MIN,LAC,1,10,43,0,0,"(10:50) 2-A.MATTISON RIGHT GUARD TO MIN 44 FOR 1 YARD (45-T.TUIPULOTU, 31-N.NIEMANN).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,3,2050,0,0
2023092406,2023-09-24,3,10,18,MIN,LAC,2,9,44,0,0,(10:18) (NO HUDDLE) 8-K.COUSINS PASS SHORT RIGHT TO 2-A.MATTISON TO MIN 48 FOR 4 YARDS (9-K.MURRAY) [56-M.FOX].,0,2023,4,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,2082,0,0
2023092406,2023-09-24,3,9,44,MIN,LAC,3,5,48,1,0,"(9:44) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 18-J.JEFFERSON TO LAC 46 FOR 6 YARDS (43-M.DAVIS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,2116,0,0
2023092406,2023-09-24,3,9,19,MIN,LAC,1,10,54,0,0,"(9:19) (NO HUDDLE, SHOTGUN) PENALTY ON MIN-72-E.CLEVELAND, FALSE START, 5 YARDS, ENFORCED AT LAC 46 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OPP,1,MIN,1,FALSE START,5,3,2141,0,0
2023092406,2023-09-24,3,8,55,MIN,LAC,1,15,49,0,0,(8:55) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON TO LAC 41 FOR 10 YARDS (9-K.MURRAY).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3,2165,0,0
2023092406,2023-09-24,3,8,24,MIN,LAC,2,5,59,0,0,(8:24) 2-A.MATTISON UP THE MIDDLE TO LAC 40 FOR 1 YARD (45-T.TUIPULOTU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,3,2196,0,0
2023092406,2023-09-24,3,7,47,MIN,LAC,3,4,60,0,0,(7:47) (SHOTGUN) 8-K.COUSINS SACKED AT LAC 46 FOR -6 YARDS (56-M.FOX).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,2233,0,0
2023092406,2023-09-24,3,7,10,MIN,LAC,4,10,54,0,0,"(7:10) 14-R.WRIGHT PUNTS 46 YARDS TO END ZONE, CENTER-42-A.DEPAOLA, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,3,2270,0,0
2023092406,2023-09-24,3,7,4,MIN,LAC,0,0,100,1,0,TIMEOUT AT 07:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2276,0,0
2023092406,2023-09-24,3,7,4,LAC,MIN,1,10,20,0,0,(7:04) (SHOTGUN) 28-I.SPILLER UP THE MIDDLE TO LAC 26 FOR 6 YARDS (21-A.EVANS; 91-P.JONES).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,3,2276,0,0
2023092406,2023-09-24,3,6,22,LAC,MIN,2,4,26,1,0,(6:22) (SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 13-K.ALLEN PUSHED OB AT MIN 49 FOR 25 YARDS (25-TH.JACKSON).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3,2318,0,0
2023092406,2023-09-24,3,6,1,LAC,MIN,1,10,51,1,0,"(6:01) (SHOTGUN) 13-K.ALLEN PASS DEEP RIGHT TO 81-M.WILLIAMS FOR 49 YARDS, TOUCHDOWN.",0,2023,49,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3,2339,0,0
2023092406,2023-09-24,3,5,53,MIN,LAC,0,0,100,1,0,TIMEOUT AT 05:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2347,0,0
2023092406,2023-09-24,3,5,53,MIN,LAC,1,10,25,1,0,(5:53) (SHOTGUN) 8-K.COUSINS PASS DEEP MIDDLE TO 87-T.HOCKENSON TO MIN 46 FOR 21 YARDS (3-D.JAMES).,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2347,0,0
2023092406,2023-09-24,3,5,53,MIN,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2347,0,0
2023092406,2023-09-24,3,5,53,LAC,MIN,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,2347,0,0
