GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,DAL
2023092410,2023-09-24,1,2,35,DAL,ARI,2,10,63,0,0,(2:35) 20-T.POLLARD UP THE MIDDLE TO ARI 31 FOR 6 YARDS (90-B.STILLE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,745,0,0
2023092410,2023-09-24,1,1,56,DAL,ARI,3,4,69,0,0,(1:56) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 88-C.LAMB (51-K.BARNES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,784,0,0
2023092410,2023-09-24,1,1,52,DAL,ARI,4,4,69,0,0,"(1:52) 17-B.AUBREY 49 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,788,0,0
2023092410,2023-09-24,1,1,48,ARI,DAL,1,10,25,0,0,(1:48) 30-K.INGRAM UP THE MIDDLE TO ARI 24 FOR -1 YARDS (97-O.ODIGHIZUWA).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,792,0,0
2023092410,2023-09-24,1,1,48,ARI,DAL,0,0,100,1,0,TIMEOUT AT 01:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,792,0,0
2023092410,2023-09-24,1,1,48,ARI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,792,0,0
2023092410,2023-09-24,1,1,12,ARI,DAL,2,11,24,0,0,(1:12) 30-K.INGRAM UP THE MIDDLE TO ARI 31 FOR 7 YARDS (21-S.GILMORE; 6-D.WILSON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,828,0,0
2023092410,2023-09-24,1,0,33,ARI,DAL,3,4,31,1,0,(:33) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO ARI 43 FOR 12 YARDS (26-D.BLAND).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,867,0,0
2023092410,2023-09-24,2,15,0,ARI,DAL,1,10,43,0,0,"(15:00) 9-J.DOBBS SACKED OB AT ARI 43 FOR 0 YARDS (6-D.WILSON). PENALTY ON ARI-74-D.HUMPHRIES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 43 - NO PLAY.",0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,43,OWN,1,ARI,1,OFFENSIVE HOLDING,10,900,0,0
2023092410,2023-09-24,1,0,0,ARI,DAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
