GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NYG,SF
2023092100,2023-09-21,1,8,53,SF,NYG,3,10,89,0,0,(8:53) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL (25-D.BANKS) [58-B.OKEREKE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,367,0,0
2023092100,2023-09-21,1,8,47,SF,NYG,4,10,89,0,0,"(8:47) 4-J.MOODY 28 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,373,0,0
2023092100,2023-09-21,1,8,44,NYG,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,376,0,0
2023092100,2023-09-21,1,8,44,SF,NYG,0,0,100,1,0,TIMEOUT AT 08:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,376,0,0
2023092100,2023-09-21,1,8,44,NYG,SF,1,10,25,0,0,(8:44) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP LEFT TO 86-D.SLAYTON [97-N.BOSA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,376,0,0
2023092100,2023-09-21,1,8,39,NYG,SF,2,10,25,0,0,(8:39) 31-M.BREIDA RIGHT END RAN OB AT NYG 31 FOR 6 YARDS (7-C.WARD).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3,381,0,0
2023092100,2023-09-21,1,8,5,NYG,SF,3,4,31,1,0,(8:05) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 17-W.ROBINSON TO NYG 38 FOR 7 YARDS (29-T.HUFANGA).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,415,0,0
2023092100,2023-09-21,1,7,27,NYG,SF,1,10,38,0,0,(7:27) 8-D.JONES PASS SHORT LEFT TO 82-D.BELLINGER PUSHED OB AT NYG 46 FOR 8 YARDS (57-D.GREENLAW).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,453,0,0
2023092100,2023-09-21,1,6,55,NYG,SF,2,2,46,0,0,(6:55) 31-M.BREIDA RIGHT TACKLE TO NYG 47 FOR 1 YARD (97-N.BOSA).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,3,485,0,0
2023092100,2023-09-21,1,6,27,NYG,SF,3,1,47,1,0,(6:27) 8-D.JONES UP THE MIDDLE TO NYG 48 FOR 1 YARD (2-D.LENOIR; 54-F.WARNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,3,513,0,0
2023092100,2023-09-21,1,5,53,NYG,SF,1,10,48,0,0,(5:53) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 0-P.CAMPBELL PUSHED OB AT SF 48 FOR 4 YARDS (2-D.LENOIR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,547,0,0
2023092100,2023-09-21,1,5,25,NYG,SF,2,6,52,1,0,(5:25) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 23-G.BRIGHTWELL TO SF 30 FOR 18 YARDS (57-D.GREENLAW).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,575,0,0
2023092100,2023-09-21,1,4,44,NYG,SF,1,10,70,0,0,(4:44) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 23-G.BRIGHTWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3,616,0,0
2023092100,2023-09-21,1,4,40,NYG,SF,2,10,70,0,0,"(4:40) (SHOTGUN) 23-G.BRIGHTWELL UP THE MIDDLE TO SF 28 FOR 2 YARDS (31-T.GIPSON, 98-J.HARGRAVE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,3,620,0,0
2023092100,2023-09-21,1,3,59,NYG,SF,3,8,72,0,0,(3:59) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 0-P.CAMPBELL TO SF 26 FOR 2 YARDS (26-I.OLIVER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,661,0,0
2023092100,2023-09-21,1,3,23,NYG,SF,4,6,74,0,0,"(3:23) 9-G.GANO 44 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3,697,0,0
2023092100,2023-09-21,1,3,18,SF,NYG,1,10,25,0,0,(3:18) 25-E.MITCHELL UP THE MIDDLE TO SF 27 FOR 2 YARDS (91-AS.ROBINSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3,702,0,0
2023092100,2023-09-21,1,3,18,SF,NYG,0,0,100,1,0,TIMEOUT AT 03:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,702,0,0
