GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,CIN
2023092501,2023-09-25,1,8,34,LA,CIN,2,11,89,0,0,(8:34) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,386,0,0
2023092501,2023-09-25,1,8,31,LA,CIN,3,11,89,0,0,(8:31) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 23-K.WILLIAMS [95-Z.CARTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,389,0,0
2023092501,2023-09-25,1,8,26,LA,CIN,4,11,89,0,0,"(8:26) 8-B.MAHER 30 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,394,0,0
2023092501,2023-09-25,1,8,22,CIN,LA,1,10,25,0,0,(8:22) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO CIN 27 FOR 2 YARDS (0-B.YOUNG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,398,0,0
2023092501,2023-09-25,1,8,22,CIN,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,398,0,0
2023092501,2023-09-25,1,8,22,CIN,LA,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,398,0,0
2023092501,2023-09-25,1,7,47,CIN,LA,2,8,27,0,0,(7:47) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 84-M.WILCOX PUSHED OB AT CIN 34 FOR 7 YARDS (2-R.YEAST).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,433,0,0
2023092501,2023-09-25,1,7,23,CIN,LA,3,1,34,0,0,"(7:23) (NO HUDDLE, SHOTGUN) PENALTY ON CIN-28-J.MIXON, FALSE START, 5 YARDS, ENFORCED AT CIN 34 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,CIN,1,FALSE START,5,457,0,0
2023092501,2023-09-25,1,6,59,CIN,LA,3,6,29,0,0,"(6:59) (SHOTGUN) PENALTY ON CIN-75-O.BROWN, FALSE START, 5 YARDS, ENFORCED AT CIN 29 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,CIN,1,FALSE START,5,481,0,0
2023092501,2023-09-25,1,6,38,CIN,LA,3,11,24,0,0,(6:38) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 83-T.BOYD TO CIN 28 FOR 4 YARDS (37-Q.LAKE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,502,0,0
2023092501,2023-09-25,1,6,2,CIN,LA,4,7,28,0,0,"(6:02) 10-B.ROBBINS PUNTS 46 YARDS TO LAR 26, CENTER-48-C.ADOMITIS, FAIR CATCH BY 23-K.WILLIAMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,538,0,0
2023092501,2023-09-25,1,5,55,CIN,LA,0,0,100,1,0,TIMEOUT AT 05:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,545,0,0
2023092501,2023-09-25,1,5,55,LA,CIN,1,10,74,0,0,(5:55) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO LAR 27 FOR 1 YARD (57-G.PRATT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OPP,0,,0,,0,545,0,0
2023092501,2023-09-25,1,5,14,LA,CIN,2,9,73,0,0,(5:14) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO LAR 35 FOR 8 YARDS (55-L.WILSON; 94-S.HUBBARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,586,0,0
2023092501,2023-09-25,1,4,36,LA,CIN,3,1,65,0,0,(4:36) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 23-K.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,624,0,0
2023092501,2023-09-25,1,4,32,LA,CIN,4,1,65,0,0,"(4:32) 42-E.EVANS PUNTS 51 YARDS TO CIN 14, CENTER-47-A.WARD. 15-C.JONES TO CIN 21 FOR 7 YARDS (6-T.TOMLINSON, 97-M.HOECHT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,628,0,0
2023092501,2023-09-25,1,4,22,CIN,LA,1,10,21,0,0,(4:22) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 87-T.HUDSON TO CIN 25 FOR 4 YARDS (2-R.YEAST).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,638,0,0
2023092501,2023-09-25,1,3,43,CIN,LA,2,6,25,0,0,(3:43) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO CIN 27 FOR 2 YARDS (92-J.WILLIAMS; 56-C.ROZEBOOM).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,677,0,0
