GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,HOU
2023092404,2023-09-24,1,9,29,HOU,JAX,1,10,49,0,0,(9:29) 31-D.PIERCE LEFT END TO JAX 48 FOR 3 YARDS (41-J.ALLEN; 23-F.OLUOKUN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OWN,0,,0,,0,331,0,0
2023092404,2023-09-24,1,8,47,HOU,JAX,2,7,52,1,0,(8:47) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 3-N.DELL TO JAX 2 FOR 46 YARDS (2-R.JENKINS).,0,2023,46,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,373,0,0
2023092404,2023-09-24,1,8,15,HOU,JAX,1,2,98,0,0,(8:15) (NO HUDDLE) 7-C.STROUD UP THE MIDDLE TO JAX 1 FOR 1 YARD (94-F.FATUKASI).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,405,0,0
2023092404,2023-09-24,1,7,39,HOU,JAX,2,1,99,1,0,"(7:39) 31-D.PIERCE LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,441,0,0
2023092404,2023-09-24,1,7,35,JAX,HOU,0,0,100,1,0,TIMEOUT AT 07:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,445,0,0
2023092404,2023-09-24,1,7,35,JAX,HOU,1,10,25,0,0,(7:35) 1-T.ETIENNE UP THE MIDDLE TO JAX 28 FOR 3 YARDS (51-W.ANDERSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,445,0,0
2023092404,2023-09-24,1,7,35,HOU,JAX,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,445,0,0
2023092404,2023-09-24,1,7,35,JAX,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,445,0,0
2023092404,2023-09-24,1,6,56,JAX,HOU,2,7,28,0,0,"(6:56) PENALTY ON JAX-0-C.RIDLEY, FALSE START, 5 YARDS, ENFORCED AT JAX 28 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,JAX,1,FALSE START,5,484,0,0
2023092404,2023-09-24,1,6,34,JAX,HOU,2,12,23,1,0,(6:34) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 39-J.AGNEW PUSHED OB AT JAX 37 FOR 14 YARDS (25-G.ARNOLD) [96-M.COLLINS].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,506,0,0
2023092404,2023-09-24,1,5,57,JAX,HOU,1,10,37,0,0,(5:57) 1-T.ETIENNE UP THE MIDDLE TO JAX 41 FOR 4 YARDS (48-C.HARRIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,543,0,0
2023092404,2023-09-24,1,5,35,JAX,HOU,2,6,41,0,0,"(5:35) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 45 FOR 4 YARDS (51-W.ANDERSON).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,565,0,0
2023092404,2023-09-24,1,5,11,JAX,HOU,3,2,45,0,0,"(5:11) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 46 FOR 1 YARD (1-J.WARD; 0-S.GRIFFIN).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,589,0,0
2023092404,2023-09-24,1,4,33,JAX,HOU,4,1,46,0,0,"(4:33) 9-L.COOKE PUNTS 54 YARDS TO END ZONE, CENTER-46-R.MATISCIK, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,627,0,0
2023092404,2023-09-24,1,4,25,HOU,JAX,1,10,20,0,0,"(4:25) PENALTY ON HOU-77-G.FANT, FALSE START, 5 YARDS, ENFORCED AT HOU 20 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,HOU,1,FALSE START,5,635,0,0
2023092404,2023-09-24,1,4,25,HOU,JAX,1,15,15,0,0,(4:25) 31-D.PIERCE RIGHT END PUSHED OB AT HOU 25 FOR 10 YARDS (32-TY.CAMPBELL).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OWN,0,,0,,0,635,0,0
2023092404,2023-09-24,1,4,25,JAX,HOU,0,0,100,1,0,TIMEOUT AT 04:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,635,0,0
2023092404,2023-09-24,1,3,52,HOU,JAX,2,5,25,1,0,"(3:52) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 2-R.WOODS TO HOU 34 FOR 9 YARDS (5-A.CISCO, 48-C.MUMA).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,668,0,0
2023092404,2023-09-24,1,3,12,HOU,JAX,1,10,34,1,0,(3:12) 7-C.STROUD PASS SHORT LEFT TO 8-J.METCHIE PUSHED OB AT HOU 45 FOR 11 YARDS (45-K.CHAISSON).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,708,0,0
2023092404,2023-09-24,1,2,35,HOU,JAX,1,10,45,0,0,(2:35) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO 50 FOR 5 YARDS (23-F.OLUOKUN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,745,0,0
2023092404,2023-09-24,1,1,58,HOU,JAX,2,5,100,0,0,(1:58) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 84-T.QUITORIANO [45-K.CHAISSON].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,782,0,0
2023092404,2023-09-24,1,1,53,HOU,JAX,3,5,100,0,0,"(1:53) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 86-D.SCHULTZ [41-J.ALLEN]. PENALTY ON HOU, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,0,OPP,0,HOU,0,ILLEGAL SHIFT,0,787,0,0
2023092404,2023-09-24,1,1,50,HOU,JAX,4,5,100,0,0,"(1:50) 16-T.ZENTNER PUNTS 33 YARDS TO JAX 17, CENTER-46-J.WEEKS, FAIR CATCH BY 39-J.AGNEW.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,790,0,0
2023092404,2023-09-24,1,1,43,JAX,HOU,0,0,100,1,0,TIMEOUT AT 01:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,797,0,0
2023092404,2023-09-24,1,1,43,JAX,HOU,1,10,17,0,0,(1:43) 1-T.ETIENNE UP THE MIDDLE TO JAX 24 FOR 7 YARDS (39-H.TO'OTO'O).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,797,0,0
2023092404,2023-09-24,1,1,17,JAX,HOU,2,3,24,1,0,"(1:17) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 30 FOR 6 YARDS (94-K.DAVIS; 25-G.ARNOLD).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,823,0,0
2023092404,2023-09-24,1,0,52,JAX,HOU,1,10,30,0,0,"(:52) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 89-L.FARRELL TO JAX 34 FOR 4 YARDS (92-D.HORTON).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,848,0,0
2023092404,2023-09-24,1,0,17,JAX,HOU,2,6,34,1,0,(:17) (SHOTGUN) 4-T.BIGSBY RIGHT END TO JAX 43 FOR 9 YARDS (23-E.MURRAY).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,883,0,0
2023092404,2023-09-24,2,15,0,JAX,HOU,1,10,43,0,0,(15:00) 1-T.ETIENNE LEFT END TO JAX 44 FOR 1 YARD (52-J.GREENARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,900,0,0
2023092404,2023-09-24,1,0,0,JAX,HOU,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023092404,2023-09-24,2,14,22,JAX,HOU,2,9,44,0,0,(14:22) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO HOU 48 FOR 8 YARDS (0-S.GRIFFIN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,938,0,0
2023092404,2023-09-24,2,13,47,JAX,HOU,3,1,52,1,0,(13:47) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO HOU 39 FOR 9 YARDS (53-B.CASHMAN).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,973,0,0
