GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,CHI
2023092411,2023-09-24,1,6,12,CHI,KC,3,3,32,1,0,(6:12) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE TO CHI 43 FOR 11 YARDS (43-J.COCHRANE; 20-J.REID).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,3,528,0,0
2023092411,2023-09-24,1,5,26,CHI,KC,1,10,43,1,0,(5:26) 1-J.FIELDS SCRAMBLES RIGHT END TO KC 40 FOR 17 YARDS (23-D.TRANQUILL).,0,2023,17,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3,574,0,0
2023092411,2023-09-24,1,4,36,CHI,KC,1,10,60,0,0,(4:36) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO KC 37 FOR 3 YARDS (91-D.NNADI).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,3,624,0,0
2023092411,2023-09-24,1,3,57,CHI,KC,2,7,63,0,0,(3:57) 24-K.HERBERT RIGHT END TO KC 36 FOR 1 YARD (22-T.MCDUFFIE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,3,663,0,0
2023092411,2023-09-24,1,3,18,CHI,KC,3,6,64,0,0,(3:18) (SHOTGUN) 1-J.FIELDS SACKED AT KC 44 FOR -8 YARDS (95-C.JONES).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,702,0,0
2023092411,2023-09-24,1,2,39,CHI,KC,4,14,56,0,0,"(2:39) 16-T.GILL PUNTS 44 YARDS TO END ZONE, CENTER-48-P.SCALES, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3,741,0,0
2023092411,2023-09-24,1,2,31,KC,CHI,0,0,100,1,0,TIMEOUT AT 02:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,749,0,0
2023092411,2023-09-24,1,2,31,KC,CHI,1,10,20,0,0,"(2:31) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 25-C.EDWARDS-HELAIRE TO KC 22 FOR 2 YARDS (29-T.STEVENSON, 53-T.EDWARDS).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3,749,0,0
2023092411,2023-09-24,1,1,51,KC,CHI,2,8,22,1,0,"(1:51) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO KC 31 FOR 9 YARDS (9-J.BRISKER, 53-T.EDWARDS).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OWN,0,,0,,0,3,789,0,0
2023092411,2023-09-24,1,1,17,KC,CHI,1,10,31,0,0,(1:17) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT END TO KC 33 FOR 2 YARDS (53-T.EDWARDS; 39-J.BLACKWELL).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,3,823,0,0
2023092411,2023-09-24,1,0,42,KC,CHI,2,8,33,0,0,(:42) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 39 FOR 6 YARDS (9-J.BRISKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3,858,0,0
2023092411,2023-09-24,2,15,0,KC,CHI,3,2,39,1,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO CHI 46 FOR 15 YARDS (32-T.SMITH).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3,900,0,0
2023092411,2023-09-24,1,0,0,KC,CHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,900,0,0
2023092411,2023-09-24,2,14,19,KC,CHI,1,10,54,1,0,(14:19) 10-I.PACHECO LEFT END TO CHI 28 FOR 18 YARDS (22-E.HICKS).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,3,941,0,0
2023092411,2023-09-24,2,13,43,KC,CHI,1,10,72,0,0,(13:43) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT CHI 26 FOR 2 YARDS (99-G.DEXTER).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,977,0,0
2023092411,2023-09-24,2,13,2,KC,CHI,2,8,74,0,0,(13:02) 25-C.EDWARDS-HELAIRE LEFT END TO CHI 25 FOR 1 YARD (99-G.DEXTER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,3,1018,0,0
2023092411,2023-09-24,2,12,25,KC,CHI,3,7,75,1,0,(12:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON TO CHI 15 FOR 10 YARDS (49-T.EDMUNDS; 22-E.HICKS). CHI-9-J.BRISKER WAS INJURED DURING THE PLAY.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3,1055,0,0
2023092411,2023-09-24,2,12,3,KC,CHI,0,0,100,1,0,TIMEOUT AT 12:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1077,0,0
2023092411,2023-09-24,2,11,55,KC,CHI,1,10,85,1,0,"(11:55) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE FOR 15 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO CHI 1 FOR 14 YARDS (39-J.BLACKWELL, 26-Q.JOHNSON).",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1085,0,0
2023092411,2023-09-24,2,11,42,KC,CHI,1,1,99,1,0,"(11:42) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,3,1098,0,0
2023092411,2023-09-24,2,11,34,KC,CHI,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1106,0,0
2023092411,2023-09-24,2,11,34,CHI,KC,1,10,25,0,0,(11:34) (SHOTGUN) 1-J.FIELDS RIGHT END TO CHI 30 FOR 5 YARDS (56-G.KARLAFTIS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3,1106,0,0
2023092411,2023-09-24,2,11,34,KC,CHI,0,0,100,1,0,TIMEOUT AT 11:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1106,0,0
2023092411,2023-09-24,2,11,34,CHI,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1106,0,0
2023092411,2023-09-24,2,10,53,CHI,KC,2,5,30,1,0,(10:53) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET TO CHI 44 FOR 14 YARDS (6-B.COOK).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,1147,0,0
2023092411,2023-09-24,2,10,8,CHI,KC,1,10,44,0,0,"(10:08) 23-R.JOHNSON UP THE MIDDLE TO CHI 47 FOR 3 YARDS (54-L.CHENAL, 91-D.NNADI).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,3,1192,0,0
2023092411,2023-09-24,2,9,26,CHI,KC,2,7,47,0,0,(9:26) 23-R.JOHNSON RIGHT END TO CHI 47 FOR NO GAIN (50-W.GAY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,3,1234,0,0
2023092411,2023-09-24,2,8,48,CHI,KC,3,7,47,0,0,"(8:48) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT. PENALTY ON CHI-23-R.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,47,OWN,0,CHI,0,OFFENSIVE HOLDING,0,3,1272,0,0
2023092411,2023-09-24,2,8,41,CHI,KC,4,7,47,0,0,"(8:41) 16-T.GILL PUNTS 43 YARDS TO KC 10, CENTER-48-P.SCALES. 12-M.WASHINGTON TO KC 12 FOR 2 YARDS (31-JA.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3,1279,0,0
2023092411,2023-09-24,2,8,29,KC,CHI,0,0,100,1,0,TIMEOUT AT 08:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1291,0,0
2023092411,2023-09-24,2,8,29,KC,CHI,1,10,12,0,0,(8:29) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 24-S.MOORE TO KC 16 FOR 4 YARDS (49-T.EDMUNDS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,3,1291,0,0
2023092411,2023-09-24,2,7,52,KC,CHI,2,6,16,1,0,(7:52) 15-P.MAHOMES PASS DEEP RIGHT TO 84-JU.WATSON TO CHI 47 FOR 37 YARDS (32-T.SMITH) [99-G.DEXTER].,0,2023,37,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,3,1328,0,0
2023092411,2023-09-24,2,7,11,KC,CHI,0,0,100,1,0,TIMEOUT #1 BY KC AT 07:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1369,0,0
2023092411,2023-09-24,2,7,11,KC,CHI,1,10,53,0,0,(7:11) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO CHI 38 FOR 9 YARDS (33-J.JOHNSON).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,1369,0,0
2023092411,2023-09-24,2,6,33,KC,CHI,2,1,62,1,0,(6:33) 10-I.PACHECO RIGHT END TO CHI 33 FOR 5 YARDS (93-JU.JONES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,3,1407,0,0
2023092411,2023-09-24,2,5,54,KC,CHI,1,10,67,0,0,(5:54) 10-I.PACHECO UP THE MIDDLE TO CHI 29 FOR 4 YARDS (49-T.EDMUNDS; 97-A.BILLINGS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,3,1446,0,0
