GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,IND
2023092400,2023-09-24,1,4,58,IND,BAL,1,10,36,0,0,(4:58) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 83-K.GRANSON TO IND 38 FOR 2 YARDS (48-J.MOON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,602,0,0
2023092400,2023-09-24,1,4,19,IND,BAL,2,8,38,0,0,(4:19) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN (21-B.STEPHENS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,641,0,0
2023092400,2023-09-24,1,4,13,IND,BAL,3,8,38,0,0,(4:13) (SHOTGUN) 10-G.MINSHEW SACKED AT IND 28 FOR -10 YARDS (14-K.HAMILTON).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,647,0,0
2023092400,2023-09-24,1,3,36,IND,BAL,4,18,28,0,0,"(3:36) 8-R.SANCHEZ PUNTS 47 YARDS TO BAL 25, CENTER-46-L.RHODES, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,684,0,0
2023092400,2023-09-24,1,3,27,BAL,IND,1,10,25,0,0,(3:27) 35-G.EDWARDS UP THE MIDDLE TO BAL 34 FOR 9 YARDS (32-J.BLACKMON).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,693,0,0
2023092400,2023-09-24,1,3,27,BAL,IND,0,0,100,1,0,TIMEOUT AT 03:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,693,0,0
2023092400,2023-09-24,1,2,51,BAL,IND,2,1,34,1,0,(2:51) (SHOTGUN) 8-L.JACKSON PASS DEEP RIGHT TO 89-M.ANDREWS TO IND 46 FOR 20 YARDS (25-R.THOMAS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,729,0,0
2023092400,2023-09-24,1,2,17,BAL,IND,1,10,54,1,0,"(2:17) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 37-K.DRAKE TO IND 22 FOR 24 YARDS (29-J.BRENTS) [90-G.STEWART]. FUMBLES (29-J.BRENTS), RECOVERED BY IND-29-J.BRENTS AT IND 20.",0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,46,OPP,0,,0,,0,763,0,0
2023092400,2023-09-24,1,2,7,IND,BAL,1,10,20,0,0,(2:07) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 23 FOR 3 YARDS (58-M.PIERCE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,773,0,0
2023092400,2023-09-24,1,1,34,IND,BAL,2,7,23,1,0,(1:34) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 35 FOR 12 YARDS (26-G.STONE).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,806,0,0
2023092400,2023-09-24,1,1,5,IND,BAL,1,10,35,0,0,"(1:05) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 85-A.OGLETREE (0-R.SMITH).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,835,0,0
2023092400,2023-09-24,1,1,0,IND,BAL,2,10,35,0,0,"(1:00) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 6-I.MCKENZIE TO IND 38 FOR 3 YARDS (41-D.WORLEY, 0-R.SMITH).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,840,0,0
2023092400,2023-09-24,1,0,20,IND,BAL,3,7,38,1,0,(:20) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN TO BAL 49 FOR 13 YARDS (26-G.STONE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,880,0,0
2023092400,2023-09-24,2,15,0,IND,BAL,1,10,51,0,0,(15:00) (SHOTGUN) 21-Z.MOSS RIGHT GUARD TO 50 FOR -1 YARDS (97-B.URBAN).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,900,0,0
2023092400,2023-09-24,1,0,0,IND,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023092400,2023-09-24,2,14,23,IND,BAL,2,11,100,0,0,(14:23) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO 50 FOR NO GAIN (14-K.HAMILTON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,937,0,0
2023092400,2023-09-24,2,13,45,IND,BAL,3,11,100,0,0,"(13:45) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO BAL 46 FOR 4 YARDS (6-P.QUEEN, 21-B.STEPHENS).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,975,0,0
2023092400,2023-09-24,2,13,5,IND,BAL,4,7,54,0,0,"(13:05) 8-R.SANCHEZ PUNTS 39 YARDS TO BAL 7, CENTER-46-L.RHODES, DOWNED BY IND-50-S.OLUBI.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1015,0,0
2023092400,2023-09-24,2,12,56,BAL,IND,0,0,100,1,0,TIMEOUT AT 12:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1024,0,0
2023092400,2023-09-24,2,12,56,BAL,IND,1,10,7,0,0,"(12:56) (SHOTGUN) 33-M.GORDON UP THE MIDDLE TO BAL 9 FOR 2 YARDS (44-Z.FRANKLIN, 23-K.MOORE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OWN,0,,0,,0,1024,0,0
2023092400,2023-09-24,2,12,21,BAL,IND,2,8,9,0,0,"(12:21) (SHOTGUN) 33-M.GORDON LEFT GUARD TO BAL 13 FOR 4 YARDS (51-K.PAYE, 90-G.STEWART).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OWN,0,,0,,0,1059,0,0
2023092400,2023-09-24,2,11,38,BAL,IND,3,4,13,0,0,"(11:38) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 6 FOR -7 YARDS (52-S.EBUKAM). FUMBLES (52-S.EBUKAM) [52-S.EBUKAM], AND RECOVERS AT BAL 8.",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,13,OWN,0,,0,,0,1102,0,0
2023092400,2023-09-24,2,10,47,BAL,IND,4,9,8,0,0,"(10:47) 11-J.STOUT PUNTS 65 YARDS TO IND 27, CENTER-69-T.OTT, DOWNED BY BAL-80-I.LIKELY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1153,0,0
2023092400,2023-09-24,2,10,36,BAL,IND,0,0,100,1,0,TIMEOUT AT 10:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1164,0,0
2023092400,2023-09-24,2,10,36,IND,BAL,1,10,27,1,0,(10:36) (SHOTGUN) 10-G.MINSHEW PASS DEEP MIDDLE TO 14-A.PIERCE TO 50 FOR 23 YARDS (26-G.STONE).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1164,0,0
2023092400,2023-09-24,2,10,3,IND,BAL,1,10,100,0,0,"(10:03) (NO HUDDLE, SHOTGUN) 27-T.SERMON RIGHT GUARD TO BAL 48 FOR 2 YARDS (97-B.URBAN).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,1197,0,0
2023092400,2023-09-24,2,9,19,IND,BAL,2,8,52,0,0,(9:19) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 83-K.GRANSON TO BAL 41 FOR 7 YARDS (26-G.STONE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1241,0,0
2023092400,2023-09-24,2,8,57,IND,BAL,3,1,59,1,0,"(8:57) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO BAL 39 FOR 2 YARDS (14-K.HAMILTON; 48-J.MOON).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,1263,0,0
2023092400,2023-09-24,2,8,29,IND,BAL,1,10,61,0,0,"(8:29) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS PUSHED OB AT BAL 30 FOR 9 YARDS (23-R.YA-SIN).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1291,0,0
2023092400,2023-09-24,2,8,7,IND,BAL,2,1,70,1,0,"(8:07) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO BAL 24 FOR 6 YARDS (6-P.QUEEN, 41-D.WORLEY).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,1313,0,0
2023092400,2023-09-24,2,7,42,IND,BAL,1,10,76,0,0,"(7:42) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 1-J.DOWNS TO BAL 19 FOR 5 YARDS (14-K.HAMILTON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1338,0,0
2023092400,2023-09-24,2,6,56,IND,BAL,2,5,81,0,0,(6:56) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN TO BAL 17 FOR 2 YARDS (21-B.STEPHENS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1384,0,0
2023092400,2023-09-24,2,6,13,IND,BAL,3,3,83,1,0,"(6:13) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 21-Z.MOSS FOR 17 YARDS, TOUCHDOWN.",0,2023,17,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1427,0,0
2023092400,2023-09-24,2,6,7,BAL,IND,0,0,65,1,0,7-M.GAY KICKS 61 YARDS FROM IND 35 TO BAL 4. 13-D.DUVERNAY TO BAL 24 FOR 20 YARDS (41-G.STUARD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1433,0,0
2023092400,2023-09-24,2,6,7,IND,BAL,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1433,0,0
2023092400,2023-09-24,2,6,7,BAL,IND,0,0,100,1,0,TIMEOUT AT 06:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1433,0,0
2023092400,2023-09-24,2,6,3,BAL,IND,1,10,24,0,0,"(6:03) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 17 FOR -7 YARDS (96-T.BRYAN). FUMBLES (96-T.BRYAN), RECOVERED BY IND-51-K.PAYE AT BAL 19.",0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,24,OWN,0,,0,,0,1437,0,0
2023092400,2023-09-24,2,5,58,IND,BAL,1,10,81,0,0,(5:58) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO BAL 17 FOR 2 YARDS (6-P.QUEEN; 48-J.MOON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,1442,0,0
2023092400,2023-09-24,2,5,18,IND,BAL,2,8,83,0,0,(5:18) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN TO BAL 10 FOR 7 YARDS (28-R.DARBY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1482,0,0
2023092400,2023-09-24,2,4,57,IND,BAL,3,1,90,1,0,"(4:57) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO BAL 9 FOR 1 YARD (26-G.STONE; 0-R.SMITH).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,1503,0,0
2023092400,2023-09-24,2,4,18,IND,BAL,1,9,91,0,0,"(4:18) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO BAL 7 FOR 2 YARDS (92-J.MADUBUIKE, 0-R.SMITH).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OPP,0,,0,,0,1542,0,0
2023092400,2023-09-24,2,3,38,IND,BAL,2,7,93,0,0,(3:38) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 21-Z.MOSS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1582,0,0
2023092400,2023-09-24,2,3,34,IND,BAL,3,7,93,0,0,(3:34) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 83-K.GRANSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1586,0,0
2023092400,2023-09-24,2,3,30,IND,BAL,4,12,88,0,0,"(3:30) 7-M.GAY 31 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1590,0,0
2023092400,2023-09-24,2,3,30,IND,BAL,4,7,93,0,0,"(3:30) (SHOTGUN) PENALTY ON IND, DELAY OF GAME, 5 YARDS, ENFORCED AT BAL 7 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,7,OPP,1,IND,1,DELAY OF GAME,5,1590,0,0
2023092400,2023-09-24,2,3,30,IND,BAL,0,0,100,1,0,TIMEOUT #1 BY BAL AT 03:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1590,0,0
2023092400,2023-09-24,2,3,26,BAL,IND,0,0,100,1,0,TIMEOUT AT 03:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1594,0,0
2023092400,2023-09-24,2,3,26,BAL,IND,1,10,25,0,0,(3:26) (SHOTGUN) 8-L.JACKSON LEFT END PUSHED OB AT BAL 30 FOR 5 YARDS (32-J.BLACKMON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1594,0,0
2023092400,2023-09-24,2,3,26,BAL,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1594,0,0
2023092400,2023-09-24,2,2,56,BAL,IND,2,5,30,0,0,"(2:56) 37-K.DRAKE RIGHT END TO BAL 30 FOR NO GAIN (44-Z.FRANKLIN). PENALTY ON BAL-4-Z.FLOWERS, ILLEGAL SHIFT, DECLINED.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,30,OWN,0,BAL,0,ILLEGAL SHIFT,0,1624,0,0
