GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,SEA
2023110502,2023-11-05,1,2,0,BAL,SEA,2,4,47,0,0,"(2:00) (NO HUDDLE, SHOTGUN) 43-J.HILL RIGHT TACKLE TO BAL 46 FOR -1 YARDS (58-D.HALL).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,780,0,0
2023110502,2023-11-05,1,1,20,BAL,SEA,3,5,46,1,0,(1:20) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 3-O.BECKHAM PUSHED OB AT SEA 46 FOR 8 YARDS (21-D.WITHERSPOON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,820,0,0
2023110502,2023-11-05,1,1,0,BAL,SEA,1,10,54,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP RIGHT TO 7-R.BATEMAN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,840,0,0
2023110502,2023-11-05,1,0,54,BAL,SEA,2,10,54,0,0,(:54) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 89-M.ANDREWS TO SEA 37 FOR 9 YARDS (56-J.BROOKS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,846,0,0
2023110502,2023-11-05,1,0,28,BAL,SEA,3,1,63,1,0,"(:28) (NO HUDDLE, SHOTGUN) 43-J.HILL UP THE MIDDLE TO SEA 32 FOR 5 YARDS (53-B.MAFE).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,872,0,0
2023110502,2023-11-05,1,0,0,BAL,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110502,2023-11-05,2,15,0,BAL,SEA,1,10,68,1,0,(15:00) (SHOTGUN) 8-L.JACKSON RIGHT END TO SEA 22 FOR 10 YARDS (21-D.WITHERSPOON; 20-J.LOVE).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OPP,0,,0,,0,900,0,0
2023110502,2023-11-05,2,14,19,BAL,SEA,1,10,78,0,0,"(14:19) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 89-M.ANDREWS TO SEA 13 FOR 9 YARDS (21-D.WITHERSPOON, 54-B.WAGNER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,941,0,0
2023110502,2023-11-05,2,13,45,BAL,SEA,2,1,87,1,0,(13:45) (SHOTGUN) 8-L.JACKSON LEFT END PUSHED OB AT SEA 4 FOR 9 YARDS (27-T.WOOLEN).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,975,0,0
2023110502,2023-11-05,2,13,9,BAL,SEA,1,4,96,1,0,"(13:09) 35-G.EDWARDS UP THE MIDDLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,1011,0,0
2023110502,2023-11-05,2,13,6,BAL,SEA,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1014,0,0
2023110502,2023-11-05,2,13,6,BAL,SEA,0,0,100,1,0,TIMEOUT AT 13:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1014,0,0
2023110502,2023-11-05,2,13,6,SEA,BAL,0,0,65,1,0,9-J.TUCKER KICKS 66 YARDS FROM BAL 35 TO SEA -1. 1-D.ESKRIDGE TO SEA 26 FOR 27 YARDS (34-K.MITCHELL). BAL-25-K.SEYMOUR WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1014,0,0
2023110502,2023-11-05,2,13,1,SEA,BAL,1,10,26,0,0,(13:01) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 89-W.DISSLY (24-J.CLOWNEY) [50-K.VAN NOY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1019,0,0
2023110502,2023-11-05,2,13,1,SEA,BAL,0,0,100,1,0,TIMEOUT AT 13:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1019,0,0
2023110502,2023-11-05,2,12,55,SEA,BAL,2,10,26,0,0,(12:55) (SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 32 FOR 6 YARDS (6-P.QUEEN).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,1025,0,0
2023110502,2023-11-05,2,12,11,SEA,BAL,3,4,32,0,0,(12:11) (SHOTGUN) 7-G.SMITH PASS DEEP LEFT INTENDED FOR 16-T.LOCKETT INTERCEPTED BY 26-G.STONE AT BAL 41. 26-G.STONE RAN OB AT BAL 41 FOR NO GAIN.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,32,OWN,0,,0,,0,1069,0,0
2023110502,2023-11-05,2,12,5,BAL,SEA,0,0,100,1,0,TIMEOUT AT 12:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1075,0,0
2023110502,2023-11-05,2,12,5,BAL,SEA,1,10,41,1,0,(12:05) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT END TO SEA 36 FOR 23 YARDS (53-B.MAFE).,0,2023,23,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1075,0,0
2023110502,2023-11-05,2,11,20,BAL,SEA,1,10,64,0,0,(11:20) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 89-M.ANDREWS TO SEA 30 FOR 6 YARDS (22-T.BROWN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1120,0,0
2023110502,2023-11-05,2,10,43,BAL,SEA,2,4,70,0,0,"(10:43) (SHOTGUN) 8-L.JACKSON SACKED AT SEA 39 FOR -9 YARDS (53-B.MAFE). FUMBLES (53-B.MAFE), TOUCHED AT SEA 38, RECOVERED BY SEA-53-B.MAFE AT SEA 37.",0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,30,OPP,0,,0,,0,1157,0,0
2023110502,2023-11-05,2,10,33,SEA,BAL,1,10,37,0,0,(10:33) 9-K.WALKER RIGHT END PUSHED OB AT SEA 39 FOR 2 YARDS (0-R.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,1167,0,0
2023110502,2023-11-05,2,9,55,SEA,BAL,2,8,39,0,0,(9:55) (SHOTGUN) 7-G.SMITH SACKED AT SEA 33 FOR -6 YARDS (99-O.OWEH).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1205,0,0
2023110502,2023-11-05,2,9,13,SEA,BAL,3,14,33,0,0,(9:13) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA TO SEA 38 FOR 5 YARDS (92-J.MADUBUIKE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1247,0,0
2023110502,2023-11-05,2,8,39,SEA,BAL,4,9,38,0,0,"(8:39) 4-M.DICKSON PUNTS 49 YARDS TO BAL 13, CENTER-41-C.STOLL. 13-D.DUVERNAY TO BAL 16 FOR 3 YARDS (44-N.BELLORE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1281,0,0
2023110502,2023-11-05,2,8,27,BAL,SEA,1,10,16,0,0,(8:27) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 15-N.AGHOLOR TO BAL 18 FOR 2 YARDS (56-J.BROOKS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1293,0,0
2023110502,2023-11-05,2,8,27,BAL,SEA,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1293,0,0
2023110502,2023-11-05,2,7,51,BAL,SEA,2,8,18,1,0,(7:51) (SHOTGUN) 34-K.MITCHELL RIGHT GUARD TO BAL 29 FOR 11 YARDS (56-J.BROOKS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OWN,0,,0,,0,1329,0,0
2023110502,2023-11-05,2,7,27,BAL,SEA,1,10,29,1,0,"(7:27) (NO HUDDLE, SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 3-O.BECKHAM TO BAL 42 FOR 13 YARDS (54-B.WAGNER).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1353,0,0
2023110502,2023-11-05,2,6,55,BAL,SEA,1,10,42,0,0,"(6:55) (NO HUDDLE, SHOTGUN) 34-K.MITCHELL LEFT GUARD TO SEA 49 FOR 9 YARDS (6-Q.DIGGS).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,1385,0,0
2023110502,2023-11-05,2,6,17,BAL,SEA,2,1,51,1,0,(6:17) (SHOTGUN) 34-K.MITCHELL LEFT GUARD TO SEA 40 FOR 9 YARDS (6-Q.DIGGS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1423,0,0
2023110502,2023-11-05,2,5,36,BAL,SEA,1,10,60,1,0,(5:36) (SHOTGUN) 8-L.JACKSON RIGHT END PUSHED OB AT SEA 28 FOR 12 YARDS (21-D.WITHERSPOON).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,1464,0,0
2023110502,2023-11-05,2,4,55,BAL,SEA,1,10,72,0,0,(4:55) (SHOTGUN) 43-J.HILL RIGHT GUARD TO SEA 25 FOR 3 YARDS (56-J.BROOKS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OPP,0,,0,,0,1505,0,0
2023110502,2023-11-05,2,4,18,BAL,SEA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 04:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1542,0,0
2023110502,2023-11-05,2,4,18,BAL,SEA,2,7,75,1,0,(4:18) (SHOTGUN) 34-K.MITCHELL UP THE MIDDLE TO SEA 17 FOR 8 YARDS (58-D.HALL).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,1542,0,0
2023110502,2023-11-05,2,3,37,BAL,SEA,1,10,83,1,0,(3:37) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE TO 4-Z.FLOWERS TO SEA 6 FOR 11 YARDS (53-B.MAFE; 54-B.WAGNER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1583,0,0
