GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,CHI
2023110507,2023-11-05,1,10,49,NO,CHI,1,10,39,0,0,(10:49) 21-J.WILLIAMS LEFT GUARD TO NO 40 FOR 1 YARD (6-K.GORDON; 57-J.SANBORN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,9,251,0,0
2023110507,2023-11-05,1,10,14,NO,CHI,2,9,40,0,0,(10:14) 4-D.CARR PASS SHORT MIDDLE TO 21-J.WILLIAMS TO NO 44 FOR 4 YARDS (57-J.SANBORN).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,9,286,0,0
2023110507,2023-11-05,1,9,40,NO,CHI,3,5,44,0,0,(9:40) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,9,320,0,0
2023110507,2023-11-05,1,9,35,NO,CHI,4,5,44,0,0,"(9:35) 39-L.HEDLEY PUNTS 42 YARDS TO CHI 14, CENTER-49-Z.WOOD, FAIR CATCH BY 15-T.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,9,325,0,0
2023110507,2023-11-05,1,9,28,CHI,NO,1,10,14,0,0,(9:28) 21-D.FOREMAN LEFT END TO CHI 14 FOR NO GAIN (96-C.GRANDERSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OWN,0,,0,,0,9,332,0,0
2023110507,2023-11-05,1,9,28,NO,CHI,0,0,100,1,0,TIMEOUT AT 09:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,332,0,0
2023110507,2023-11-05,1,8,58,CHI,NO,2,10,14,1,0,(8:58) (SHOTGUN) 17-T.BAGENT SCRAMBLES UP THE MIDDLE TO CHI 34 FOR 20 YARDS (29-P.ADEBO).,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,9,362,0,0
2023110507,2023-11-05,1,8,15,CHI,NO,1,10,34,0,0,(8:15) 13-T.SCOTT LEFT END TO CHI 29 FOR -5 YARDS (96-C.GRANDERSON).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,9,405,0,0
2023110507,2023-11-05,1,7,32,CHI,NO,2,15,29,1,0,(7:32) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 25-D.EVANS PUSHED OB AT CHI 46 FOR 17 YARDS (56-D.DAVIS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,9,448,0,0
2023110507,2023-11-05,1,7,4,CHI,NO,1,10,46,0,0,"(7:04) (SHOTGUN) 25-D.EVANS LEFT GUARD TO NO 48 FOR 6 YARDS (93-N.SHEPHERD, 99-K.SAUNDERS). PENALTY ON CHI-58-D.WRIGHT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 48.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,46,OWN,1,CHI,0,OFFENSIVE HOLDING,10,9,476,0,0
2023110507,2023-11-05,1,6,40,CHI,NO,1,18,38,0,0,(6:40) (SHOTGUN) 21-D.FOREMAN LEFT GUARD TO CHI 41 FOR 3 YARDS (99-K.SAUNDERS; 94-C.JORDAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,9,500,0,0
2023110507,2023-11-05,1,5,59,CHI,NO,2,15,41,0,0,"(5:59) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT INTENDED FOR 85-C.KMET INTERCEPTED BY 29-P.ADEBO AT 50. 29-P.ADEBO TO CHI 45 FOR 5 YARDS (85-C.KMET; 11-D.MOONEY). INJURY UPDATE - NO SAINTS, 55-I.FOSKEY, THIGH, QUESTIONABLE TO RETURN.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,41,OWN,0,,0,,0,9,541,0,0
2023110507,2023-11-05,1,5,48,NO,CHI,0,0,100,1,0,TIMEOUT AT 05:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,552,0,0
2023110507,2023-11-05,1,5,48,NO,CHI,1,10,55,0,0,(5:48) (SHOTGUN) 7-T.HILL UP THE MIDDLE TO CHI 38 FOR 7 YARDS (4-E.JACKSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,9,552,0,0
2023110507,2023-11-05,1,5,12,NO,CHI,2,3,62,1,0,(5:12) 41-A.KAMARA RIGHT GUARD TO CHI 33 FOR 5 YARDS (96-Z.PICKENS; 94-R.GREEN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,9,588,0,0
2023110507,2023-11-05,1,4,37,NO,CHI,1,10,67,0,0,(4:37) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 7-T.HILL TO CHI 28 FOR 5 YARDS (53-T.EDWARDS; 29-T.STEVENSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,9,623,0,0
2023110507,2023-11-05,1,4,5,NO,CHI,2,5,72,0,0,"(4:05) 41-A.KAMARA RIGHT END TO CHI 30 FOR -2 YARDS (57-J.SANBORN, 6-K.GORDON).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OPP,0,,0,,0,9,655,0,0
2023110507,2023-11-05,1,3,28,NO,CHI,3,7,70,1,0,(3:28) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO CHI 19 FOR 11 YARDS (22-E.HICKS; 29-T.STEVENSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,9,692,0,0
2023110507,2023-11-05,1,2,55,NO,CHI,1,10,81,0,0,(2:55) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED TO CHI 10 FOR 9 YARDS (53-T.EDWARDS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,9,725,0,0
2023110507,2023-11-05,1,2,14,NO,CHI,2,1,90,1,0,(2:14) (SHOTGUN) 7-T.HILL RIGHT TACKLE TO CHI 9 FOR 1 YARD (93-JU.JONES; 29-T.STEVENSON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OPP,0,,0,,0,9,766,0,0
2023110507,2023-11-05,1,1,31,NO,CHI,1,9,91,0,0,(1:31) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT MIDDLE TO 7-T.HILL (53-T.EDWARDS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,9,809,0,0
2023110507,2023-11-05,1,1,27,NO,CHI,2,9,91,0,0,"(1:27) (SHOTGUN) 7-T.HILL RIGHT END TO CHI 8 FOR 1 YARD (53-T.EDWARDS, 29-T.STEVENSON).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,9,813,0,0
2023110507,2023-11-05,1,0,49,NO,CHI,3,8,92,1,0,"(:49) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,9,851,0,0
2023110507,2023-11-05,1,0,44,NO,CHI,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,856,0,0
2023110507,2023-11-05,1,0,44,NO,CHI,0,0,100,1,0,TIMEOUT AT 00:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,856,0,0
2023110507,2023-11-05,1,0,44,CHI,NO,1,10,25,1,0,(:44) 17-T.BAGENT PASS SHORT LEFT TO 11-D.MOONEY TO NO 37 FOR 38 YARDS (99-K.SAUNDERS).,0,2023,38,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,856,0,0
2023110507,2023-11-05,1,0,44,CHI,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,856,0,0
2023110507,2023-11-05,1,0,0,CHI,NO,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,900,0,0
2023110507,2023-11-05,2,15,0,CHI,NO,1,10,63,1,0,(15:00) 17-T.BAGENT PASS SHORT LEFT TO 2-D.MOORE PUSHED OB AT NO 19 FOR 18 YARDS (53-Z.BAUN).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,9,900,0,0
2023110507,2023-11-05,2,14,22,CHI,NO,1,10,81,0,0,(14:22) (SHOTGUN) 21-D.FOREMAN LEFT TACKLE TO NO 14 FOR 5 YARDS (94-C.JORDAN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OPP,0,,0,,0,9,938,0,0
2023110507,2023-11-05,2,13,42,CHI,NO,2,5,86,0,0,(13:42) 21-D.FOREMAN LEFT GUARD TO NO 11 FOR 3 YARDS (97-M.ROACH; 94-C.JORDAN). CHI-35-K.BLASINGAME WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,9,978,0,0
2023110507,2023-11-05,2,13,27,CHI,NO,0,0,100,1,0,TIMEOUT AT 13:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,993,0,0
2023110507,2023-11-05,2,13,23,CHI,NO,3,2,89,0,0,"(13:23) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT RIGHT. PENALTY ON CHI-62-L.PATRICK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 11 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,11,OPP,1,CHI,1,OFFENSIVE HOLDING,10,9,997,0,0
2023110507,2023-11-05,2,13,16,CHI,NO,3,12,79,0,0,"(13:16) (SHOTGUN) 17-T.BAGENT SCRAMBLES LEFT END PUSHED OB AT NO 10 FOR 11 YARDS (6-M.MAYE). CHICAGO CHALLENGED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 17-T.BAGENT SCRAMBLES LEFT END TO NO 9 FOR 12 YARDS (6-M.MAYE). INJURY UPDATE: CHI 35-K.BLESINGAME, UNDER EVALUATION FOR CONCUSSION.",0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,1,1,,0,0,0,0,0,,21,OPP,0,,0,,0,9,1004,0,0
2023110507,2023-11-05,2,12,57,CHI,NO,1,9,91,1,0,"(12:57) (SHOTGUN) 17-T.BAGENT PASS SHORT LEFT TO 85-C.KMET FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,9,1023,0,0
2023110507,2023-11-05,2,12,52,CHI,NO,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,1028,0,0
2023110507,2023-11-05,2,12,52,NO,CHI,0,0,100,1,0,TIMEOUT AT 12:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1028,0,0
2023110507,2023-11-05,2,12,52,NO,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,1028,0,0
2023110507,2023-11-05,2,12,52,NO,CHI,1,10,25,1,0,(12:52) 4-D.CARR PASS SHORT MIDDLE TO 87-F.MOREAU TO NO 48 FOR 23 YARDS (57-J.SANBORN).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,9,1028,0,0
2023110507,2023-11-05,2,12,10,NO,CHI,1,10,48,0,0,(12:10) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  41-A.KAMARA LEFT END RAN OB AT NO 48 FOR NO GAIN (4-E.JACKSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,9,1070,0,0
2023110507,2023-11-05,2,11,40,NO,CHI,2,10,48,0,0,(11:40) 4-D.CARR PASS SHORT RIGHT TO 21-J.WILLIAMS TO 50 FOR 2 YARDS (6-K.GORDON).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,9,1100,0,0
2023110507,2023-11-05,2,10,56,NO,CHI,3,8,100,1,0,(10:56) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO CHI 37 FOR 13 YARDS (33-J.JOHNSON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1144,0,0
2023110507,2023-11-05,2,10,14,NO,CHI,1,10,63,1,0,(10:14) (SHOTGUN) 7-T.HILL RIGHT END TO CHI 23 FOR 14 YARDS (53-T.EDWARDS).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,9,1186,0,0
2023110507,2023-11-05,2,9,35,NO,CHI,1,10,77,0,0,"(9:35) 21-J.WILLIAMS RIGHT GUARD TO CHI 20 FOR 3 YARDS (44-N.SEWELL, 96-Z.PICKENS).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,9,1225,0,0
2023110507,2023-11-05,2,8,50,NO,CHI,2,7,80,0,0,(8:50) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON TO CHI 19 FOR 1 YARD (57-J.SANBORN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,9,1270,0,0
2023110507,2023-11-05,2,8,7,NO,CHI,3,6,81,1,0,(8:07) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 83-J.JOHNSON TO CHI 5 FOR 14 YARDS (37-D.HARMON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,9,1313,0,0
2023110507,2023-11-05,2,7,25,NO,CHI,1,5,95,0,0,(7:25) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO CHI 1 FOR 4 YARDS (29-T.STEVENSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,9,1355,0,0
2023110507,2023-11-05,2,6,45,NO,CHI,2,1,99,0,0,"(6:45) (SHOTGUN) 67-L.YOUNG AND 99-K.SAUNDERS REPORTED IN AS ELIGIBLE.  7-T.HILL RIGHT TACKLE TO CHI 2 FOR -1 YARDS (53-T.EDWARDS, 97-A.BILLINGS).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,9,1395,0,0
2023110507,2023-11-05,2,6,8,NO,CHI,3,2,98,1,0,"(6:08) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,9,1432,0,0
2023110507,2023-11-05,2,6,5,CHI,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,1435,0,0
2023110507,2023-11-05,2,6,5,NO,CHI,0,0,100,1,0,TIMEOUT AT 06:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1435,0,0
2023110507,2023-11-05,2,6,5,NO,CHI,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,1435,0,0
2023110507,2023-11-05,2,6,5,CHI,NO,1,10,25,0,0,(6:05) (SHOTGUN) 17-T.BAGENT RIGHT END TO CHI 28 FOR 3 YARDS (53-Z.BAUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,9,1435,0,0
2023110507,2023-11-05,2,5,25,CHI,NO,2,7,28,1,0,(5:25) 17-T.BAGENT SCRAMBLES RIGHT END TO CHI 44 FOR 16 YARDS (32-T.MATHIEU).,0,2023,16,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,9,1475,0,0
2023110507,2023-11-05,2,4,42,CHI,NO,1,10,44,0,0,"(4:42) 23-R.JOHNSON RIGHT TACKLE TO CHI 46 FOR 2 YARDS (29-P.ADEBO, 94-C.JORDAN).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OWN,0,,0,,0,9,1518,0,0
2023110507,2023-11-05,2,4,5,CHI,NO,2,8,46,0,0,(4:05) 23-R.JOHNSON LEFT TACKLE TO 50 FOR 4 YARDS (90-B.BRESEE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OWN,0,,0,,0,9,1555,0,0
2023110507,2023-11-05,2,3,26,CHI,NO,3,4,100,1,0,(3:26) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 11-D.MOONEY TO NO 43 FOR 7 YARDS (29-P.ADEBO).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1594,0,0
2023110507,2023-11-05,2,2,50,CHI,NO,1,10,57,0,0,(2:50) (SHOTGUN) 17-T.BAGENT PASS SHORT LEFT TO 85-C.KMET TO NO 43 FOR NO GAIN (56-D.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,9,1630,0,0
2023110507,2023-11-05,2,2,9,CHI,NO,2,10,57,0,0,(2:09) (SHOTGUN) 21-D.FOREMAN LEFT END TO NO 35 FOR 8 YARDS (93-N.SHEPHERD).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,9,1671,0,0
2023110507,2023-11-05,2,2,0,CHI,NO,3,2,65,1,0,(2:00) (SHOTGUN) 17-T.BAGENT LEFT END TO NO 31 FOR 4 YARDS (93-N.SHEPHERD).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OPP,0,,0,,0,9,1680,0,0
2023110507,2023-11-05,2,2,0,CHI,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,1680,0,0
