GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,DAL
2023110510,2023-11-05,1,3,12,DAL,PHI,2,8,60,0,0,"(3:12) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO PHI 33 FOR 7 YARDS (2-D.SLAY, 39-E.RICKS).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,708,0,0
2023110510,2023-11-05,1,2,32,DAL,PHI,3,1,67,0,0,(2:32) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 40-H.LUEPKE (7-H.REDDICK).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,748,0,0
2023110510,2023-11-05,1,2,28,DAL,PHI,4,1,67,1,0,(2:28) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 88-C.LAMB TO PHI 4 FOR 29 YARDS (32-R.BLANKENSHIP).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,752,0,0
2023110510,2023-11-05,1,1,41,DAL,PHI,1,4,96,1,0,"(1:41) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,799,0,0
2023110510,2023-11-05,1,1,37,DAL,PHI,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,803,0,0
2023110510,2023-11-05,1,1,37,PHI,DAL,0,0,100,1,0,TIMEOUT AT 01:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,803,0,0
2023110510,2023-11-05,1,1,37,PHI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,803,0,0
2023110510,2023-11-05,1,1,37,PHI,DAL,1,10,25,0,0,(1:37) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO PHI 32 FOR 7 YARDS (28-M.HOOKER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,803,0,0
2023110510,2023-11-05,1,1,11,PHI,DAL,2,3,32,0,0,"(1:11) (NO HUDDLE, SHOTGUN) 1-J.HURTS SACKED AT PHI 26 FOR -6 YARDS (SACK SPLIT BY 11-M.PARSONS AND 92-D.ARMSTRONG).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,829,0,0
2023110510,2023-11-05,1,0,25,PHI,DAL,3,9,26,0,0,(:25) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,875,0,0
2023110510,2023-11-05,1,0,17,PHI,DAL,4,9,26,0,0,"(:17) 10-B.MANN PUNTS 57 YARDS TO DAL 17, CENTER-45-R.LOVATO. 9-K.TURPIN TO DAL 29 FOR 12 YARDS (48-P.JOHNSON). DAL-9-K.TURPIN WAS INJURED DURING THE PLAY.  PENALTY ON DAL-84-S.MCKEON, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT DAL 28.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,DAL,0,ILLEGAL BLOCK ABOVE THE WAIST,10,883,0,0
2023110510,2023-11-05,1,0,5,DAL,PHI,1,10,18,0,0,(:05) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 88-C.LAMB (32-R.BLANKENSHIP).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,895,0,0
2023110510,2023-11-05,2,15,0,DAL,PHI,2,10,18,0,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD PUSHED OB AT DAL 26 FOR 8 YARDS (52-Z.CUNNINGHAM).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,900,0,0
2023110510,2023-11-05,1,0,0,DAL,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110510,2023-11-05,2,14,23,DAL,PHI,3,2,26,0,0,"(14:23) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 87-J.FERGUSON PUSHED OB AT PHI 34 FOR 40 YARDS (31-K.BYARD, 32-R.BLANKENSHIP). PENALTY ON PHI-31-K.BYARD, DEFENSIVE HOLDING, DECLINED.",0,2023,40,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,0,PHI,0,DEFENSIVE HOLDING,0,937,0,0
2023110510,2023-11-05,2,13,55,DAL,PHI,1,10,66,0,0,(13:55) (SHOTGUN) 4-D.PRESCOTT SACKED AT PHI 45 FOR -11 YARDS (7-H.REDDICK).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,965,0,0
