GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,NYG
2023110509,2023-11-05,1,9,45,NYG,LV,0,0,65,1,0,2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO NYG 0. 0-P.CAMPBELL TO NYG 28 FOR 28 YARDS (36-C.BOLTON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,315,0,0
2023110509,2023-11-05,1,9,45,LV,NYG,0,0,100,1,0,TIMEOUT AT 09:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,315,0,0
2023110509,2023-11-05,1,9,39,NYG,LV,1,10,28,0,0,(9:39) 8-D.JONES SCRAMBLES RIGHT END PUSHED OB AT NYG 37 FOR 9 YARDS (98-M.CROSBY).,0,2023,9,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,321,0,0
2023110509,2023-11-05,1,9,3,NYG,LV,2,1,37,1,0,(9:03) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 47 FOR 10 YARDS (24-M.PETERS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,357,0,0
2023110509,2023-11-05,1,8,28,NYG,LV,1,10,47,0,0,(8:28) 8-D.JONES PASS INCOMPLETE DEEP RIGHT TO 86-D.SLAYTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,392,0,0
2023110509,2023-11-05,1,8,22,NYG,LV,2,10,47,0,0,(8:22) 26-S.BARKLEY LEFT TACKLE TO LV 45 FOR 8 YARDS (15-J.SMITH).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,398,0,0
2023110509,2023-11-05,1,7,41,NYG,LV,3,2,55,1,0,(7:41) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO LV 43 FOR 2 YARDS (39-N.HOBBS; 41-R.SPILLANE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,439,0,0
2023110509,2023-11-05,1,6,58,NYG,LV,1,10,57,0,0,(6:58) 8-D.JONES PASS INCOMPLETE DEEP LEFT TO 13-J.HYATT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,482,0,0
2023110509,2023-11-05,1,6,51,NYG,LV,2,10,57,0,0,(6:51) 26-S.BARKLEY UP THE MIDDLE TO LV 36 FOR 7 YARDS (20-I.POLA-MAO).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,489,0,0
2023110509,2023-11-05,1,6,11,NYG,LV,3,3,64,0,0,(6:11) (SHOTGUN) 31-M.BREIDA UP THE MIDDLE TO LV 34 FOR 2 YARDS (9-T.WILSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,529,0,0
2023110509,2023-11-05,1,5,41,NYG,LV,4,1,66,0,0,(5:41) 8-D.JONES UP THE MIDDLE TO LV 34 FOR NO GAIN (98-M.CROSBY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,559,0,0
2023110509,2023-11-05,1,5,34,LV,NYG,1,10,34,0,0,(5:34) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER PUSHED OB AT LV 38 FOR 4 YARDS (44-N.MCCLOUD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,566,0,0
2023110509,2023-11-05,1,5,34,LV,NYG,0,0,100,1,0,TIMEOUT AT 05:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,566,0,0
2023110509,2023-11-05,1,5,5,LV,NYG,2,6,38,0,0,(5:05) 8-J.JACOBS UP THE MIDDLE TO LV 40 FOR 2 YARDS (58-B.OKEREKE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,595,0,0
2023110509,2023-11-05,1,4,23,LV,NYG,3,4,40,0,0,(4:23) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 16-J.MEYERS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,637,0,0
2023110509,2023-11-05,1,4,19,LV,NYG,4,9,35,0,0,"(4:19) 6-A.COLE PUNTS 65 YARDS TO END ZONE, CENTER-50-J.BOBENMOYER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,641,0,0
2023110509,2023-11-05,1,4,11,NYG,LV,1,10,20,0,0,(4:11) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 26-S.BARKLEY PUSHED OB AT NYG 25 FOR 5 YARDS (39-N.HOBBS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,649,0,0
2023110509,2023-11-05,1,4,11,LV,NYG,0,0,100,1,0,TIMEOUT AT 04:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,649,0,0
2023110509,2023-11-05,1,3,42,NYG,LV,2,5,25,1,0,(3:42) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 86-D.SLAYTON PUSHED OB AT NYG 31 FOR 6 YARDS (1-M.EPPS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,678,0,0
2023110509,2023-11-05,1,3,3,NYG,LV,1,10,31,0,0,(3:03) 8-D.JONES PASS INCOMPLETE DEEP LEFT TO 13-J.HYATT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,717,0,0
2023110509,2023-11-05,1,2,57,NYG,LV,2,10,31,0,0,(2:57) 26-S.BARKLEY LEFT GUARD TO NYG 36 FOR 5 YARDS (56-A.BURNEY; 98-M.CROSBY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OWN,0,,0,,0,723,0,0
2023110509,2023-11-05,1,2,17,NYG,LV,3,5,36,1,0,(2:17) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 0-P.CAMPBELL TO NYG 41 FOR 5 YARDS (51-M.KOONCE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,763,0,0
2023110509,2023-11-05,1,1,33,NYG,LV,1,10,41,0,0,(1:33) 26-S.BARKLEY LEFT END PUSHED OB AT 50 FOR 9 YARDS (0-J.BENNETT).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,807,0,0
2023110509,2023-11-05,1,1,1,NYG,LV,2,1,100,1,0,(1:01) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO LV 47 FOR 3 YARDS (15-J.SMITH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,839,0,0
2023110509,2023-11-05,1,0,23,NYG,LV,1,10,53,0,0,(:23) 8-D.JONES SACKED AT NYG 46 FOR -7 YARDS (98-M.CROSBY).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,877,0,0
2023110509,2023-11-05,1,0,0,NYG,LV,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110509,2023-11-05,2,15,0,NYG,LV,2,17,46,0,0,(15:00) (SHOTGUN) 8-D.JONES SACKED AT NYG 36 FOR -10 YARDS (51-M.KOONCE). NYG-8-D.JONES WAS INJURED DURING THE PLAY.,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,900,0,0
2023110509,2023-11-05,2,14,31,NYG,LV,3,27,36,0,0,(14:31) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 82-D.BELLINGER RAN OB AT NYG 47 FOR 11 YARDS (41-R.SPILLANE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,929,0,0
2023110509,2023-11-05,2,13,59,NYG,LV,4,16,47,0,0,"(13:59) 6-J.GILLAN PUNTS 43 YARDS TO LV 10, CENTER-59-C.KREITER, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,961,0,0
2023110509,2023-11-05,2,13,52,LV,NYG,0,0,100,1,0,TIMEOUT AT 13:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,968,0,0
2023110509,2023-11-05,2,13,52,LV,NYG,1,10,10,1,0,(13:52) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 81-A.HOOPER TO LV 20 FOR 10 YARDS (29-X.MCKINNEY).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,968,0,0
2023110509,2023-11-05,2,13,18,LV,NYG,1,10,20,0,0,(13:18) 8-J.JACOBS UP THE MIDDLE TO LV 23 FOR 3 YARDS (5-K.THIBODEAUX).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1002,0,0
2023110509,2023-11-05,2,12,57,LV,NYG,2,7,23,0,0,"(12:57) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 11-T.TUCKER TO LV 25 FOR 2 YARDS (27-J.PINNOCK).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1023,0,0
2023110509,2023-11-05,2,12,10,LV,NYG,3,5,25,0,0,(12:10) (SHOTGUN) 22-A.ABDULLAH UP THE MIDDLE TO LV 28 FOR 3 YARDS (97-D.LAWRENCE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1070,0,0
2023110509,2023-11-05,2,11,28,LV,NYG,4,2,28,0,0,"(11:28) 6-A.COLE PUNTS 69 YARDS TO NYG 3, CENTER-50-J.BOBENMOYER. 80-G.OLSZEWSKI PUSHED OB AT NYG 20 FOR 17 YARDS (51-M.KOONCE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1112,0,0
2023110509,2023-11-05,2,11,17,LV,NYG,0,0,100,1,0,TIMEOUT AT 11:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1123,0,0
2023110509,2023-11-05,2,11,17,NYG,LV,1,10,20,0,0,(11:17) 15-T.DEVITO SCRAMBLES LEFT END TO NYG 24 FOR 4 YARDS (98-M.CROSBY).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1123,0,0
2023110509,2023-11-05,2,10,34,NYG,LV,2,6,24,0,0,(10:34) 26-S.BARKLEY LEFT TACKLE TO NYG 22 FOR -2 YARDS (95-J.JENKINS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OWN,0,,0,,0,1166,0,0
2023110509,2023-11-05,2,9,50,NYG,LV,3,8,22,0,0,(9:50) (SHOTGUN) 15-T.DEVITO SCRAMBLES UP THE MIDDLE TO NYG 27 FOR 5 YARDS (41-R.SPILLANE).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1210,0,0
2023110509,2023-11-05,2,9,17,NYG,LV,4,3,27,0,0,"(9:17) 6-J.GILLAN PUNTS 38 YARDS TO LV 35, CENTER-59-C.KREITER, DOWNED BY NYG-47-C.BROWN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1243,0,0
2023110509,2023-11-05,2,9,8,LV,NYG,0,0,100,1,0,TIMEOUT AT 09:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1252,0,0
2023110509,2023-11-05,2,9,8,LV,NYG,1,10,35,0,0,(9:08) 8-J.JACOBS RIGHT TACKLE TO LV 37 FOR 2 YARDS (97-D.LAWRENCE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OWN,0,,0,,0,1252,0,0
2023110509,2023-11-05,2,8,30,LV,NYG,2,8,37,0,0,(8:30) 8-J.JACOBS RIGHT TACKLE TO LV 43 FOR 6 YARDS (24-D.BELTON; 29-X.MCKINNEY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,1290,0,0
2023110509,2023-11-05,2,7,45,LV,NYG,3,2,43,1,0,(7:45) (SHOTGUN) 8-J.JACOBS RIGHT TACKLE TO NYG 48 FOR 9 YARDS (19-I.SIMMONS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,1335,0,0
2023110509,2023-11-05,2,7,16,LV,NYG,1,10,52,1,0,"(7:16) (NO HUDDLE, SHOTGUN) 8-J.JACOBS RIGHT END RAN OB AT NYG 33 FOR 15 YARDS (29-X.MCKINNEY).",0,2023,15,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,1364,0,0
2023110509,2023-11-05,2,6,52,LV,NYG,1,10,67,0,0,"(6:52) (NO HUDDLE, SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO NYG 34 FOR -1 YARDS (41-M.MCFADDEN).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1388,0,0
2023110509,2023-11-05,2,6,22,LV,NYG,2,11,66,1,0,(6:22) (SHOTGUN) 4-A.O'CONNELL PASS SHORT MIDDLE TO 13-H.RENFROW TO NYG 15 FOR 19 YARDS (29-X.MCKINNEY).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1418,0,0
2023110509,2023-11-05,2,6,22,LV,NYG,0,0,100,1,0,TIMEOUT #1 BY LV AT 06:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1418,0,0
2023110509,2023-11-05,2,5,40,LV,NYG,1,10,85,1,0,(5:40) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 13-H.RENFROW TO NYG 2 FOR 13 YARDS (28-C.FLOTT).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1460,0,0
2023110509,2023-11-05,2,5,11,LV,NYG,1,2,98,1,0,"(5:11) (NO HUDDLE) 8-J.JACOBS UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,1489,0,0
2023110509,2023-11-05,2,5,6,NYG,LV,1,10,25,0,0,"(5:06) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 26 FOR 1 YARD (9-T.WILSON, 1-M.EPPS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1494,0,0
2023110509,2023-11-05,2,5,6,LV,NYG,0,0,100,1,0,TIMEOUT AT 05:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1494,0,0
2023110509,2023-11-05,2,5,6,LV,NYG,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1494,0,0
2023110509,2023-11-05,2,5,6,NYG,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1494,0,0
2023110509,2023-11-05,2,4,25,NYG,LV,2,9,26,1,0,(4:25) 26-S.BARKLEY LEFT END PUSHED OB AT LV 48 FOR 26 YARDS (25-T.MOEHRIG).,0,2023,26,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,1535,0,0
2023110509,2023-11-05,2,3,53,NYG,LV,1,10,52,1,0,(3:53) 15-T.DEVITO PASS DEEP MIDDLE INTENDED FOR 13-J.HYATT INTERCEPTED BY 21-A.ROBERTSON AT LV 0. 21-A.ROBERTSON TO LV 40 FOR 40 YARDS (67-J.PUGH).,0,2023,40,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,48,OPP,0,,0,,0,1567,0,0
2023110509,2023-11-05,2,3,36,LV,NYG,0,0,100,1,0,TIMEOUT AT 03:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1584,0,0
2023110509,2023-11-05,2,3,36,LV,NYG,1,10,40,1,0,(3:36) 4-A.O'CONNELL PASS DEEP RIGHT TO 11-T.TUCKER TO NYG 10 FOR 50 YARDS (25-D.BANKS).,0,2023,50,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1584,0,0
2023110509,2023-11-05,2,2,51,LV,NYG,1,10,90,0,0,(2:51) 8-J.JACOBS UP THE MIDDLE TO NYG 8 FOR 2 YARDS (58-B.OKEREKE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,1629,0,0
2023110509,2023-11-05,2,2,15,LV,NYG,2,8,92,0,0,(2:15) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER PUSHED OB AT NYG 1 FOR 7 YARDS (29-X.MCKINNEY).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,1665,0,0
2023110509,2023-11-05,2,2,0,LV,NYG,3,1,99,1,0,"(2:00) 71-J.HERRON AND 54-N.MUTI REPORTED IN AS ELIGIBLE.  8-J.JACOBS RIGHT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1680,0,0
2023110509,2023-11-05,2,2,0,LV,NYG,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023110509,2023-11-05,2,1,57,NYG,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1683,0,0
2023110509,2023-11-05,2,1,57,LV,NYG,0,0,100,1,0,TIMEOUT AT 01:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1683,0,0
2023110509,2023-11-05,2,1,57,LV,NYG,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1683,0,0
2023110509,2023-11-05,2,1,57,NYG,LV,1,10,25,1,0,(1:57) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT INTENDED FOR 86-D.SLAYTON INTERCEPTED BY 39-N.HOBBS (24-M.PETERS) AT NYG 35. 39-N.HOBBS TO NYG 25 FOR 10 YARDS (82-D.BELLINGER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,1683,0,0
