GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,MIA
2023110500,2023-11-05,1,6,38,MIA,KC,1,10,18,0,0,(6:38) 31-R.MOSTERT LEFT END TO MIA 24 FOR 6 YARDS (51-M.DANNA; 22-T.MCDUFFIE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OWN,0,,0,,0,502,0,0
2023110500,2023-11-05,1,6,38,KC,MIA,0,0,100,1,0,TIMEOUT AT 06:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,502,0,0
2023110500,2023-11-05,1,5,59,MIA,KC,2,4,24,1,0,(5:59) 17-J.WADDLE LEFT END PUSHED OB AT MIA 36 FOR 12 YARDS (6-B.COOK).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,541,0,0
2023110500,2023-11-05,1,5,20,MIA,KC,1,10,36,0,0,"(5:20) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO MIA 42 FOR 6 YARDS (6-B.COOK). PENALTY ON KC-38-L.SNEED, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT MIA 36 - NO PLAY.",0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,36,OWN,1,KC,1,DEFENSIVE HOLDING,5,580,0,0
2023110500,2023-11-05,1,4,45,MIA,KC,1,10,41,1,0,(4:45) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL TO KC 42 FOR 17 YARDS (23-D.TRANQUILL).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,615,0,0
2023110500,2023-11-05,1,4,2,MIA,KC,1,10,58,0,0,(4:02) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 11-C.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,658,0,0
2023110500,2023-11-05,1,3,59,MIA,KC,2,10,58,0,0,(3:59) (SHOTGUN) 31-R.MOSTERT RIGHT END TO KC 42 FOR NO GAIN (38-L.SNEED; 54-L.CHENAL).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,661,0,0
2023110500,2023-11-05,1,3,20,MIA,KC,3,10,58,0,0,"(3:20) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 17-J.WADDLE TO KC 25 FOR 17 YARDS (20-J.REID; 35-JA.WATSON). PENALTY ON MIA-11-C.WILSON, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT KC 42 - NO PLAY.",0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,1,MIA,1,ILLEGAL SHIFT,5,700,0,0
2023110500,2023-11-05,1,2,51,MIA,KC,3,15,53,0,0,(2:51) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 26-S.AHMED TO KC 44 FOR 3 YARDS (23-D.TRANQUILL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,729,0,0
2023110500,2023-11-05,1,2,10,MIA,KC,4,12,56,0,0,"(2:10) 16-J.BAILEY PUNTS 35 YARDS TO KC 9, CENTER-44-B.FERGUSON, FAIR CATCH BY 12-M.HARDMAN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,770,0,0
