GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,TEN
2023110200,2023-11-02,1,5,45,TEN,PIT,1,10,78,0,0,(5:45) (SHOTGUN) 8-W.LEVIS PASS SHORT LEFT TO 22-D.HENRY TO PIT 23 FOR -1 YARDS (50-E.ROBERTS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,9,555,0,0
2023110200,2023-11-02,1,5,7,TEN,PIT,2,11,77,0,0,(5:07) (SHOTGUN) DIRECT SNAP TO 22-D.HENRY.  32-T.SPEARS UP THE MIDDLE TO PIT 20 FOR 3 YARDS (97-C.HEYWARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,9,593,0,0
2023110200,2023-11-02,1,4,22,TEN,PIT,3,8,80,0,0,"(4:22) (SHOTGUN) 8-W.LEVIS SACKED AT PIT 26 FOR -6 YARDS (56-A.HIGHSMITH). PENALTY ON PIT-24-J.PORTER, DEFENSIVE OFFSIDE, DECLINED. PENALTY ON PIT-24-J.PORTER, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT PIT 20 - NO PLAY.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,20,OPP,0,PIT,1,DEFENSIVE OFFSIDE,0,9,638,0,0
2023110200,2023-11-02,1,4,5,TEN,PIT,1,10,85,0,0,(4:05) 10-D.HOPKINS SCRAMBLES RIGHT END TO PIT 10 FOR 5 YARDS (99-L.OGUNJOBI).,0,2023,5,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,9,655,0,0
2023110200,2023-11-02,1,3,12,TEN,PIT,2,5,90,0,0,(3:12) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 22-D.HENRY [90-T.WATT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,9,708,0,0
2023110200,2023-11-02,1,3,9,TEN,PIT,3,5,90,0,0,"(3:09) (SHOTGUN) 8-W.LEVIS SACKED AT PIT 18 FOR -8 YARDS (90-T.WATT). PENALTY ON TEN-78-N.PETIT-FRERE, ILLEGAL USE OF HANDS, DECLINED.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,10,OPP,0,TEN,0,ILLEGAL USE OF HANDS,0,9,711,0,0
2023110200,2023-11-02,1,2,52,TEN,PIT,4,13,82,0,0,"(2:52) 6-N.FOLK 36 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,9,728,0,0
2023110200,2023-11-02,1,2,48,PIT,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,9,732,0,0
2023110200,2023-11-02,1,2,48,PIT,TEN,0,0,100,1,0,TIMEOUT AT 02:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,732,0,0
2023110200,2023-11-02,1,2,48,PIT,TEN,1,10,25,0,0,(2:48) 30-J.WARREN LEFT GUARD TO PIT 27 FOR 2 YARDS (2-A.AL-SHAAIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,9,732,0,0
