GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,CAR
2023110508,2023-11-05,3,7,40,CAR,IND,1,10,70,0,0,"(7:40) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO IND 23 FOR 7 YARDS (92-J.MARTIN, 39-D.BAKER).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,2240,0,0
2023110508,2023-11-05,3,7,4,CAR,IND,2,3,77,0,0,(7:04) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO IND 22 FOR 1 YARD (32-J.BLACKMON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,2276,0,0
2023110508,2023-11-05,3,6,41,CAR,IND,3,2,78,0,0,"(6:41) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO IND 21 FOR 1 YARD (32-J.BLACKMON, 50-S.OLUBI).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,2299,0,0
2023110508,2023-11-05,3,6,6,CAR,IND,4,1,79,1,0,(6:06) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 82-T.TREMBLE TO IND 10 FOR 11 YARDS (25-R.THOMAS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2334,0,0
2023110508,2023-11-05,3,5,24,CAR,IND,1,10,90,0,0,(5:24) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2376,0,0
2023110508,2023-11-05,3,5,20,CAR,IND,2,10,90,0,0,(5:20) (SHOTGUN) 30-C.HUBBARD RIGHT END TO IND 5 FOR 5 YARDS (32-J.BLACKMON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,2380,0,0
2023110508,2023-11-05,3,5,20,CAR,IND,0,0,100,1,0,TIMEOUT #1 BY CAR AT 05:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2380,0,0
2023110508,2023-11-05,3,4,41,CAR,IND,3,5,95,1,0,"(4:41) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 17-D.CHARK FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2419,0,0
2023110508,2023-11-05,3,4,34,IND,CAR,1,10,25,1,0,(4:34) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN PUSHED OB AT IND 39 FOR 14 YARDS (26-D.JACKSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2426,0,0
2023110508,2023-11-05,3,4,34,CAR,IND,0,0,100,1,0,TIMEOUT AT 04:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2426,0,0
2023110508,2023-11-05,3,4,34,CAR,IND,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2426,0,0
2023110508,2023-11-05,3,4,34,IND,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2426,0,0
2023110508,2023-11-05,3,3,58,IND,CAR,1,10,39,0,0,(3:58) 28-J.TAYLOR LEFT TACKLE TO IND 39 FOR NO GAIN (95-DER.BROWN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,2462,0,0
2023110508,2023-11-05,3,3,20,IND,CAR,2,10,39,1,0,(3:20) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 6-I.MCKENZIE TO 50 FOR 11 YARDS (25-X.WOODS; 27-A.COOK).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2500,0,0
2023110508,2023-11-05,3,2,43,IND,CAR,1,10,100,0,0,(2:43) 28-J.TAYLOR LEFT TACKLE TO 50 FOR NO GAIN (91-N.THURMAN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,2537,0,0
2023110508,2023-11-05,3,2,3,IND,CAR,2,10,100,0,0,(2:03) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2577,0,0
2023110508,2023-11-05,3,1,59,IND,CAR,3,10,100,0,0,(1:59) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2581,0,0
2023110508,2023-11-05,3,1,55,IND,CAR,4,10,100,0,0,"(1:55) 8-R.SANCHEZ PUNTS 39 YARDS TO CAR 11, CENTER-46-L.RHODES, FAIR CATCH BY 11-I.SMITH-MARSETTE. PENALTY ON CAR-54-K.GRUGIER-HILL, TRIPPING, 5 YARDS, ENFORCED AT CAR 11. PENALTY ON CAR-29-D.JAMISON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,0,CAR,0,TRIPPING,0,2585,0,0
2023110508,2023-11-05,3,1,48,CAR,IND,1,10,6,1,0,(1:48) (SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO CAR 17 FOR 11 YARDS (25-R.THOMAS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OWN,0,,0,,0,2592,0,0
2023110508,2023-11-05,3,1,10,CAR,IND,1,10,17,0,0,(1:10) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO CAR 20 FOR 3 YARDS (50-S.OLUBI).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,2630,0,0
2023110508,2023-11-05,3,0,31,CAR,IND,2,7,20,0,0,(:31) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN TO CAR 26 FOR 6 YARDS (40-J.JONES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2669,0,0
2023110508,2023-11-05,3,0,2,CAR,IND,3,1,26,0,0,"(:02) PENALTY ON CAR-72-T.MOTON, FALSE START, 5 YARDS, ENFORCED AT CAR 26 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,CAR,1,FALSE START,5,2698,0,0
2023110508,2023-11-05,4,15,0,CAR,IND,3,11,16,1,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS DEEP RIGHT TO 81-H.HURST PUSHED OB AT IND 36 FOR 48 YARDS (25-R.THOMAS).,0,2023,48,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2700,0,0
2023110508,2023-11-05,3,0,0,CAR,IND,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023110508,2023-11-05,4,15,0,CAR,IND,3,6,21,0,0,"(15:00) (SHOTGUN) PENALTY ON CAR-19-A.THIELEN, FALSE START, 5 YARDS, ENFORCED AT CAR 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,CAR,1,FALSE START,5,2700,0,0
2023110508,2023-11-05,4,14,29,CAR,IND,1,10,64,0,0,"(14:29) (NO HUDDLE, SHOTGUN) 6-M.SANDERS RIGHT GUARD TO IND 34 FOR 2 YARDS (53-S.LEONARD).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,2731,0,0
2023110508,2023-11-05,4,13,52,CAR,IND,2,8,66,1,0,"(13:52) 9-B.YOUNG PASS SHORT LEFT INTENDED FOR 6-M.SANDERS INTERCEPTED BY 23-K.MOORE AT IND 34. 23-K.MOORE FOR 66 YARDS, TOUCHDOWN.",0,2023,66,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,1,0,0,0,0,,34,OPP,0,,0,,0,2768,0,0
2023110508,2023-11-05,4,13,40,CAR,IND,0,0,15,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2780,0,0
2023110508,2023-11-05,4,13,40,CAR,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2780,0,0
2023110508,2023-11-05,4,13,40,CAR,IND,0,0,100,1,0,TIMEOUT AT 13:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2780,0,0
2023110508,2023-11-05,4,13,40,CAR,IND,1,10,25,0,0,(13:40) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 6-M.SANDERS PUSHED OB AT CAR 28 FOR 3 YARDS (40-J.JONES) [54-D.ODEYINGBO].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2780,0,0
2023110508,2023-11-05,4,13,5,CAR,IND,2,7,28,0,0,(13:05) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 17-D.CHARK TO CAR 32 FOR 4 YARDS (39-D.BAKER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2815,0,0
2023110508,2023-11-05,4,12,27,CAR,IND,3,3,32,1,0,(12:27) (SHOTGUN) 9-B.YOUNG SCRAMBLES UP THE MIDDLE TO CAR 38 FOR 6 YARDS (23-K.MOORE).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2853,0,0
2023110508,2023-11-05,4,11,52,CAR,IND,1,10,38,0,0,"(11:52) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD TO CAR 39 FOR 1 YARD (50-S.OLUBI, 23-K.MOORE).",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2888,0,0
2023110508,2023-11-05,4,11,11,CAR,IND,2,9,39,0,0,(11:11) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 81-H.HURST (99-D.BUCKNER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2929,0,0
2023110508,2023-11-05,4,11,7,CAR,IND,3,9,39,0,0,(11:07) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD PUSHED OB AT CAR 43 FOR 4 YARDS (40-J.JONES).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2933,0,0
2023110508,2023-11-05,4,10,17,CAR,IND,4,5,43,1,0,(10:17) (SHOTGUN) 9-B.YOUNG SCRAMBLES UP THE MIDDLE TO IND 44 FOR 13 YARDS (45-E.SPEED).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2983,0,0
2023110508,2023-11-05,4,9,43,CAR,IND,1,10,56,0,0,"(9:43) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 84-S.SULLIVAN TO IND 35 FOR 9 YARDS. PENALTY ON IND-92-J.MARTIN, DEFENSIVE OFFSIDE, DECLINED.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OPP,0,IND,0,DEFENSIVE OFFSIDE,0,3017,0,0
2023110508,2023-11-05,4,9,32,CAR,IND,2,1,65,0,0,(9:32) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3028,0,0
2023110508,2023-11-05,4,9,28,CAR,IND,3,1,65,1,0,"(9:28) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO IND 34 FOR 1 YARD (99-D.BUCKNER, 52-S.EBUKAM).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,3032,0,0
2023110508,2023-11-05,4,8,58,CAR,IND,1,10,66,0,0,"(8:58) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 30-C.HUBBARD.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3062,0,0
