GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,1,1,3,BUF,MIA,2,5,62,0,0,(1:03) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 86-D.KINCAID [94-C.WILKINS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,837,0,0,18
2024010713,2024-01-07,1,1,0,BUF,MIA,3,5,62,0,0,(1:00) (SHOTGUN) 17-J.ALLEN UP THE MIDDLE TO MIA 35 FOR 3 YARDS (94-C.WILKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,840,0,0,18
2024010713,2024-01-07,1,0,22,BUF,MIA,4,2,65,0,0,(:22) (SHOTGUN) 17-J.ALLEN PASS DEEP MIDDLE INTENDED FOR 13-G.DAVIS INTERCEPTED BY 21-D.ELLIOTT [92-Z.SIELER] AT MIA -7. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,35,OPP,0,,0,,0,878,0,0,18
2024010713,2024-01-07,2,8,51,BUF,MIA,1,10,25,1,0,(8:51) 17-J.ALLEN PASS DEEP RIGHT TO 88-D.KNOX PUSHED OB AT BUF 42 FOR 17 YARDS (29-B.JONES).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1269,0,0,18
2024010713,2024-01-07,2,8,51,BUF,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1269,0,0,18
2024010713,2024-01-07,2,8,13,BUF,MIA,1,10,42,0,0,"(8:13) (SHOTGUN) PENALTY ON BUF-88-D.KNOX, FALSE START, 5 YARDS, ENFORCED AT BUF 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,BUF,1,FALSE START,5,1307,0,0,18
2024010713,2024-01-07,2,7,49,BUF,MIA,1,15,37,0,0,(7:49) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO BUF 44 FOR 7 YARDS (55-J.BAKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1331,0,0,18
2024010713,2024-01-07,2,7,12,BUF,MIA,2,8,44,1,0,(7:12) (SHOTGUN) 17-J.ALLEN SCRAMBLES UP THE MIDDLE PUSHED OB AT MIA 46 FOR 10 YARDS (21-D.ELLIOTT).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1368,0,0,18
2024010713,2024-01-07,2,6,37,BUF,MIA,1,10,54,0,0,(6:37) 4-J.COOK LEFT GUARD TO MIA 43 FOR 3 YARDS (29-B.JONES; 55-J.BAKER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,1403,0,0,18
2024010713,2024-01-07,2,5,56,BUF,MIA,2,7,57,1,0,(5:56) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 14-S.DIGGS TO MIA 7 FOR 36 YARDS (33-E.APPLE) [53-C.GOODE].,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1444,0,0,18
