GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,WAS,DAL,Week
2024010707,2024-01-07,1,5,48,DAL,WAS,2,5,74,0,0,(5:48) 20-T.POLLARD LEFT END TO WAS 23 FOR 3 YARDS (92-A.ANDERSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,552,0,0,18
2024010707,2024-01-07,1,5,18,DAL,WAS,3,2,77,0,0,(5:18) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 3-B.COOKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,582,0,0,18
2024010707,2024-01-07,1,5,13,DAL,WAS,4,2,77,1,0,"(5:13) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO WAS 15 FOR 8 YARDS (32-T.BURGESS, 48-S.CHANDLER).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,587,0,0,18
2024010707,2024-01-07,1,4,49,DAL,WAS,1,10,85,0,0,(4:49) (NO HUDDLE) 20-T.POLLARD LEFT TACKLE TO WAS 15 FOR NO GAIN (56-J.HARRIS).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,611,0,0,18
2024010707,2024-01-07,1,4,17,DAL,WAS,2,10,85,0,0,(4:17) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 13-M.GALLUP.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,643,0,0,18
2024010707,2024-01-07,1,4,13,DAL,WAS,3,10,85,0,0,(4:13) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO WAS 14 FOR 1 YARD (20-J.MARTIN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,647,0,0,18
2024010707,2024-01-07,1,3,33,DAL,WAS,4,9,86,0,0,"(3:33) 17-B.AUBREY 32 YARD FIELD GOAL IS BLOCKED (59-J.PRYOR), CENTER-44-T.SIEG, HOLDER-5-B.ANGER, RECOVERED BY WAS-0-J.WHITTAKER AT WAS 29. 0-J.WHITTAKER PUSHED OB AT DAL 20 FOR 51 YARDS (99-C.GOLSTON).",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,687,0,0,18
2024010707,2024-01-07,2,14,57,DAL,WAS,1,10,25,0,0,(14:57) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO DAL 30 FOR 5 YARDS (55-K.HENRY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,903,0,0,18
2024010707,2024-01-07,2,14,57,DAL,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,903,0,0,18
2024010707,2024-01-07,2,14,26,DAL,WAS,2,5,30,1,0,(14:26) (SHOTGUN) 20-T.POLLARD LEFT TACKLE TO DAL 35 FOR 5 YARDS (20-J.MARTIN; 92-A.ANDERSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,934,0,0,18
2024010707,2024-01-07,2,13,54,DAL,WAS,1,10,35,0,0,(13:54) (SHOTGUN) 88-C.LAMB RIGHT END TO DAL 42 FOR 7 YARDS (20-J.MARTIN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,966,0,0,18
2024010707,2024-01-07,2,13,19,DAL,WAS,2,3,42,1,0,(13:19) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO DAL 46 FOR 4 YARDS (32-T.BURGESS).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1001,0,0,18
2024010707,2024-01-07,2,12,41,DAL,WAS,1,10,46,1,0,(12:41) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON PUSHED OB AT WAS 43 FOR 11 YARDS (32-T.BURGESS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1039,0,0,18
2024010707,2024-01-07,2,12,10,DAL,WAS,1,10,57,0,0,(12:10) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO WAS 39 FOR 4 YARDS (57-C.BARTON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1070,0,0,18
2024010707,2024-01-07,2,11,36,DAL,WAS,2,6,61,1,0,(11:36) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE INTENDED FOR 13-M.GALLUP INTERCEPTED BY 20-J.MARTIN (56-J.HARRIS) AT WAS 38. 20-J.MARTIN TO WAS 45 FOR 7 YARDS (63-T.BIADASZ).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,39,OPP,0,,0,,0,1104,0,0,18
2024010707,2024-01-07,2,7,4,DAL,WAS,0,0,65,1,0,6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO DAL 0. 9-K.TURPIN TO DAL 29 FOR 29 YARDS (6-J.SLYE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1376,0,0,18
2024010707,2024-01-07,2,6,58,DAL,WAS,1,10,29,0,0,"(6:58) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DAL 37 FOR 8 YARDS (13-E.FORBES). PENALTY ON WAS-57-C.BARTON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DAL 37.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OWN,1,WAS,0,UNNECESSARY ROUGHNESS,15,1382,0,0,18
2024010707,2024-01-07,2,6,46,DAL,WAS,1,10,52,1,0,(6:46) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO WAS 36 FOR 12 YARDS (47-K.HUDSON; 51-D.MAYO).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1394,0,0,18
2024010707,2024-01-07,2,6,8,DAL,WAS,1,10,64,0,0,(6:08) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO WAS 27 FOR 9 YARDS (48-S.CHANDLER).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,1432,0,0,18
2024010707,2024-01-07,2,5,35,DAL,WAS,2,1,73,1,0,(5:35) 23-R.DOWDLE LEFT TACKLE TO WAS 22 FOR 5 YARDS (94-D.PAYNE). WAS-47-K.HUDSON WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,1465,0,0,18
2024010707,2024-01-07,2,5,15,DAL,WAS,0,0,100,1,0,TIMEOUT AT 05:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1485,0,0,18
2024010707,2024-01-07,2,5,9,DAL,WAS,1,10,78,0,0,(5:09) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO WAS 13 FOR 9 YARDS (57-C.BARTON; 94-D.PAYNE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OPP,0,,0,,0,1491,0,0,18
2024010707,2024-01-07,2,4,34,DAL,WAS,2,1,87,1,0,(4:34) 20-T.POLLARD LEFT END TO WAS 1 FOR 12 YARDS (20-J.MARTIN). WAS-20-J.MARTIN WAS INJURED DURING THE PLAY. HE IS OUT.  WAS 20 - MARTIN ANKLE INJURY,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,1526,0,0,18
2024010707,2024-01-07,2,4,15,DAL,WAS,1,1,99,1,0,"(4:15) 71-C.EDOGA REPORTED IN AS ELIGIBLE.  20-T.POLLARD RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,1545,0,0,18
2024010707,2024-01-07,2,4,12,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1548,0,0,18
2024010707,2024-01-07,2,1,40,DAL,WAS,1,10,35,0,0,(1:40) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 23-R.DOWDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1700,0,0,18
2024010707,2024-01-07,2,1,37,DAL,WAS,2,10,35,1,0,(1:37) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 23-R.DOWDLE TO WAS 33 FOR 32 YARDS (25-B.ST-JUSTE).,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1703,0,0,18
2024010707,2024-01-07,2,1,6,DAL,WAS,1,10,67,1,0,"(1:06) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB PUSHED OB AT WAS 18 FOR 15 YARDS (13-E.FORBES).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1734,0,0,18
2024010707,2024-01-07,2,1,0,DAL,WAS,1,10,82,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO WAS 12 FOR 6 YARDS (47-K.HUDSON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1740,0,0,18
2024010707,2024-01-07,2,0,34,DAL,WAS,2,4,88,1,0,"(:34) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 3-B.COOKS TO WAS 4 FOR 8 YARDS (47-K.HUDSON).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1766,0,0,18
2024010707,2024-01-07,2,0,29,DAL,WAS,0,0,100,1,0,TIMEOUT #2 BY DAL AT 00:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1771,0,0,18
2024010707,2024-01-07,2,0,29,DAL,WAS,1,4,96,1,0,"(:29) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1771,0,0,18
2024010707,2024-01-07,2,0,23,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1777,0,0,18
2024010707,2024-01-07,3,15,0,DAL,WAS,1,10,25,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB PUSHED OB AT DAL 37 FOR 12 YARDS (36-K.KELLY).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0,18
2024010707,2024-01-07,3,15,0,DAL,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010707,2024-01-07,3,14,23,DAL,WAS,1,10,37,0,0,(14:23) (NO HUDDLE) 20-T.POLLARD RIGHT TACKLE TO DAL 41 FOR 4 YARDS (94-D.PAYNE; 47-K.HUDSON).,0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,1837,0,0,18
2024010707,2024-01-07,3,13,49,DAL,WAS,2,6,41,1,0,(13:49) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 48 FOR 7 YARDS (47-K.HUDSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1871,0,0,18
2024010707,2024-01-07,3,13,11,DAL,WAS,1,10,48,0,0,(13:11) (SHOTGUN) 23-R.DOWDLE LEFT TACKLE TO DAL 46 FOR -2 YARDS (47-K.HUDSON).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,1909,0,0,18
2024010707,2024-01-07,3,12,40,DAL,WAS,2,12,46,0,0,(12:40) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 23-R.DOWDLE TO WAS 47 FOR 7 YARDS (57-C.BARTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1940,0,0,18
2024010707,2024-01-07,3,12,2,DAL,WAS,3,5,53,1,0,(12:02) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO WAS 37 FOR 10 YARDS (25-B.ST-JUSTE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1978,0,0,18
2024010707,2024-01-07,3,11,27,DAL,WAS,1,10,63,0,0,(11:27) 20-T.POLLARD LEFT TACKLE TO WAS 31 FOR 6 YARDS (47-K.HUDSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,2013,0,0,18
2024010707,2024-01-07,3,10,54,DAL,WAS,2,4,69,0,0,(10:54) 20-T.POLLARD UP THE MIDDLE TO WAS 32 FOR -1 YARDS (47-K.HUDSON).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2046,0,0,18
2024010707,2024-01-07,3,10,20,DAL,WAS,3,5,68,1,0,(10:20) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO WAS 25 FOR 7 YARDS (25-B.ST-JUSTE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2080,0,0,18
2024010707,2024-01-07,3,9,43,DAL,WAS,1,10,75,1,0,(9:43) 23-R.DOWDLE LEFT END TO WAS 5 FOR 20 YARDS (36-K.KELLY).,0,2023,20,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,2117,0,0,18
2024010707,2024-01-07,3,9,17,DAL,WAS,1,5,95,0,0,"(9:17) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO WAS 6 FOR -1 YARDS (36-K.KELLY).",0,2023,-1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2143,0,0,18
2024010707,2024-01-07,3,8,37,DAL,WAS,2,6,94,1,0,"(8:37) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2183,0,0,18
2024010707,2024-01-07,3,8,28,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2192,0,0,18
2024010707,2024-01-07,3,6,0,DAL,WAS,1,9,91,0,0,"(6:00) 20-T.POLLARD LEFT END PUSHED OB AT WAS 6 FOR 3 YARDS (48-S.CHANDLER). PENALTY ON DAL-87-J.FERGUSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 9 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,9,OPP,1,DAL,1,OFFENSIVE HOLDING,10,2340,0,0,18
2024010707,2024-01-07,3,5,51,DAL,WAS,1,19,81,0,0,(5:51) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO WAS 3 FOR 16 YARDS (32-T.BURGESS).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2349,0,0,18
2024010707,2024-01-07,3,5,21,DAL,WAS,2,3,97,0,0,"(5:21) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END PUSHED OB AT WAS 2 FOR 1 YARD (57-C.BARTON). PENALTY ON DAL-67-B.HOFFMAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 3 - NO PLAY.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,3,OPP,1,DAL,1,OFFENSIVE HOLDING,10,2379,0,0,18
2024010707,2024-01-07,3,4,56,DAL,WAS,2,13,87,0,0,(4:56) (SHOTGUN) 23-R.DOWDLE LEFT END PUSHED OB AT WAS 5 FOR 8 YARDS (57-C.BARTON).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,2404,0,0,18
2024010707,2024-01-07,3,4,11,DAL,WAS,3,5,95,1,0,"(4:11) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2449,0,0,18
2024010707,2024-01-07,3,4,6,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2454,0,0,18
2024010707,2024-01-07,3,1,0,DAL,WAS,1,10,8,0,0,(1:00) 20-T.POLLARD UP THE MIDDLE TO DAL 12 FOR 4 YARDS (32-T.BURGESS; 57-C.BARTON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,2640,0,0,18
2024010707,2024-01-07,3,0,20,DAL,WAS,2,6,12,0,0,(:20) 20-T.POLLARD RIGHT TACKLE TO DAL 16 FOR 4 YARDS (91-J.RIDGEWAY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OWN,0,,0,,0,2680,0,0,18
2024010707,2024-01-07,4,15,0,DAL,WAS,3,2,16,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 3-B.COOKS TO DAL 19 FOR 3 YARDS (36-K.KELLY).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2700,0,0,18
2024010707,2024-01-07,3,0,0,DAL,WAS,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0,18
2024010707,2024-01-07,4,14,23,DAL,WAS,1,10,19,0,0,(14:23) 20-T.POLLARD LEFT TACKLE TO DAL 19 FOR NO GAIN (92-A.ANDERSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OWN,0,,0,,0,2737,0,0,18
2024010707,2024-01-07,4,13,40,DAL,WAS,2,10,19,1,0,(13:40) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO DAL 34 FOR 15 YARDS (47-K.HUDSON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2780,0,0,18
2024010707,2024-01-07,4,13,1,DAL,WAS,1,10,34,0,0,(13:01) 23-R.DOWDLE RIGHT END TO DAL 40 FOR 6 YARDS (57-C.BARTON; 32-T.BURGESS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,2819,0,0,18
2024010707,2024-01-07,4,12,23,DAL,WAS,2,4,40,0,0,"(12:23) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 83-J.BROOKS. PENALTY ON WAS-13-E.FORBES, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DAL 40 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,40,OWN,1,WAS,1,UNNECESSARY ROUGHNESS,15,2857,0,0,18
