GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,CHI,Week
2023110900,2023-11-09,3,15,0,CAR,CHI,1,10,25,0,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 15-J.MINGO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0,10
2023110900,2023-11-09,3,14,54,CAR,CHI,2,10,25,0,0,"(14:54) (SHOTGUN) 6-M.SANDERS LEFT TACKLE TO CAR 26 FOR 1 YARD (97-A.BILLINGS, 53-T.EDWARDS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1806,0,0,10
2023110900,2023-11-09,3,14,10,CAR,CHI,3,9,26,0,0,(14:10) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT TO 86-M.STRACHAN (29-T.STEVENSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1850,0,0,10
2023110900,2023-11-09,3,14,4,CAR,CHI,4,14,21,0,0,"(14:04) 10-J.HEKKER PUNTS 52 YARDS TO CHI 27, CENTER-44-J.JANSEN, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1856,0,0,10
2023110900,2023-11-09,3,12,27,CAR,CHI,1,10,9,0,0,(12:27) (SHOTGUN) 6-M.SANDERS LEFT TACKLE TO CAR 3 FOR -6 YARDS (6-K.GORDON).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,9,OWN,0,,0,,0,1953,0,0,10
2023110900,2023-11-09,3,11,48,CAR,CHI,2,16,3,0,0,(11:48) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 3-R.BLACKSHEAR TO CAR 9 FOR 6 YARDS (33-J.JOHNSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,1992,0,0,10
2023110900,2023-11-09,3,11,11,CAR,CHI,3,10,9,0,0,(11:11) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 4 FOR -5 YARDS (91-Y.NGAKOUE).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,2029,0,0,10
2023110900,2023-11-09,3,10,37,CAR,CHI,4,15,4,0,0,"(10:37) 10-J.HEKKER PUNTS 41 YARDS TO CAR 45, CENTER-44-J.JANSEN. 15-T.TAYLOR TO CAR 38 FOR 7 YARDS (41-M.FARLEY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2063,0,0,10
2023110900,2023-11-09,3,6,33,CAR,CHI,1,10,25,0,0,(6:33) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2307,0,0,10
2023110900,2023-11-09,3,6,33,CAR,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2307,0,0,10
2023110900,2023-11-09,3,6,28,CAR,CHI,2,10,25,1,0,(6:28) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 88-T.MARSHALL TO CAR 36 FOR 11 YARDS (4-E.JACKSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2312,0,0,10
2023110900,2023-11-09,3,5,58,CAR,CHI,1,10,36,1,0,"(5:58) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO 50 FOR 14 YARDS (53-T.EDWARDS).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2342,0,0,10
2023110900,2023-11-09,3,5,30,CAR,CHI,1,10,100,0,0,"(5:30) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2370,0,0,10
2023110900,2023-11-09,3,5,23,CAR,CHI,2,10,100,0,0,"(5:23) (SHOTGUN) PENALTY ON CAR-79-I.EKWONU, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,CAR,1,FALSE START,5,2377,0,0,10
2023110900,2023-11-09,3,5,23,CAR,CHI,2,15,45,0,0,(5:23) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2377,0,0,10
2023110900,2023-11-09,3,5,19,CAR,CHI,3,15,45,0,0,(5:19) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 15-J.MINGO TO CHI 45 FOR 10 YARDS (4-E.JACKSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2381,0,0,10
2023110900,2023-11-09,3,4,33,CAR,CHI,4,5,55,0,0,"(4:33) 10-J.HEKKER PUNTS 34 YARDS TO CHI 11, CENTER-44-J.JANSEN, FAIR CATCH BY 15-T.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2427,0,0,10
2023110900,2023-11-09,3,0,48,CAR,CHI,1,10,60,0,0,"(:48) (SHOTGUN) 9-B.YOUNG SCRAMBLES RIGHT END TO CHI 39 FOR 1 YARD (99-G.DEXTER). PENALTY ON CAR-76-C.THROCKMORTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 40 - NO PLAY.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,40,OPP,1,CAR,1,OFFENSIVE HOLDING,10,2652,0,0,10
2023110900,2023-11-09,3,0,29,CAR,CHI,1,20,100,0,0,"(:29) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 30-C.HUBBARD TO CHI 44 FOR 6 YARDS (94-R.GREEN). PENALTY ON CAR-11-I.SMITH-MARSETTE, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,0,OPP,1,CAR,1,OFFENSIVE PASS INTERFERENCE,10,2671,0,0,10
2023110900,2023-11-09,3,0,3,CAR,CHI,1,30,40,0,0,"(:03) (SHOTGUN) 30-C.HUBBARD RIGHT TACKLE TO CAR 43 FOR 3 YARDS (93-JU.JONES, 57-J.SANBORN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0,2697,0,0,10
2023110900,2023-11-09,4,15,0,CAR,CHI,2,27,43,0,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 30-C.HUBBARD TO CHI 47 FOR 10 YARDS (9-J.BRISKER; 53-T.EDWARDS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2700,0,0,10
2023110900,2023-11-09,3,0,0,CAR,CHI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0,10
2023110900,2023-11-09,4,14,11,CAR,CHI,3,17,53,0,0,"(14:11) (SHOTGUN) PENALTY ON CHI-95-D.WALKER, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CHI 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OPP,1,CHI,1,NEUTRAL ZONE INFRACTION,5,2749,0,0,10
2023110900,2023-11-09,4,13,52,CAR,CHI,3,12,58,0,0,"(13:52) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 30-C.HUBBARD TO CHI 36 FOR 6 YARDS (93-JU.JONES, 53-T.EDWARDS).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2768,0,0,10
2023110900,2023-11-09,4,13,6,CAR,CHI,4,6,64,0,0,"(13:06) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 82-T.TREMBLE TO CHI 25 FOR 11 YARDS (6-K.GORDON). PENALTY ON CHI-33-J.JOHNSON, DEFENSIVE HOLDING, DECLINED. PENALTY ON CHI-29-T.STEVENSON, DEFENSIVE HOLDING, DECLINED.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,36,OPP,0,CHI,0,DEFENSIVE HOLDING,0,2814,0,0,10
2023110900,2023-11-09,4,12,43,CAR,CHI,1,10,75,0,0,(12:43) (SHOTGUN) 3-R.BLACKSHEAR RIGHT GUARD TO CHI 22 FOR 3 YARDS (91-Y.NGAKOUE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,2837,0,0,10
