GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,KC
2023100810,2023-10-08,1,4,2,KC,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,658,0,0
2023100810,2023-10-08,1,4,2,MIN,KC,0,0,100,1,0,TIMEOUT AT 04:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,658,0,0
2023100810,2023-10-08,1,3,27,KC,MIN,2,8,27,0,0,(3:27) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 33 FOR 6 YARDS (24-C.BYNUM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,5,693,0,0
2023100810,2023-10-08,1,2,48,KC,MIN,3,2,33,1,0,(2:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 19-K.TONEY TO KC 42 FOR 9 YARDS (44-J.METELLUS). MIN-21-A.EVANS WAS INJURED DURING THE PLAY.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,5,732,0,0
2023100810,2023-10-08,1,2,34,KC,MIN,0,0,100,1,0,TIMEOUT AT 02:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,746,0,0
2023100810,2023-10-08,1,2,27,KC,MIN,1,10,42,0,0,(2:27) 15-P.MAHOMES SACKED AT KC 35 FOR -7 YARDS (99-D.HUNTER).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,5,753,0,0
2023100810,2023-10-08,1,1,45,KC,MIN,2,17,35,1,0,(1:45) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 8-J.ROSS TO MIN 45 FOR 20 YARDS (5-M.BLACKMON).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,5,795,0,0
2023100810,2023-10-08,1,1,10,KC,MIN,1,10,55,0,0,"(1:10) 25-C.EDWARDS-HELAIRE LEFT TACKLE TO MIN 44 FOR 1 YARD (58-J.HICKS, 97-H.PHILLIPS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,5,830,0,0
2023100810,2023-10-08,1,0,31,KC,MIN,2,9,56,0,0,(:31) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO MIN 40 FOR 4 YARDS (7-B.MURPHY; 97-H.PHILLIPS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,5,869,0,0
2023100810,2023-10-08,2,15,0,KC,MIN,3,5,60,1,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 1-J.MCKINNON TO MIN 25 FOR 15 YARDS (22-H.SMITH).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,5,900,0,0
