GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,JAX
2023100800,2023-10-08,3,5,9,JAX,BUF,1,10,36,0,0,(5:09) 16-T.LAWRENCE SCRAMBLES LEFT END RAN OB AT JAX 39 FOR 3 YARDS (24-K.ELAM).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,5,2391,0,0
2023100800,2023-10-08,3,4,34,JAX,BUF,2,7,39,0,0,"(4:34) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 45 FOR 6 YARDS (25-T.DODSON, 43-T.BERNARD).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,5,2426,0,0
2023100800,2023-10-08,3,3,53,JAX,BUF,3,1,45,1,0,(3:53) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK TO BUF 48 FOR 7 YARDS (43-T.BERNARD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,5,2467,0,0
2023100800,2023-10-08,3,3,18,JAX,BUF,1,10,52,0,0,(3:18) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK RAN OB AT BUF 40 FOR 8 YARDS (39-C.LEWIS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,5,2502,0,0
2023100800,2023-10-08,3,2,47,JAX,BUF,2,2,60,0,0,(2:47) 16-T.LAWRENCE UP THE MIDDLE TO BUF 39 FOR 1 YARD (43-T.BERNARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,5,2533,0,0
2023100800,2023-10-08,3,2,9,JAX,BUF,3,1,61,1,0,"(2:09) 1-T.ETIENNE LEFT TACKLE TO BUF 38 FOR 1 YARD (43-T.BERNARD, 21-J.POYER).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,5,2571,0,0
2023100800,2023-10-08,3,1,37,JAX,BUF,1,10,62,0,0,(1:37) 39-J.AGNEW RIGHT END PUSHED OB AT BUF 37 FOR 1 YARD (7-TA.JOHNSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,5,2603,0,0
2023100800,2023-10-08,3,1,2,JAX,BUF,2,9,63,1,0,(1:02) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY RAN OB AT BUF 23 FOR 14 YARDS (24-K.ELAM).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,5,2638,0,0
2023100800,2023-10-08,3,0,30,JAX,BUF,1,10,77,0,0,"(:30) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO BUF 24 FOR -1 YARDS (91-E.OLIVER, 24-K.ELAM).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,5,2670,0,0
2023100800,2023-10-08,4,15,0,JAX,BUF,2,11,76,0,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 17-E.ENGRAM (57-A.EPENESA).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,5,2700,0,0
2023100800,2023-10-08,3,0,0,JAX,BUF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2700,0,0
2023100800,2023-10-08,4,14,58,JAX,BUF,3,11,76,0,0,"(14:58) (SHOTGUN) 16-T.LAWRENCE SACKED AT BUF 30 FOR -6 YARDS (91-E.OLIVER). FUMBLES (91-E.OLIVER) [91-E.OLIVER], TOUCHED AT BUF 29, RECOVERED BY BUF-25-T.DODSON AT BUF 32. FUMBLE FORCED BY BUF-59-K.JONATHAN.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,24,OPP,0,,0,,0,5,2702,0,0
2023100800,2023-10-08,4,14,49,BUF,JAX,1,10,32,1,0,(14:49) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO BUF 46 FOR 14 YARDS (5-A.CISCO) [96-A.GOTSIS].,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,5,2711,0,0
2023100800,2023-10-08,4,14,11,BUF,JAX,1,10,46,0,0,(14:11) (SHOTGUN) 22-D.HARRIS RIGHT GUARD TO JAX 49 FOR 5 YARDS (2-R.JENKINS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OWN,0,,0,,0,5,2749,0,0
2023100800,2023-10-08,4,13,29,BUF,JAX,2,5,51,0,0,"(13:29) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 85-Q.MORRIS. PENALTY ON BUF-73-D.DAWKINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 49 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,49,OPP,1,BUF,1,OFFENSIVE HOLDING,10,5,2791,0,0
2023100800,2023-10-08,4,13,23,BUF,JAX,2,15,41,0,0,(13:23) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 88-D.KNOX (2-R.JENKINS) [99-J.LEDBETTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,5,2797,0,0
2023100800,2023-10-08,4,13,16,BUF,JAX,3,15,41,0,0,(13:16) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT INTENDED FOR 14-S.DIGGS INTERCEPTED BY 31-DARI.WILLIAMS AT JAX 7. 31-DARI.WILLIAMS TO JAX 7 FOR NO GAIN (14-S.DIGGS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,41,OWN,0,,0,,0,5,2804,0,0
2023100800,2023-10-08,4,13,16,BUF,JAX,0,0,100,1,0,TIMEOUT #1 BY BUF AT 13:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2804,0,0
2023100800,2023-10-08,4,13,6,JAX,BUF,1,10,7,1,0,"(13:06) 16-T.LAWRENCE PASS DEEP RIGHT TO 0-C.RIDLEY TO JAX 27 FOR 20 YARDS (24-K.ELAM, 23-M.HYDE).",0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,5,2814,0,0
2023100800,2023-10-08,4,13,6,BUF,JAX,0,0,100,1,0,TIMEOUT AT 13:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2814,0,0
2023100800,2023-10-08,4,12,25,JAX,BUF,1,10,27,0,0,(12:25) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES UP THE MIDDLE TO JAX 34 FOR 7 YARDS (43-T.BERNARD).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,5,2855,0,0
2023100800,2023-10-08,4,11,44,JAX,BUF,2,3,34,0,0,(11:44) 1-T.ETIENNE LEFT GUARD TO JAX 36 FOR 2 YARDS (57-A.EPENESA; 43-T.BERNARD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,5,2896,0,0
2023100800,2023-10-08,4,11,0,JAX,BUF,3,1,36,0,0,"(11:00) (SHOTGUN) PENALTY ON JAX-85-B.STRANGE, FALSE START, 4 YARDS, ENFORCED AT JAX 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,JAX,1,FALSE START,4,5,2940,0,0
2023100800,2023-10-08,4,11,0,JAX,BUF,3,5,32,0,0,"(11:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE RAN OB AT JAX 42 FOR 10 YARDS. PENALTY ON BUF-57-A.EPENESA, DEFENSIVE OFFSIDE, DECLINED.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,32,OWN,0,BUF,0,DEFENSIVE OFFSIDE,0,5,2940,0,0
2023100800,2023-10-08,4,10,33,JAX,BUF,1,10,42,0,0,(10:33) 16-T.LAWRENCE SACKED AT JAX 42 FOR 0 YARDS (56-L.FLOYD).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,5,2967,0,0
2023100800,2023-10-08,4,9,46,JAX,BUF,2,10,42,0,0,"(9:46) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 13-C.KIRK [91-E.OLIVER]. PENALTY ON BUF-7-TA.JOHNSON, DEFENSIVE PASS INTERFERENCE, 26 YARDS, ENFORCED AT JAX 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,BUF,1,DEFENSIVE PASS INTERFERENCE,26,5,3014,0,0
2023100800,2023-10-08,4,9,41,JAX,BUF,1,10,68,0,0,(9:41) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 13-C.KIRK (25-T.DODSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,5,3019,0,0
2023100800,2023-10-08,4,9,38,JAX,BUF,2,10,68,0,0,(9:38) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES RIGHT END RAN OB AT BUF 27 FOR 5 YARDS (24-K.ELAM).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,5,3022,0,0
2023100800,2023-10-08,4,8,56,JAX,BUF,3,5,73,1,0,(8:56) (SHOTGUN) 1-T.ETIENNE RIGHT END RAN OB AT BUF 17 FOR 10 YARDS (30-D.JACKSON).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0,5,3064,0,0
2023100800,2023-10-08,4,8,22,JAX,BUF,1,10,83,1,0,(8:22) (SHOTGUN) 1-T.ETIENNE RIGHT TACKLE TO BUF 6 FOR 11 YARDS (43-T.BERNARD; 93-K.VICKERS). BUF-91-E.OLIVER WAS INJURED DURING THE PLAY.,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,5,3098,0,0
2023100800,2023-10-08,4,7,50,JAX,BUF,1,6,94,1,0,"(7:50) 1-T.ETIENNE RIGHT END FOR 6 YARDS, TOUCHDOWN.",0,2023,6,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,6,OPP,0,,0,,0,5,3130,0,0
2023100800,2023-10-08,4,7,44,BUF,JAX,1,10,25,0,0,"(7:44) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT BUF 30 FOR 5 YARDS (32-TY.CAMPBELL). PENALTY ON BUF-64-O.TORRENCE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 25 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,BUF,1,OFFENSIVE HOLDING,10,5,3136,0,0
2023100800,2023-10-08,4,7,44,BUF,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,3136,0,0
2023100800,2023-10-08,4,7,44,BUF,JAX,0,0,100,1,0,TIMEOUT AT 07:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3136,0,0
2023100800,2023-10-08,4,7,44,JAX,BUF,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,3136,0,0
2023100800,2023-10-08,4,7,24,BUF,JAX,1,20,15,1,0,(7:24) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS TO BUF 39 FOR 24 YARDS (5-A.CISCO).,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,5,3156,0,0
2023100800,2023-10-08,4,6,57,BUF,JAX,1,10,39,0,0,"(6:57) (NO HUDDLE, SHOTGUN) 17-J.ALLEN SCRAMBLES UP THE MIDDLE TO BUF 48 FOR 9 YARDS (5-A.CISCO). PENALTY ON BUF-64-O.TORRENCE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 39 - NO PLAY.",0,2023,9,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,BUF,1,OFFENSIVE HOLDING,10,5,3183,0,0
2023100800,2023-10-08,4,6,35,BUF,JAX,1,20,29,0,0,(6:35) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 88-D.KNOX TO BUF 40 FOR 11 YARDS (96-A.GOTSIS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,5,3205,0,0
2023100800,2023-10-08,4,6,12,BUF,JAX,2,9,40,0,0,"(6:12) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK PUSHED OB AT BUF 47 FOR 7 YARDS (23-F.OLUOKUN).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,5,3228,0,0
2023100800,2023-10-08,4,5,50,BUF,JAX,3,2,47,1,0,"(5:50) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO JAX 45 FOR 8 YARDS (31-DARI.WILLIAMS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,5,3250,0,0
2023100800,2023-10-08,4,5,23,BUF,JAX,1,10,55,0,0,"(5:23) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 16-T.SHERFIELD TO JAX 42 FOR 3 YARDS (48-C.MUMA) [56-Y.ABDULLAH]. PENALTY ON JAX-48-C.MUMA, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT JAX 42. PENALTY ON JAX-99-J.LEDBETTER, ROUGHING THE PASSER, DECLINED.",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,45,OPP,0,JAX,0,UNNECESSARY ROUGHNESS,0,5,3277,0,0
2023100800,2023-10-08,4,5,13,BUF,JAX,1,10,73,0,0,"(5:13) (NO HUDDLE, SHOTGUN) 4-J.COOK UP THE MIDDLE TO JAX 29 FOR -2 YARDS (94-F.FATUKASI, 23-F.OLUOKUN).",0,2023,-2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,5,3287,0,0
2023100800,2023-10-08,4,4,50,BUF,JAX,2,12,71,0,0,"(4:50) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR TO JAX 18 FOR 11 YARDS (37-T.HERNDON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,5,3310,0,0
2023100800,2023-10-08,4,4,21,BUF,JAX,3,1,82,0,0,"(4:21) (NO HUDDLE, SHOTGUN) 17-J.ALLEN SACKED AT JAX 30 FOR -12 YARDS (41-J.ALLEN). PENALTY ON JAX-41-J.ALLEN, ROUGHING THE PASSER, 9 YARDS, ENFORCED AT JAX 18 - NO PLAY.",0,2023,-12,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,18,OPP,1,JAX,1,ROUGHING THE PASSER,9,5,3339,0,0
2023100800,2023-10-08,4,4,16,BUF,JAX,1,9,91,0,0,(4:16) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 14-S.DIGGS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,5,3344,0,0
2023100800,2023-10-08,4,4,13,BUF,JAX,2,9,91,0,0,"(4:13) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS FOR 9 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON BUF-14-S.DIGGS, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT JAX 9 - NO PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,9,OPP,1,BUF,1,OFFENSIVE PASS INTERFERENCE,10,5,3347,0,0
2023100800,2023-10-08,4,4,8,BUF,JAX,2,19,81,0,0,"(4:08) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 13-G.DAVIS FOR 19 YARDS, TOUCHDOWN. PENALTY ON JAX-32-TY.CAMPBELL, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,19,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,1,0,0,,19,OPP,0,JAX,0,DEFENSIVE PASS INTERFERENCE,0,5,3352,0,0
2023100800,2023-10-08,4,4,3,JAX,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,3357,0,0
2023100800,2023-10-08,4,4,3,BUF,JAX,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 17-J.ALLEN PASS TO 10-K.SHAKIR IS COMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,5,3357,0,0
2023100800,2023-10-08,4,4,3,JAX,BUF,1,10,25,0,0,(4:03) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO JAX 31 FOR 6 YARDS (24-K.ELAM; 43-T.BERNARD).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,5,3357,0,0
2023100800,2023-10-08,4,3,19,JAX,BUF,2,4,31,0,0,(3:19) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO JAX 31 FOR NO GAIN (25-T.DODSON; 57-A.EPENESA). JAX-74-C.ROBINSON WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OWN,0,,0,,0,5,3401,0,0
2023100800,2023-10-08,4,3,15,JAX,BUF,0,0,100,1,0,TIMEOUT #2 BY BUF AT 03:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3405,0,0
2023100800,2023-10-08,4,3,15,JAX,BUF,3,4,31,1,0,(3:15) (SHOTGUN) 16-T.LAWRENCE PASS DEEP RIGHT TO 0-C.RIDLEY PUSHED OB AT BUF 37 FOR 32 YARDS (23-M.HYDE) [25-T.DODSON].,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,5,3405,0,0
2023100800,2023-10-08,4,3,9,JAX,BUF,1,10,63,0,0,(3:09) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO BUF 35 FOR 2 YARDS (99-T.SETTLE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,5,3411,0,0
2023100800,2023-10-08,4,3,4,JAX,BUF,2,8,65,1,0,"(3:04) 1-T.ETIENNE LEFT GUARD FOR 35 YARDS, TOUCHDOWN.",0,2023,35,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OPP,0,,0,,0,5,3416,0,0
2023100800,2023-10-08,4,3,4,JAX,BUF,0,0,100,1,0,TIMEOUT #3 BY BUF AT 03:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3416,0,0
2023100800,2023-10-08,4,2,56,BUF,JAX,1,10,25,1,0,(2:56) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 11-D.HARTY TO JAX 32 FOR 43 YARDS (2-R.JENKINS).,0,2023,43,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,3424,0,0
2023100800,2023-10-08,4,2,56,BUF,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,3424,0,0
2023100800,2023-10-08,4,2,56,JAX,BUF,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,3424,0,0
2023100800,2023-10-08,4,2,30,BUF,JAX,1,10,68,1,0,"(2:30) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS RAN OB AT JAX 3 FOR 29 YARDS.",0,2023,29,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,5,3450,0,0
2023100800,2023-10-08,4,2,23,BUF,JAX,1,3,97,0,0,"(2:23) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [23-F.OLUOKUN].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,5,3457,0,0
2023100800,2023-10-08,4,2,18,BUF,JAX,2,3,97,1,0,"(2:18) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT GUARD FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,5,3462,0,0
2023100800,2023-10-08,4,2,11,JAX,BUF,0,0,65,1,0,"2-T.BASS KICKS ONSIDE 14 YARDS FROM BUF 35 TO BUF 49, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,3469,0,0
2023100800,2023-10-08,4,2,11,BUF,JAX,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,3469,0,0
2023100800,2023-10-08,4,2,10,JAX,BUF,1,10,51,0,0,"(2:10) 1-T.ETIENNE RIGHT GUARD TO BUF 48 FOR 1 YARD (93-K.VICKERS, 30-D.JACKSON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,5,3470,0,0
2023100800,2023-10-08,4,2,0,JAX,BUF,2,9,52,0,0,(2:00) 1-T.ETIENNE RIGHT GUARD TO BUF 47 FOR 1 YARD (91-E.OLIVER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,5,3480,0,0
2023100800,2023-10-08,4,2,0,JAX,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3480,0,0
2023100800,2023-10-08,4,1,16,JAX,BUF,0,0,100,1,0,TIMEOUT #1 BY JAX AT 01:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3524,0,0
2023100800,2023-10-08,4,1,16,JAX,BUF,3,8,53,0,0,"(1:16) 1-T.ETIENNE RIGHT END TO BUF 45 FOR 2 YARDS (25-T.DODSON, 42-D.WILLIAMS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OPP,0,,0,,0,5,3524,0,0
2023100800,2023-10-08,4,0,30,JAX,BUF,0,0,100,1,0,TIMEOUT #2 BY JAX AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3570,0,0
2023100800,2023-10-08,4,0,30,JAX,BUF,4,6,55,0,0,"(:30) 9-L.COOKE PUNTS 40 YARDS TO BUF 5, CENTER-46-R.MATISCIK. 11-D.HARTY MUFFS CATCH, TOUCHED AT BUF 6, BALL OUT OF BOUNDS AT BUF 6.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,5,3570,0,0
