GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYG
2023100804,2023-10-08,1,3,55,NYG,MIA,1,10,47,0,0,(3:55) 8-D.JONES SACKED AT NYG 47 FOR 0 YARDS (91-E.OGBAH).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,665,0,0
2023100804,2023-10-08,1,3,15,NYG,MIA,2,10,47,0,0,(3:15) (SHOTGUN) 20-E.GRAY UP THE MIDDLE TO MIA 49 FOR 4 YARDS (51-D.LONG; 94-C.WILKINS). NYG-68-B.BREDESON WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,705,0,0
2023100804,2023-10-08,1,2,33,NYG,MIA,3,6,51,1,0,(2:33) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 86-D.SLAYTON TO MIA 34 FOR 15 YARDS (25-X.HOWARD). NYG-86-D.SLAYTON WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,747,0,0
2023100804,2023-10-08,1,2,5,NYG,MIA,1,10,66,0,0,(2:05) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 12-D.WALLER TO MIA 30 FOR 4 YARDS (25-X.HOWARD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,775,0,0
2023100804,2023-10-08,1,1,26,NYG,MIA,2,6,70,0,0,"(1:26) (SHOTGUN) 20-E.GRAY UP THE MIDDLE TO MIA 31 FOR -1 YARDS (92-Z.SIELER, 4-K.KOHOU).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,814,0,0
2023100804,2023-10-08,1,0,44,NYG,MIA,3,7,69,0,0,(:44) (SHOTGUN) 8-D.JONES SACKED AT MIA 37 FOR -6 YARDS (SACK SPLIT BY 94-C.WILKINS AND 91-E.OGBAH).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,856,0,0
2023100804,2023-10-08,2,15,0,NYG,MIA,4,13,63,0,0,"(15:00) 9-G.GANO 55 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,900,0,0
2023100804,2023-10-08,1,0,0,NYG,MIA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023100804,2023-10-08,2,14,55,MIA,NYG,1,10,45,0,0,(14:55) (SHOTGUN) 31-R.MOSTERT LEFT END TO 50 FOR 5 YARDS (29-X.MCKINNEY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,905,0,0
2023100804,2023-10-08,2,14,20,MIA,NYG,2,5,100,0,0,"(14:20) (SHOTGUN) 31-R.MOSTERT RIGHT END TO NYG 48 FOR 2 YARDS (99-L.WILLIAMS, 58-B.OKEREKE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,0,OPP,0,,0,,0,940,0,0
