GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,ARI
2023100807,2023-10-08,1,0,33,ARI,CIN,2,9,39,0,0,(:33) (SHOTGUN) 4-R.MOORE LEFT TACKLE TO ARI 43 FOR 4 YARDS (21-M.HILTON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,867,0,0
2023100807,2023-10-08,1,0,0,ARI,CIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023100807,2023-10-08,2,15,0,ARI,CIN,3,5,43,1,0,(15:00) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN PUSHED OB AT CIN 39 FOR 18 YARDS (33-N.SCOTT).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,900,0,0
2023100807,2023-10-08,2,14,30,ARI,CIN,1,10,61,0,0,(14:30) 6-J.CONNER RIGHT TACKLE TO CIN 37 FOR 2 YARDS (57-G.PRATT; 98-D.READER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OPP,0,,0,,0,930,0,0
2023100807,2023-10-08,2,13,49,ARI,CIN,2,8,63,1,0,(13:49) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 87-G.SWAIM TO CIN 26 FOR 11 YARDS (55-L.WILSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,971,0,0
2023100807,2023-10-08,2,13,15,ARI,CIN,1,10,74,0,0,(13:15) 6-J.CONNER LEFT END TO CIN 25 FOR 1 YARD (20-D.TURNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,1005,0,0
2023100807,2023-10-08,2,12,38,ARI,CIN,2,9,75,0,0,(12:38) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT LEFT [98-D.READER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1042,0,0
2023100807,2023-10-08,2,12,30,ARI,CIN,3,9,75,1,0,"(12:30) (SHOTGUN) 9-J.DOBBS PASS DEEP RIGHT TO 2-M.BROWN FOR 25 YARDS, TOUCHDOWN.",0,2023,25,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1050,0,0
2023100807,2023-10-08,2,12,25,ARI,CIN,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1055,0,0
2023100807,2023-10-08,2,12,25,ARI,CIN,0,0,100,1,0,TIMEOUT AT 12:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1055,0,0
