GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NO,NE
2023100805,2023-10-08,2,6,44,NO,NE,1,10,16,0,0,(6:44) 25-K.MILLER RIGHT END PUSHED OB AT NO 18 FOR 2 YARDS (31-JO.JONES; 8-J.BENTLEY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OWN,0,,0,,0,1396,0,0
2023100805,2023-10-08,2,6,5,NO,NE,2,8,18,1,0,"(6:05) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 25-K.MILLER TO NO 29 FOR 11 YARDS (31-JO.JONES, 23-K.DUGGER).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1435,0,0
2023100805,2023-10-08,2,5,26,NO,NE,1,10,29,0,0,"(5:26) 25-K.MILLER RIGHT END TO NO 33 FOR 4 YARDS (48-JA.TAVAI, 8-J.BENTLEY).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,1474,0,0
2023100805,2023-10-08,2,4,48,NO,NE,2,6,33,1,0,(4:48) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 13-M.THOMAS TO NO 45 FOR 12 YARDS (26-S.WADE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1512,0,0
2023100805,2023-10-08,2,4,13,NO,NE,1,10,45,0,0,"(4:13) NO 7-HILL NOW AT QB. (SHOTGUN) 7-T.HILL RIGHT GUARD TO NE 49 FOR 6 YARDS (31-JO.JONES, 48-JA.TAVAI).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,1547,0,0
2023100805,2023-10-08,2,3,32,NO,NE,2,4,51,1,0,(3:32) NO 4-CARR NOW AT QB. 41-A.KAMARA RIGHT TACKLE TO NE 43 FOR 6 YARDS (90-C.BARMORE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,1588,0,0
2023100805,2023-10-08,2,2,49,NO,NE,1,10,57,0,0,"(2:49) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  PENALTY ON NO-87-F.MOREAU, FALSE START, 5 YARDS, ENFORCED AT NE 43 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OPP,1,NO,1,FALSE START,5,1631,0,0
2023100805,2023-10-08,2,2,36,NO,NE,1,15,52,0,0,(2:36) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE RAN OB AT NE 41 FOR 7 YARDS.,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1644,0,0
2023100805,2023-10-08,2,2,0,NO,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023100805,2023-10-08,2,2,0,NO,NE,2,8,59,0,0,(2:00) (SHOTGUN) 41-A.KAMARA RIGHT TACKLE TO NE 41 FOR NO GAIN (33-A.JENNINGS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OPP,0,,0,,0,1680,0,0
2023100805,2023-10-08,2,1,17,NO,NE,3,8,59,0,0,(1:17) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1723,0,0
2023100805,2023-10-08,2,1,11,NO,NE,4,8,59,0,0,"(1:11) 39-L.HEDLEY PUNTS 22 YARDS TO NE 19, CENTER-49-Z.WOOD. 5-J.PEPPERS MUFFS CATCH, TOUCHED AT NE 18, BALL OUT OF BOUNDS AT NE 18.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1729,0,0
2023100805,2023-10-08,2,1,3,NE,NO,1,10,18,1,0,"(1:03) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 1-D.PARKER. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 1-D.PARKER RAN OB AT NE 32 FOR 14 YARDS.",0,2023,14,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1737,0,0
2023100805,2023-10-08,2,1,3,NE,NO,0,0,100,1,0,TIMEOUT AT 01:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1737,0,0
2023100805,2023-10-08,2,0,59,NE,NO,1,10,32,1,0,(:59) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 84-K.BOURNE TO NE 47 FOR 15 YARDS (56-D.DAVIS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1741,0,0
2023100805,2023-10-08,2,0,42,NE,NO,1,10,47,0,0,"(:42) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 84-K.BOURNE RAN OB AT NO 42 FOR 11 YARDS. PENALTY ON NO-29-P.ADEBO, DEFENSIVE PASS INTERFERENCE, 12 YARDS, ENFORCED AT NE 47 - NO PLAY.",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,47,OWN,1,NO,1,DEFENSIVE PASS INTERFERENCE,12,1758,0,0
2023100805,2023-10-08,2,0,37,NE,NO,1,10,59,0,0,(:37) (SHOTGUN) 10-M.JONES SACKED AT NO 49 FOR -8 YARDS (SACK SPLIT BY 92-T.KPASSAGNON AND 94-C.JORDAN).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1763,0,0
2023100805,2023-10-08,2,0,34,NE,NO,2,18,51,0,0,(:34) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 15-E.ELLIOTT TO NO 45 FOR 4 YARDS (1-A.TAYLOR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1766,0,0
2023100805,2023-10-08,2,0,34,NE,NO,0,0,100,1,0,TIMEOUT #2 BY NE AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1766,0,0
2023100805,2023-10-08,2,0,23,NE,NO,3,14,55,0,0,"(:23) (NO HUDDLE, SHOTGUN) 10-M.JONES SACKED AT NE 42 FOR -13 YARDS (96-C.GRANDERSON).",0,2023,-13,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1777,0,0
2023100805,2023-10-08,2,0,15,NE,NO,4,27,42,0,0,"(:15) 17-B.BARINGER PUNTS 54 YARDS TO NO 4, CENTER-49-J.CARDONA. 22-R.SHAHEED RAN OB AT NO 14 FOR 10 YARDS (18-M.SLATER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1785,0,0
2023100805,2023-10-08,2,0,15,NE,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0
2023100805,2023-10-08,2,0,5,NO,NE,1,10,14,0,0,(:05) 4-D.CARR KNEELS TO NO 13 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1795,0,0
2023100805,2023-10-08,3,15,0,NE,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100805,2023-10-08,3,15,0,NE,NO,1,10,25,0,0,(15:00) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER TO NE 26 FOR 1 YARD (1-A.TAYLOR).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023100805,2023-10-08,2,0,0,NO,NE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100805,2023-10-08,3,14,29,NE,NO,2,9,26,0,0,(14:29) 38-R.STEVENSON LEFT GUARD TO NE 34 FOR 8 YARDS (20-P.WERNER).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OWN,0,,0,,0,1831,0,0
2023100805,2023-10-08,3,14,4,NE,NO,3,1,34,0,0,"(14:04) 10-M.JONES FUMBLES (ABORTED) AT NE 29, RECOVERED BY NO-94-C.JORDAN AT NE 29.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,34,OWN,0,,0,,0,1856,0,0
2023100805,2023-10-08,3,14,0,NO,NE,1,10,71,0,0,"(14:00) 4-D.CARR PASS SHORT RIGHT TO 18-K.KIRKWOOD TO NE 28 FOR 1 YARD (48-JA.TAVAI, 33-A.JENNINGS).",0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1860,0,0
2023100805,2023-10-08,3,13,25,NO,NE,2,9,72,0,0,(13:25) (SHOTGUN) 41-A.KAMARA RIGHT TACKLE TO NE 24 FOR 4 YARDS (91-D.WISE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OPP,0,,0,,0,1895,0,0
2023100805,2023-10-08,3,12,45,NO,NE,3,5,76,0,0,"(12:45) (SHOTGUN) PENALTY ON NO-22-R.SHAHEED, FALSE START, 5 YARDS, ENFORCED AT NE 24 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OPP,1,NO,1,FALSE START,5,1935,0,0
2023100805,2023-10-08,3,12,21,NO,NE,3,10,71,0,0,(12:21) (SHOTGUN) 4-D.CARR SACKED AT NE 35 FOR -6 YARDS (27-M.BRYANT).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1959,0,0
2023100805,2023-10-08,3,11,40,NO,NE,4,16,65,0,0,"(11:40) 19-B.GRUPE 54 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2000,0,0
2023100805,2023-10-08,3,11,34,NE,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2006,0,0
2023100805,2023-10-08,3,11,34,NE,NO,1,10,25,1,0,(11:34) 10-M.JONES PASS DEEP LEFT TO 84-K.BOURNE TO NO 47 FOR 28 YARDS (29-P.ADEBO).,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2006,0,0
2023100805,2023-10-08,3,11,34,NE,NO,0,0,100,1,0,TIMEOUT AT 11:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2006,0,0
2023100805,2023-10-08,3,11,2,NE,NO,1,10,53,0,0,"(11:02) 15-E.ELLIOTT LEFT GUARD TO NO 46 FOR 1 YARD (20-P.WERNER, 97-M.ROACH).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,2038,0,0
2023100805,2023-10-08,3,10,34,NE,NO,2,9,54,0,0,(10:34) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 1-D.PARKER TO NO 40 FOR 6 YARDS (23-M.LATTIMORE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2066,0,0
2023100805,2023-10-08,3,9,59,NE,NO,3,3,60,0,0,(9:59) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT MIDDLE TO 7-J.SMITH-SCHUSTER (97-M.ROACH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2101,0,0
2023100805,2023-10-08,3,9,55,NE,NO,4,3,60,0,0,"(9:55) 17-B.BARINGER PUNTS 27 YARDS TO NO 13, CENTER-49-J.CARDONA, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2105,0,0
2023100805,2023-10-08,3,9,48,NO,NE,1,10,13,0,0,(9:48) 41-A.KAMARA LEFT GUARD TO NO 16 FOR 3 YARDS (92-D.GODCHAUX).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OWN,0,,0,,0,2112,0,0
2023100805,2023-10-08,3,9,48,NE,NO,0,0,100,1,0,TIMEOUT AT 09:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2112,0,0
2023100805,2023-10-08,3,9,12,NO,NE,2,7,16,0,0,(9:12) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED RAN OB AT NO 19 FOR 3 YARDS (27-M.BRYANT).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2148,0,0
2023100805,2023-10-08,3,8,41,NO,NE,3,4,19,0,0,(8:41) (SHOTGUN) 41-A.KAMARA LEFT END TO NO 21 FOR 2 YARDS (31-JO.JONES; 27-M.BRYANT).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,2179,0,0
2023100805,2023-10-08,3,7,59,NO,NE,4,2,21,0,0,"(7:59) 39-L.HEDLEY PUNTS 44 YARDS TO NE 35, CENTER-49-Z.WOOD, FAIR CATCH BY 5-J.PEPPERS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2221,0,0
2023100805,2023-10-08,3,7,52,NE,NO,1,10,35,0,0,(7:52) 38-R.STEVENSON LEFT END TO NE 30 FOR -5 YARDS (96-C.GRANDERSON).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OWN,0,,0,,0,2228,0,0
2023100805,2023-10-08,3,7,52,NE,NO,0,0,100,1,0,TIMEOUT AT 07:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2228,0,0
2023100805,2023-10-08,3,7,18,NE,NO,2,15,30,0,0,(7:18) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER TO NE 33 FOR 3 YARDS (56-D.DAVIS; 24-J.ABRAM). NE-7-J.SMITH-SCHUSTER WAS INJURED DURING THE PLAY.,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2262,0,0
2023100805,2023-10-08,3,6,57,NE,NO,3,12,33,0,0,(6:57) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT MIDDLE TO 88-M.GESICKI (56-D.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2283,0,0
2023100805,2023-10-08,3,6,51,NE,NO,4,12,33,0,0,"(6:51) 17-B.BARINGER PUNTS 57 YARDS TO NO 10, CENTER-49-J.CARDONA. 22-R.SHAHEED TO NO 26 FOR 16 YARDS (21-A.PHILLIPS). PENALTY ON NO-1-A.TAYLOR, OFFENSIVE HOLDING, 5 YARDS, ENFORCED AT NO 10.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,NO,0,OFFENSIVE HOLDING,5,2289,0,0
2023100805,2023-10-08,3,6,39,NO,NE,1,10,5,0,0,(6:39) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  4-D.CARR PASS INCOMPLETE DEEP LEFT TO 13-M.THOMAS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,2301,0,0
2023100805,2023-10-08,3,6,39,NE,NO,0,0,100,1,0,TIMEOUT AT 06:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2301,0,0
2023100805,2023-10-08,3,6,34,NO,NE,2,10,5,0,0,(6:34) 41-A.KAMARA UP THE MIDDLE TO NO 7 FOR 2 YARDS (8-J.BENTLEY; 5-J.PEPPERS). NE-5-J.PEPPERS WAS INJURED DURING THE PLAY.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,2306,0,0
2023100805,2023-10-08,3,6,1,NO,NE,3,8,7,1,0,"(6:01) (SHOTGUN) 41-A.KAMARA RIGHT GUARD TO NO 17 FOR 10 YARDS (8-J.BENTLEY, 23-K.DUGGER).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OWN,0,,0,,0,2339,0,0
2023100805,2023-10-08,3,5,32,NO,NE,1,10,17,0,0,"(5:32) (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 18 FOR 1 YARD (33-A.JENNINGS, 93-L.GUY).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,2368,0,0
2023100805,2023-10-08,3,4,47,NO,NE,2,9,18,0,0,(4:47) NO 7-HILL NOW AT QB. (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 20 FOR 2 YARDS (48-JA.TAVAI; 92-D.GODCHAUX).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,2413,0,0
2023100805,2023-10-08,3,4,4,NO,NE,3,7,20,1,0,(4:04) NO 4-CARR NOW AT QB. (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 13-M.THOMAS TO NO 33 FOR 13 YARDS (27-M.BRYANT).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2456,0,0
2023100805,2023-10-08,3,3,25,NO,NE,1,10,33,0,0,"(3:25) 41-A.KAMARA RIGHT GUARD TO NO 42 FOR 9 YARDS (48-JA.TAVAI, 23-K.DUGGER).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,2495,0,0
2023100805,2023-10-08,3,2,49,NO,NE,2,1,42,1,0,(2:49) (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 45 FOR 3 YARDS (91-D.WISE; 8-J.BENTLEY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,2531,0,0
2023100805,2023-10-08,3,2,14,NO,NE,1,10,45,0,0,(2:14) (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 47 FOR 2 YARDS (92-D.GODCHAUX; 93-L.GUY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,2566,0,0
2023100805,2023-10-08,3,1,38,NO,NE,2,8,47,0,0,(1:38) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT. THROWN AWAY FROM OUTSIDE THE POCKET,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2602,0,0
2023100805,2023-10-08,3,1,31,NO,NE,3,8,47,0,0,(1:31) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 13-M.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2609,0,0
2023100805,2023-10-08,3,1,21,NO,NE,4,8,47,0,0,"(1:21) 39-L.HEDLEY PUNTS 43 YARDS TO NE 10, CENTER-49-Z.WOOD, FAIR CATCH BY 27-M.BRYANT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2619,0,0
2023100805,2023-10-08,3,1,13,NE,NO,1,10,10,0,0,(1:13) 10-M.JONES PASS DEEP RIGHT INTENDED FOR 14-T.MONTGOMERY INTERCEPTED BY 20-P.WERNER (31-J.HOWDEN) AT NE 31. 20-P.WERNER TO NE 31 FOR NO GAIN (14-T.MONTGOMERY).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,10,OWN,0,,0,,0,2627,0,0
2023100805,2023-10-08,3,1,7,NO,NE,1,10,69,0,0,(1:07) 25-K.MILLER LEFT TACKLE TO NE 26 FOR 5 YARDS (91-D.WISE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0,2633,0,0
2023100805,2023-10-08,3,0,32,NO,NE,2,5,74,1,0,(:32) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 25-K.MILLER TO NE 19 FOR 7 YARDS (3-M.WILSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2668,0,0
2023100805,2023-10-08,4,15,0,NO,NE,1,10,81,0,0,"(15:00) 41-A.KAMARA RIGHT GUARD TO NE 19 FOR NO GAIN (93-L.GUY, 92-D.GODCHAUX).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,2700,0,0
2023100805,2023-10-08,3,0,0,NO,NE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100805,2023-10-08,4,14,27,NO,NE,2,10,81,1,0,"(14:27) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA TO NE 7 FOR 12 YARDS (48-JA.TAVAI).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2733,0,0
2023100805,2023-10-08,4,13,46,NO,NE,1,7,93,0,0,"(13:46) NO 7-HILL NOW AT QB. (SHOTGUN) 7-T.HILL LEFT TACKLE TO NE 6 FOR 1 YARD (48-JA.TAVAI, 23-K.DUGGER).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OPP,0,,0,,0,2774,0,0
2023100805,2023-10-08,4,13,10,NO,NE,2,6,94,1,0,"(13:10) NO 4-CARR NOW AT QB. (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 87-F.MOREAU FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2810,0,0
2023100805,2023-10-08,4,13,3,NO,NE,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2817,0,0
2023100805,2023-10-08,4,13,3,NE,NO,1,10,25,0,0,(13:03) NE 4-ZAPPE NOW AT QB. (SHOTGUN) 15-E.ELLIOTT LEFT GUARD TO NE 28 FOR 3 YARDS (20-P.WERNER; 94-C.JORDAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,2817,0,0
2023100805,2023-10-08,4,13,3,NE,NO,0,0,100,1,0,TIMEOUT AT 13:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2817,0,0
2023100805,2023-10-08,4,13,3,NE,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2817,0,0
2023100805,2023-10-08,4,12,28,NE,NO,2,7,28,0,0,"(12:28) 15-E.ELLIOTT UP THE MIDDLE TO NE 31 FOR 3 YARDS (99-K.SAUNDERS, 55-I.FOSKEY).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,2852,0,0
2023100805,2023-10-08,4,11,48,NE,NO,3,4,31,0,0,(11:48) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP LEFT TO 85-H.HENRY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2892,0,0
2023100805,2023-10-08,4,11,44,NE,NO,4,4,31,0,0,"(11:44) 17-B.BARINGER PUNTS 51 YARDS TO NO 18, CENTER-49-J.CARDONA, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2896,0,0
