GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,CHI
2023100500,2023-10-05,1,10,2,WAS,CHI,4,2,33,0,0,"(10:02) 5-T.WAY PUNTS 52 YARDS TO CHI 15, CENTER-54-C.CHEESEMAN. 15-T.TAYLOR TO CHI 26 FOR 11 YARDS (39-J.REAVES). WAS-39-J.REAVES WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,5,298,0,0
2023100500,2023-10-05,1,9,51,WAS,CHI,0,0,100,1,0,TIMEOUT AT 09:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,309,0,0
2023100500,2023-10-05,1,9,51,CHI,WAS,1,10,26,0,0,(9:51) (SHOTGUN) 1-J.FIELDS RIGHT END PUSHED OB AT CHI 33 FOR 7 YARDS (22-D.FORREST).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,5,309,0,0
2023100500,2023-10-05,1,9,17,CHI,WAS,2,3,33,1,0,(9:17) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 18-R.TONYAN TO CHI 40 FOR 7 YARDS (22-D.FORREST).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,5,343,0,0
2023100500,2023-10-05,1,8,40,CHI,WAS,1,10,40,0,0,(8:40) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,5,380,0,0
2023100500,2023-10-05,1,8,34,CHI,WAS,2,10,40,0,0,(8:34) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO CHI 49 FOR 9 YARDS (90-M.SWEAT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,5,386,0,0
2023100500,2023-10-05,1,8,8,CHI,WAS,3,1,49,1,0,(8:08) (NO HUDDLE) 1-J.FIELDS UP THE MIDDLE TO 50 FOR 1 YARD (93-J.ALLEN; 31-K.CURL).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,5,412,0,0
2023100500,2023-10-05,1,7,10,CHI,WAS,1,10,100,0,0,(7:10) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 18-R.TONYAN RAN OB AT WAS 47 FOR 3 YARDS.,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,470,0,0
2023100500,2023-10-05,1,6,36,CHI,WAS,2,7,53,1,0,(6:36) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE TO WAS 13 FOR 34 YARDS (57-C.BARTON).,0,2023,34,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,5,504,0,0
2023100500,2023-10-05,1,6,3,CHI,WAS,1,10,87,0,0,"(6:03) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,5,537,0,0
2023100500,2023-10-05,1,5,59,CHI,WAS,2,10,87,0,0,"(5:59) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO WAS 13 FOR NO GAIN (94-D.PAYNE). FUMBLES (94-D.PAYNE), AND RECOVERS AT WAS 12.",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,13,OPP,0,,0,,0,5,541,0,0
2023100500,2023-10-05,1,5,1,CHI,WAS,3,9,88,0,0,(5:01) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET TO WAS 4 FOR 8 YARDS (57-C.BARTON) [99-C.YOUNG].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,5,599,0,0
2023100500,2023-10-05,1,4,20,CHI,WAS,4,1,96,0,0,"(4:20) 8-C.SANTOS 22 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,5,640,0,0
2023100500,2023-10-05,1,4,18,WAS,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,642,0,0
2023100500,2023-10-05,1,4,18,WAS,CHI,0,0,100,1,0,TIMEOUT AT 04:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,642,0,0
2023100500,2023-10-05,1,4,18,WAS,CHI,1,10,25,0,0,(4:18) (SHOTGUN) 14-S.HOWELL SCRAMBLES LEFT TACKLE TO WAS 28 FOR 3 YARDS (57-J.SANBORN).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,642,0,0
2023100500,2023-10-05,1,3,41,WAS,CHI,2,7,28,0,0,"(3:41) (SHOTGUN) PENALTY ON WAS-3-B.PRINGLE, FALSE START, 5 YARDS, ENFORCED AT WAS 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,WAS,1,FALSE START,5,5,679,0,0
2023100500,2023-10-05,1,3,24,WAS,CHI,2,12,23,0,0,(3:24) (SHOTGUN) 8-B.ROBINSON LEFT END TO WAS 24 FOR 1 YARD (91-Y.NGAKOUE; 95-D.WALKER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,5,696,0,0
2023100500,2023-10-05,1,2,44,WAS,CHI,3,11,24,0,0,(2:44) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 24 FOR 0 YARDS (53-T.EDWARDS).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,5,736,0,0
2023100500,2023-10-05,1,2,3,WAS,CHI,4,11,24,0,0,"(2:03) 5-T.WAY PUNTS 51 YARDS TO CHI 25, CENTER-54-C.CHEESEMAN. 15-T.TAYLOR TO CHI 31 FOR 6 YARDS (35-P.BUTLER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,5,777,0,0
2023100500,2023-10-05,1,1,52,CHI,WAS,1,10,31,1,0,(1:52) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE PUSHED OB AT WAS 30 FOR 39 YARDS (25-B.ST-JUSTE).,0,2023,39,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,5,788,0,0
2023100500,2023-10-05,1,1,52,WAS,CHI,0,0,100,1,0,TIMEOUT AT 01:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,788,0,0
2023100500,2023-10-05,1,1,22,CHI,WAS,1,10,70,0,0,"(1:22) (NO HUDDLE, SHOTGUN) 23-R.JOHNSON LEFT GUARD TO WAS 25 FOR 5 YARDS (25-B.ST-JUSTE).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,5,818,0,0
2023100500,2023-10-05,1,0,47,CHI,WAS,2,5,75,1,0,(:47) 23-R.JOHNSON LEFT END TO WAS 15 FOR 10 YARDS (22-D.FORREST; 29-K.FULLER).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,5,853,0,0
2023100500,2023-10-05,1,0,3,CHI,WAS,1,10,85,0,0,(:03) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT [99-C.YOUNG].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,897,0,0
2023100500,2023-10-05,1,0,0,CHI,WAS,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,900,0,0
2023100500,2023-10-05,2,15,0,CHI,WAS,2,10,85,0,0,(15:00) (SHOTGUN) 23-R.JOHNSON RIGHT END TO WAS 11 FOR 4 YARDS (99-C.YOUNG).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,5,900,0,0
2023100500,2023-10-05,2,14,20,CHI,WAS,3,6,89,1,0,"(14:20) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE FOR 11 YARDS, TOUCHDOWN [94-D.PAYNE].",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,5,940,0,0
2023100500,2023-10-05,2,14,15,CHI,WAS,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,945,0,0
2023100500,2023-10-05,2,14,15,WAS,CHI,0,0,100,1,0,TIMEOUT AT 14:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,945,0,0
2023100500,2023-10-05,2,14,15,WAS,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,945,0,0
2023100500,2023-10-05,2,14,15,WAS,CHI,1,10,25,0,0,(14:15) 8-B.ROBINSON LEFT END TO WAS 27 FOR 2 YARDS (32-T.SMITH; 96-Z.PICKENS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,5,945,0,0
2023100500,2023-10-05,2,13,36,WAS,CHI,2,8,27,0,0,(13:36) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 4-C.SAMUEL TO WAS 33 FOR 6 YARDS (27-G.STROMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,5,984,0,0
2023100500,2023-10-05,2,12,55,WAS,CHI,3,2,33,1,0,(12:55) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 82-L.THOMAS TO WAS 36 FOR 3 YARDS (57-J.SANBORN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,5,1025,0,0
2023100500,2023-10-05,2,12,13,WAS,CHI,1,10,36,0,0,(12:13) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON TO WAS 45 FOR 9 YARDS (32-T.SMITH).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,5,1067,0,0
2023100500,2023-10-05,2,11,32,WAS,CHI,2,1,45,1,0,(11:32) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO WAS 47 FOR 2 YARDS (99-G.DEXTER; 49-T.EDMUNDS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,5,1108,0,0
2023100500,2023-10-05,2,10,55,WAS,CHI,1,10,47,0,0,(10:55) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 17-T.MCLAURIN PUSHED OB AT 50 FOR 3 YARDS (32-T.SMITH).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,5,1145,0,0
2023100500,2023-10-05,2,10,18,WAS,CHI,2,7,100,1,0,(10:18) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 82-L.THOMAS TO CHI 39 FOR 11 YARDS (27-G.STROMAN; 53-T.EDWARDS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1182,0,0
2023100500,2023-10-05,2,9,34,WAS,CHI,1,10,61,0,0,(9:34) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP MIDDLE TO 2-D.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,5,1226,0,0
2023100500,2023-10-05,2,9,28,WAS,CHI,2,10,61,0,0,(9:28) (SHOTGUN) 8-B.ROBINSON LEFT TACKLE TO CHI 38 FOR 1 YARD (97-A.BILLINGS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,5,1232,0,0
2023100500,2023-10-05,2,8,49,WAS,CHI,3,9,62,0,0,"(8:49) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP MIDDLE TO 1-J.DOTSON. PENALTY ON CHI-90-D.ROBINSON, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CHI 38 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,38,OPP,1,CHI,1,DEFENSIVE OFFSIDE,5,5,1271,0,0
2023100500,2023-10-05,2,8,42,WAS,CHI,3,4,67,0,0,"(8:42) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 1-J.DOTSON (93-JU.JONES). PENALTY ON WAS, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,33,OPP,0,WAS,0,ILLEGAL SHIFT,0,5,1278,0,0
2023100500,2023-10-05,2,8,37,WAS,CHI,4,4,67,0,0,"(8:37) 6-J.SLYE 51 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,5,1283,0,0
2023100500,2023-10-05,2,8,33,CHI,WAS,1,10,25,0,0,(8:33) (SHOTGUN) 1-J.FIELDS LEFT END PUSHED OB AT CHI 32 FOR 7 YARDS (31-K.CURL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,5,1287,0,0
2023100500,2023-10-05,2,8,33,WAS,CHI,0,0,100,1,0,TIMEOUT AT 08:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1287,0,0
2023100500,2023-10-05,2,8,33,CHI,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1287,0,0
2023100500,2023-10-05,2,7,59,CHI,WAS,2,3,32,1,0,(7:59) (SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE TO 85-C.KMET TO WAS 45 FOR 23 YARDS (57-C.BARTON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,5,1321,0,0
2023100500,2023-10-05,2,7,15,CHI,WAS,1,10,55,0,0,(7:15) 24-K.HERBERT RIGHT TACKLE TO WAS 42 FOR 3 YARDS (94-D.PAYNE; 35-P.BUTLER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OPP,0,,0,,0,5,1365,0,0
2023100500,2023-10-05,2,6,34,CHI,WAS,2,7,58,0,0,(6:34) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY [93-J.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,5,1406,0,0
2023100500,2023-10-05,2,6,29,CHI,WAS,3,7,58,0,0,(6:29) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO WAS 36 FOR 6 YARDS (31-K.CURL).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OPP,0,,0,,0,5,1411,0,0
2023100500,2023-10-05,2,6,9,CHI,WAS,4,1,64,1,0,(6:09) (NO HUDDLE) 1-J.FIELDS UP THE MIDDLE TO WAS 35 FOR 1 YARD (90-M.SWEAT; 57-C.BARTON).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OPP,0,,0,,0,5,1431,0,0
2023100500,2023-10-05,2,5,27,CHI,WAS,1,10,65,0,0,(5:27) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 19-E.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1473,0,0
2023100500,2023-10-05,2,5,23,CHI,WAS,2,10,65,0,0,(5:23) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO WAS 26 FOR 9 YARDS (57-C.BARTON).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OPP,0,,0,,0,5,1477,0,0
2023100500,2023-10-05,2,4,40,CHI,WAS,3,1,74,1,0,(4:40) 1-J.FIELDS UP THE MIDDLE TO WAS 24 FOR 2 YARDS (52-J.DAVIS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,5,1520,0,0
2023100500,2023-10-05,2,4,3,CHI,WAS,1,10,76,0,0,(4:03) (SHOTGUN) 1-J.FIELDS SACKED AT WAS 24 FOR 0 YARDS (SACK SPLIT BY 90-M.SWEAT AND 99-C.YOUNG).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,5,1557,0,0
2023100500,2023-10-05,2,3,20,CHI,WAS,2,10,76,0,0,(3:20) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO WAS 18 FOR 6 YARDS (31-K.CURL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,5,1600,0,0
2023100500,2023-10-05,2,2,34,CHI,WAS,3,4,82,0,0,(2:34) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY (25-B.ST-JUSTE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,5,1646,0,0
2023100500,2023-10-05,2,2,28,CHI,WAS,4,4,82,0,0,"(2:28) 8-C.SANTOS 36 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,5,1652,0,0
2023100500,2023-10-05,2,2,24,WAS,CHI,1,10,25,0,0,(2:24) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE INTENDED FOR 4-C.SAMUEL INTERCEPTED BY 27-G.STROMAN AT WAS 36. 27-G.STROMAN TO WAS 36 FOR NO GAIN (4-C.SAMUEL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,5,1656,0,0
2023100500,2023-10-05,2,2,24,WAS,CHI,0,0,100,1,0,TIMEOUT AT 02:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1656,0,0
2023100500,2023-10-05,2,2,24,WAS,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1656,0,0
2023100500,2023-10-05,2,2,19,CHI,WAS,1,10,64,0,0,(2:19) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 24-K.HERBERT (99-C.YOUNG).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,5,1661,0,0
