GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,PHI
2023100808,2023-10-08,2,2,0,LA,PHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1680,0,0
2023100808,2023-10-08,2,2,0,LA,PHI,2,2,67,1,0,(2:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO LAR 39 FOR 6 YARDS (94-J.SWEAT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,5,1680,0,0
2023100808,2023-10-08,2,1,38,LA,PHI,1,10,61,1,0,"(1:38) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 10-C.KUPP PUSHED OB AT PHI 22 FOR 39 YARDS (2-D.SLAY).",0,2023,39,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,5,1702,0,0
2023100808,2023-10-08,2,1,29,LA,PHI,1,10,78,0,0,(1:29) (SHOTGUN) 20-R.RIVERS RIGHT END TO PHI 21 FOR 1 YARD (41-N.MORROW).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,5,1711,0,0
2023100808,2023-10-08,2,0,46,LA,PHI,2,9,79,0,0,(:46) (SHOTGUN) 9-M.STAFFORD SACKED AT PHI 22 FOR -1 YARDS (98-J.CARTER).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,5,1754,0,0
2023100808,2023-10-08,2,0,38,LA,PHI,3,10,78,1,0,"(:38) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 17-P.NACUA FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,5,1762,0,0
2023100808,2023-10-08,2,0,38,LA,PHI,0,0,100,1,0,TIMEOUT #1 BY LAR AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1762,0,0
2023100808,2023-10-08,2,0,32,PHI,LA,1,10,25,0,0,(:32) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END PUSHED OB AT PHI 34 FOR 9 YARDS (53-E.JONES).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,1768,0,0
2023100808,2023-10-08,2,0,32,PHI,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1768,0,0
2023100808,2023-10-08,2,0,32,LA,PHI,0,0,100,1,0,TIMEOUT AT 00:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1768,0,0
2023100808,2023-10-08,2,0,32,LA,PHI,0,0,85,1,0,"8-B.MAHER EXTRA POINT IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,1768,0,0
2023100808,2023-10-08,2,0,24,PHI,LA,2,1,34,0,0,(:24) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 6-D.SMITH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,5,1776,0,0
2023100808,2023-10-08,2,0,24,PHI,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1776,0,0
2023100808,2023-10-08,2,0,17,PHI,LA,3,1,34,0,0,"(:17) (SHOTGUN) 1-J.HURTS PASS DEEP MIDDLE TO 11-A.BROWN TO LAR 28 FOR 38 YARDS (1-D.KENDRICK). PENALTY ON LAR-1-D.KENDRICK, HORSE COLLAR TACKLE, 14 YARDS, ENFORCED AT LAR 28.",0,2023,38,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,34,OWN,1,LAR,0,HORSE COLLAR TACKLE,14,5,1783,0,0
2023100808,2023-10-08,2,0,7,PHI,LA,0,0,100,1,0,TIMEOUT #1 BY PHI AT 00:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1793,0,0
2023100808,2023-10-08,2,0,7,PHI,LA,1,10,86,0,0,"(:07) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 11-A.BROWN. PENALTY ON LAR-1-D.KENDRICK, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT LAR 14 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,14,OPP,1,LAR,1,DEFENSIVE PASS INTERFERENCE,13,5,1793,0,0
2023100808,2023-10-08,2,0,2,PHI,LA,1,1,99,1,0,"(:02) 1-J.HURTS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,5,1798,0,0
2023100808,2023-10-08,2,0,2,PHI,LA,0,0,100,1,0,TIMEOUT #3 BY LAR AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1798,0,0
2023100808,2023-10-08,2,0,0,LA,PHI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1800,0,0
2023100808,2023-10-08,3,15,0,LA,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1800,0,0
2023100808,2023-10-08,3,15,0,LA,PHI,1,10,75,0,0,"(15:00) 9-M.STAFFORD PASS SHORT RIGHT TO 20-R.RIVERS TO LAR 26 FOR 1 YARD (41-N.MORROW). PENALTY ON LAR-73-S.AVILA, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT LAR 25 - NO PLAY.",0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OPP,1,LAR,1,INELIGIBLE DOWNFIELD PASS,5,5,1800,0,0
2023100808,2023-10-08,2,0,0,PHI,LA,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,1800,0,0
2023100808,2023-10-08,3,14,34,LA,PHI,1,15,80,0,0,(14:34) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 9 FOR -11 YARDS (98-J.CARTER).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,5,1826,0,0
2023100808,2023-10-08,3,13,57,LA,PHI,2,26,91,0,0,"(13:57) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 17-P.NACUA. LAR-65-C.SHELTON WAS INJURED DURING THE PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,5,1863,0,0
2023100808,2023-10-08,3,13,52,LA,PHI,3,26,91,0,0,"(13:52) 23-K.WILLIAMS UP THE MIDDLE TO LAR 20 FOR 11 YARDS (24-J.BRADBERRY). PENALTY ON PHI-52-Z.CUNNINGHAM, FACE MASK, 15 YARDS, ENFORCED AT LAR 20.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,9,OPP,1,PHI,0,FACE MASK,15,5,1868,0,0
2023100808,2023-10-08,3,13,26,LA,PHI,1,10,65,1,0,(13:26) 9-M.STAFFORD PASS DEEP LEFT TO 17-P.NACUA PUSHED OB AT PHI 48 FOR 17 YARDS (32-R.BLANKENSHIP).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1894,0,0
2023100808,2023-10-08,3,12,50,LA,PHI,1,10,52,0,0,(12:50) 23-K.WILLIAMS UP THE MIDDLE TO PHI 45 FOR 3 YARDS (3-N.SMITH; 52-Z.CUNNINGHAM).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,5,1930,0,0
2023100808,2023-10-08,3,12,7,LA,PHI,2,7,55,0,0,"(12:07) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 23-K.WILLIAMS TO PHI 48 FOR -3 YARDS (41-N.MORROW, 90-J.DAVIS).",0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,5,1973,0,0
2023100808,2023-10-08,3,11,23,LA,PHI,3,10,52,0,0,"(11:23) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT [94-J.SWEAT]. PENALTY ON LAR-9-M.STAFFORD, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT PHI 48.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,48,OPP,1,LAR,0,INTENTIONAL GROUNDING,11,5,2017,0,0
2023100808,2023-10-08,3,11,19,LA,PHI,4,21,59,0,0,"(11:19) 42-E.EVANS PUNTS 54 YARDS TO PHI 5, CENTER-47-A.WARD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,5,2021,0,0
2023100808,2023-10-08,3,11,9,LA,PHI,0,0,100,1,0,TIMEOUT AT 11:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2031,0,0
2023100808,2023-10-08,3,11,9,PHI,LA,1,10,5,0,0,(11:09) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,5,2031,0,0
2023100808,2023-10-08,3,11,3,PHI,LA,2,10,5,0,0,(11:03) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT PUSHED OB AT PHI 13 FOR 8 YARDS (1-D.KENDRICK).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,5,2037,0,0
2023100808,2023-10-08,3,10,20,PHI,LA,3,2,13,1,0,(10:20) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT PUSHED OB AT PHI 20 FOR 7 YARDS (1-D.KENDRICK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,5,2080,0,0
2023100808,2023-10-08,3,10,20,PHI,LA,0,0,100,1,0,TIMEOUT #1 BY PHI AT 10:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2080,0,0
2023100808,2023-10-08,3,9,50,PHI,LA,1,10,20,1,0,"(9:50) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 88-D.GOEDERT TO LAR 31 FOR 49 YARDS (2-R.YEAST).",0,2023,49,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,5,2110,0,0
2023100808,2023-10-08,3,9,10,PHI,LA,1,10,69,0,0,"(9:10) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO LAR 30 FOR 1 YARD (91-K.TURNER, 53-E.JONES).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,5,2150,0,0
2023100808,2023-10-08,3,8,27,PHI,LA,2,9,70,1,0,(8:27) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT TO LAR 20 FOR 10 YARDS (56-C.ROZEBOOM).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,5,2193,0,0
2023100808,2023-10-08,3,7,41,PHI,LA,1,10,80,0,0,"(7:41) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS DEEP RIGHT INTENDED FOR 11-A.BROWN INTERCEPTED BY 44-A.WITHERSPOON AT LAR -1. TOUCHBACK.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,20,OPP,0,,0,,0,5,2239,0,0
2023100808,2023-10-08,3,7,36,LA,PHI,0,0,100,1,0,TIMEOUT AT 07:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2244,0,0
2023100808,2023-10-08,3,7,36,LA,PHI,1,10,80,0,0,(7:36) (SHOTGUN) 23-K.WILLIAMS RIGHT TACKLE TO LAR 27 FOR 7 YARDS (30-J.EVANS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0,5,2244,0,0
2023100808,2023-10-08,3,7,4,LA,PHI,2,3,73,0,0,"(7:04) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 17-P.NACUA TO LAR 42 FOR 15 YARDS (32-R.BLANKENSHIP). PENALTY ON PHI-32-R.BLANKENSHIP, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED AT LAR 42.",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,27,OPP,1,PHI,0,HORSE COLLAR TACKLE,15,5,2276,0,0
2023100808,2023-10-08,3,6,41,LA,PHI,1,10,57,0,0,"(6:41) (SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE INTENDED FOR 18-B.SKOWRONEK INTERCEPTED BY 41-N.MORROW (24-J.BRADBERRY) AT PHI 26. 41-N.MORROW TO PHI 26 FOR NO GAIN (17-P.NACUA). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 18-B.SKOWRONEK (24-J.BRADBERRY).",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,43,OPP,0,,0,,0,5,2299,0,0
2023100808,2023-10-08,3,6,36,LA,PHI,0,0,100,1,0,TIMEOUT AT 06:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2304,0,0
2023100808,2023-10-08,3,6,36,LA,PHI,2,10,57,0,0,(6:36) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,5,2304,0,0
2023100808,2023-10-08,3,6,30,LA,PHI,3,10,57,0,0,"(6:30) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO PHI 45 FOR -2 YARDS (94-J.SWEAT). FUMBLES (94-J.SWEAT), TOUCHED AT LAR 48, RECOVERED BY LAR-10-C.KUPP AT LAR 48.",0,2023,-2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,43,OPP,0,,0,,0,5,2310,0,0
2023100808,2023-10-08,3,5,45,LA,PHI,4,19,52,0,0,"(5:45) 42-E.EVANS PUNTS 43 YARDS TO PHI 9, CENTER-47-A.WARD, FAIR CATCH BY 18-B.COVEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,5,2355,0,0
2023100808,2023-10-08,3,5,38,LA,PHI,0,0,100,1,0,TIMEOUT AT 05:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2362,0,0
2023100808,2023-10-08,3,5,38,PHI,LA,1,10,9,0,0,(5:38) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 17 FOR 8 YARDS (1-D.KENDRICK).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,5,2362,0,0
2023100808,2023-10-08,3,5,10,PHI,LA,2,2,17,1,0,"(5:10) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 24 FOR 7 YARDS (92-J.WILLIAMS).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,5,2390,0,0
2023100808,2023-10-08,3,4,42,PHI,LA,1,10,24,0,0,"(4:42) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 27 FOR 3 YARDS (91-K.TURNER, 97-M.HOECHT).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,5,2418,0,0
2023100808,2023-10-08,3,4,7,PHI,LA,2,7,27,0,0,"(4:07) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO PHI 33 FOR 6 YARDS (1-D.KENDRICK).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,5,2453,0,0
2023100808,2023-10-08,3,3,40,PHI,LA,3,1,33,1,0,(3:40) (NO HUDDLE) 1-J.HURTS UP THE MIDDLE TO PHI 35 FOR 2 YARDS (53-E.JONES).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,5,2480,0,0
2023100808,2023-10-08,3,2,55,PHI,LA,1,10,35,0,0,(2:55) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 38 FOR 3 YARDS (99-A.DONALD; 51-Z.VANVALKENBURG).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,5,2525,0,0
2023100808,2023-10-08,3,2,18,PHI,LA,2,7,38,0,0,(2:18) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 14-K.GAINWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,5,2562,0,0
2023100808,2023-10-08,3,2,12,PHI,LA,3,7,38,1,0,(2:12) (SHOTGUN) 1-J.HURTS SCRAMBLES RIGHT END TO LAR 45 FOR 17 YARDS (91-K.TURNER).,0,2023,17,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,5,2568,0,0
2023100808,2023-10-08,3,1,23,PHI,LA,1,10,55,0,0,(1:23) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 6-D.SMITH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,5,2617,0,0
2023100808,2023-10-08,3,1,20,PHI,LA,2,10,55,1,0,(1:20) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 11-A.BROWN TO LAR 21 FOR 24 YARDS (14-C.DURANT; 53-E.JONES).,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,5,2620,0,0
2023100808,2023-10-08,3,0,32,PHI,LA,1,10,79,0,0,(:32) (SHOTGUN) 0-D.SWIFT LEFT TACKLE TO LAR 18 FOR 3 YARDS (53-E.JONES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,5,2668,0,0
2023100808,2023-10-08,4,15,0,PHI,LA,2,7,82,0,0,(15:00) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 0-D.SWIFT TO LAR 13 FOR 5 YARDS (97-M.HOECHT; 1-D.KENDRICK).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,5,2700,0,0
2023100808,2023-10-08,3,0,0,PHI,LA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2700,0,0
2023100808,2023-10-08,4,14,16,PHI,LA,3,2,87,1,0,"(14:16) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO LAR 11 FOR 2 YARDS (53-E.JONES, 91-K.TURNER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,5,2744,0,0
2023100808,2023-10-08,4,13,35,PHI,LA,1,10,89,0,0,"(13:35) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO LAR 8 FOR 3 YARDS (4-J.FULLER, 92-J.WILLIAMS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,5,2785,0,0
2023100808,2023-10-08,4,12,49,PHI,LA,2,7,92,0,0,(12:49) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,2831,0,0
2023100808,2023-10-08,4,12,41,PHI,LA,3,7,92,0,0,(12:41) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 6-D.SMITH (26-D.SHELLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,2839,0,0
2023100808,2023-10-08,4,12,33,PHI,LA,4,7,92,0,0,"(12:33) 4-J.ELLIOTT 26 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,2847,0,0
2023100808,2023-10-08,4,12,29,LA,PHI,1,10,75,0,0,(12:29) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 5-T.ATWELL TO LAR 31 FOR 6 YARDS (24-J.BRADBERRY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,5,2851,0,0
2023100808,2023-10-08,4,12,29,LA,PHI,0,0,100,1,0,TIMEOUT AT 12:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2851,0,0
2023100808,2023-10-08,4,12,29,LA,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2851,0,0
2023100808,2023-10-08,4,11,52,LA,PHI,2,4,69,0,0,(11:52) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 34 FOR 3 YARDS (98-J.CARTER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,5,2888,0,0
2023100808,2023-10-08,4,11,32,LA,PHI,3,1,66,1,0,(11:32) (NO HUDDLE) 23-K.WILLIAMS UP THE MIDDLE TO LAR 37 FOR 3 YARDS (41-N.MORROW).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,5,2908,0,0
2023100808,2023-10-08,4,10,57,LA,PHI,1,10,63,0,0,"(10:57) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 5-T.ATWELL.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,5,2943,0,0
2023100808,2023-10-08,4,10,53,LA,PHI,2,10,63,0,0,(10:53) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP TO LAR 42 FOR 5 YARDS (33-B.ROBY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,5,2947,0,0
2023100808,2023-10-08,4,10,13,LA,PHI,3,5,58,0,0,(10:13) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 10-C.KUPP.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,5,2987,0,0
2023100808,2023-10-08,4,10,7,LA,PHI,4,5,58,0,0,"(10:07) 42-E.EVANS PUNTS 53 YARDS TO PHI 5, CENTER-47-A.WARD. 18-B.COVEY TO PHI 20 FOR 15 YARDS (18-B.SKOWRONEK).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,5,2993,0,0
2023100808,2023-10-08,4,9,55,LA,PHI,0,0,100,1,0,TIMEOUT AT 09:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3005,0,0
