GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,CLE
2023112607,2023-11-26,1,4,40,CLE,DEN,4,1,49,0,0,"(4:40) (SHOTGUN) DIRECT SNAP TO 88-H.BRYANT.  88-H.BRYANT FUMBLES (ABORTED) AT CLE 49, RECOVERED BY DEN-98-M.PURCELL AT 50.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,49,OWN,0,,0,,0,12,620,0,0
2023112607,2023-11-26,1,4,37,DEN,CLE,0,0,100,1,0,TIMEOUT AT 04:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,623,0,0
2023112607,2023-11-26,1,4,37,DEN,CLE,1,10,100,0,0,(4:37) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 33-J.WILLIAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,623,0,0
2023112607,2023-11-26,1,4,32,DEN,CLE,2,10,100,0,0,"(4:32) (SHOTGUN) 33-J.WILLIAMS UP THE MIDDLE TO DEN 49 FOR -1 YARDS (95-M.GARRETT, 6-J.OWUSU-KORAMOAH).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,12,628,0,0
2023112607,2023-11-26,1,3,50,DEN,CLE,3,11,49,0,0,(3:50) (SHOTGUN) 3-R.WILSON SCRAMBLES RIGHT END TO CLE 42 FOR 9 YARDS (95-M.GARRETT).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,12,670,0,0
2023112607,2023-11-26,1,3,12,DEN,CLE,4,2,58,1,0,"(3:12) (SHOTGUN) 3-R.WILSON SCRAMBLES RIGHT GUARD TO CLE 37 FOR 5 YARDS (1-J.THORNHILL, 6-J.OWUSU-KORAMOAH). FUMBLES (6-J.OWUSU-KORAMOAH), RECOVERED BY CLE-91-A.WRIGHT AT CLE 34.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,42,OPP,0,,0,,0,12,708,0,0
2023112607,2023-11-26,1,3,12,DEN,CLE,0,0,100,1,0,TIMEOUT #1 BY DEN AT 03:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,708,0,0
2023112607,2023-11-26,1,3,0,CLE,DEN,1,10,34,0,0,"(3:00) (SHOTGUN) 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT TACKLE TO CLE 37 FOR 3 YARDS (92-J.HARRIS, 91-M.HENNINGSEN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,12,720,0,0
2023112607,2023-11-26,1,3,0,DEN,CLE,0,0,100,1,0,TIMEOUT AT 03:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,720,0,0
2023112607,2023-11-26,1,2,21,CLE,DEN,2,7,37,0,0,(2:21) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,12,759,0,0
