GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,WAS,DAL
2023112301,2023-11-23,1,1,38,DAL,WAS,2,3,78,1,0,(1:38) 23-R.DOWDLE RIGHT END TO WAS 15 FOR 7 YARDS (47-K.HUDSON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,802,0,0
2023112301,2023-11-23,1,0,57,DAL,WAS,1,10,85,0,0,(:57) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 88-C.LAMB.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,843,0,0
2023112301,2023-11-23,1,0,57,DAL,WAS,0,0,100,1,0,TIMEOUT #1 BY DAL AT 00:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,843,0,0
2023112301,2023-11-23,1,0,53,DAL,WAS,2,10,85,1,0,"(:53) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,847,0,0
2023112301,2023-11-23,1,0,46,WAS,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,854,0,0
2023112301,2023-11-23,1,0,46,DAL,WAS,0,0,100,1,0,TIMEOUT AT 00:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,854,0,0
2023112301,2023-11-23,1,0,46,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,854,0,0
2023112301,2023-11-23,1,0,46,WAS,DAL,1,10,25,0,0,"(:46) 8-B.ROBINSON LEFT TACKLE TO WAS 25 FOR NO GAIN (33-D.CLARK, 54-S.WILLIAMS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,854,0,0
2023112301,2023-11-23,1,0,7,WAS,DAL,2,10,25,0,0,(:07) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,893,0,0
2023112301,2023-11-23,1,0,1,WAS,DAL,3,10,25,1,0,(:01) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 4-C.SAMUEL PUSHED OB AT DAL 45 FOR 30 YARDS (28-M.HOOKER).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,899,0,0
