GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,CIN
2023112601,2023-11-26,2,14,21,PIT,CIN,3,3,38,1,0,(14:21) (SHOTGUN) 8-K.PICKETT PASS DEEP RIGHT TO 18-D.JOHNSON TO CIN 23 FOR 39 YARDS (20-D.TURNER).,0,2023,39,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,12,939,0,0
2023112601,2023-11-26,2,13,35,PIT,CIN,1,10,77,0,0,(13:35) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO CIN 23 FOR NO GAIN (98-D.READER; 99-M.MURPHY).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0,12,985,0,0
2023112601,2023-11-26,2,12,53,PIT,CIN,2,10,77,0,0,(12:53) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP LEFT TO 88-P.FREIERMUTH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,12,1027,0,0
2023112601,2023-11-26,2,12,47,PIT,CIN,3,10,77,0,0,(12:47) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT MIDDLE TO 18-D.JOHNSON (23-D.HILL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,12,1033,0,0
2023112601,2023-11-26,2,12,44,PIT,CIN,4,10,77,0,0,"(12:44) 9-C.BOSWELL 41 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,12,1036,0,0
2023112601,2023-11-26,2,12,39,CIN,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 64 YARDS FROM PIT 35 TO CIN 1. 32-T.WILLIAMS PUSHED OB AT CIN 47 FOR 46 YARDS (28-M.KILLEBREW).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1041,0,0
2023112601,2023-11-26,2,12,39,CIN,PIT,0,0,100,1,0,TIMEOUT AT 12:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1041,0,0
2023112601,2023-11-26,2,12,31,CIN,PIT,1,10,47,0,0,(12:31) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 87-T.HUDSON TO PIT 47 FOR 6 YARDS (23-D.KAZEE; 50-E.ROBERTS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,1049,0,0
2023112601,2023-11-26,2,11,50,CIN,PIT,2,4,53,1,0,(11:50) 6-J.BROWNING PASS SHORT MIDDLE TO 1-J.CHASE PUSHED OB AT PIT 16 FOR 31 YARDS (38-M.WALKER).,0,2023,31,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,12,1090,0,0
2023112601,2023-11-26,2,11,8,CIN,PIT,1,10,84,0,0,(11:08) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 28-J.MIXON TO PIT 11 FOR 5 YARDS (34-C.SULLIVAN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,12,1132,0,0
2023112601,2023-11-26,2,10,36,CIN,PIT,2,5,89,1,0,"(10:36) 6-J.BROWNING PASS SHORT LEFT TO 89-D.SAMPLE FOR 11 YARDS, TOUCHDOWN.",0,2023,11,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,12,1164,0,0
2023112601,2023-11-26,2,10,30,CIN,PIT,0,0,100,1,0,TIMEOUT AT 10:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1170,0,0
2023112601,2023-11-26,2,10,30,CIN,PIT,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,1170,0,0
2023112601,2023-11-26,2,10,30,PIT,CIN,1,10,25,1,0,(10:30) (SHOTGUN) 8-K.PICKETT PASS SHORT MIDDLE TO 80-D.WASHINGTON TO PIT 35 FOR 10 YARDS (68-J.TUPOU; 94-S.HUBBARD).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,1170,0,0
2023112601,2023-11-26,2,10,30,PIT,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1170,0,0
2023112601,2023-11-26,2,9,53,PIT,CIN,1,10,35,0,0,(9:53) 30-J.WARREN RIGHT END TO PIT 38 FOR 3 YARDS (21-M.HILTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,12,1207,0,0
2023112601,2023-11-26,2,9,10,PIT,CIN,2,7,38,0,0,(9:10) 30-J.WARREN RIGHT END TO PIT 41 FOR 3 YARDS (57-G.PRATT; 55-L.WILSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,12,1250,0,0
2023112601,2023-11-26,2,8,27,PIT,CIN,3,4,41,0,0,(8:27) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,12,1293,0,0
2023112601,2023-11-26,2,8,24,PIT,CIN,4,4,41,0,0,"(8:24) 6-P.HARVIN PUNTS 59 YARDS TO END ZONE, CENTER-46-C.KUNTZ, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,12,1296,0,0
2023112601,2023-11-26,2,8,16,CIN,PIT,1,10,20,0,0,(8:16) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 24 FOR 4 YARDS (17-T.THOMPSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,12,1304,0,0
2023112601,2023-11-26,2,8,16,CIN,PIT,0,0,100,1,0,TIMEOUT AT 08:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1304,0,0
2023112601,2023-11-26,2,7,39,CIN,PIT,2,6,24,0,0,(7:39) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 84-M.WILCOX TO CIN 25 FOR 1 YARD (90-T.WATT).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,1341,0,0
2023112601,2023-11-26,2,7,8,CIN,PIT,3,5,25,0,0,(7:08) (SHOTGUN) 6-J.BROWNING SACKED AT CIN 16 FOR -9 YARDS (51-NI.HERBIG).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,1372,0,0
2023112601,2023-11-26,2,6,30,CIN,PIT,4,14,16,0,0,"(6:30) 10-B.ROBBINS PUNTS 44 YARDS TO PIT 40, CENTER-48-C.ADOMITIS. 19-C.AUSTIN PUSHED OB AT PIT 45 FOR 5 YARDS (80-A.IOSIVAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,12,1410,0,0
2023112601,2023-11-26,2,6,25,PIT,CIN,1,10,45,0,0,(6:25) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH TO CIN 46 FOR 9 YARDS (59-A.DAVIS-GAITHER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,12,1415,0,0
2023112601,2023-11-26,2,5,30,PIT,CIN,2,1,54,1,0,"(5:30) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO CIN 42 FOR 4 YARDS (59-A.DAVIS-GAITHER, 27-J.BATTLE).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,12,1470,0,0
2023112601,2023-11-26,2,4,55,PIT,CIN,1,10,58,0,0,(4:55) (SHOTGUN) 22-N.HARRIS RIGHT TACKLE TO CIN 37 FOR 5 YARDS (59-A.DAVIS-GAITHER; 23-D.HILL).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,12,1505,0,0
2023112601,2023-11-26,2,4,20,PIT,CIN,2,5,63,0,0,(4:20) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 30-J.WARREN TO CIN 42 FOR -5 YARDS (21-M.HILTON).,0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,12,1540,0,0
2023112601,2023-11-26,2,3,50,PIT,CIN,3,10,58,0,0,"(3:50) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,1570,0,0
2023112601,2023-11-26,2,3,45,PIT,CIN,4,10,58,0,0,"(3:45) 6-P.HARVIN PUNTS 31 YARDS TO CIN 11, CENTER-46-C.KUNTZ, FAIR CATCH BY 15-C.JONES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,1575,0,0
2023112601,2023-11-26,2,3,16,CIN,PIT,1,10,11,0,0,(3:16) (SHOTGUN) 28-J.MIXON LEFT TACKLE TO CIN 12 FOR 1 YARD (97-C.HEYWARD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OWN,0,,0,,0,12,1604,0,0
2023112601,2023-11-26,2,2,40,CIN,PIT,2,9,12,0,0,"(2:40) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 16-T.IRWIN TO CIN 37 FOR 25 YARDS (50-E.ROBERTS). PENALTY ON PIT-90-T.WATT, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT CIN 37.",0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,12,OWN,1,PIT,0,ROUGHING THE PASSER,15,12,1640,0,0
2023112601,2023-11-26,2,2,0,CIN,PIT,1,10,52,0,0,(2:00) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT MIDDLE TO 1-J.CHASE (23-D.KAZEE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,12,1680,0,0
2023112601,2023-11-26,2,2,0,CIN,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1680,0,0
2023112601,2023-11-26,2,1,56,CIN,PIT,2,10,52,0,0,(1:56) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 83-T.BOYD PUSHED OB AT PIT 43 FOR 5 YARDS (23-D.KAZEE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,12,1684,0,0
