GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,HOU
2023112602,2023-11-26,1,6,41,JAX,HOU,2,11,70,0,0,(6:41) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 17-E.ENGRAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,499,0,0
2023112602,2023-11-26,1,6,35,JAX,HOU,3,11,70,0,0,"(6:35) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO HOU 22 FOR 8 YARDS (30-D.HOUSTON-CARSON, 48-C.HARRIS).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,505,0,0
2023112602,2023-11-26,1,5,58,JAX,HOU,4,3,78,0,0,"(5:58) 10-B.MCMANUS 40 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,542,0,0
2023112602,2023-11-26,1,5,54,HOU,JAX,0,0,100,1,0,TIMEOUT AT 05:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,546,0,0
2023112602,2023-11-26,1,5,54,HOU,JAX,1,10,25,0,0,"(5:54) 26-D.SINGLETARY RIGHT TACKLE PUSHED OB AT HOU 31 FOR 6 YARDS (30-M.BROWN). PENALTY ON HOU-69-S.MASON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 25 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,25,OWN,1,HOU,1,OFFENSIVE HOLDING,10,546,0,0
2023112602,2023-11-26,1,5,54,HOU,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,546,0,0
2023112602,2023-11-26,1,5,32,HOU,JAX,1,20,15,0,0,(5:32) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 3-T.DELL TO HOU 24 FOR 9 YARDS (33-D.LLOYD; 2-R.JENKINS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,568,0,0
2023112602,2023-11-26,1,4,54,HOU,JAX,2,11,24,0,0,(4:54) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 3-T.DELL (33-D.LLOYD) [41-J.ALLEN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,606,0,0
2023112602,2023-11-26,1,4,50,HOU,JAX,3,11,24,0,0,(4:50) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 3-T.DELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,610,0,0
2023112602,2023-11-26,1,4,41,HOU,JAX,4,11,24,0,0,"(4:41) 11-C.JOHNSTON PUNTS 53 YARDS TO JAX 23, CENTER-46-J.WEEKS. 11-P.WASHINGTON PUSHED OB AT JAX 45 FOR 22 YARDS (20-K.HOLLMAN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,619,0,0
2023112602,2023-11-26,1,4,24,JAX,HOU,1,10,45,0,0,(4:24) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 1-T.ETIENNE [48-C.HARRIS]. JAX-74-C.ROBINSON WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,636,0,0
2023112602,2023-11-26,1,4,24,HOU,JAX,0,0,100,1,0,TIMEOUT AT 04:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,636,0,0
2023112602,2023-11-26,1,4,19,JAX,HOU,2,10,45,0,0,(4:19) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 13-C.KIRK (4-T.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,641,0,0
2023112602,2023-11-26,1,4,19,JAX,HOU,0,0,100,1,0,TIMEOUT AT 04:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,641,0,0
2023112602,2023-11-26,1,4,15,JAX,HOU,3,10,45,0,0,(4:15) (SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 49 FOR 4 YARDS (4-T.THOMAS; 5-J.PITRE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,645,0,0
2023112602,2023-11-26,1,3,42,JAX,HOU,4,6,49,0,0,"(3:42) 9-L.COOKE PUNTS 42 YARDS TO HOU 9, CENTER-46-R.MATISCIK, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,678,0,0
2023112602,2023-11-26,1,3,34,HOU,JAX,0,0,100,1,0,TIMEOUT AT 03:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,686,0,0
2023112602,2023-11-26,1,3,34,HOU,JAX,1,10,9,0,0,(3:34) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO HOU 12 FOR 3 YARDS (2-R.JENKINS; 23-F.OLUOKUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,686,0,0
2023112602,2023-11-26,1,2,56,HOU,JAX,2,7,12,0,0,(2:56) (SHOTGUN) 7-C.STROUD SCRAMBLES LEFT END TO HOU 18 FOR 6 YARDS (33-D.LLOYD).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,724,0,0
2023112602,2023-11-26,1,2,27,HOU,JAX,3,1,18,1,0,(2:27) (NO HUDDLE) 31-D.PIERCE UP THE MIDDLE TO HOU 19 FOR 1 YARD (33-D.LLOYD; 37-T.HERNDON).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,753,0,0
2023112602,2023-11-26,1,1,43,HOU,JAX,1,10,19,0,0,(1:43) 31-D.PIERCE RIGHT END TO HOU 21 FOR 2 YARDS (23-F.OLUOKUN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,797,0,0
2023112602,2023-11-26,1,1,1,HOU,JAX,2,8,21,0,0,(1:01) (SHOTGUN) 7-C.STROUD SACKED AT HOU 14 FOR -7 YARDS (95-R.ROBERTSON-HARRIS).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,839,0,0
2023112602,2023-11-26,1,0,20,HOU,JAX,3,15,14,0,0,"(:20) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 3-T.DELL TO JAX 24 FOR 62 YARDS (31-DARI.WILLIAMS). HOU-71-T.HOWARD WAS INJURED DURING THE PLAY. HE IS OUT.  PENALTY ON HOU-3-T.DELL, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT HOU 14 - NO PLAY.",0,2023,62,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,14,OWN,1,HOU,1,ILLEGAL SHIFT,5,880,0,0
2023112602,2023-11-26,1,0,0,HOU,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023112602,2023-11-26,2,15,0,HOU,JAX,3,20,9,0,0,(15:00) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO HOU 23 FOR 14 YARDS (31-DARI.WILLIAMS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,900,0,0
2023112602,2023-11-26,2,14,29,HOU,JAX,4,6,23,0,0,"(14:29) 11-C.JOHNSTON PUNTS 45 YARDS TO JAX 32, CENTER-46-J.WEEKS, FAIR CATCH BY 11-P.WASHINGTON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,931,0,0
2023112602,2023-11-26,2,14,22,JAX,HOU,1,10,32,0,0,(14:22) (SHOTGUN) 1-T.ETIENNE LEFT TACKLE TO JAX 35 FOR 3 YARDS (94-K.DAVIS; 48-C.HARRIS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0,938,0,0
2023112602,2023-11-26,2,13,40,JAX,HOU,2,7,35,0,0,(13:40) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO JAX 41 FOR 6 YARDS (48-C.HARRIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,980,0,0
2023112602,2023-11-26,2,12,56,JAX,HOU,3,1,41,1,0,(12:56) (SHOTGUN) 25-D.JOHNSON UP THE MIDDLE TO JAX 44 FOR 3 YARDS (98-S.RANKINS; 52-J.GREENARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,1024,0,0
2023112602,2023-11-26,2,12,18,JAX,HOU,1,10,44,0,0,(12:18) 4-T.BIGSBY LEFT GUARD TO 50 FOR 6 YARDS (21-S.NELSON; 4-T.THOMAS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,1062,0,0
2023112602,2023-11-26,2,11,41,JAX,HOU,2,4,100,1,0,(11:41) 16-T.LAWRENCE PASS SHORT RIGHT TO 25-D.JOHNSON TO HOU 8 FOR 42 YARDS (48-C.HARRIS).,0,2023,42,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1099,0,0
2023112602,2023-11-26,2,10,57,JAX,HOU,1,8,92,0,0,(10:57) (SHOTGUN) 25-D.JOHNSON RIGHT GUARD TO HOU 5 FOR 3 YARDS (51-W.ANDERSON; 53-B.CASHMAN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,1143,0,0
2023112602,2023-11-26,2,10,15,JAX,HOU,2,5,95,0,0,"(10:15) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO HOU 5 FOR NO GAIN (51-W.ANDERSON). PENALTY ON JAX-13-C.KIRK, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,5,OPP,0,JAX,0,ILLEGAL SHIFT,0,1185,0,0
2023112602,2023-11-26,2,9,50,JAX,HOU,3,5,95,0,0,"(9:50) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 7-Z.JONES (30-D.HOUSTON-CARSON). PENALTY ON HOU-30-D.HOUSTON-CARSON, DEFENSIVE PASS INTERFERENCE, 4 YARDS, ENFORCED AT HOU 5 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,5,OPP,1,HOU,1,DEFENSIVE PASS INTERFERENCE,4,1210,0,0
2023112602,2023-11-26,2,9,44,JAX,HOU,1,1,99,1,0,"(9:44) 16-T.LAWRENCE UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1216,0,0
2023112602,2023-11-26,2,9,43,HOU,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1217,0,0
2023112602,2023-11-26,2,9,43,JAX,HOU,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1217,0,0
2023112602,2023-11-26,2,9,43,HOU,JAX,1,10,25,1,0,(9:43) 7-C.STROUD PASS DEEP RIGHT TO 2-R.WOODS TO JAX 49 FOR 26 YARDS (5-A.CISCO).,0,2023,26,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1217,0,0
2023112602,2023-11-26,2,9,43,HOU,JAX,0,0,100,1,0,TIMEOUT AT 09:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1217,0,0
2023112602,2023-11-26,2,9,3,HOU,JAX,1,10,51,0,0,(9:03) (SHOTGUN) 7-C.STROUD SCRAMBLES LEFT END TO JAX 41 FOR 8 YARDS (41-J.ALLEN).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1257,0,0
2023112602,2023-11-26,2,8,18,HOU,JAX,2,2,59,1,0,(8:18) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 26-D.SINGLETARY TO JAX 8 FOR 33 YARDS (23-F.OLUOKUN; 30-M.BROWN).,0,2023,33,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1302,0,0
2023112602,2023-11-26,2,7,29,HOU,JAX,1,8,92,0,0,"(7:29) 26-D.SINGLETARY UP THE MIDDLE TO JAX 7 FOR 1 YARD (96-A.GOTSIS, 90-A.BLACKSON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,1351,0,0
2023112602,2023-11-26,2,6,49,HOU,JAX,2,7,93,1,0,"(6:49) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 3-T.DELL FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,1391,0,0
2023112602,2023-11-26,2,6,37,HOU,JAX,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1403,0,0
2023112602,2023-11-26,2,6,37,JAX,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1403,0,0
2023112602,2023-11-26,2,6,37,JAX,HOU,1,10,25,0,0,"(6:37) PENALTY ON JAX-72-W.LITTLE, FALSE START, 5 YARDS, ENFORCED AT JAX 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,JAX,1,FALSE START,5,1403,0,0
2023112602,2023-11-26,2,6,37,JAX,HOU,1,15,20,1,0,"(6:37) 16-T.LAWRENCE PASS SHORT RIGHT TO 89-L.FARRELL TO HOU 38 FOR 42 YARDS (24-D.STINGLEY, 30-D.HOUSTON-CARSON).",0,2023,42,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1403,0,0
2023112602,2023-11-26,2,6,37,HOU,JAX,0,0,100,1,0,TIMEOUT AT 06:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1403,0,0
2023112602,2023-11-26,2,5,52,JAX,HOU,1,10,62,0,0,(5:52) (SHOTGUN) 25-D.JOHNSON RIGHT END TO HOU 34 FOR 4 YARDS (24-D.STINGLEY).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,1448,0,0
2023112602,2023-11-26,2,5,13,JAX,HOU,2,6,66,0,0,(5:13) (SHOTGUN) 25-D.JOHNSON UP THE MIDDLE TO HOU 33 FOR 1 YARD (48-C.HARRIS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,1487,0,0
2023112602,2023-11-26,2,4,34,JAX,HOU,3,5,67,1,0,(4:34) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO HOU 25 FOR 8 YARDS (53-B.CASHMAN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1526,0,0
2023112602,2023-11-26,2,4,1,JAX,HOU,1,10,75,0,0,(4:01) (SHOTGUN) 1-T.ETIENNE RIGHT END TO HOU 31 FOR -6 YARDS (51-W.ANDERSON).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OPP,0,,0,,0,1559,0,0
2023112602,2023-11-26,2,3,17,JAX,HOU,2,16,69,0,0,(3:17) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO HOU 30 FOR 1 YARD (5-J.PITRE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OPP,0,,0,,0,1603,0,0
2023112602,2023-11-26,2,2,33,JAX,HOU,0,0,100,1,0,TIMEOUT #1 BY JAX AT 02:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1647,0,0
2023112602,2023-11-26,2,2,33,JAX,HOU,3,15,70,0,0,(2:33) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1647,0,0
2023112602,2023-11-26,2,2,28,JAX,HOU,4,15,70,0,0,"(2:28) 10-B.MCMANUS 48 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1652,0,0
2023112602,2023-11-26,2,2,24,HOU,JAX,1,10,25,0,0,(2:24) 31-D.PIERCE LEFT GUARD TO HOU 29 FOR 4 YARDS (23-F.OLUOKUN; 44-T.WALKER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1656,0,0
2023112602,2023-11-26,2,2,24,HOU,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1656,0,0
2023112602,2023-11-26,2,2,24,HOU,JAX,0,0,100,1,0,TIMEOUT AT 02:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1656,0,0
2023112602,2023-11-26,2,2,0,HOU,JAX,2,6,29,1,0,"(2:00) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 26-D.SINGLETARY TO HOU 39 FOR 10 YARDS (23-F.OLUOKUN, 2-R.JENKINS).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1680,0,0
2023112602,2023-11-26,2,2,0,HOU,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
