GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CHI,MIN
2023112700,2023-11-27,2,8,59,MIN,CHI,3,5,38,0,0,"(8:59) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 87-T.HOCKENSON [98-M.SWEAT]. PENALTY ON CHI-32-T.SMITH, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT MIN 38 - NO PLAY. PENALTY ON CHI-4-E.JACKSON, DEFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,38,OWN,0,CHI,1,ILLEGAL CONTACT,0,12,1261,0,0
2023112700,2023-11-27,2,8,53,MIN,CHI,1,10,43,0,0,(8:53) 15-J.DOBBS PASS SHORT LEFT TO 30-C.HAM TO MIN 47 FOR 4 YARDS (33-J.JOHNSON).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,12,1267,0,0
2023112700,2023-11-27,2,8,15,MIN,CHI,2,6,47,0,0,(8:15) 4-B.POWELL LEFT END TO MIN 49 FOR 2 YARDS (32-T.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,12,1305,0,0
2023112700,2023-11-27,2,7,34,MIN,CHI,3,4,49,0,0,(7:34) (SHOTGUN) 15-J.DOBBS PASS DEEP MIDDLE INTENDED FOR 3-J.ADDISON INTERCEPTED BY 9-J.BRISKER AT CHI 35. 9-J.BRISKER TO CHI 35 FOR NO GAIN (3-J.ADDISON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,49,OWN,0,,0,,0,12,1346,0,0
2023112700,2023-11-27,2,7,28,MIN,CHI,0,0,100,1,0,TIMEOUT AT 07:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1352,0,0
2023112700,2023-11-27,2,7,28,CHI,MIN,1,10,35,1,0,"(7:28) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO CHI 46 FOR 11 YARDS (24-C.BYNUM, 40-I.PACE).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,1352,0,0
2023112700,2023-11-27,2,6,48,CHI,MIN,1,10,46,0,0,(6:48) (SHOTGUN) 1-J.FIELDS LEFT GUARD TO CHI 45 FOR -1 YARDS (52-S.DAY).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0,12,1392,0,0
2023112700,2023-11-27,2,6,6,CHI,MIN,2,11,45,0,0,(6:06) (SHOTGUN) 23-R.JOHNSON UP THE MIDDLE TO CHI 47 FOR 2 YARDS (97-H.PHILLIPS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,12,1434,0,0
2023112700,2023-11-27,2,5,22,CHI,MIN,3,9,47,0,0,(5:22) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 2-D.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,1478,0,0
2023112700,2023-11-27,2,5,19,CHI,MIN,4,9,47,0,0,"(5:19) 16-T.GILL PUNTS 37 YARDS TO MIN 16, CENTER-48-P.SCALES. 4-B.POWELL RAN OB AT MIN 31 FOR 15 YARDS (35-K.BLASINGAME).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,1481,0,0
