GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,PHI
2023112609,2023-11-26,1,10,28,BUF,PHI,3,2,52,0,0,(10:28) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO PHI 47 FOR 1 YARD (52-Z.CUNNINGHAM).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,12,272,0,0
2023112609,2023-11-26,1,10,4,BUF,PHI,4,1,53,1,0,(10:04) (NO HUDDLE) 17-J.ALLEN UP THE MIDDLE TO PHI 46 FOR 1 YARD (41-N.MORROW).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,12,296,0,0
2023112609,2023-11-26,1,9,22,BUF,PHI,1,10,54,0,0,(9:22) (SHOTGUN) 4-J.COOK RIGHT GUARD TO PHI 43 FOR 3 YARDS (98-J.CARTER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,12,338,0,0
2023112609,2023-11-26,1,8,44,BUF,PHI,2,7,57,0,0,(8:44) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK PUSHED OB AT PHI 37 FOR 6 YARDS (7-H.REDDICK).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,12,376,0,0
2023112609,2023-11-26,1,8,9,BUF,PHI,3,1,63,1,0,(8:09) 28-L.MURRAY UP THE MIDDLE TO PHI 34 FOR 3 YARDS (31-K.BYARD; 95-M.TUIPULOTU).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,12,411,0,0
2023112609,2023-11-26,1,7,31,BUF,PHI,1,10,66,0,0,(7:31) 4-J.COOK LEFT END PUSHED OB AT PHI 30 FOR 4 YARDS (41-N.MORROW).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,12,449,0,0
2023112609,2023-11-26,1,6,55,BUF,PHI,2,6,70,0,0,(6:55) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 4-J.COOK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,12,485,0,0
2023112609,2023-11-26,1,6,50,BUF,PHI,3,16,60,0,0,(6:50) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 13-G.DAVIS (24-J.BRADBERRY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,12,490,0,0
2023112609,2023-11-26,1,6,50,BUF,PHI,3,6,70,0,0,"(6:50) (SHOTGUN) PENALTY ON BUF-79-S.BROWN, FALSE START, 5 YARDS, ENFORCED AT PHI 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OPP,1,BUF,1,FALSE START,5,12,490,0,0
2023112609,2023-11-26,1,6,50,BUF,PHI,3,11,65,0,0,"(6:50) (SHOTGUN) PENALTY ON BUF-60-M.MORSE, FALSE START, 5 YARDS, ENFORCED AT PHI 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,BUF,1,FALSE START,5,12,490,0,0
2023112609,2023-11-26,1,6,45,BUF,PHI,4,16,60,0,0,"(6:45) 8-S.MARTIN PUNTS 28 YARDS TO PHI 12, CENTER-69-R.FERGUSON, FAIR CATCH BY 18-B.COVEY. PENALTY ON BUF-33-S.NEAL, FACE MASK, 15 YARDS, ENFORCED AT PHI 12.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OPP,1,BUF,0,FACE MASK,15,12,495,0,0
2023112609,2023-11-26,1,6,37,PHI,BUF,0,0,100,1,0,TIMEOUT AT 06:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,503,0,0
2023112609,2023-11-26,1,6,37,PHI,BUF,1,10,27,0,0,"(6:37) (SHOTGUN) PENALTY ON PHI-69-L.DICKERSON, FALSE START, 5 YARDS, ENFORCED AT PHI 27 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,PHI,1,FALSE START,5,12,503,0,0
2023112609,2023-11-26,1,6,37,PHI,BUF,1,15,22,0,0,(6:37) (SHOTGUN) 0-D.SWIFT RIGHT GUARD TO PHI 25 FOR 3 YARDS (21-J.POYER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OWN,0,,0,,0,12,503,0,0
2023112609,2023-11-26,1,6,16,PHI,BUF,2,12,25,1,0,"(6:16) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 6-D.SMITH TO PHI 39 FOR 14 YARDS (23-M.HYDE).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,524,0,0
2023112609,2023-11-26,1,5,50,PHI,BUF,1,10,39,0,0,"(5:50) (NO HUDDLE, SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO PHI 42 FOR 3 YARDS (43-T.BERNARD; 91-E.OLIVER).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,12,550,0,0
2023112609,2023-11-26,1,5,8,PHI,BUF,2,7,42,0,0,"(5:08) (NO HUDDLE, SHOTGUN) 1-J.HURTS SACKED OB AT PHI 39 FOR -3 YARDS (93-L.JOSEPH).",0,2023,-3,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,12,592,0,0
2023112609,2023-11-26,1,4,28,PHI,BUF,3,10,39,0,0,"(4:28) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE DEEP RIGHT TO 11-A.BROWN (7-TA.JOHNSON). PENALTY ON BUF-31-R.DOUGLAS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PHI 39 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,39,OWN,1,BUF,1,DEFENSIVE HOLDING,5,12,632,0,0
2023112609,2023-11-26,1,4,20,PHI,BUF,1,10,44,0,0,(4:20) (SHOTGUN) 1-J.HURTS LEFT END TO PHI 45 FOR 1 YARD (47-C.BENFORD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,12,640,0,0
2023112609,2023-11-26,1,3,38,PHI,BUF,2,9,45,0,0,(3:38) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO 50 FOR 5 YARDS (23-M.HYDE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,12,682,0,0
2023112609,2023-11-26,1,2,53,PHI,BUF,3,4,100,0,0,"(2:53) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO BUF 47 FOR 3 YARDS (97-J.PHILLIPS, 91-E.OLIVER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,12,727,0,0
2023112609,2023-11-26,1,2,8,PHI,BUF,4,1,53,0,0,"(2:08) (RUN FORMATION) PENALTY ON BUF-97-J.PHILLIPS, ENCROACHMENT, 5 YARDS, ENFORCED AT BUF 47 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OPP,1,BUF,1,ENCROACHMENT,5,12,772,0,0
2023112609,2023-11-26,1,1,57,PHI,BUF,1,10,58,1,0,(1:57) (SHOTGUN) 1-J.HURTS SCRAMBLES UP THE MIDDLE TO BUF 26 FOR 16 YARDS (7-TA.JOHNSON; 47-C.BENFORD).,0,2023,16,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,783,0,0
2023112609,2023-11-26,1,1,26,PHI,BUF,1,10,74,0,0,"(1:26) (NO HUDDLE, SHOTGUN) 14-K.GAINWELL LEFT GUARD TO BUF 3 FOR 23 YARDS (21-J.POYER). PENALTY ON BUF-91-E.OLIVER, ILLEGAL USE OF HANDS, 2 YARDS, ENFORCED AT BUF 3.",0,2023,23,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,26,OPP,1,BUF,0,ILLEGAL USE OF HANDS,2,12,814,0,0
2023112609,2023-11-26,1,1,9,PHI,BUF,1,1,99,1,0,"(1:09) 1-J.HURTS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,12,831,0,0
2023112609,2023-11-26,1,1,6,BUF,PHI,1,10,25,0,0,(1:06) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 28-L.MURRAY TO BUF 31 FOR 6 YARDS (33-B.ROBY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,834,0,0
2023112609,2023-11-26,1,1,6,PHI,BUF,0,0,100,1,0,TIMEOUT AT 01:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,834,0,0
2023112609,2023-11-26,1,1,6,BUF,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,834,0,0
2023112609,2023-11-26,1,1,6,PHI,BUF,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,834,0,0
2023112609,2023-11-26,1,0,35,BUF,PHI,2,4,31,1,0,"(:35) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT BUF 43 FOR 12 YARDS (31-K.BYARD).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,865,0,0
2023112609,2023-11-26,2,15,0,BUF,PHI,1,10,43,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO PHI 49 FOR 8 YARDS (52-Z.CUNNINGHAM).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,12,900,0,0
2023112609,2023-11-26,1,0,0,BUF,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,900,0,0
2023112609,2023-11-26,2,14,28,BUF,PHI,2,2,51,1,0,"(14:28) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO PHI 44 FOR 5 YARDS (41-N.MORROW).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,12,932,0,0
2023112609,2023-11-26,2,13,46,BUF,PHI,1,10,56,0,0,(13:46) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT [33-B.ROBY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,974,0,0
2023112609,2023-11-26,2,13,36,BUF,PHI,2,10,56,0,0,(13:36) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 14-S.DIGGS (24-J.BRADBERRY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,984,0,0
2023112609,2023-11-26,2,13,32,BUF,PHI,3,10,56,0,0,"(13:32) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 86-D.KINCAID. PENALTY ON BUF-73-D.DAWKINS, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT PHI 44 - NO PLAY. PENALTY ON PHI-31-K.BYARD, DEFENSIVE PASS INTERFERENCE, OFFSETTING.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,44,OPP,1,BUF,1,OFFENSIVE HOLDING,0,12,988,0,0
2023112609,2023-11-26,2,13,27,BUF,PHI,3,10,56,1,0,(13:27) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END TO PHI 33 FOR 11 YARDS (52-Z.CUNNINGHAM).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,993,0,0
2023112609,2023-11-26,2,12,51,BUF,PHI,1,10,67,0,0,(12:51) 28-L.MURRAY RIGHT GUARD TO PHI 33 FOR NO GAIN (41-N.MORROW; 90-J.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,12,1029,0,0
2023112609,2023-11-26,2,12,9,BUF,PHI,2,10,67,0,0,(12:09) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 10-K.SHAKIR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,12,1071,0,0
2023112609,2023-11-26,2,12,6,BUF,PHI,3,10,67,0,0,(12:06) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO PHI 30 FOR 3 YARDS (31-K.BYARD).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,12,1074,0,0
