GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SF,SEA
2023112302,2023-11-23,2,5,7,SEA,SF,1,10,28,0,0,(5:07) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,12,1493,0,0
2023112302,2023-11-23,2,5,1,SEA,SF,2,10,28,0,0,(5:01) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 32 FOR 4 YARDS (98-J.HARGRAVE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,12,1499,0,0
2023112302,2023-11-23,2,4,19,SEA,SF,3,6,32,0,0,"(4:19) (SHOTGUN) PENALTY ON SEA-70-J.PETERS, FALSE START, 4 YARDS, ENFORCED AT SEA 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,SEA,1,FALSE START,4,12,1541,0,0
2023112302,2023-11-23,2,3,58,SEA,SF,3,10,28,0,0,(3:58) (SHOTGUN) 7-G.SMITH SACKED AT SEA 20 FOR -8 YARDS (98-J.HARGRAVE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,12,1562,0,0
2023112302,2023-11-23,2,3,22,SEA,SF,4,18,20,0,0,"(3:22) 4-M.DICKSON PUNTS 59 YARDS TO SF 21, CENTER-41-C.STOLL. 3-R.MCCLOUD PUSHED OB AT SF 25 FOR 4 YARDS (20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,12,1598,0,0
2023112302,2023-11-23,2,3,9,SF,SEA,1,10,25,0,0,(3:09) (SHOTGUN) 19-D.SAMUEL RIGHT END TO SF 20 FOR -5 YARDS (21-D.WITHERSPOON).,0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,12,1611,0,0
2023112302,2023-11-23,2,3,9,SEA,SF,0,0,100,1,0,TIMEOUT AT 03:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1611,0,0
2023112302,2023-11-23,2,2,25,SF,SEA,2,15,20,0,0,(2:25) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT TO 19-D.SAMUEL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,12,1655,0,0
2023112302,2023-11-23,2,2,16,SF,SEA,3,15,20,0,0,(2:16) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO SF 27 FOR 7 YARDS (6-Q.DIGGS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,12,1664,0,0
2023112302,2023-11-23,2,2,0,SF,SEA,4,8,27,0,0,"(2:00) 18-M.WISHNOWSKY PUNTS 43 YARDS TO SEA 30, CENTER-46-T.PEPPER. 31-D.DALLAS MUFFS CATCH, TOUCHED AT SEA 30, RECOVERED BY SF-10-R.BELL AT SEA 22. SF-30-G.ODUM WAS INJURED DURING THE PLAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,12,1680,0,0
2023112302,2023-11-23,2,2,0,SF,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1680,0,0
2023112302,2023-11-23,2,1,47,SF,SEA,1,10,78,0,0,(1:47) 23-C.MCCAFFREY UP THE MIDDLE TO SEA 17 FOR 5 YARDS (33-J.ADAMS; 99-L.WILLIAMS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,12,1693,0,0
2023112302,2023-11-23,2,1,3,SF,SEA,2,5,83,0,0,(1:03) 23-C.MCCAFFREY UP THE MIDDLE TO SEA 16 FOR 1 YARD (90-JA.REED; 99-L.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,12,1737,0,0
2023112302,2023-11-23,2,0,51,SF,SEA,3,4,84,0,0,(:51) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO SEA 14 FOR 2 YARDS (6-Q.DIGGS; 21-D.WITHERSPOON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,12,1749,0,0
2023112302,2023-11-23,2,0,51,SF,SEA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 00:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1749,0,0
2023112302,2023-11-23,2,0,43,SF,SEA,4,2,86,0,0,"(:43) 4-J.MOODY 32 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,12,1757,0,0
2023112302,2023-11-23,2,0,43,SF,SEA,0,0,100,1,0,TIMEOUT #2 BY SF AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1757,0,0
2023112302,2023-11-23,2,0,43,SF,SEA,0,0,100,1,0,TIMEOUT #2 BY SEA AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1757,0,0
2023112302,2023-11-23,2,0,39,SEA,SF,0,0,100,1,0,TIMEOUT AT 00:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1761,0,0
2023112302,2023-11-23,2,0,39,SEA,SF,0,0,65,1,0,4-J.MOODY KICKS 64 YARDS FROM SF 35 TO SEA 1. 1-D.ESKRIDGE TO SEA 24 FOR 23 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1761,0,0
2023112302,2023-11-23,2,0,34,SEA,SF,1,10,24,0,0,(:34) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO SEA 33 FOR 9 YARDS (2-D.LENOIR) [97-N.BOSA].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,1766,0,0
2023112302,2023-11-23,2,0,18,SEA,SF,2,1,33,1,0,"(:18) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 87-N.FANT PUSHED OB AT SEA 42 FOR 9 YARDS (57-D.GREENLAW).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,12,1782,0,0
2023112302,2023-11-23,2,0,14,SEA,SF,1,10,42,0,0,(:14) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT PUSHED OB AT SF 49 FOR 9 YARDS (20-A.THOMAS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,12,1786,0,0
2023112302,2023-11-23,2,0,9,SEA,SF,2,1,51,1,0,(:09) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO SF 35 FOR 14 YARDS (7-C.WARD; 27-J.BROWN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,12,1791,0,0
2023112302,2023-11-23,2,0,5,SEA,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1795,0,0
2023112302,2023-11-23,2,0,5,SEA,SF,0,0,100,1,0,TIMEOUT #3 BY SEA AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1795,0,0
2023112302,2023-11-23,2,0,5,SEA,SF,1,10,65,0,0,"(:05) 5-J.MYERS 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON. PENALTY ON SEA-78-S.FORSYTHE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,SEA,0,UNNECESSARY ROUGHNESS,15,12,1795,0,0
2023112302,2023-11-23,2,0,0,SEA,SF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1800,0,0
2023112302,2023-11-23,3,15,0,SEA,SF,1,10,25,0,0,(15:00) 26-Z.CHARBONNET LEFT GUARD TO SEA 27 FOR 2 YARDS (91-A.ARMSTEAD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,12,1800,0,0
2023112302,2023-11-23,3,15,0,SEA,SF,0,0,100,1,0,"4-J.MOODY KICKS 50 YARDS FROM 50 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1800,0,0
2023112302,2023-11-23,3,14,38,SEA,SF,2,8,27,1,0,"(14:38) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 89-W.DISSLY TO SEA 48 FOR 21 YARDS (31-T.GIPSON).",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,12,1822,0,0
2023112302,2023-11-23,3,14,16,SEA,SF,1,10,48,0,0,"(14:16) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SF 44 FOR 8 YARDS (57-D.GREENLAW, 27-J.BROWN).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,12,1844,0,0
2023112302,2023-11-23,3,13,49,SEA,SF,2,2,56,1,0,"(13:49) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET LEFT GUARD TO SF 41 FOR 3 YARDS (57-D.GREENLAW; 98-J.HARGRAVE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,12,1871,0,0
2023112302,2023-11-23,3,13,27,SEA,SF,1,10,59,0,0,"(13:27) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP LEFT TO 14-D.METCALF (7-C.WARD).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,12,1893,0,0
2023112302,2023-11-23,3,13,21,SEA,SF,2,10,59,0,0,"(13:21) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 19-J.BOBO TO SF 35 FOR 6 YARDS (31-T.GIPSON; 98-J.HARGRAVE).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,12,1899,0,0
2023112302,2023-11-23,3,12,40,SEA,SF,3,4,65,0,0,(12:40) (SHOTGUN) 7-G.SMITH SACKED AT SF 42 FOR -7 YARDS (97-N.BOSA).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1940,0,0
2023112302,2023-11-23,3,11,42,SEA,SF,4,11,58,0,0,"(11:42) 4-M.DICKSON PUNTS 38 YARDS TO SF 4, CENTER-41-C.STOLL, DOWNED BY SEA-23-A.BURNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,1998,0,0
2023112302,2023-11-23,3,11,34,SEA,SF,0,0,100,1,0,TIMEOUT AT 11:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2006,0,0
2023112302,2023-11-23,3,11,34,SF,SEA,1,10,4,0,0,(11:34) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,12,2006,0,0
2023112302,2023-11-23,3,11,30,SF,SEA,2,10,4,1,0,"(11:30) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE INTENDED FOR 23-C.MCCAFFREY INTERCEPTED BY 56-J.BROOKS AT SF 12. 56-J.BROOKS FOR 12 YARDS, TOUCHDOWN.",0,2023,12,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,4,OWN,0,,0,,0,12,2010,0,0
2023112302,2023-11-23,3,11,23,SEA,SF,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,2017,0,0
2023112302,2023-11-23,3,11,23,SEA,SF,0,0,100,1,0,TIMEOUT AT 11:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2017,0,0
2023112302,2023-11-23,3,11,23,SF,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2017,0,0
2023112302,2023-11-23,3,11,23,SF,SEA,1,10,25,0,0,"(11:23) (SHOTGUN) PENALTY ON SF-65-A.BANKS, FALSE START, 5 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,1,FALSE START,5,12,2017,0,0
2023112302,2023-11-23,3,11,23,SF,SEA,1,15,20,0,0,(11:23) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO SF 22 FOR 2 YARDS (30-M.JACKSON; 33-J.ADAMS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,12,2017,0,0
2023112302,2023-11-23,3,10,40,SF,SEA,2,13,22,0,0,(10:40) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO SF 29 FOR 7 YARDS (6-Q.DIGGS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,12,2060,0,0
2023112302,2023-11-23,3,9,56,SF,SEA,3,6,29,0,0,(9:56) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,12,2104,0,0
2023112302,2023-11-23,3,9,49,SF,SEA,4,6,29,0,0,"(9:49) 18-M.WISHNOWSKY PUNTS 51 YARDS TO SEA 20, CENTER-46-T.PEPPER, OUT OF BOUNDS. PENALTY ON SEA-59-J.RHATTIGAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,SEA,0,OFFENSIVE HOLDING,10,12,2111,0,0
2023112302,2023-11-23,3,9,41,SEA,SF,1,10,10,0,0,(9:41) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 11 FOR 1 YARD (99-J.KINLAW).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,12,2119,0,0
2023112302,2023-11-23,3,9,19,SEA,SF,2,9,11,0,0,"(9:19) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,12,2141,0,0
2023112302,2023-11-23,3,9,15,SEA,SF,3,9,11,1,0,(9:15) (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 11-J.SMITH-NJIGBA TO SEA 45 FOR 34 YARDS (2-D.LENOIR).,0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,12,2145,0,0
2023112302,2023-11-23,3,8,43,SEA,SF,1,10,45,0,0,"(8:43) (NO HUDDLE, SHOTGUN) 31-D.DALLAS UP THE MIDDLE TO SF 48 FOR 7 YARDS (27-J.BROWN; 54-F.WARNER).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,12,2177,0,0
2023112302,2023-11-23,3,8,22,SEA,SF,2,3,52,1,0,"(8:22) (NO HUDDLE, SHOTGUN) 31-D.DALLAS UP THE MIDDLE TO SF 45 FOR 3 YARDS (54-F.WARNER; 98-J.HARGRAVE).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,12,2198,0,0
2023112302,2023-11-23,3,7,37,SEA,SF,1,10,55,0,0,(7:37) 7-G.SMITH PASS SHORT LEFT TO 11-J.SMITH-NJIGBA TO SF 38 FOR 7 YARDS (91-A.ARMSTEAD).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,2243,0,0
2023112302,2023-11-23,3,7,9,SEA,SF,2,3,62,0,0,"(7:09) (SHOTGUN) 7-G.SMITH SACKED AT SF 42 FOR -4 YARDS (98-J.HARGRAVE). PENALTY ON SF-31-T.GIPSON, DEFENSIVE HOLDING, OFFSETTING, ENFORCED AT SF 38 - NO PLAY. PENALTY ON SEA-63-E.BROWN, ILLEGAL USE OF HANDS, OFFSETTING.",0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,38,OPP,1,SF,1,DEFENSIVE HOLDING,0,12,2271,0,0
2023112302,2023-11-23,3,6,48,SEA,SF,2,3,62,1,0,(6:48) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SF 33 FOR 5 YARDS (48-O.BURKS; 7-C.WARD).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,12,2292,0,0
2023112302,2023-11-23,3,6,12,SEA,SF,1,10,67,0,0,(6:12) 7-G.SMITH SCRAMBLES RIGHT END TO SF 24 FOR 9 YARDS (48-O.BURKS).,0,2023,9,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,12,2328,0,0
2023112302,2023-11-23,3,5,43,SEA,SF,2,1,76,1,0,"(5:43) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET RIGHT END TO SF 19 FOR 5 YARDS (48-O.BURKS). SF-7-C.WARD WAS INJURED DURING THE PLAY.",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OPP,0,,0,,0,12,2357,0,0
2023112302,2023-11-23,3,5,33,SEA,SF,0,0,100,1,0,TIMEOUT AT 05:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2367,0,0
2023112302,2023-11-23,3,5,11,SEA,SF,1,10,81,1,0,(5:11) (SHOTGUN) 7-G.SMITH SCRAMBLES RIGHT END RAN OB AT SF 8 FOR 11 YARDS (31-T.GIPSON).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,12,2389,0,0
2023112302,2023-11-23,3,4,39,SEA,SF,1,8,92,0,0,(4:39) (SHOTGUN) 26-Z.CHARBONNET RIGHT END PUSHED OB AT SF 7 FOR 1 YARD (57-D.GREENLAW).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OPP,0,,0,,0,12,2421,0,0
2023112302,2023-11-23,3,4,6,SEA,SF,2,7,93,0,0,(4:06) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA (20-A.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,12,2454,0,0
2023112302,2023-11-23,3,4,1,SEA,SF,3,7,93,0,0,(4:01) (SHOTGUN) 7-G.SMITH SACKED AT SF 12 FOR -5 YARDS (SACK SPLIT BY 91-A.ARMSTEAD AND 98-J.HARGRAVE).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,12,2459,0,0
2023112302,2023-11-23,3,3,16,SEA,SF,4,12,88,0,0,"(3:16) 5-J.MYERS 30 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,12,2504,0,0
2023112302,2023-11-23,3,3,13,SEA,SF,0,0,100,1,0,TIMEOUT AT 03:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2507,0,0
2023112302,2023-11-23,3,3,13,SF,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2507,0,0
2023112302,2023-11-23,3,3,13,SF,SEA,1,10,25,1,0,(3:13) 19-D.SAMUEL LEFT END PUSHED OB AT SF 40 FOR 15 YARDS (20-J.LOVE).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,12,2507,0,0
2023112302,2023-11-23,3,2,37,SF,SEA,1,10,40,0,0,(2:37) 23-C.MCCAFFREY UP THE MIDDLE TO SF 47 FOR 7 YARDS (56-J.BROOKS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,12,2543,0,0
2023112302,2023-11-23,3,1,58,SF,SEA,2,3,47,1,0,(1:58) 23-C.MCCAFFREY RIGHT TACKLE TO SEA 44 FOR 9 YARDS (20-J.LOVE; 58-D.HALL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,12,2582,0,0
2023112302,2023-11-23,3,1,19,SF,SEA,1,10,56,0,0,(1:19) 23-C.MCCAFFREY LEFT GUARD TO SEA 45 FOR -1 YARDS (33-J.ADAMS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,12,2621,0,0
2023112302,2023-11-23,3,0,40,SF,SEA,2,11,55,0,0,(:40) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 44-K.JUSZCZYK [52-D.TAYLOR].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,2660,0,0
2023112302,2023-11-23,3,0,34,SF,SEA,3,11,55,0,0,(:34) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO SEA 37 FOR 8 YARDS (6-Q.DIGGS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,2666,0,0
2023112302,2023-11-23,4,15,0,SF,SEA,4,8,58,0,0,"(15:00) 18-M.WISHNOWSKY PUNTS 29 YARDS TO SEA 13, CENTER-46-T.PEPPER, DOWNED BY SF-48-O.BURKS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,2700,0,0
2023112302,2023-11-23,3,0,0,SF,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2700,0,0
2023112302,2023-11-23,4,15,0,SF,SEA,4,3,63,0,0,"(15:00) (SHOTGUN) PENALTY ON SF-55-J.FELICIANO, FALSE START, 5 YARDS, ENFORCED AT SEA 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,SF,1,FALSE START,5,12,2700,0,0
2023112302,2023-11-23,4,14,52,SEA,SF,1,10,13,0,0,(14:52) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 26-Z.CHARBONNET TO SEA 19 FOR 6 YARDS (48-O.BURKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,12,2708,0,0
2023112302,2023-11-23,4,14,18,SEA,SF,2,4,19,1,0,(14:18) 26-Z.CHARBONNET LEFT END TO SEA 29 FOR 10 YARDS (2-D.LENOIR; 57-D.GREENLAW).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,12,2742,0,0
