GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,HOU,Week
2024010601,2024-01-06,2,0,30,HOU,IND,0,0,100,1,0,TIMEOUT #1 BY IND AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0,18
2024010601,2024-01-06,2,0,30,HOU,IND,2,15,20,0,0,(:30) 26-D.SINGLETARY LEFT END TO HOU 23 FOR 3 YARDS (45-E.SPEED; 99-D.BUCKNER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,1770,0,0,18
2024010601,2024-01-06,2,0,23,HOU,IND,0,0,100,1,0,TIMEOUT #2 BY IND AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0,18
2024010601,2024-01-06,2,0,23,HOU,IND,3,12,23,0,0,(:23) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 19-X.HUTCHINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1777,0,0,18
2024010601,2024-01-06,2,0,18,HOU,IND,4,12,23,0,0,"(:18) 11-C.JOHNSTON PUNTS 53 YARDS TO IND 24, CENTER-46-J.WEEKS. 1-J.DOWNS TO IND 34 FOR 10 YARDS (35-J.HANSEN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1782,0,0,18
2024010601,2024-01-06,3,15,0,HOU,IND,1,10,25,1,0,(15:00) 7-C.STROUD PASS DEEP LEFT TO 12-N.COLLINS TO HOU 48 FOR 23 YARDS (29-J.BRENTS).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0,18
2024010601,2024-01-06,3,15,0,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010601,2024-01-06,3,14,17,HOU,IND,1,10,48,0,0,(14:17) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY TO 50 FOR 2 YARDS (45-E.SPEED).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1843,0,0,18
2024010601,2024-01-06,3,13,30,HOU,IND,2,8,100,0,0,"(13:30) PENALTY ON HOU-81-E.SAUBERT, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,HOU,1,FALSE START,5,1890,0,0,18
2024010601,2024-01-06,3,13,15,HOU,IND,2,13,45,0,0,(13:15) (SHOTGUN) 7-C.STROUD SACKED AT HOU 37 FOR -8 YARDS (99-D.BUCKNER).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1905,0,0,18
2024010601,2024-01-06,3,12,34,HOU,IND,3,21,37,0,0,(12:34) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO HOU 43 FOR 6 YARDS (52-S.EBUKAM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1946,0,0,18
2024010601,2024-01-06,3,11,56,HOU,IND,4,15,43,0,0,"(11:56) 11-C.JOHNSTON PUNTS 50 YARDS TO IND 7, CENTER-46-J.WEEKS. 1-J.DOWNS TO IND 13 FOR 6 YARDS (43-N.HEWITT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1984,0,0,18
2024010601,2024-01-06,3,9,56,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2104,0,0,18
2024010601,2024-01-06,3,9,56,HOU,IND,1,10,25,0,0,(9:56) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 27 FOR 2 YARDS (45-E.SPEED; 90-G.STEWART).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2104,0,0,18
2024010601,2024-01-06,3,9,17,HOU,IND,2,8,27,0,0,(9:17) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 8-J.METCHIE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2143,0,0,18
2024010601,2024-01-06,3,9,13,HOU,IND,3,8,27,0,0,(9:13) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 19-X.HUTCHINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2147,0,0,18
