GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,ATL
2024010700,2024-01-07,2,2,34,ATL,NO,4,6,11,0,0,"(2:34) 13-B.PINION PUNTS 27 YARDS TO ATL 38, CENTER-49-L.MCCULLOUGH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,18,1646,0,0
2024010700,2024-01-07,2,2,28,NO,ATL,1,10,62,0,0,(2:28) (SHOTGUN) 21-J.WILLIAMS LEFT GUARD TO ATL 36 FOR 2 YARDS (99-J.GAZIANO; 72-L.LONDON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,18,1652,0,0
2024010700,2024-01-07,2,2,1,NO,ATL,2,8,64,0,0,"(2:01) (NO HUDDLE, SHOTGUN) PENALTY ON ATL-72-L.LONDON, NEUTRAL ZONE INFRACTION, 6 YARDS, ENFORCED AT ATL 36 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OPP,1,ATL,1,NEUTRAL ZONE INFRACTION,6,18,1679,0,0
2024010700,2024-01-07,2,2,0,NO,ATL,2,2,70,1,0,(2:00) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON PUSHED OB AT ATL 22 FOR 8 YARDS (59-A.SMITH) [93-C.CAMPBELL].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,18,1680,0,0
2024010700,2024-01-07,2,2,0,NO,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1680,0,0
2024010700,2024-01-07,2,1,55,NO,ATL,1,5,83,0,0,(1:55) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,18,1685,0,0
2024010700,2024-01-07,2,1,55,NO,ATL,1,10,78,0,0,"(1:55) (SHOTGUN) PENALTY ON ATL-93-C.CAMPBELL, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT ATL 22 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OPP,1,ATL,1,NEUTRAL ZONE INFRACTION,5,18,1685,0,0
2024010700,2024-01-07,2,1,50,NO,ATL,2,5,83,1,0,"(1:50) (SHOTGUN) 25-K.MILLER RIGHT GUARD TO ATL 11 FOR 6 YARDS (90-D.ONYEMATA, 27-R.GRANT).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,17,OPP,0,,0,,0,18,1690,0,0
2024010700,2024-01-07,2,1,15,NO,ATL,1,10,89,0,0,(1:15) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED RAN OB AT ATL 5 FOR 6 YARDS.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,18,1725,0,0
2024010700,2024-01-07,2,1,9,NO,ATL,2,4,95,0,0,(1:09) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 33-J.MIMS (34-C.PHILLIPS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,18,1731,0,0
2024010700,2024-01-07,2,1,3,NO,ATL,3,4,95,0,0,(1:03) (SHOTGUN) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  7-T.HILL UP THE MIDDLE TO ATL 6 FOR -1 YARDS (93-C.CAMPBELL).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,18,1737,0,0
2024010700,2024-01-07,2,0,58,NO,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 00:58.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1742,0,0
2024010700,2024-01-07,2,0,58,NO,ATL,4,5,94,0,0,"(:58) 19-B.GRUPE 24 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,18,1742,0,0
2024010700,2024-01-07,2,0,56,NO,ATL,0,0,100,1,0,TIMEOUT AT 00:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1744,0,0
2024010700,2024-01-07,2,0,56,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1744,0,0
2024010700,2024-01-07,2,0,56,ATL,NO,1,10,25,0,0,(:56) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 15-V.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,1744,0,0
2024010700,2024-01-07,2,0,52,ATL,NO,2,10,25,1,0,(:52) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 8-K.PITTS RAN OB AT ATL 44 FOR 19 YARDS.,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,1748,0,0
2024010700,2024-01-07,2,0,46,ATL,NO,1,10,44,0,0,"(:46) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON RAN OB AT NO 48 FOR 8 YARDS (56-D.DAVIS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,18,1754,0,0
2024010700,2024-01-07,2,0,42,ATL,NO,2,2,52,0,0,"(:42) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 5-D.LONDON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,1758,0,0
2024010700,2024-01-07,2,0,37,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1763,0,0
2024010700,2024-01-07,2,0,37,ATL,NO,3,2,52,1,0,(:37) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 85-M.PRUITT RAN OB AT NO 31 FOR 17 YARDS (0-U.AMADI).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,1763,0,0
2024010700,2024-01-07,2,0,31,ATL,NO,1,10,69,0,0,"(:31) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT NO 27 FOR 4 YARDS (27-I.YIADOM).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,18,1769,0,0
2024010700,2024-01-07,2,0,26,ATL,NO,2,6,73,1,0,"(:26) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 15-V.JEFFERSON TO NO 20 FOR 7 YARDS (29-P.ADEBO).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,18,1774,0,0
2024010700,2024-01-07,2,0,24,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1776,0,0
2024010700,2024-01-07,2,0,24,ATL,NO,1,10,80,0,0,(:24) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT NO 18 FOR 2 YARDS (0-U.AMADI) [98-P.TURNER].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,18,1776,0,0
2024010700,2024-01-07,2,0,19,ATL,NO,2,8,82,0,0,"(:19) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 15-V.JEFFERSON TO NO 12 FOR 6 YARDS (29-P.ADEBO).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,18,1781,0,0
2024010700,2024-01-07,2,0,3,ATL,NO,0,0,100,1,0,TIMEOUT #3 BY ATL AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1797,0,0
2024010700,2024-01-07,2,0,3,ATL,NO,3,2,88,0,0,"(:03) 6-Y.KOO 30 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,18,1797,0,0
2024010700,2024-01-07,2,0,0,NO,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1800,0,0
2024010700,2024-01-07,3,15,0,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1800,0,0
2024010700,2024-01-07,3,15,0,ATL,NO,1,10,25,0,0,(15:00) 9-D.RIDDER PASS SHORT LEFT TO 25-T.ALLGEIER TO ATL 24 FOR -1 YARDS (56-D.DAVIS).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,1800,0,0
2024010700,2024-01-07,3,14,20,ATL,NO,2,11,24,0,0,(14:20) (SHOTGUN) 7-B.ROBINSON RIGHT END PUSHED OB AT ATL 27 FOR 3 YARDS (29-P.ADEBO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,18,1840,0,0
2024010700,2024-01-07,3,13,45,ATL,NO,3,8,27,1,0,(13:45) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT INTENDED FOR 8-K.PITTS INTERCEPTED BY 1-A.TAYLOR AT ATL 41. 1-A.TAYLOR TO ATL 25 FOR 16 YARDS (9-D.RIDDER).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,27,OWN,0,,0,,0,18,1875,0,0
2024010700,2024-01-07,3,13,36,NO,ATL,1,10,75,0,0,"(13:36) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS LEFT TACKLE TO ATL 26 FOR -1 YARDS (21-M.HUGHES). ATL-93-C.CAMPBELL WAS INJURED DURING THE PLAY.  INJURY UPDATE: ATL-55 K.ELLISS, KNEE, OUT.",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,18,1884,0,0
2024010700,2024-01-07,3,13,20,NO,ATL,0,0,100,1,0,TIMEOUT AT 13:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1900,0,0
2024010700,2024-01-07,3,13,8,NO,ATL,2,11,74,1,0,"(13:08) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT TO 12-C.OLAVE FOR 26 YARDS, TOUCHDOWN.",0,2023,26,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,1912,0,0
2024010700,2024-01-07,3,13,1,ATL,NO,1,10,25,0,0,(13:01) 7-B.ROBINSON RIGHT TACKLE TO ATL 28 FOR 3 YARDS (94-C.JORDAN; 99-K.SAUNDERS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,18,1919,0,0
2024010700,2024-01-07,3,13,1,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1919,0,0
2024010700,2024-01-07,3,13,1,NO,ATL,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,1919,0,0
2024010700,2024-01-07,3,12,22,ATL,NO,2,7,28,0,0,(12:22) 84-C.PATTERSON RIGHT END TO ATL 34 FOR 6 YARDS (99-K.SAUNDERS; 29-P.ADEBO).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,18,1958,0,0
2024010700,2024-01-07,3,11,48,ATL,NO,3,1,34,0,0,(11:48) 9-D.RIDDER PASS INCOMPLETE DEEP MIDDLE TO 5-D.LONDON (29-P.ADEBO).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,18,1992,0,0
2024010700,2024-01-07,3,11,43,ATL,NO,4,1,34,0,0,"(11:43) 13-B.PINION PUNTS 66 YARDS TO END ZONE, CENTER-49-L.MCCULLOUGH, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,18,1997,0,0
2024010700,2024-01-07,3,11,35,NO,ATL,0,0,100,1,0,TIMEOUT AT 11:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2005,0,0
2024010700,2024-01-07,3,11,35,NO,ATL,1,10,20,1,0,(11:35) 25-K.MILLER RIGHT GUARD TO NO 38 FOR 18 YARDS (27-R.GRANT).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,18,2005,0,0
2024010700,2024-01-07,3,10,56,NO,ATL,1,10,38,0,0,(10:56) 25-K.MILLER RIGHT TACKLE TO NO 41 FOR 3 YARDS (53-N.LANDMAN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OWN,0,,0,,0,18,2044,0,0
2024010700,2024-01-07,3,10,22,NO,ATL,2,7,41,1,0,(10:22) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON RAN OB AT ATL 39 FOR 20 YARDS (3-J.BATES).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,18,2078,0,0
2024010700,2024-01-07,3,9,43,NO,ATL,1,10,61,0,0,(9:43) 25-K.MILLER RIGHT END TO ATL 39 FOR NO GAIN (0-L.CARTER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0,18,2117,0,0
2024010700,2024-01-07,3,9,2,NO,ATL,2,10,61,1,0,"(9:02) 4-D.CARR PASS DEEP RIGHT TO 22-R.SHAHEED FOR 39 YARDS, TOUCHDOWN.",0,2023,39,UNDER CENTER,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,18,2158,0,0
2024010700,2024-01-07,3,8,54,NO,ATL,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,2166,0,0
2024010700,2024-01-07,3,8,54,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2166,0,0
2024010700,2024-01-07,3,8,54,ATL,NO,1,10,25,0,0,(8:54) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 34 FOR 9 YARDS (0-U.AMADI; 20-P.WERNER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,2166,0,0
2024010700,2024-01-07,3,8,54,NO,ATL,0,0,100,1,0,TIMEOUT AT 08:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2166,0,0
2024010700,2024-01-07,3,8,15,ATL,NO,2,1,34,1,0,(8:15) 25-T.ALLGEIER RIGHT GUARD TO ATL 42 FOR 8 YARDS (0-U.AMADI; 56-D.DAVIS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,18,2205,0,0
2024010700,2024-01-07,3,7,39,ATL,NO,1,10,42,0,0,(7:39) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 43 FOR 1 YARD (93-N.SHEPHERD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OWN,0,,0,,0,18,2241,0,0
2024010700,2024-01-07,3,7,4,ATL,NO,2,9,43,0,0,(7:04) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,18,2276,0,0
2024010700,2024-01-07,3,7,1,ATL,NO,3,9,43,1,0,(7:01) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 5-D.LONDON RAN OB AT NO 36 FOR 21 YARDS [96-C.GRANDERSON].,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,18,2279,0,0
2024010700,2024-01-07,3,6,26,ATL,NO,1,10,64,0,0,(6:26) (SHOTGUN) 7-B.ROBINSON LEFT END PUSHED OB AT NO 35 FOR 1 YARD (56-D.DAVIS; 24-J.ABRAM).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,18,2314,0,0
2024010700,2024-01-07,3,5,56,ATL,NO,2,9,65,0,0,(5:56) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO NO 27 FOR 8 YARDS (99-K.SAUNDERS; 32-T.MATHIEU).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2344,0,0
2024010700,2024-01-07,3,5,16,ATL,NO,3,1,73,1,0,(5:16) (SHOTGUN) 7-B.ROBINSON RIGHT END PUSHED OB AT NO 23 FOR 4 YARDS (32-T.MATHIEU).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0,18,2384,0,0
2024010700,2024-01-07,3,4,35,ATL,NO,1,10,77,0,0,(4:35) 9-D.RIDDER PASS SHORT LEFT TO 25-T.ALLGEIER PUSHED OB AT NO 17 FOR 6 YARDS (1-A.TAYLOR).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,18,2425,0,0
2024010700,2024-01-07,3,3,59,ATL,NO,2,4,83,1,0,"(3:59) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON TO NO 10 FOR 7 YARDS (94-C.JORDAN, 24-J.ABRAM).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,18,2461,0,0
2024010700,2024-01-07,3,3,16,ATL,NO,1,10,90,0,0,(3:16) (SHOTGUN) 84-C.PATTERSON RIGHT END PUSHED OB AT NO 3 FOR 7 YARDS (96-C.GRANDERSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,18,2504,0,0
2024010700,2024-01-07,3,2,36,ATL,NO,2,3,97,0,0,(2:36) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 5-D.LONDON TO NO 1 FOR 2 YARDS (20-P.WERNER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,18,2544,0,0
2024010700,2024-01-07,3,1,54,ATL,NO,3,1,99,0,0,(1:54) (SHOTGUN) 84-C.PATTERSON LEFT GUARD TO NO 2 FOR -1 YARDS (96-C.GRANDERSON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,18,2586,0,0
2024010700,2024-01-07,3,1,17,ATL,NO,4,2,98,0,0,(1:17) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,18,2623,0,0
2024010700,2024-01-07,3,1,14,NO,ATL,0,0,100,1,0,TIMEOUT AT 01:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2626,0,0
2024010700,2024-01-07,3,1,14,NO,ATL,1,10,2,0,0,(1:14) 21-J.WILLIAMS RIGHT GUARD TO NO 4 FOR 2 YARDS (59-A.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OWN,0,,0,,0,18,2626,0,0
2024010700,2024-01-07,3,0,37,NO,ATL,2,8,4,0,0,(:37) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,18,2663,0,0
2024010700,2024-01-07,3,0,32,NO,ATL,3,8,4,1,0,(:32) (SHOTGUN) 4-D.CARR PASS DEEP LEFT TO 17-A.PERRY TO NO 33 FOR 29 YARDS (34-C.PHILLIPS).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,18,2668,0,0
2024010700,2024-01-07,4,15,0,NO,ATL,1,10,33,1,0,"(15:00) (SHOTGUN) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  7-T.HILL LEFT GUARD RAN OB AT ATL 40 FOR 27 YARDS (34-C.PHILLIPS). INJURY UPDATE: ATL 85-M.PRUITT, KNEE, QUESTIONABLE TO RETURN.",0,2023,27,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,18,2700,0,0
2024010700,2024-01-07,3,0,0,NO,ATL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2700,0,0
2024010700,2024-01-07,4,14,20,NO,ATL,1,10,60,0,0,(14:20) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO ATL 37 FOR 3 YARDS (17-A.EBIKETIE).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,18,2740,0,0
2024010700,2024-01-07,4,13,36,NO,ATL,2,7,63,1,0,(13:36) 25-K.MILLER RIGHT END TO ATL 26 FOR 11 YARDS (3-J.BATES).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,18,2784,0,0
2024010700,2024-01-07,4,12,55,NO,ATL,1,10,74,0,0,(12:55) (SHOTGUN) 7-T.HILL RIGHT GUARD TO ATL 21 FOR 5 YARDS (59-A.SMITH; 53-N.LANDMAN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,18,2825,0,0
2024010700,2024-01-07,4,12,18,NO,ATL,2,5,79,1,0,(12:18) 21-J.WILLIAMS LEFT GUARD TO ATL 13 FOR 8 YARDS (27-R.GRANT).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,21,OPP,0,,0,,0,18,2862,0,0
2024010700,2024-01-07,4,11,36,NO,ATL,1,10,87,0,0,(11:36) 25-K.MILLER RIGHT TACKLE TO ATL 10 FOR 3 YARDS (95-T.GRAHAM; 72-L.LONDON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OPP,0,,0,,0,18,2904,0,0
2024010700,2024-01-07,4,10,53,NO,ATL,2,7,90,0,0,(10:53) 21-J.WILLIAMS RIGHT GUARD TO ATL 6 FOR 4 YARDS (53-N.LANDMAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OPP,0,,0,,0,18,2947,0,0
2024010700,2024-01-07,4,10,6,NO,ATL,3,3,94,0,0,(10:06) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  4-D.CARR PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,18,2994,0,0
