GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,DET
2024010703,2024-01-07,1,8,6,MIN,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,414,0,0
2024010703,2024-01-07,1,8,6,DET,MIN,0,0,100,1,0,TIMEOUT AT 08:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,414,0,0
2024010703,2024-01-07,1,8,6,DET,MIN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,414,0,0
2024010703,2024-01-07,1,8,6,MIN,DET,1,10,25,0,0,(8:06) 12-N.MULLENS SACKED AT MIN 16 FOR -9 YARDS (46-J.CAMPBELL).,0,2023,-9,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,414,0,0
2024010703,2024-01-07,1,7,21,MIN,DET,2,19,16,0,0,"(7:21) (SHOTGUN) 2-A.MATTISON LEFT TACKLE TO MIN 18 FOR 2 YARDS (97-A.HUTCHINSON). PENALTY ON MIN-71-C.DARRISAW, ILLEGAL FORMATION, DECLINED.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,16,OWN,0,MIN,0,ILLEGAL FORMATION,0,459,0,0
2024010703,2024-01-07,1,6,56,MIN,DET,3,17,18,0,0,(6:56) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 2-A.MATTISON TO MIN 23 FOR 5 YARDS (42-J.REEVES-MAYBIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,484,0,0
2024010703,2024-01-07,1,6,17,MIN,DET,4,12,23,0,0,"(6:17) 14-R.WRIGHT PUNTS 57 YARDS TO DET 20, CENTER-42-A.DEPAOLA. 11-K.RAYMOND TO DET 36 FOR 16 YARDS (34-N.MUSE; 40-I.PACE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,523,0,0
2024010703,2024-01-07,1,6,5,DET,MIN,1,10,36,0,0,"(6:05) 26-J.GIBBS LEFT TACKLE TO DET 38 FOR 2 YARDS (90-J.BULLARD, 40-I.PACE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,36,OWN,0,,0,,0,535,0,0
2024010703,2024-01-07,1,6,5,DET,MIN,0,0,100,1,0,TIMEOUT AT 06:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,535,0,0
2024010703,2024-01-07,1,5,29,DET,MIN,2,8,38,1,0,(5:29) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN PUSHED OB AT DET 46 FOR 8 YARDS (24-C.BYNUM) [40-I.PACE].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,571,0,0
2024010703,2024-01-07,1,4,54,DET,MIN,1,10,46,0,0,(4:54) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO MIN 46 FOR 8 YARDS (23-A.BOOTH) [95-K.TONGA].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,606,0,0
2024010703,2024-01-07,1,4,12,DET,MIN,2,2,54,0,0,"(4:12) 26-J.GIBBS LEFT TACKLE TO MIN 45 FOR 1 YARD (24-C.BYNUM, 40-I.PACE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,648,0,0
2024010703,2024-01-07,1,3,28,DET,MIN,3,1,55,0,0,(3:28) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 87-S.LAPORTA (22-H.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,692,0,0
2024010703,2024-01-07,1,3,22,DET,MIN,4,1,55,1,0,(3:22) 26-J.GIBBS UP THE MIDDLE TO MIN 44 FOR 1 YARD (40-I.PACE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,698,0,0
2024010703,2024-01-07,1,2,53,DET,MIN,1,10,56,1,0,(2:53) 16-J.GOFF PASS DEEP LEFT TO 11-K.RAYMOND RAN OB AT MIN 3 FOR 41 YARDS.,0,2023,41,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,727,0,0
2024010703,2024-01-07,1,2,17,DET,MIN,1,3,97,1,0,"(2:17) 26-J.GIBBS RIGHT END FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,3,OPP,0,,0,,0,763,0,0
2024010703,2024-01-07,1,2,12,MIN,DET,0,0,65,1,0,3-J.FOX KICKS 68 YARDS FROM DET 35 TO MIN -3. 26-K.NWANGWU TO MIN 20 FOR 23 YARDS (45-J.CABINDA).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,768,0,0
2024010703,2024-01-07,1,2,12,DET,MIN,0,0,100,1,0,TIMEOUT AT 02:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,768,0,0
2024010703,2024-01-07,1,2,12,DET,MIN,0,0,85,1,0,"17-M.BADGLEY EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,768,0,0
2024010703,2024-01-07,1,2,7,MIN,DET,1,10,20,1,0,(2:07) 32-T.CHANDLER RIGHT END TO MIN 34 FOR 14 YARDS (2-C.GARDNER-JOHNSON).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,773,0,0
2024010703,2024-01-07,1,1,31,MIN,DET,1,10,34,0,0,"(1:31) 32-T.CHANDLER RIGHT END TO MIN 46 FOR 12 YARDS (31-K.JOSEPH). PENALTY ON MIN-56-G.BRADBURY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 34 - NO PLAY.",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,34,OWN,1,MIN,1,OFFENSIVE HOLDING,10,809,0,0
2024010703,2024-01-07,1,1,8,MIN,DET,1,20,24,0,0,"(1:08) 12-N.MULLENS PASS INCOMPLETE SHORT MIDDLE [93-J.PASCHAL]. PENALTY ON MIN-12-N.MULLENS, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT MIN 24.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,24,OWN,1,MIN,0,INTENTIONAL GROUNDING,10,832,0,0
2024010703,2024-01-07,1,1,3,MIN,DET,2,30,14,1,0,(1:03) (SHOTGUN) 12-N.MULLENS PASS DEEP RIGHT TO 86-J.MUNDT TO MIN 46 FOR 32 YARDS (2-C.GARDNER-JOHNSON) [97-A.HUTCHINSON].,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,837,0,0
2024010703,2024-01-07,1,0,30,MIN,DET,1,10,46,0,0,"(:30) (NO HUDDLE, SHOTGUN) 12-N.MULLENS PASS INCOMPLETE SHORT LEFT TO 32-T.CHANDLER [54-A.MCNEILL].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,870,0,0
2024010703,2024-01-07,1,0,26,MIN,DET,2,10,46,0,0,(:26) (SHOTGUN) 32-T.CHANDLER UP THE MIDDLE TO MIN 48 FOR 2 YARDS (1-C.SUTTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,874,0,0
2024010703,2024-01-07,1,0,0,MIN,DET,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2024010703,2024-01-07,2,15,0,MIN,DET,3,8,48,0,0,"(15:00) (SHOTGUN) PENALTY ON MIN-64-B.BRANDEL, FALSE START, 5 YARDS, ENFORCED AT MIN 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,MIN,1,FALSE START,5,900,0,0
2024010703,2024-01-07,2,15,0,MIN,DET,3,13,43,0,0,(15:00) (SHOTGUN) 12-N.MULLENS PASS SHORT RIGHT TO 18-J.JEFFERSON TO 50 FOR 7 YARDS (34-A.ANZALONE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,900,0,0
2024010703,2024-01-07,2,14,13,MIN,DET,4,6,100,0,0,"(14:13) (SHOTGUN) 12-N.MULLENS SCRAMBLES LEFT END TO DET 44 FOR 6 YARDS (34-A.ANZALONE). PENALTY ON DET-29-K.VILDOR, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT DET 44.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,DET,0,ILLEGAL CONTACT,5,947,0,0
2024010703,2024-01-07,2,13,43,MIN,DET,1,10,61,0,0,(13:43) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,977,0,0
2024010703,2024-01-07,2,13,37,MIN,DET,2,10,61,0,0,(13:37) 2-A.MATTISON LEFT TACKLE TO DET 35 FOR 4 YARDS (46-J.CAMPBELL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,983,0,0
2024010703,2024-01-07,2,12,55,MIN,DET,3,6,65,0,0,"(12:55) (SHOTGUN) 12-N.MULLENS SACKED AT DET 43 FOR -8 YARDS (95-R.OKWARA). PENALTY ON DET-32-B.BRANCH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DET 35 - NO PLAY.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,35,OPP,1,DET,1,DEFENSIVE HOLDING,5,1025,0,0
2024010703,2024-01-07,2,12,29,MIN,DET,0,0,100,1,0,TIMEOUT #1 BY DET AT 12:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1051,0,0
2024010703,2024-01-07,2,12,29,MIN,DET,1,10,70,1,0,(12:29) 12-N.MULLENS PASS DEEP MIDDLE TO 18-J.JEFFERSON TO DET 8 FOR 22 YARDS (31-K.JOSEPH).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1051,0,0
2024010703,2024-01-07,2,11,48,MIN,DET,1,8,92,0,0,"(11:48) (SHOTGUN) 2-A.MATTISON LEFT TACKLE TO DET 8 FOR NO GAIN (55-D.BARNES, 46-J.CAMPBELL).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OPP,0,,0,,0,1092,0,0
2024010703,2024-01-07,2,11,6,MIN,DET,2,8,92,0,0,(11:06) 18-J.JEFFERSON RIGHT END TO DET 20 FOR -12 YARDS (97-A.HUTCHINSON).,0,2023,-12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OPP,0,,0,,0,1134,0,0
2024010703,2024-01-07,2,10,16,MIN,DET,3,20,80,0,0,"(10:16) (SHOTGUN) PENALTY ON MIN, DELAY OF GAME, 5 YARDS, ENFORCED AT DET 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,MIN,1,DELAY OF GAME,5,1184,0,0
2024010703,2024-01-07,2,10,0,MIN,DET,3,25,75,0,0,(10:00) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 18-J.JEFFERSON PUSHED OB AT DET 21 FOR 4 YARDS (32-B.BRANCH) [55-D.BARNES].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1200,0,0
2024010703,2024-01-07,2,9,24,MIN,DET,4,21,79,0,0,"(9:24) 1-G.JOSEPH 39 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1236,0,0
2024010703,2024-01-07,2,9,20,DET,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO DET 0. 13-C.REYNOLDS TO DET 26 FOR 26 YARDS (30-C.HAM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1240,0,0
2024010703,2024-01-07,2,9,20,DET,MIN,0,0,100,1,0,TIMEOUT AT 09:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1240,0,0
2024010703,2024-01-07,2,9,14,DET,MIN,1,10,26,0,0,"(9:14) 5-D.MONTGOMERY LEFT TACKLE TO DET 27 FOR 1 YARD (99-D.HUNTER, 97-H.PHILLIPS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,1246,0,0
2024010703,2024-01-07,2,8,40,DET,MIN,2,9,27,1,0,(8:40) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO DET 36 FOR 9 YARDS (58-J.HICKS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1280,0,0
2024010703,2024-01-07,2,8,3,DET,MIN,1,10,36,0,0,(8:03) (SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO DET 38 FOR 2 YARDS (99-D.HUNTER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,1317,0,0
2024010703,2024-01-07,2,7,29,DET,MIN,2,8,38,0,0,(7:29) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1351,0,0
2024010703,2024-01-07,2,7,24,DET,MIN,3,8,38,0,0,(7:24) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 43 FOR 5 YARDS (24-C.BYNUM).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1356,0,0
2024010703,2024-01-07,2,6,42,DET,MIN,4,3,43,0,0,"(6:42) 3-J.FOX PUNTS 55 YARDS TO MIN 2, CENTER-43-J.MCQUAIDE, DOWNED BY DET-30-K.DORSEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1398,0,0
2024010703,2024-01-07,2,6,31,MIN,DET,1,10,2,0,0,(6:31) 2-A.MATTISON UP THE MIDDLE TO MIN 5 FOR 3 YARDS (94-B.JONES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,1409,0,0
2024010703,2024-01-07,2,6,31,DET,MIN,0,0,100,1,0,TIMEOUT AT 06:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1409,0,0
2024010703,2024-01-07,2,5,53,MIN,DET,2,7,5,1,0,(5:53) (SHOTGUN) 12-N.MULLENS PASS SHORT LEFT TO 84-J.OLIVER RAN OB AT MIN 25 FOR 20 YARDS (31-K.JOSEPH).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,1447,0,0
2024010703,2024-01-07,2,5,18,MIN,DET,1,10,25,0,0,(5:18) 2-A.MATTISON RIGHT TACKLE TO MIN 31 FOR 6 YARDS (46-J.CAMPBELL). MIN-66-D.RISNER WAS INJURED DURING THE PLAY.,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1482,0,0
2024010703,2024-01-07,2,5,8,MIN,DET,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1492,0,0
2024010703,2024-01-07,2,5,2,MIN,DET,2,4,31,1,0,(5:02) 12-N.MULLENS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 36 FOR 5 YARDS (1-C.SUTTON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1498,0,0
2024010703,2024-01-07,2,4,21,MIN,DET,1,10,36,0,0,(4:21) 12-N.MULLENS SACKED AT MIN 28 FOR -8 YARDS (97-A.HUTCHINSON).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1539,0,0
2024010703,2024-01-07,2,3,40,MIN,DET,2,18,28,0,0,(3:40) (SHOTGUN) 12-N.MULLENS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON (1-C.SUTTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1580,0,0
2024010703,2024-01-07,2,3,34,MIN,DET,3,18,28,0,0,(3:34) (SHOTGUN) 12-N.MULLENS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO MIN 37 FOR 9 YARDS (42-J.REEVES-MAYBIN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1586,0,0
2024010703,2024-01-07,2,2,48,MIN,DET,4,9,37,0,0,"(2:48) 14-R.WRIGHT PUNTS 58 YARDS TO DET 5, CENTER-42-A.DEPAOLA. 11-K.RAYMOND TO DET 18 FOR 13 YARDS (40-I.PACE, 59-N.VIGIL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1632,0,0
2024010703,2024-01-07,2,2,35,DET,MIN,1,10,18,0,0,(2:35) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 26-J.GIBBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1645,0,0
