GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TEN,JAX
2024010702,2024-01-07,1,5,57,JAX,TEN,0,0,65,1,0,13-T.ZENTNER KICKS 68 YARDS FROM TEN 35 TO JAX -3. 4-T.BIGSBY PUSHED OB AT JAX 28 FOR 31 YARDS (47-J.DOMANN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,543,0,0
2024010702,2024-01-07,1,5,53,JAX,TEN,1,10,28,0,0,"(5:53) 1-T.ETIENNE LEFT END PUSHED OB AT JAX 31 FOR 3 YARDS (35-K.WALLACE). PENALTY ON JAX-14-E.COOKS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 28 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,28,OWN,1,JAX,1,OFFENSIVE HOLDING,10,18,547,0,0
2024010702,2024-01-07,1,5,24,JAX,TEN,1,20,18,0,0,(5:24) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 23 FOR 5 YARDS (49-A.KEY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,18,576,0,0
2024010702,2024-01-07,1,4,45,JAX,TEN,2,15,23,0,0,(4:45) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO JAX 31 FOR 8 YARDS (21-R.MCCREARY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,18,615,0,0
2024010702,2024-01-07,1,4,6,JAX,TEN,3,7,31,1,0,"(4:06) (SHOTGUN) 16-T.LAWRENCE PASS DEEP LEFT TO 7-Z.JONES TO JAX 47 FOR 16 YARDS (24-E.MOLDEN). TENNESSEE CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 7-Z.JONES (24-E.MOLDEN).",0,2023,16,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,1,1,,0,0,0,0,0,,31,OWN,0,,0,,0,18,654,0,0
2024010702,2024-01-07,1,4,2,JAX,TEN,4,7,31,0,0,"(4:02) 9-L.COOKE PUNTS 43 YARDS TO TEN 26, CENTER-46-R.MATISCIK, FAIR CATCH BY 12-M.KINSEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,18,658,0,0
2024010702,2024-01-07,1,3,54,TEN,JAX,1,10,26,0,0,(3:54) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 86-K.RADER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,18,666,0,0
2024010702,2024-01-07,1,3,45,TEN,JAX,2,10,26,1,0,(3:45) 22-D.HENRY UP THE MIDDLE TO TEN 42 FOR 16 YARDS (23-F.OLUOKUN).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,18,675,0,0
2024010702,2024-01-07,1,3,5,TEN,JAX,1,10,42,0,0,(3:05) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,18,715,0,0
2024010702,2024-01-07,1,3,0,TEN,JAX,2,10,42,0,0,(3:00) 22-D.HENRY RIGHT GUARD TO TEN 44 FOR 2 YARDS (99-J.LEDBETTER; 44-T.WALKER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,18,720,0,0
