GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,TB
2024010705,2024-01-07,2,2,13,TB,CAR,1,10,26,0,0,"(2:13) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 13-M.EVANS (8-J.HORN, 95-DER.BROWN) [95-DER.BROWN].",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1667,0,0
2024010705,2024-01-07,2,2,9,TB,CAR,2,10,26,0,0,(2:09) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1671,0,0
2024010705,2024-01-07,2,2,5,TB,CAR,3,10,26,0,0,(2:05) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT MIDDLE TO 10-T.PALMER (40-D.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1675,0,0
2024010705,2024-01-07,2,2,1,TB,CAR,4,10,26,0,0,"(2:01) 5-J.CAMARDA PUNTS 74 YARDS TO END ZONE, CENTER-97-Z.TRINER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1679,0,0
2024010705,2024-01-07,2,1,52,CAR,TB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1688,0,0
2024010705,2024-01-07,2,1,52,CAR,TB,1,10,20,0,0,(1:52) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD TO CAR 21 FOR 1 YARD (0-Y.DIABY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1688,0,0
2024010705,2024-01-07,2,1,31,CAR,TB,2,9,21,0,0,"(1:31) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 84-S.SULLIVAN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1709,0,0
2024010705,2024-01-07,2,1,25,CAR,TB,3,9,21,0,0,(1:25) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1715,0,0
2024010705,2024-01-07,2,1,21,CAR,TB,4,9,21,0,0,"(1:21) 10-J.HEKKER PUNTS 35 YARDS TO TB 44, CENTER-44-J.JANSEN, DOWNED BY CAR-21-J.CHINN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1719,0,0
2024010705,2024-01-07,2,1,11,TB,CAR,1,10,44,0,0,(1:11) 6-B.MAYFIELD PASS SHORT MIDDLE TO 14-C.GODWIN TO CAR 49 FOR 7 YARDS (49-F.LUVU; 40-D.JONES).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1729,0,0
2024010705,2024-01-07,2,0,48,TB,CAR,2,3,51,0,0,"(:48) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT CAR 47 FOR 2 YARDS (40-D.JONES).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1752,0,0
2024010705,2024-01-07,2,0,40,TB,CAR,3,1,53,1,0,"(:40) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO CAR 45 FOR 2 YARDS (95-DER.BROWN, 96-D.WILLIAMS).",0,2023,2,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1760,0,0
2024010705,2024-01-07,2,0,30,TB,CAR,0,0,100,1,0,TIMEOUT #1 BY TB AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0
2024010705,2024-01-07,2,0,30,TB,CAR,1,10,55,0,0,(:30) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 19-D.MOORE PUSHED OB AT CAR 37 FOR 8 YARDS (40-D.JONES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1770,0,0
2024010705,2024-01-07,2,0,25,TB,CAR,2,2,63,1,0,"(:25) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO CAR 33 FOR 4 YARDS (40-D.JONES).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1775,0,0
2024010705,2024-01-07,2,0,19,TB,CAR,0,0,100,1,0,TIMEOUT #2 BY TB AT 00:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1781,0,0
2024010705,2024-01-07,2,0,19,TB,CAR,1,10,67,0,0,(:19) (SHOTGUN) 22-C.EDMONDS RIGHT END TO CAR 39 FOR -6 YARDS (13-T.HILL).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OPP,0,,0,,0,1781,0,0
2024010705,2024-01-07,2,0,16,TB,CAR,0,0,100,1,0,TIMEOUT #3 BY TB AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1784,0,0
2024010705,2024-01-07,2,0,16,TB,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1784,0,0
2024010705,2024-01-07,2,0,16,TB,CAR,2,16,61,0,0,(:16) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN (8-J.HORN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1784,0,0
2024010705,2024-01-07,2,0,12,TB,CAR,3,16,61,0,0,(:12) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1788,0,0
2024010705,2024-01-07,2,0,12,TB,CAR,0,0,100,1,0,TIMEOUT #3 BY CAR AT 00:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1788,0,0
2024010705,2024-01-07,2,0,4,TB,CAR,4,16,61,0,0,"(:04) 4-C.MCLAUGHLIN 57 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1796,0,0
2024010705,2024-01-07,3,15,0,CAR,TB,0,0,65,0,0,"5-J.CAMARDA KICKS 61 YARDS FROM TB 35 TO CAR 4. 3-R.BLACKSHEAR TO CAR 25 FOR 21 YARDS (49-C.GILL). PENALTY ON CAR-42-S.FRANKLIN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CAR 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,CAR,0,OFFENSIVE HOLDING,10,1800,0,0
2024010705,2024-01-07,2,0,0,CAR,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2024010705,2024-01-07,3,14,55,CAR,TB,1,10,15,0,0,(14:55) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 14 FOR -1 YARDS (23-R.NEAL).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,15,OWN,0,,0,,0,1805,0,0
2024010705,2024-01-07,3,14,18,CAR,TB,2,11,14,0,0,(14:18) 30-C.HUBBARD RIGHT TACKLE TO CAR 17 FOR 3 YARDS (54-L.DAVID).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OWN,0,,0,,0,1842,0,0
2024010705,2024-01-07,3,13,39,CAR,TB,3,8,17,0,0,"(13:39) (SHOTGUN) PENALTY ON TB-7-S.BARRETT, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT CAR 17 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,17,OWN,1,TB,1,NEUTRAL ZONE INFRACTION,5,1881,0,0
2024010705,2024-01-07,3,13,18,CAR,TB,3,3,22,1,0,(13:18) 30-C.HUBBARD UP THE MIDDLE TO CAR 28 FOR 6 YARDS (45-D.WHITE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,1902,0,0
2024010705,2024-01-07,3,12,37,CAR,TB,1,10,28,0,0,(12:37) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 29 FOR 1 YARD (54-L.DAVID; 0-Y.DIABY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,1943,0,0
2024010705,2024-01-07,3,11,55,CAR,TB,2,9,29,1,0,(11:55) 30-C.HUBBARD UP THE MIDDLE TO CAR 46 FOR 17 YARDS (31-A.WINFIELD).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,1985,0,0
2024010705,2024-01-07,3,11,12,CAR,TB,1,10,46,0,0,(11:12) 6-M.SANDERS RIGHT TACKLE TO CAR 49 FOR 3 YARDS (23-R.NEAL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,2028,0,0
2024010705,2024-01-07,3,10,32,CAR,TB,2,7,49,0,0,"(10:32) PENALTY ON CAR-82-T.TREMBLE, FALSE START, 5 YARDS, ENFORCED AT CAR 49 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OWN,1,CAR,1,FALSE START,5,2068,0,0
2024010705,2024-01-07,3,10,14,CAR,TB,2,12,44,0,0,(10:14) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 80-I.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2086,0,0
2024010705,2024-01-07,3,10,9,CAR,TB,3,12,44,0,0,(10:09) (SHOTGUN) 30-C.HUBBARD RIGHT TACKLE TO CAR 49 FOR 5 YARDS (0-Y.DIABY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OWN,0,,0,,0,2091,0,0
2024010705,2024-01-07,3,9,29,CAR,TB,4,7,49,0,0,"(9:29) 10-J.HEKKER PUNTS 43 YARDS TO TB 8, CENTER-44-J.JANSEN, DOWNED BY CAR-29-D.JAMISON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2131,0,0
2024010705,2024-01-07,3,9,20,CAR,TB,0,0,100,1,0,TIMEOUT AT 09:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2140,0,0
2024010705,2024-01-07,3,9,20,TB,CAR,1,10,8,0,0,(9:20) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 11 FOR 3 YARDS (97-Y.GROSS-MATOS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,2140,0,0
2024010705,2024-01-07,3,8,42,TB,CAR,2,7,11,1,0,(8:42) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO TB 21 FOR 10 YARDS (8-J.HORN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,2178,0,0
2024010705,2024-01-07,3,8,2,TB,CAR,1,10,21,0,0,(8:02) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 23 FOR 2 YARDS (95-DER.BROWN; 96-D.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,2218,0,0
2024010705,2024-01-07,3,7,28,TB,CAR,2,8,23,0,0,(7:28) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 14 FOR -9 YARDS (95-DER.BROWN).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2252,0,0
2024010705,2024-01-07,3,6,45,TB,CAR,3,17,14,0,0,(6:45) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 14-C.GODWIN TO TB 24 FOR 10 YARDS (13-T.HILL; 49-F.LUVU).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,2295,0,0
2024010705,2024-01-07,3,6,8,TB,CAR,4,7,24,0,0,"(6:08) 5-J.CAMARDA PUNTS 59 YARDS TO CAR 17, CENTER-97-Z.TRINER. 11-I.SMITH-MARSETTE TO CAR 46 FOR 29 YARDS (8-S.DENNIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2332,0,0
2024010705,2024-01-07,3,5,55,CAR,TB,0,0,100,1,0,TIMEOUT AT 05:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2345,0,0
2024010705,2024-01-07,3,5,55,CAR,TB,1,10,46,0,0,(5:55) 30-C.HUBBARD UP THE MIDDLE TO CAR 47 FOR 1 YARD (96-G.GAINES; 98-A.NELSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,2345,0,0
2024010705,2024-01-07,3,5,15,CAR,TB,2,9,47,0,0,(5:15) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO TB 49 FOR 4 YARDS (98-A.NELSON) [45-D.WHITE].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2385,0,0
2024010705,2024-01-07,3,4,29,CAR,TB,3,5,51,1,0,(4:29) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 11-I.SMITH-MARSETTE PUSHED OB AT TB 43 FOR 6 YARDS (27-Z.MCCOLLUM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2431,0,0
2024010705,2024-01-07,3,3,49,CAR,TB,1,10,57,0,0,(3:49) (SHOTGUN) 9-B.YOUNG SCRAMBLES UP THE MIDDLE TO TB 39 FOR 4 YARDS (90-L.HALL).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2471,0,0
2024010705,2024-01-07,3,3,9,CAR,TB,2,6,61,0,0,(3:09) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2511,0,0
2024010705,2024-01-07,3,3,4,CAR,TB,3,6,61,0,0,(3:04) 30-C.HUBBARD UP THE MIDDLE TO TB 38 FOR 1 YARD (7-S.BARRETT; 0-Y.DIABY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,2516,0,0
2024010705,2024-01-07,3,2,23,CAR,TB,4,5,62,1,0,(2:23) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO TB 30 FOR 8 YARDS (29-C.IZIEN). TB-94-C.KANCEY WAS INJURED DURING THE PLAY. TB-54-L.DAVID WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2557,0,0
2024010705,2024-01-07,3,2,6,CAR,TB,0,0,100,1,0,TIMEOUT AT 02:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2574,0,0
2024010705,2024-01-07,3,1,56,CAR,TB,1,10,70,0,0,(1:56) (SHOTGUN) 30-C.HUBBARD LEFT END TO TB 28 FOR 2 YARDS (9-J.TRYON; 96-G.GAINES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OPP,0,,0,,0,2584,0,0
2024010705,2024-01-07,3,1,28,CAR,TB,2,8,72,0,0,"(1:28) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD LEFT GUARD TO TB 25 FOR 3 YARDS (29-C.IZIEN).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OPP,0,,0,,0,2612,0,0
2024010705,2024-01-07,3,0,45,CAR,TB,3,5,75,0,0,(:45) (SHOTGUN) 9-B.YOUNG SACKED AT TB 34 FOR -9 YARDS (31-A.WINFIELD).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2655,0,0
2024010705,2024-01-07,3,0,4,CAR,TB,4,14,66,0,0,"(:04) 16-M.WRIGHT 52 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2696,0,0
2024010705,2024-01-07,4,15,0,TB,CAR,1,10,42,0,0,"(15:00) 1-R.WHITE LEFT TACKLE TO TB 43 FOR 1 YARD (97-Y.GROSS-MATOS, 91-N.THURMAN).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OWN,0,,0,,0,2700,0,0
2024010705,2024-01-07,3,0,0,CAR,TB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2024010705,2024-01-07,4,14,24,TB,CAR,2,9,43,0,0,(14:24) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN RAN OB AT TB 47 FOR 4 YARDS.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2736,0,0
2024010705,2024-01-07,4,13,46,TB,CAR,3,5,47,1,0,(13:46) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES RIGHT END RAN OB AT CAR 46 FOR 7 YARDS (49-F.LUVU).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2774,0,0
2024010705,2024-01-07,4,13,15,TB,CAR,1,10,54,0,0,(13:15) 22-C.EDMONDS LEFT GUARD TO CAR 42 FOR 4 YARDS (99-S.TUTTLE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,2805,0,0
2024010705,2024-01-07,4,12,32,TB,CAR,2,6,58,1,0,(12:32) (SHOTGUN) 22-C.EDMONDS UP THE MIDDLE TO CAR 21 FOR 21 YARDS (26-D.JACKSON).,0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OPP,0,,0,,0,2848,0,0
2024010705,2024-01-07,4,11,47,TB,CAR,1,10,79,0,0,(11:47) 6-B.MAYFIELD PASS SHORT RIGHT TO 13-M.EVANS TO CAR 15 FOR 6 YARDS (8-J.HORN; 54-K.GRUGIER-HILL).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2893,0,0
2024010705,2024-01-07,4,11,5,TB,CAR,2,4,85,0,0,(11:05) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 10-T.PALMER [91-N.THURMAN].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2935,0,0
2024010705,2024-01-07,4,11,1,TB,CAR,3,4,85,0,0,(11:01) (SHOTGUN) 6-B.MAYFIELD SACKED AT CAR 21 FOR -6 YARDS (0-B.BURNS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2939,0,0
2024010705,2024-01-07,4,10,22,TB,CAR,4,10,79,0,0,"(10:22) 4-C.MCLAUGHLIN 39 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2978,0,0
2024010705,2024-01-07,4,10,18,CAR,TB,1,10,25,1,0,(10:18) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 37 FOR 12 YARDS (45-D.WHITE).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2982,0,0
2024010705,2024-01-07,4,10,18,CAR,TB,0,0,100,1,0,TIMEOUT AT 10:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2982,0,0
2024010705,2024-01-07,4,10,18,CAR,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2982,0,0
2024010705,2024-01-07,4,9,48,CAR,TB,1,10,37,0,0,(9:48) (NO HUDDLE) 30-C.HUBBARD UP THE MIDDLE TO CAR 41 FOR 4 YARDS (54-L.DAVID; 26-K.MERRIWEATHER).,0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,3012,0,0
2024010705,2024-01-07,4,9,18,CAR,TB,2,6,41,0,0,"(9:18) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 88-T.MARSHALL TO CAR 46 FOR 5 YARDS (35-J.DEAN).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3042,0,0
2024010705,2024-01-07,4,8,56,CAR,TB,3,1,46,0,0,"(8:56) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 46 FOR NO GAIN (54-L.DAVID; 31-A.WINFIELD).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,3064,0,0
2024010705,2024-01-07,4,8,20,CAR,TB,4,1,46,1,0,(8:20) 30-C.HUBBARD RIGHT TACKLE TO CAR 48 FOR 2 YARDS (24-C.DAVIS; 54-L.DAVID).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,3100,0,0
2024010705,2024-01-07,4,7,48,CAR,TB,1,10,48,0,0,"(7:48) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 17-D.CHARK PUSHED OB AT TB 48 FOR 4 YARDS (24-C.DAVIS).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3132,0,0
2024010705,2024-01-07,4,7,17,CAR,TB,2,6,52,1,0,(7:17) (SHOTGUN) 9-B.YOUNG SCRAMBLES LEFT END TO TB 28 FOR 20 YARDS (31-A.WINFIELD).,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3163,0,0
2024010705,2024-01-07,4,6,33,CAR,TB,1,10,72,0,0,"(6:33) 3-R.BLACKSHEAR LEFT END FOR 28 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON CAR, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TB 28 - NO PLAY.",0,2023,28,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,LEFT END,28,OPP,1,CAR,1,ILLEGAL FORMATION,5,3207,0,0
2024010705,2024-01-07,4,6,25,CAR,TB,1,15,67,0,0,"(6:25) (SHOTGUN) 9-B.YOUNG SACKED AT TB 43 FOR -10 YARDS (9-J.TRYON). FUMBLES (9-J.TRYON), TOUCHED AT TB 42, RECOVERED BY TB-96-G.GAINES AT TB 43.",0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,33,OPP,0,,0,,0,3215,0,0
2024010705,2024-01-07,4,6,19,CAR,TB,0,0,100,1,0,TIMEOUT AT 06:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3221,0,0
