GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BAL,PIT
2024010600,2024-01-06,1,10,8,PIT,BAL,1,10,24,0,0,"(10:08) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 29 FOR 5 YARDS (32-M.WILLIAMS, 95-T.ROBINSON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,292,0,0
2024010600,2024-01-06,1,9,34,PIT,BAL,2,5,29,0,0,"(9:34) 22-N.HARRIS RIGHT GUARD TO PIT 33 FOR 4 YARDS (6-P.QUEEN, 53-D.PHILLIPS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,326,0,0
2024010600,2024-01-06,1,8,54,PIT,BAL,3,1,33,1,0,(8:54) 22-N.HARRIS UP THE MIDDLE TO PIT 34 FOR 1 YARD (53-D.PHILLIPS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,366,0,0
2024010600,2024-01-06,1,8,10,PIT,BAL,1,10,34,1,0,(8:10) (SHOTGUN) 30-J.WARREN LEFT END TO BAL 43 FOR 23 YARDS (53-D.PHILLIPS).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,410,0,0
2024010600,2024-01-06,1,7,25,PIT,BAL,1,10,57,0,0,(7:25) 19-C.AUSTIN LEFT END TO BAL 35 FOR 8 YARDS (21-B.STEPHENS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,455,0,0
2024010600,2024-01-06,1,6,49,PIT,BAL,2,2,65,1,0,(6:49) 2-M.RUDOLPH PASS SHORT RIGHT TO 83-CO.HEYWARD TO BAL 33 FOR 2 YARDS (92-J.MADUBUIKE).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,491,0,0
2024010600,2024-01-06,1,6,7,PIT,BAL,1,10,67,0,0,(6:07) 30-J.WARREN LEFT GUARD TO BAL 28 FOR 5 YARDS (10-A.MAULET).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,533,0,0
2024010600,2024-01-06,1,5,26,PIT,BAL,2,5,72,1,0,(5:26) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 18-D.JOHNSON PUSHED OB AT BAL 23 FOR 5 YARDS (21-B.STEPHENS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,574,0,0
2024010600,2024-01-06,1,4,47,PIT,BAL,1,10,77,0,0,"(4:47) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO BAL 14 FOR 9 YARDS (98-T.JONES, 32-M.WILLIAMS).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,613,0,0
2024010600,2024-01-06,1,4,10,PIT,BAL,2,1,86,1,0,"(4:10) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 22-N.HARRIS TO BAL 8 FOR 6 YARDS (53-D.PHILLIPS, 98-T.JONES).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,650,0,0
2024010600,2024-01-06,1,3,26,PIT,BAL,1,8,92,0,0,(3:26) 22-N.HARRIS RIGHT GUARD TO BAL 6 FOR 2 YARDS (58-M.PIERCE; 95-T.ROBINSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,694,0,0
2024010600,2024-01-06,1,2,41,PIT,BAL,2,6,94,1,0,"(2:41) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,739,0,0
2024010600,2024-01-06,1,2,36,PIT,BAL,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,744,0,0
2024010600,2024-01-06,1,2,36,BAL,PIT,0,0,100,1,0,TIMEOUT AT 02:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,744,0,0
2024010600,2024-01-06,1,2,36,BAL,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,744,0,0
2024010600,2024-01-06,1,2,36,BAL,PIT,1,10,25,0,0,"(2:36) 33-M.GORDON RIGHT END TO BAL 28 FOR 3 YARDS (90-T.WATT, 93-M.ROBINSON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,744,0,0
2024010600,2024-01-06,1,1,57,BAL,PIT,2,7,28,0,0,(1:57) (SHOTGUN) 2-T.HUNTLEY PASS INCOMPLETE SHORT MIDDLE TO 88-C.KOLAR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,783,0,0
2024010600,2024-01-06,1,1,54,BAL,PIT,3,7,28,0,0,(1:54) (SHOTGUN) 2-T.HUNTLEY PASS INCOMPLETE SHORT RIGHT TO 43-J.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,786,0,0
2024010600,2024-01-06,1,1,45,BAL,PIT,4,7,28,0,0,"(1:45) 11-J.STOUT PUNTS 51 YARDS TO PIT 21, CENTER-69-T.OTT. 19-C.AUSTIN TO PIT 37 FOR 16 YARDS (69-T.OTT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,795,0,0
2024010600,2024-01-06,1,1,34,BAL,PIT,0,0,100,1,0,TIMEOUT AT 01:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,806,0,0
2024010600,2024-01-06,1,1,34,PIT,BAL,1,10,37,0,0,(1:34) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO PIT 42 FOR 5 YARDS (96-B.WASHINGTON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,806,0,0
2024010600,2024-01-06,1,0,57,PIT,BAL,2,5,42,0,0,(:57) 2-M.RUDOLPH PASS SHORT RIGHT TO 83-CO.HEYWARD TO PIT 44 FOR 2 YARDS (6-P.QUEEN).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,843,0,0
2024010600,2024-01-06,1,0,11,PIT,BAL,3,3,44,0,0,(:11) (SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE DEEP LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,889,0,0
2024010600,2024-01-06,2,15,0,PIT,BAL,4,8,39,0,0,"(15:00) 6-P.HARVIN PUNTS 26 YARDS TO BAL 35, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,900,0,0
2024010600,2024-01-06,1,0,0,BAL,PIT,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2024010600,2024-01-06,2,14,52,BAL,PIT,1,10,35,0,0,(14:52) (SHOTGUN) 33-M.GORDON RIGHT END TO BAL 41 FOR 6 YARDS (25-E.ROWE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,908,0,0
2024010600,2024-01-06,2,14,13,BAL,PIT,2,4,41,1,0,(14:13) (SHOTGUN) 33-M.GORDON RIGHT GUARD TO BAL 45 FOR 4 YARDS (90-T.WATT; 25-E.ROWE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,947,0,0
2024010600,2024-01-06,2,13,33,BAL,PIT,1,10,45,0,0,"(13:33) (SHOTGUN) 33-M.GORDON RIGHT END TO BAL 45 FOR NO GAIN (93-M.ROBINSON). FUMBLES (93-M.ROBINSON), RECOVERED BY PIT-99-L.OGUNJOBI AT BAL 45.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT END,45,OWN,0,,0,,0,987,0,0
2024010600,2024-01-06,2,13,28,BAL,PIT,0,0,100,1,0,TIMEOUT AT 13:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,992,0,0
2024010600,2024-01-06,2,13,28,PIT,BAL,1,10,55,1,0,(13:28) (SHOTGUN) 22-N.HARRIS LEFT END PUSHED OB AT BAL 35 FOR 10 YARDS (6-P.QUEEN).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,992,0,0
2024010600,2024-01-06,2,12,55,PIT,BAL,1,10,65,0,0,"(12:55) (SHOTGUN) PENALTY ON PIT-61-M.COLE, FALSE START, 5 YARDS, ENFORCED AT BAL 35 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,PIT,1,FALSE START,5,1025,0,0
2024010600,2024-01-06,2,12,35,PIT,BAL,1,15,60,0,0,"(12:35) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO BAL 38 FOR 2 YARDS (53-D.PHILLIPS, 95-T.ROBINSON).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,1045,0,0
2024010600,2024-01-06,2,11,58,PIT,BAL,2,13,62,0,0,(11:58) (SHOTGUN) 2-M.RUDOLPH PASS SHORT MIDDLE TO 30-J.WARREN TO BAL 33 FOR 5 YARDS (10-A.MAULET).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1082,0,0
2024010600,2024-01-06,2,11,15,PIT,BAL,3,8,67,0,0,"(11:15) (SHOTGUN) 2-M.RUDOLPH PASS SHORT RIGHT TO 30-J.WARREN TO BAL 32 FOR 1 YARD (10-A.MAULET, 53-D.PHILLIPS). FUMBLES (53-D.PHILLIPS), TOUCHED AT BAL 32, RECOVERED BY BAL-10-A.MAULET AT BAL 33.",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,33,OPP,0,,0,,0,1125,0,0
2024010600,2024-01-06,2,11,2,BAL,PIT,1,10,33,0,0,(11:02) (SHOTGUN) 2-T.HUNTLEY PASS INCOMPLETE SHORT LEFT TO 43-J.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1138,0,0
2024010600,2024-01-06,2,11,2,BAL,PIT,0,0,100,1,0,TIMEOUT AT 11:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1138,0,0
2024010600,2024-01-06,2,10,54,BAL,PIT,2,10,33,0,0,(10:54) (SHOTGUN) 2-T.HUNTLEY SCRAMBLES UP THE MIDDLE TO BAL 40 FOR 7 YARDS (90-T.WATT).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1146,0,0
2024010600,2024-01-06,2,10,15,BAL,PIT,3,3,40,1,0,(10:15) (SHOTGUN) 2-T.HUNTLEY PASS SHORT RIGHT TO 80-I.LIKELY TO BAL 44 FOR 4 YARDS (25-E.ROWE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1185,0,0
2024010600,2024-01-06,2,9,38,BAL,PIT,1,10,44,0,0,(9:38) 2-T.HUNTLEY SACKED AT BAL 36 FOR -8 YARDS (93-M.ROBINSON).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1222,0,0
2024010600,2024-01-06,2,8,56,BAL,PIT,2,18,36,0,0,(8:56) (SHOTGUN) 2-T.HUNTLEY PASS SHORT LEFT TO 43-J.HILL TO BAL 40 FOR 4 YARDS (28-M.KILLEBREW).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1264,0,0
2024010600,2024-01-06,2,8,19,BAL,PIT,3,14,40,0,0,(8:19) (SHOTGUN) 2-T.HUNTLEY SCRAMBLES RIGHT END TO BAL 47 FOR 7 YARDS (56-A.HIGHSMITH).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1301,0,0
2024010600,2024-01-06,2,7,36,BAL,PIT,4,13,41,0,0,"(7:36) 11-J.STOUT PUNTS 59 YARDS TO END ZONE, CENTER-69-T.OTT, TOUCHBACK. PENALTY ON PIT-83-CO.HEYWARD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,PIT,0,OFFENSIVE HOLDING,10,1344,0,0
2024010600,2024-01-06,2,7,26,BAL,PIT,0,0,100,1,0,TIMEOUT AT 07:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1354,0,0
2024010600,2024-01-06,2,7,26,PIT,BAL,1,10,10,0,0,(7:26) 22-N.HARRIS LEFT END TO PIT 12 FOR 2 YARDS (96-B.WASHINGTON; 32-M.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OWN,0,,0,,0,1354,0,0
2024010600,2024-01-06,2,6,42,PIT,BAL,2,8,12,0,0,(6:42) (SHOTGUN) 2-M.RUDOLPH PASS SHORT MIDDLE TO 22-N.HARRIS TO PIT 17 FOR 5 YARDS (23-R.YA-SIN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1398,0,0
2024010600,2024-01-06,2,5,56,PIT,BAL,3,3,17,0,0,"(5:56) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO PIT 19 FOR 2 YARDS (50-K.VAN NOY, 32-M.WILLIAMS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,1444,0,0
2024010600,2024-01-06,2,5,18,PIT,BAL,4,1,19,0,0,"(5:18) 6-P.HARVIN PUNTS 52 YARDS TO BAL 29, CENTER-46-C.KUNTZ, DOWNED BY PIT-42-J.PIERRE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1482,0,0
2024010600,2024-01-06,2,5,7,BAL,PIT,1,10,29,0,0,(5:07) (SHOTGUN) 35-G.EDWARDS LEFT GUARD TO BAL 30 FOR 1 YARD (92-I.LOUDERMILK).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,1493,0,0
2024010600,2024-01-06,2,5,7,BAL,PIT,0,0,100,1,0,TIMEOUT AT 05:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1493,0,0
