GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,CLE
2024010701,2024-01-07,1,6,7,CIN,CLE,0,0,100,1,0,TIMEOUT AT 06:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,533,0,0
2024010701,2024-01-07,1,6,7,CLE,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,533,0,0
2024010701,2024-01-07,1,5,23,CLE,CIN,2,13,22,0,0,(5:23) 20-P.STRONG LEFT TACKLE TO CLE 23 FOR 1 YARD (21-M.HILTON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OWN,0,,0,,0,577,0,0
2024010701,2024-01-07,1,4,38,CLE,CIN,3,12,23,0,0,"(4:38) (SHOTGUN) 12-J.DRISKEL PASS SHORT RIGHT TO 84-J.AKINS TO CLE 26 FOR 3 YARDS (33-N.SCOTT, 55-L.WILSON).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,622,0,0
2024010701,2024-01-07,1,3,59,CLE,CIN,4,9,26,0,0,"(3:59) 13-C.BOJORQUEZ PUNTS 41 YARDS TO CIN 33, CENTER-47-C.HUGHLETT, FAIR CATCH BY 15-C.JONES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,661,0,0
2024010701,2024-01-07,1,3,51,CIN,CLE,1,10,33,1,0,(3:51) 61-C.FORD REPORTED IN AS ELIGIBLE.  28-J.MIXON RIGHT TACKLE TO CLE 23 FOR 44 YARDS (31-V.GRAY).,0,2023,44,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,669,0,0
2024010701,2024-01-07,1,3,51,CIN,CLE,0,0,100,1,0,TIMEOUT AT 03:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,669,0,0
2024010701,2024-01-07,1,3,0,CIN,CLE,1,10,77,0,0,(3:00) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 80-A.IOSIVAS TO CLE 18 FOR 5 YARDS (29-C.MITCHELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,720,0,0
2024010701,2024-01-07,1,3,0,CIN,CLE,0,0,100,1,0,TIMEOUT #1 BY CIN AT 03:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,720,0,0
2024010701,2024-01-07,1,2,18,CIN,CLE,2,5,82,0,0,(2:18) 28-J.MIXON LEFT TACKLE TO CLE 21 FOR -3 YARDS (92-S.KAMARA).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OPP,0,,0,,0,762,0,0
2024010701,2024-01-07,1,1,34,CIN,CLE,3,8,79,1,0,(1:34) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 80-A.IOSIVAS TO CLE 6 FOR 15 YARDS (31-V.GRAY).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,806,0,0
2024010701,2024-01-07,1,0,53,CIN,CLE,1,6,94,1,0,"(:53) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 28-J.MIXON FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,847,0,0
2024010701,2024-01-07,1,0,48,CLE,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,852,0,0
