GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYG
2024010711,2024-01-07,1,3,50,PHI,NYG,2,9,73,1,0,"(3:50) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO NYG 18 FOR 9 YARDS (44-N.MCCLOUD). FUMBLES (44-N.MCCLOUD), RECOVERED BY NYG-41-M.MCFADDEN AT NYG 17. 41-M.MCFADDEN TO NYG 27 FOR 10 YARDS (89-J.STOLL; 51-C.JURGENS). PHI-11-A.BROWN WAS INJURED DURING THE PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,27,OPP,0,,0,,0,18,670,0,0
2024010711,2024-01-07,1,3,37,NYG,PHI,0,0,100,1,0,TIMEOUT AT 03:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,683,0,0
2024010711,2024-01-07,1,3,37,NYG,PHI,1,10,27,0,0,(3:37) 15-T.DEVITO IN AT QB. 15-T.DEVITO SACKED AT NYG 27 FOR 0 YARDS (22-K.RINGO).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,18,683,0,0
2024010711,2024-01-07,1,3,0,NYG,PHI,2,10,27,0,0,(3:00) 26-S.BARKLEY UP THE MIDDLE TO NYG 31 FOR 4 YARDS (90-J.DAVIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,18,720,0,0
2024010711,2024-01-07,1,2,25,NYG,PHI,3,6,31,0,0,(2:25) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 13-J.HYATT TO NYG 36 FOR 5 YARDS (29-A.MADDOX).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,18,755,0,0
2024010711,2024-01-07,1,1,49,NYG,PHI,4,1,36,0,0,"(1:49) 6-J.GILLAN PUNTS 55 YARDS TO PHI 9, CENTER-59-C.KREITER, DOWNED BY NYG-35-J.CORBIN. PENALTY ON NYG-35-J.CORBIN, INELIGIBLE DOWNFIELD KICK, 5 YARDS, ENFORCED AT PHI 9.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,NYG,0,INELIGIBLE DOWNFIELD KICK,5,18,791,0,0
2024010711,2024-01-07,1,1,38,PHI,NYG,1,10,14,0,0,"(1:38) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 80-J.JONES TO PHI 19 FOR 5 YARDS (22-A.JACKSON, 58-B.OKEREKE).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,18,802,0,0
2024010711,2024-01-07,1,1,38,NYG,PHI,0,0,100,1,0,TIMEOUT AT 01:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,802,0,0
2024010711,2024-01-07,1,0,58,PHI,NYG,2,5,19,0,0,(:58) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO PHI 23 FOR 4 YARDS (41-M.MCFADDEN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,18,842,0,0
2024010711,2024-01-07,1,0,35,PHI,NYG,3,1,23,0,0,"(:35) (NO HUDDLE) PENALTY ON NYG-58-B.OKEREKE, ENCROACHMENT, 6 YARDS, ENFORCED AT PHI 23 - NO PLAY.",0,2023,0,NO HUDDLE,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OWN,1,NYG,1,ENCROACHMENT,6,18,865,0,0
2024010711,2024-01-07,1,0,16,PHI,NYG,1,10,29,1,0,(:16) (SHOTGUN) 14-K.GAINWELL LEFT END TO PHI 41 FOR 12 YARDS (41-M.MCFADDEN).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,18,884,0,0
