GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,IND,HOU
2024010601,2024-01-06,1,4,27,HOU,IND,3,2,43,0,0,"(4:27) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 42 FOR -1 YARDS (45-E.SPEED, 40-J.JONES).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,18,633,0,0
2024010601,2024-01-06,1,3,38,HOU,IND,4,3,42,0,0,"(3:38) 11-C.JOHNSTON PUNTS 44 YARDS TO IND 14, CENTER-46-J.WEEKS, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,18,682,0,0
2024010601,2024-01-06,1,3,31,IND,HOU,0,0,100,1,0,TIMEOUT AT 03:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,689,0,0
2024010601,2024-01-06,1,3,31,IND,HOU,1,10,14,1,0,(3:31) (SHOTGUN) 28-J.TAYLOR LEFT END TO IND 28 FOR 14 YARDS (30-D.HOUSTON-CARSON; 48-C.HARRIS).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OWN,0,,0,,0,18,689,0,0
2024010601,2024-01-06,1,2,55,IND,HOU,1,10,28,0,0,"(2:55) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 14-A.PIERCE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,725,0,0
2024010601,2024-01-06,1,2,51,IND,HOU,2,10,28,0,0,(2:51) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 86-W.MALLORY (30-D.HOUSTON-CARSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,729,0,0
2024010601,2024-01-06,1,2,47,IND,HOU,3,10,28,0,0,"(2:47) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP MIDDLE TO 14-A.PIERCE. PENALTY ON IND-72-B.SMITH, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,28,OWN,0,IND,0,OFFENSIVE HOLDING,0,18,733,0,0
2024010601,2024-01-06,1,2,40,IND,HOU,4,10,28,0,0,"(2:40) 8-R.SANCHEZ PUNTS 52 YARDS TO HOU 20, CENTER-46-L.RHODES. 25-D.KING PUSHED OB AT HOU 35 FOR 15 YARDS (81-M.ALIE-COX; 83-K.GRANSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,740,0,0
2024010601,2024-01-06,1,2,29,HOU,IND,1,10,35,0,0,(2:29) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP RIGHT TO 86-D.SCHULTZ.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,18,751,0,0
2024010601,2024-01-06,1,2,24,HOU,IND,2,10,35,1,0,(2:24) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS PUSHED OB AT HOU 47 FOR 12 YARDS (29-J.BRENTS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,18,756,0,0
2024010601,2024-01-06,1,1,51,HOU,IND,1,10,47,0,0,(1:51) 26-D.SINGLETARY LEFT TACKLE TO HOU 48 FOR 1 YARD (99-D.BUCKNER; 90-G.STEWART).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,18,789,0,0
2024010601,2024-01-06,1,1,10,HOU,IND,2,9,48,0,0,(1:10) 26-D.SINGLETARY RIGHT END TO IND 48 FOR 4 YARDS (20-N.CROSS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,18,830,0,0
2024010601,2024-01-06,1,0,27,HOU,IND,3,5,52,0,0,"(:27) (SHOTGUN) PENALTY ON HOU-78-L.TUNSIL, FALSE START, 5 YARDS, ENFORCED AT IND 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OPP,1,HOU,1,FALSE START,5,18,873,0,0
2024010601,2024-01-06,1,0,21,HOU,IND,3,10,47,0,0,(:21) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO IND 46 FOR 7 YARDS (45-E.SPEED).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,18,879,0,0
2024010601,2024-01-06,1,0,0,HOU,IND,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,900,0,0
2024010601,2024-01-06,2,15,0,HOU,IND,4,3,54,0,0,"(15:00) 11-C.JOHNSTON PUNTS 45 YARDS TO IND 1, CENTER-46-J.WEEKS, DOWNED BY HOU-37-D.ROSS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,18,900,0,0
