GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,CHI
2024010706,2024-01-07,2,10,32,GB,CHI,2,8,56,0,0,(10:32) (SHOTGUN) 33-A.JONES LEFT GUARD TO CHI 41 FOR 3 YARDS (9-J.BRISKER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,1168,0,0
2024010706,2024-01-07,2,10,14,GB,CHI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 10:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1186,0,0
2024010706,2024-01-07,2,10,14,GB,CHI,3,5,59,1,0,(10:14) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 80-B.MELTON TO CHI 31 FOR 10 YARDS (53-T.EDWARDS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1186,0,0
2024010706,2024-01-07,2,9,34,GB,CHI,1,10,69,1,0,(9:34) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO CHI 19 FOR 12 YARDS (32-T.SMITH).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OPP,0,,0,,0,1226,0,0
2024010706,2024-01-07,2,8,55,GB,CHI,1,10,81,0,0,(8:55) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 18-M.HEATH TO CHI 16 FOR 3 YARDS (53-T.EDWARDS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1265,0,0
2024010706,2024-01-07,2,8,10,GB,CHI,2,7,84,0,0,"(8:10) (SHOTGUN) 33-A.JONES LEFT GUARD TO CHI 10 FOR 6 YARDS (9-J.BRISKER, 96-Z.PICKENS).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,1310,0,0
2024010706,2024-01-07,2,7,25,GB,CHI,3,1,90,1,0,"(7:25) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS FOR 10 YARDS, TOUCHDOWN.",0,2023,10,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1355,0,0
2024010706,2024-01-07,2,7,25,GB,CHI,0,0,100,1,0,TIMEOUT #1 BY GB AT 07:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1355,0,0
2024010706,2024-01-07,2,7,20,GB,CHI,0,0,100,1,0,TIMEOUT AT 07:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1360,0,0
2024010706,2024-01-07,2,7,20,CHI,GB,0,0,65,1,0,17-A.CARLSON KICKS 55 YARDS FROM GB 35 TO CHI 10. 12-V.JONES TO CHI 34 FOR 24 YARDS (34-J.OWENS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1360,0,0
2024010706,2024-01-07,2,7,20,GB,CHI,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1360,0,0
2024010706,2024-01-07,2,7,14,CHI,GB,1,10,34,0,0,(7:14) 24-K.HERBERT LEFT TACKLE TO CHI 41 FOR 7 YARDS (59-D.CAMPBELL; 93-T.SLATON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,1366,0,0
2024010706,2024-01-07,2,6,38,CHI,GB,2,3,41,0,0,(6:38) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 13-T.SCOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1402,0,0
2024010706,2024-01-07,2,6,32,CHI,GB,3,3,41,0,0,(6:32) (SHOTGUN) 23-R.JOHNSON LEFT GUARD TO CHI 43 FOR 2 YARDS (26-D.SAVAGE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,1408,0,0
2024010706,2024-01-07,2,5,46,CHI,GB,4,1,43,1,0,"(5:46) 1-J.FIELDS UP THE MIDDLE TO CHI 44 FOR 1 YARD (91-P.SMITH, 25-K.NIXON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,1454,0,0
2024010706,2024-01-07,2,5,18,CHI,GB,1,10,44,0,0,"(5:18) (SHOTGUN) 24-K.HERBERT RIGHT END TO CHI 48 FOR 4 YARDS (91-P.SMITH, 7-Q.WALKER).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OWN,0,,0,,0,1482,0,0
2024010706,2024-01-07,2,4,38,CHI,GB,2,6,48,0,0,(4:38) 24-K.HERBERT RIGHT END TO 50 FOR 2 YARDS (52-R.GARY; 97-K.CLARK).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OWN,0,,0,,0,1522,0,0
2024010706,2024-01-07,2,4,1,CHI,GB,3,4,100,1,0,(4:01) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO GB 17 FOR 33 YARDS (37-C.VALENTINE).,0,2023,33,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1559,0,0
2024010706,2024-01-07,2,3,13,CHI,GB,1,10,83,0,0,(3:13) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO GB 19 FOR -2 YARDS (55-K.ENAGBARE).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,1607,0,0
2024010706,2024-01-07,2,2,36,CHI,GB,2,12,81,0,0,"(2:36) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO GB 13 FOR 6 YARDS (7-Q.WALKER, 59-D.CAMPBELL).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1644,0,0
2024010706,2024-01-07,2,2,0,CHI,GB,3,6,87,0,0,(2:00) (SHOTGUN) 1-J.FIELDS SACKED AT GB 21 FOR -8 YARDS (97-K.CLARK).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1680,0,0
2024010706,2024-01-07,2,2,0,CHI,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2024010706,2024-01-07,2,1,20,CHI,GB,4,14,79,0,0,"(1:20) 8-C.SANTOS 39 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1720,0,0
2024010706,2024-01-07,2,1,17,GB,CHI,1,10,25,1,0,(1:17) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 80-B.MELTON TO GB 49 FOR 24 YARDS (29-T.STEVENSON).,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1723,0,0
2024010706,2024-01-07,2,1,17,GB,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1723,0,0
2024010706,2024-01-07,2,1,17,GB,CHI,0,0,100,1,0,TIMEOUT AT 01:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1723,0,0
2024010706,2024-01-07,2,0,53,GB,CHI,1,10,49,1,0,"(:53) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 33-A.JONES TO CHI 38 FOR 13 YARDS (49-T.EDMUNDS; 53-T.EDWARDS).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1747,0,0
2024010706,2024-01-07,2,0,46,GB,CHI,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1754,0,0
2024010706,2024-01-07,2,0,46,GB,CHI,1,10,62,0,0,(:46) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO CHI 29 FOR 9 YARDS (6-K.GORDON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1754,0,0
2024010706,2024-01-07,2,0,25,GB,CHI,2,1,71,0,0,"(:25) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 80-B.MELTON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1775,0,0
2024010706,2024-01-07,2,0,22,GB,CHI,3,1,71,1,0,"(:22) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO CHI 22 FOR 7 YARDS (29-T.STEVENSON, 53-T.EDWARDS).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1778,0,0
2024010706,2024-01-07,2,0,16,GB,CHI,1,10,78,0,0,(:16) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 18-M.HEATH (32-T.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1784,0,0
2024010706,2024-01-07,2,0,16,GB,CHI,0,0,100,1,0,TIMEOUT #3 BY GB AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1784,0,0
2024010706,2024-01-07,2,0,11,GB,CHI,2,10,78,0,0,(:11) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS TO CHI 19 FOR 3 YARDS (29-T.STEVENSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1789,0,0
2024010706,2024-01-07,3,15,0,GB,CHI,1,10,25,0,0,(15:00) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 13-D.WICKS TO GB 34 FOR 9 YARDS (98-M.SWEAT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2024010706,2024-01-07,2,0,0,GB,CHI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2024010706,2024-01-07,3,15,0,GB,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2024010706,2024-01-07,3,14,16,GB,CHI,2,1,34,1,0,(14:16) 33-A.JONES RIGHT END RAN OB AT GB 36 FOR 2 YARDS (32-T.SMITH; 49-T.EDMUNDS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,1844,0,0
2024010706,2024-01-07,3,13,36,GB,CHI,1,10,36,1,0,(13:36) 10-J.LOVE PASS DEEP LEFT TO 80-B.MELTON PUSHED OB AT CHI 47 FOR 17 YARDS (32-T.SMITH).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1884,0,0
2024010706,2024-01-07,3,13,2,GB,CHI,1,10,53,1,0,(13:02) 33-A.JONES UP THE MIDDLE TO CHI 30 FOR 17 YARDS (4-E.JACKSON; 9-J.BRISKER). CHI-32-T.SMITH WAS INJURED DURING THE PLAY.,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,1918,0,0
2024010706,2024-01-07,3,12,47,GB,CHI,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1933,0,0
2024010706,2024-01-07,3,12,39,GB,CHI,1,10,70,0,0,(12:39) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CHI 23 FOR 7 YARDS (49-T.EDMUNDS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,1941,0,0
2024010706,2024-01-07,3,12,0,GB,CHI,2,3,77,1,0,(12:00) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 18-M.HEATH TO CHI 19 FOR 4 YARDS (6-K.GORDON; 49-T.EDMUNDS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1980,0,0
2024010706,2024-01-07,3,11,18,GB,CHI,1,10,81,0,0,(11:18) (SHOTGUN) 33-A.JONES RIGHT GUARD TO CHI 16 FOR 3 YARDS (96-Z.PICKENS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,2022,0,0
2024010706,2024-01-07,3,10,35,GB,CHI,2,7,84,0,0,(10:35) (SHOTGUN) 33-A.JONES LEFT GUARD TO CHI 12 FOR 4 YARDS (94-R.GREEN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,2065,0,0
2024010706,2024-01-07,3,9,52,GB,CHI,3,3,88,1,0,"(9:52) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 13-D.WICKS FOR 12 YARDS, TOUCHDOWN.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2108,0,0
2024010706,2024-01-07,3,9,47,GB,CHI,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2113,0,0
2024010706,2024-01-07,3,9,47,CHI,GB,0,0,65,1,0,17-A.CARLSON KICKS 66 YARDS FROM GB 35 TO CHI -1. 12-V.JONES TO CHI 22 FOR 23 YARDS (22-R.ROCHELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2113,0,0
2024010706,2024-01-07,3,9,47,GB,CHI,0,0,100,1,0,TIMEOUT AT 09:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2113,0,0
2024010706,2024-01-07,3,9,41,CHI,GB,1,10,22,0,0,"(9:41) 24-K.HERBERT RIGHT END TO CHI 31 FOR 9 YARDS (59-D.CAMPBELL, 34-J.OWENS).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OWN,0,,0,,0,2119,0,0
2024010706,2024-01-07,3,9,2,CHI,GB,2,1,31,1,0,(9:02) (SHOTGUN) 1-J.FIELDS LEFT END TO CHI 38 FOR 7 YARDS (34-J.OWENS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,2158,0,0
2024010706,2024-01-07,3,8,21,CHI,GB,1,10,38,0,0,(8:21) (SHOTGUN) 23-R.JOHNSON LEFT END TO CHI 44 FOR 6 YARDS (59-D.CAMPBELL).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,2199,0,0
2024010706,2024-01-07,3,7,41,CHI,GB,2,4,44,1,0,(7:41) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END RAN OB AT CHI 49 FOR 5 YARDS (23-J.ALEXANDER).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2239,0,0
2024010706,2024-01-07,3,7,2,CHI,GB,1,10,49,0,0,(7:02) (SHOTGUN) 24-K.HERBERT LEFT END TO 50 FOR 1 YARD (23-J.ALEXANDER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OWN,0,,0,,0,2278,0,0
2024010706,2024-01-07,3,6,26,CHI,GB,2,9,100,0,0,"(6:26) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO GB 48 FOR 2 YARDS (90-L.VAN NESS, 7-Q.WALKER).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2314,0,0
2024010706,2024-01-07,3,5,44,CHI,GB,3,7,52,0,0,(5:44) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 49 FOR -3 YARDS (7-Q.WALKER).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2356,0,0
2024010706,2024-01-07,3,5,4,CHI,GB,4,10,49,0,0,"(5:04) 16-T.GILL PUNTS 51 YARDS TO END ZONE, CENTER-48-P.SCALES, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2396,0,0
2024010706,2024-01-07,3,4,54,GB,CHI,1,10,20,1,0,(4:54) (SHOTGUN) 80-B.MELTON RIGHT END TO GB 32 FOR 12 YARDS (29-T.STEVENSON).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,2406,0,0
2024010706,2024-01-07,3,4,54,GB,CHI,0,0,100,1,0,TIMEOUT AT 04:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2406,0,0
2024010706,2024-01-07,3,4,5,GB,CHI,1,10,32,0,0,(4:05) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED RAN OB AT GB 38 FOR 6 YARDS.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2455,0,0
2024010706,2024-01-07,3,3,35,GB,CHI,2,4,38,1,0,"(3:35) 33-A.JONES LEFT GUARD TO GB 42 FOR 4 YARDS (29-T.STEVENSON, 97-A.BILLINGS).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,2485,0,0
2024010706,2024-01-07,3,2,52,GB,CHI,1,10,42,0,0,"(2:52) 33-A.JONES LEFT GUARD TO GB 46 FOR 4 YARDS (53-T.EDWARDS, 98-M.SWEAT).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,2528,0,0
2024010706,2024-01-07,3,2,8,GB,CHI,2,6,46,0,0,(2:08) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 80-B.MELTON TO 50 FOR 4 YARDS (49-T.EDMUNDS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2572,0,0
2024010706,2024-01-07,3,1,24,GB,CHI,3,2,100,0,0,"(1:24) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END TO CHI 49 FOR 1 YARD (29-T.STEVENSON). FUMBLES (29-T.STEVENSON), RECOVERED BY CHI-9-J.BRISKER AT CHI 42. 9-J.BRISKER RAN OB AT CHI 42 FOR NO GAIN.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,0,OPP,0,,0,,0,2616,0,0
2024010706,2024-01-07,3,1,17,GB,CHI,0,0,100,1,0,TIMEOUT AT 01:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2623,0,0
2024010706,2024-01-07,3,1,17,CHI,GB,1,10,42,0,0,(1:17) 1-J.FIELDS SCRAMBLES LEFT END PUSHED OB AT CHI 45 FOR 3 YARDS (7-Q.WALKER).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2623,0,0
2024010706,2024-01-07,3,0,37,CHI,GB,2,7,45,0,0,(:37) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 45 FOR NO GAIN (96-C.WOODEN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,2663,0,0
2024010706,2024-01-07,3,0,0,CHI,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2024010706,2024-01-07,4,15,0,CHI,GB,3,7,45,1,0,"(15:00) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO GB 44 FOR 11 YARDS (7-Q.WALKER). GREEN BAY CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,1,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2700,0,0
2024010706,2024-01-07,4,14,43,CHI,GB,1,10,56,1,0,(14:43) (SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE TO 85-C.KMET TO GB 17 FOR 27 YARDS (26-D.SAVAGE).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2717,0,0
2024010706,2024-01-07,4,13,57,CHI,GB,1,10,83,0,0,(13:57) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 18-R.TONYAN (23-J.ALEXANDER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2763,0,0
2024010706,2024-01-07,4,13,50,CHI,GB,2,10,83,0,0,(13:50) (SHOTGUN) 23-R.JOHNSON RIGHT END TO GB 17 FOR NO GAIN (25-K.NIXON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OPP,0,,0,,0,2770,0,0
2024010706,2024-01-07,4,13,13,CHI,GB,3,10,83,0,0,"(13:13) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT TO 85-C.KMET (37-C.VALENTINE). PENALTY ON CHI-58-D.WRIGHT, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,17,OPP,0,CHI,0,OFFENSIVE HOLDING,0,2807,0,0
2024010706,2024-01-07,4,13,7,CHI,GB,4,10,83,0,0,"(13:07) 8-C.SANTOS 35 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2813,0,0
2024010706,2024-01-07,4,13,3,GB,CHI,0,0,65,1,0,16-T.GILL KICKS 58 YARDS FROM CHI 35 TO GB 7. 25-K.NIXON TO GB 28 FOR 21 YARDS (20-T.HOMER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2817,0,0
2024010706,2024-01-07,4,13,3,GB,CHI,0,0,100,1,0,TIMEOUT AT 13:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2817,0,0
2024010706,2024-01-07,4,12,57,GB,CHI,1,10,28,1,0,(12:57) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 11-J.REED PUSHED OB AT CHI 13 FOR 59 YARDS (4-E.JACKSON).,0,2023,59,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2823,0,0
2024010706,2024-01-07,4,12,29,GB,CHI,1,10,87,0,0,(12:29) (NO HUDDLE) 10-J.LOVE PASS SHORT MIDDLE TO 33-A.JONES TO CHI 12 FOR 1 YARD (49-T.EDMUNDS).,0,2023,1,NO HUDDLE,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2851,0,0
2024010706,2024-01-07,4,11,47,GB,CHI,2,9,88,0,0,(11:47) (SHOTGUN) 33-A.JONES LEFT END TO CHI 7 FOR 5 YARDS (4-E.JACKSON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OPP,0,,0,,0,2893,0,0
2024010706,2024-01-07,4,11,2,GB,CHI,3,4,93,1,0,"(11:02) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 80-B.MELTON FOR 7 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 80-B.MELTON (4-E.JACKSON).",0,2023,7,SHOTGUN,PASS,0,1,1,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,2938,0,0
