GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,LAC
2023091010,2023-09-10,1,8,9,LAC,MIA,3,2,65,1,0,(8:09) 10-J.HERBERT SCRAMBLES RIGHT END RAN OB AT MIA 30 FOR 5 YARDS (43-A.VAN GINKEL).,0,2023,5,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,411,0,0
2023091010,2023-09-10,1,7,33,LAC,MIA,1,10,70,0,0,(7:33) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO MIA 24 FOR 6 YARDS (55-J.BAKER; 8-J.HOLLAND).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,1,447,0,0
2023091010,2023-09-10,1,6,56,LAC,MIA,2,4,76,1,0,(6:56) (SHOTGUN) 25-J.KELLEY LEFT TACKLE TO MIA 18 FOR 6 YARDS (55-J.BAKER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,1,484,0,0
2023091010,2023-09-10,1,6,17,LAC,MIA,1,10,82,1,0,(6:17) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO MIA 8 FOR 10 YARDS (21-D.ELLIOTT).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,1,523,0,0
2023091010,2023-09-10,1,5,34,LAC,MIA,1,8,92,0,0,(5:34) (SHOTGUN) 13-K.ALLEN RIGHT END TO MIA 4 FOR 4 YARDS (8-J.HOLLAND).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OPP,0,,0,,0,1,566,0,0
2023091010,2023-09-10,1,5,11,LAC,MIA,2,4,96,0,0,"(5:11) (NO HUDDLE, SHOTGUN) 30-A.EKELER RIGHT GUARD TO MIA 1 FOR 3 YARDS (92-Z.SIELER).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,4,OPP,0,,0,,0,1,589,0,0
2023091010,2023-09-10,1,4,42,LAC,MIA,3,1,99,1,0,"(4:42) 30-A.EKELER RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,1,618,0,0
2023091010,2023-09-10,1,4,39,MIA,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,621,0,0
2023091010,2023-09-10,1,4,39,MIA,LAC,1,10,25,0,0,(4:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 10-T.HILL (27-J.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,621,0,0
2023091010,2023-09-10,1,4,39,LAC,MIA,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,621,0,0
2023091010,2023-09-10,1,4,39,LAC,MIA,0,0,100,1,0,TIMEOUT AT 04:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,621,0,0
2023091010,2023-09-10,1,4,33,MIA,LAC,2,10,25,1,0,(4:33) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 85-R.CRACRAFT TO MIA 49 FOR 24 YARDS (22-J.WOODS) [51-S.JOSEPH].,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,627,0,0
2023091010,2023-09-10,1,3,58,MIA,LAC,1,10,49,1,0,"(3:58) 31-R.MOSTERT LEFT TACKLE TO LAC 41 FOR 10 YARDS (22-J.WOODS, 32-A.GILMAN).",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,1,662,0,0
2023091010,2023-09-10,1,3,17,MIA,LAC,1,10,59,0,0,(3:17) (SHOTGUN) 31-R.MOSTERT RIGHT END TO LAC 34 FOR 7 YARDS (43-M.DAVIS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,1,703,0,0
2023091010,2023-09-10,1,2,36,MIA,LAC,2,3,66,0,0,(2:36) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 81-D.SMYTHE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1,744,0,0
2023091010,2023-09-10,1,2,31,MIA,LAC,3,3,66,0,0,"(2:31) (SHOTGUN) 18-E.EZUKANMA LEFT END PUSHED OB AT LAC 27 FOR 7 YARDS (32-A.GILMAN). PENALTY ON MIA-58-C.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 29.",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,34,OPP,1,MIA,0,OFFENSIVE HOLDING,10,1,749,0,0
2023091010,2023-09-10,1,2,10,MIA,LAC,3,8,61,0,0,"(2:10) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO LAC 28 FOR 11 YARDS (26-A.SAMUEL; 43-M.DAVIS). PENALTY ON LAC-97-J.BOSA, FACE MASK, 14 YARDS, ENFORCED AT LAC 28.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,39,OPP,1,LAC,0,FACE MASK,14,1,770,0,0
2023091010,2023-09-10,1,1,43,MIA,LAC,1,10,86,1,0,(1:43) 31-R.MOSTERT RIGHT GUARD TO LAC 2 FOR 12 YARDS (32-A.GILMAN).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,14,OPP,0,,0,,0,1,797,0,0
2023091010,2023-09-10,1,1,19,MIA,LAC,1,2,98,1,0,"(1:19) (NO HUDDLE) 31-R.MOSTERT LEFT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,1,821,0,0
2023091010,2023-09-10,1,1,15,LAC,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,825,0,0
2023091010,2023-09-10,1,1,15,LAC,MIA,0,0,100,1,0,TIMEOUT AT 01:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,825,0,0
2023091010,2023-09-10,1,1,15,MIA,LAC,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,825,0,0
2023091010,2023-09-10,1,1,15,LAC,MIA,1,10,25,0,0,"(1:15) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 81-M.WILLIAMS TO LAC 28 FOR 3 YARDS (8-J.HOLLAND, 4-K.KOHOU).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,825,0,0
2023091010,2023-09-10,1,0,39,LAC,MIA,2,7,28,0,0,(:39) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 12-D.DAVIS TO LAC 33 FOR 5 YARDS (15-J.PHILLIPS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1,861,0,0
2023091010,2023-09-10,2,15,0,LAC,MIA,3,7,28,0,0,(15:00) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 25-J.KELLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1,900,0,0
2023091010,2023-09-10,1,0,0,LAC,MIA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,900,0,0
2023091010,2023-09-10,2,15,0,LAC,MIA,3,2,33,0,0,"(15:00) (SHOTGUN) PENALTY ON LAC-77-Z.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT LAC 33 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,LAC,1,FALSE START,5,1,900,0,0
2023091010,2023-09-10,2,14,54,LAC,MIA,4,7,28,0,0,"(14:54) 16-J.SCOTT PUNTS 49 YARDS TO MIA 23, CENTER-47-J.HARRIS, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1,906,0,0
2023091010,2023-09-10,2,14,46,MIA,LAC,1,10,23,1,0,(14:46) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP MIDDLE TO 10-T.HILL TO LAC 48 FOR 29 YARDS (32-A.GILMAN).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1,914,0,0
2023091010,2023-09-10,2,14,46,LAC,MIA,0,0,100,1,0,TIMEOUT AT 14:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,914,0,0
2023091010,2023-09-10,2,14,2,MIA,LAC,1,10,52,1,0,(14:02) 1-T.TAGOVAILOA PASS DEEP LEFT TO 10-T.HILL TO LAC 20 FOR 28 YARDS (43-M.DAVIS).,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1,958,0,0
2023091010,2023-09-10,2,13,19,MIA,LAC,1,10,80,0,0,(13:19) 31-R.MOSTERT UP THE MIDDLE TO LAC 20 FOR NO GAIN (6-E.KENDRICKS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,1,1001,0,0
2023091010,2023-09-10,2,12,36,MIA,LAC,2,10,80,1,0,(12:36) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 30-A.INGOLD TO LAC 5 FOR 15 YARDS (22-J.WOODS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1,1044,0,0
2023091010,2023-09-10,2,11,55,MIA,LAC,1,5,95,0,0,(11:55) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1,1085,0,0
2023091010,2023-09-10,2,11,51,MIA,LAC,2,5,95,0,0,"(11:51) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL RAN OB AT LAC 1 FOR 4 YARDS. LOS ANGELES CHARGERS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL.",0,2023,4,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,1,1,,0,0,0,0,0,,5,OPP,0,,0,,0,1,1089,0,0
2023091010,2023-09-10,2,11,50,MIA,LAC,3,5,95,0,0,(11:50) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 81-D.SMYTHE (3-D.JAMES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1,1090,0,0
2023091010,2023-09-10,2,11,46,MIA,LAC,4,5,95,0,0,"(11:46) 7-J.SANDERS 23 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1,1094,0,0
2023091010,2023-09-10,2,11,43,LAC,MIA,0,0,100,1,0,TIMEOUT AT 11:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1097,0,0
2023091010,2023-09-10,2,11,43,LAC,MIA,1,10,25,0,0,(11:43) (SHOTGUN) 30-A.EKELER RIGHT GUARD TO LAC 29 FOR 4 YARDS (92-Z.SIELER; 15-J.PHILLIPS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1,1097,0,0
2023091010,2023-09-10,2,11,43,LAC,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1097,0,0
2023091010,2023-09-10,2,11,9,LAC,MIA,2,6,29,1,0,(11:09) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 30-A.EKELER TO LAC 36 FOR 7 YARDS (55-J.BAKER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1,1131,0,0
2023091010,2023-09-10,2,10,27,LAC,MIA,1,10,36,1,0,(10:27) 30-A.EKELER RIGHT GUARD TO MIA 9 FOR 55 YARDS (8-J.HOLLAND).,0,2023,55,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,1,1173,0,0
2023091010,2023-09-10,2,10,0,LAC,MIA,1,9,91,0,0,"(10:00) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO MIA 1 FOR 8 YARDS (51-D.LONG).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,1,1200,0,0
2023091010,2023-09-10,2,9,47,LAC,MIA,2,1,99,0,0,(9:47) 30-A.EKELER RIGHT GUARD TO MIA 1 FOR NO GAIN (55-J.BAKER; 94-C.WILKINS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1,1213,0,0
2023091010,2023-09-10,2,9,11,LAC,MIA,3,1,99,0,0,"(9:11) 10-J.HERBERT PASS SHORT MIDDLE TO 89-D.PARHAM FOR 1 YARD, TOUCHDOWN. PENALTY ON MIA-4-K.KOHOU, DEFENSIVE OFFSIDE, DECLINED.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,1,OPP,0,MIA,0,DEFENSIVE OFFSIDE,0,1,1249,0,0
2023091010,2023-09-10,2,9,7,MIA,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,1253,0,0
2023091010,2023-09-10,2,9,7,LAC,MIA,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,1253,0,0
2023091010,2023-09-10,2,9,7,LAC,MIA,0,0,100,1,0,TIMEOUT AT 09:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1253,0,0
2023091010,2023-09-10,2,9,7,MIA,LAC,1,10,25,0,0,(9:07) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 17-J.WADDLE (43-M.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1,1253,0,0
2023091010,2023-09-10,2,9,1,MIA,LAC,2,10,25,0,0,(9:01) (SHOTGUN) 26-S.AHMED UP THE MIDDLE TO MIA 33 FOR 8 YARDS (9-K.MURRAY).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1,1259,0,0
2023091010,2023-09-10,2,8,20,MIA,LAC,3,2,33,0,0,(8:20) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 81-D.SMYTHE (6-E.KENDRICKS) [51-S.JOSEPH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,1300,0,0
2023091010,2023-09-10,2,8,16,MIA,LAC,4,2,33,0,0,"(8:16) 16-J.BAILEY PUNTS 38 YARDS TO LAC 29, CENTER-44-B.FERGUSON. 12-D.DAVIS TO LAC 32 FOR 3 YARDS (20-J.BETHEL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1,1304,0,0
2023091010,2023-09-10,2,8,8,LAC,MIA,1,10,32,0,0,(8:08) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO LAC 39 FOR 7 YARDS (25-X.HOWARD). LAC-81-M.WILLIAMS WAS INJURED DURING THE PLAY.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1,1312,0,0
2023091010,2023-09-10,2,8,8,LAC,MIA,0,0,100,1,0,TIMEOUT AT 08:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1312,0,0
2023091010,2023-09-10,2,8,1,LAC,MIA,0,0,100,1,0,TIMEOUT AT 08:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,1319,0,0
2023091010,2023-09-10,2,7,56,LAC,MIA,2,3,39,0,0,(7:56) (SHOTGUN) 25-J.KELLEY RIGHT GUARD TO LAC 40 FOR 1 YARD (94-C.WILKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OWN,0,,0,,0,1,1324,0,0
2023091010,2023-09-10,2,7,21,LAC,MIA,3,2,40,0,0,"(7:21) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 1-Q.JOHNSTON TO LAC 38 FOR -2 YARDS (2-B.CHUBB, 94-C.WILKINS).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1,1359,0,0
2023091010,2023-09-10,2,6,44,LAC,MIA,4,4,38,0,0,"(6:44) 16-J.SCOTT PUNTS 62 YARDS TO END ZONE, CENTER-47-J.HARRIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1,1396,0,0
2023091010,2023-09-10,2,6,34,MIA,LAC,1,10,20,1,0,"(6:34) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 81-D.SMYTHE TO MIA 38 FOR 18 YARDS (32-A.GILMAN, 6-E.KENDRICKS).",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1,1406,0,0
2023091010,2023-09-10,2,5,51,MIA,LAC,1,10,38,0,0,(5:51) (SHOTGUN) 31-R.MOSTERT RIGHT END TO MIA 39 FOR 1 YARD (52-K.MACK).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,1,1449,0,0
