GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CLE,CIN
2023091002,2023-09-10,2,14,19,CLE,CIN,4,10,76,0,0,"(14:19) 7-D.HOPKINS 42 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1,941,0,0
2023091002,2023-09-10,2,14,15,CIN,CLE,0,0,65,1,0,7-D.HOPKINS KICKS 66 YARDS FROM CLE 35 TO CIN -1. 25-C.EVANS TO CIN 17 FOR 18 YARDS (40-M.ADAMS; 20-P.STRONG).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,945,0,0
2023091002,2023-09-10,2,14,15,CLE,CIN,0,0,100,1,0,TIMEOUT AT 14:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,945,0,0
2023091002,2023-09-10,2,14,12,CIN,CLE,1,10,17,0,0,(14:12) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 28-J.MIXON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1,948,0,0
2023091002,2023-09-10,2,14,7,CIN,CLE,2,10,17,0,0,(14:07) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 83-T.BOYD (0-G.NEWSOME).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1,953,0,0
2023091002,2023-09-10,2,14,4,CIN,CLE,3,15,12,0,0,(14:04) (SHOTGUN) 25-C.EVANS LEFT GUARD TO CIN 19 FOR 7 YARDS (22-G.DELPIT; 99-Z.SMITH).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OWN,0,,0,,0,1,956,0,0
2023091002,2023-09-10,2,14,4,CIN,CLE,3,10,17,0,0,"(14:04) (SHOTGUN) PENALTY ON CIN, DELAY OF GAME, 5 YARDS, ENFORCED AT CIN 17 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,17,OWN,1,CIN,1,DELAY OF GAME,5,1,956,0,0
2023091002,2023-09-10,2,13,24,CIN,CLE,4,8,19,0,0,"(13:24) 10-B.ROBBINS PUNTS 37 YARDS TO CLE 44, CENTER-48-C.ADOMITIS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1,996,0,0
2023091002,2023-09-10,2,13,17,CLE,CIN,1,10,44,0,0,"(13:17) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  34-J.FORD LEFT GUARD TO CIN 47 FOR 9 YARDS (23-D.HILL). PENALTY ON CLE-75-J.BITONIO, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 47.",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,44,OWN,1,CLE,0,OFFENSIVE HOLDING,10,1,1003,0,0
2023091002,2023-09-10,2,12,58,CLE,CIN,1,17,37,0,0,(12:58) (SHOTGUN) 4-D.WATSON PASS SHORT RIGHT TO 2-A.COOPER PUSHED OB AT CLE 43 FOR 6 YARDS (29-C.TAYLOR-BRITT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1,1022,0,0
2023091002,2023-09-10,2,12,17,CLE,CIN,2,11,43,0,0,(12:17) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT LEFT TO 2-A.COOPER (91-T.HENDRICKSON). CLE-78-J.CONKLIN WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1,1063,0,0
