GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,PHI
2023091011,2023-09-10,1,5,12,NE,PHI,3,5,58,1,0,"(5:12) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT INTENDED FOR 84-K.BOURNE INTERCEPTED BY 2-D.SLAY AT PHI 30. 2-D.SLAY FOR 70 YARDS, TOUCHDOWN.",0,2023,70,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,42,OPP,0,,0,,0,1,588,0,0
2023091011,2023-09-10,1,4,56,NE,PHI,0,0,15,1,0,"4-J.ELLIOTT EXTRA POINT IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-A.SIPOSS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1,604,0,0
2023091011,2023-09-10,1,4,56,NE,PHI,1,10,25,0,0,"(4:56) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 25 FOR NO GAIN (90-J.DAVIS). FUMBLES (90-J.DAVIS), RECOVERED BY PHI-52-Z.CUNNINGHAM AT NE 26.",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1,604,0,0
2023091011,2023-09-10,1,4,56,NE,PHI,0,0,100,1,0,TIMEOUT AT 04:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,604,0,0
2023091011,2023-09-10,1,4,56,NE,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,604,0,0
2023091011,2023-09-10,1,4,48,PHI,NE,1,10,74,0,0,(4:48) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO NE 21 FOR 5 YARDS (91-D.WISE; 25-MA.JONES).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,1,612,0,0
2023091011,2023-09-10,1,4,9,PHI,NE,2,5,79,1,0,(4:09) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN RAN OB AT NE 12 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1,651,0,0
2023091011,2023-09-10,1,3,46,PHI,NE,1,10,88,0,0,"(3:46) (NO HUDDLE, SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO NE 10 FOR 2 YARDS (92-D.GODCHAUX; 8-J.BENTLEY).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1,674,0,0
2023091011,2023-09-10,1,3,6,PHI,NE,2,8,90,0,0,"(3:06) (SHOTGUN) 1-J.HURTS SACKED AT NE 14 FOR -4 YARDS (91-D.WISE). PENALTY ON NE-23-K.DUGGER, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 10 - NO PLAY.",0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,10,OPP,1,NE,1,DEFENSIVE HOLDING,5,1,714,0,0
2023091011,2023-09-10,1,2,47,PHI,NE,1,5,95,1,0,"(2:47) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1,733,0,0
2023091011,2023-09-10,1,2,39,NE,PHI,0,0,65,1,0,4-J.ELLIOTT KICKS 64 YARDS FROM PHI 35 TO NE 1. 14-T.MONTGOMERY PUSHED OB AT NE 44 FOR 43 YARDS (22-K.RINGO).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1,741,0,0
2023091011,2023-09-10,1,2,39,NE,PHI,0,0,100,1,0,TIMEOUT AT 02:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,741,0,0
2023091011,2023-09-10,1,2,39,PHI,NE,0,0,85,1,0,"4-J.ELLIOTT EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-45-R.LOVATO, HOLDER-10-A.SIPOSS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1,741,0,0
2023091011,2023-09-10,1,2,32,NE,PHI,1,10,44,0,0,(2:32) 38-R.STEVENSON LEFT TACKLE TO NE 45 FOR 1 YARD (96-D.BARNETT; 93-M.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,1,748,0,0
2023091011,2023-09-10,1,2,8,NE,PHI,2,9,45,0,0,"(2:08) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 7-J.SMITH-SCHUSTER (24-J.BRADBERRY).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,772,0,0
2023091011,2023-09-10,1,2,3,NE,PHI,3,9,45,0,0,(2:03) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 84-K.BOURNE (32-R.BLANKENSHIP).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,777,0,0
2023091011,2023-09-10,1,1,56,NE,PHI,4,9,45,0,0,"(1:56) 17-B.BARINGER PUNTS 39 YARDS TO PHI 16, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1,784,0,0
2023091011,2023-09-10,1,1,49,PHI,NE,1,10,16,0,0,(1:49) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 0-D.SWIFT TO PHI 16 FOR NO GAIN (5-J.PEPPERS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1,791,0,0
2023091011,2023-09-10,1,1,49,NE,PHI,0,0,100,1,0,TIMEOUT AT 01:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1,791,0,0
2023091011,2023-09-10,1,1,9,PHI,NE,2,10,16,0,0,(1:09) (SHOTGUN) 1-J.HURTS SACKED OB AT PHI 16 FOR 0 YARDS (55-J.UCHE).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1,831,0,0
